小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
荣耀园,(美兰白龙)青年路52号,9946,塔板结合,1元/平米/月,业主自筹物业,暂无信息,1栋,48户
德利路2号,(美兰海甸岛)德利路2号,11633,板楼,0.8元/平米/月,私人承办物业,暂无信息,1栋,15户
海建花苑,(秀英秀英)海秀西路161号,11257,塔楼,10元/平米/月,海南昌茂绿城物业管理有限公司,海南昌建房地产开发有限公司,2栋,268户
军安花苑,(龙华世贸)世贸南路5号,11662,板楼,1.2元/平米/月,海南珠江物业酒店管理有限公司,暂无信息,13栋,69户
金盘小区,(龙华解放西)龙阳路8号,11293,板楼,1元/平米/月,自主物业,暂无信息,2栋,13户
海悦四季花园,(美兰海甸岛)海甸岛人民大道白沙门上村3号,7989,塔楼,2元/平米/月,海南东宸房地产开发有限公司,海南东宸房地产开发有限公司,1栋,125户
新景立大厦,(秀英紫园片区)海交路6号,11340,塔板结合,1元/平米/月,无物业管理服务,暂无信息,1栋,91户
万瑞尚城,(琼山滨江)新大洲大道487号,10172,板楼,1.2元/平米/月,海南置地花园物业管理有限公司,海南万瑞实业有限公司,1栋,253户
琼泰公寓,(龙华国贸)国贸三横路16号,12324,塔楼,1元/平米/月,业主自筹物业,暂无信息,2栋,240户
富兴大厦,(美兰明珠)大英67号,9501,塔楼,0.9元/平米/月,业主自筹物业,暂无信息,1栋,91户
瑞强大厦,(龙华金盘)建设一横路3号,11618,塔楼,0.85元/平米/月,业主自筹物业,暂无信息,1栋,130户
欣雅花园,(龙华海垦)海垦路23号欣雅花园,10675,塔板结合,1.2元/平米/月,街道办事处（居委会）代管物业,暂无信息,3栋,190户
海星家园,"(龙华金盘)金星路18-7号, 金星路18号",11033,板楼,1.5元/平米/月,海口互邦物业管理有限公司,海南云兴康盛房地产开发有限公司,8栋,1062户
文博花苑,(琼山国兴)流芳路3号,10912,塔板结合,暂无信息,无物业管理服务,暂无信息,2栋,54户
民建大院,(琼山府城)马鞍街3号,10782,板楼,1.2元/平米/月,海南红椰果物业公司,暂无信息,2栋,72户
瑞宏大厦,(龙华解放西)海秀东路33号,10307,塔楼,1元/平米/月,君悦物业有限公司,暂无信息,1栋,109户
椰岛大厦,(龙华国贸)金龙路1号,12134,塔楼,1元/平米/月,海南珠江物业有限公司,海南浙江椰香村建设开发有限公司,1栋,108户
吉兴雅苑,(龙华金盘)建设一横路1号,11597,塔板结合,0.5元/平米/月,海南艾得森物业管理有限公司,暂无信息,1栋,110户
宝泰温泉花园,(琼山凤翔)振发路19号,10321,塔楼/板楼,1.2元/平米/月,海南奉泰物业发展有限公司,海南金方洋置业有限公司,8栋,1039户
玉泉大厦,(龙华解放西)义龙后路18-1号,10208,塔板结合,1.5元/平米/月,自主物业,暂无信息,1栋,45户
海南省博物馆宿舍,(龙华海垦)海秀中路98号,11656,板楼,1.2元/平米/月,街道办事处（居委会）代管物业,暂无信息,1栋,11户
党派团体宿舍,"(美兰海甸岛)海甸五西路21, 海甸五西路17号",10308,板楼,0.9元/平米/月,暂无信息,无开发商,1栋,4户
梦苑别墅,(龙华世贸)金贸中路7号,11609,塔楼,1.5元/平米/月,暂无信息,暂无信息,3栋,3户
渡头村216号,(美兰白龙)渡头村216号,10590,塔楼,1.2元/平米/月,业主自筹物业,暂无信息,1栋,32户
海口琼山土产日杂公司,(琼山府城)新城路24号,9456,塔楼,1元/平米/月,单位自管物业,暂无信息,3栋,35户
泰华路9号,(龙华海口湾)泰华路9号,8928,板楼,0.5元/平米/月,业主自筹物业,暂无信息,1栋,54户
金源大厦,(美兰海甸岛)海甸二西路2号,10557,板楼,90元/平米/月,深圳市金地物业管理有限公司,暂无信息,1栋,20户
美府大厦,(美兰白龙)白龙南路51号,11182,塔板结合,0.8元/平米/月,业主自筹物业,暂无信息,1栋,25户
红星大厦,(琼山国兴)海府路140-1号,11268,塔板结合,1元/平米/月,无物业管理服务,海口新城区建设开发有限公司,1栋,132户
雙南居室,(美兰明珠)南宝路38号,9754,塔楼,1.2元/平米/月,单位自管物业,暂无信息,4栋,56户
滨涯村一区,"(秀英秀英)海瑞后路31号, 滨涯村一里115号",10213,塔板结合,1.2元/平米/月,街道办事处（居委会）代管物业,暂无信息,10栋,2543户
南希公寓,(龙华解放西)盐灶一横路9号,11250,塔楼,2元/平米/月,海口南希物业管理有限公司,暂无信息,2栋,126户
财政厅宿舍(文明中一横路）,(美兰和平南)文明中一横路62号,9823,板楼,0.9元/平米/月,海南银通国际物业管理有限公司,暂无信息,3栋,30户
裕通花园,(琼山龙昆南)振兴五横里7号,9808,板楼,0.64元/平米/月,海南三友物业公司,暂无信息,4栋,140户
德派斯大厦,(龙华国贸)国贸北路18号,10461,塔楼,0.9元/平米/月,无物业管理服务,暂无信息,1栋,128户
国安大厦,(龙华国贸)国贸北路13号,11274,塔楼,1.6元/平米/月,业主自筹物业,暂无信息,1栋,128户
学苑公寓,(琼山国兴)文坛路2号,11639,塔楼,1.5元/平米/月,暂无信息,海南正元地产开发有限公司,5栋,208户
海汽物业小区,"(美兰国兴)海府路81-32号, 海府路81号",11436,板楼,1.5元/平米/月,海南安逸物业管理有限公司,暂无信息,4栋,29户
荣耀园,(美兰白龙)青年路52号,9946,塔板结合,1元/平米/月,业主自筹物业,暂无信息,1栋,48户
德利路2号,(美兰海甸岛)德利路2号,11633,板楼,0.8元/平米/月,私人承办物业,暂无信息,1栋,15户
康达大厦,"(美兰和平南)文明中路6号, 文明中路160号",9371,塔楼,1元/平米/月,业主自筹物业,暂无信息,1栋,80户
文明大厦,(美兰和平南)文明中路3号,10864,塔楼,1元/平米/月,海南日盈物业管理有限公司,暂无信息,1栋,70户
保险公司大院,(琼山滨江)府城南桥路32号,10452,板楼,0.9元/平米/月,中国人民保险公司,暂无信息,2栋,80户
华兴荣小区,"(琼山府城)文庄一横路6号, 文庄路15号",11342,板楼,1元/平米/月,三友物业公司,暂无信息,6栋,242户
华新大厦,(美兰明珠)五指山路8号,11702,板楼,1.7元/平米/月,海南宝城物业管理公司,暂无信息,1栋,90户
广益大厦,"(美兰海甸岛)海彤路1号, 海甸二东路43号",9177,塔楼,1元/平米/月,暂无信息,暂无信息,1栋,83户
江南商业大厦,(龙华解放西)义龙横路53号,10613,板楼,6元/平米/月,业主自筹物业,暂无信息,1栋,66户
金泰大厦,(琼山龙昆南)龙昆南路76号,9603,塔楼,1元/平米/月,海南珠江物业有限公司,暂无信息,1栋,105户
美舍新村,(美兰和平南)文明东路210号,9679,塔楼/塔板结合,0.8元/平米/月,暂无信息,暂无信息,2栋,71户
亚希商务大厦,(美兰明珠)海府路14号,9293,塔楼,2元/平米/月,海南珠江物业有限公司,暂无信息,1栋,287户
金盘小区,(龙华解放西)龙阳路8号,11293,板楼,1元/平米/月,自主物业,暂无信息,2栋,13户
泰华路9号,(龙华海口湾)泰华路9号,8928,板楼,0.5元/平米/月,业主自筹物业,暂无信息,1栋,54户
玉泉大厦,(龙华解放西)义龙后路18-1号,10208,塔板结合,1.5元/平米/月,自主物业,暂无信息,1栋,45户
食品总公司宿舍,(美兰和平南)海口市美兰区和平北路43号,11296,板楼,0.5元/平米/月,业主自筹物业,暂无信息,3栋,107户
海警小区,(美兰海甸岛)福利路6号,11281,板楼,暂无信息,无物业管理服务,无开发商,2栋,3户
海南省博物馆宿舍,(龙华海垦)海秀中路98号,11656,板楼,1.2元/平米/月,街道办事处（居委会）代管物业,暂无信息,1栋,11户
华银大厦,(龙华国贸)龙昆北路38号,9268,塔楼,1.5元/平米/月,自主物业,暂无信息,1栋,17户
海南省水电工程建设总公司,(琼山府城)三峰路海南省水电工程建设总公司,11573,板楼,1元/平米/月,业主自筹物业,暂无信息,6栋,19户
友利园大厦,(美兰明珠)银坡路26号,11385,塔楼,0.9元/平米/月,海南珠江物业有限公司,暂无信息,1栋,120户
省证券管理办公室宿舍,(美兰海甸岛)福安路6号,10242,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
警苑小区,(美兰白龙)白龙南路27号,11553,塔板结合,0.8元/平米/月,海南金村物业管理有限公司,暂无信息,1栋,128户
海府大厦,(美兰国兴)海府一横路14-2号,10674,板楼,1.5元/平米/月,业主自筹物业,暂无信息,2栋,33户
友合花园,"(美兰海甸岛)海彤路32号, 海彤路16-3号",11032,板楼,0.9元/平米/月,海南友合物业管理有限公司,暂无信息,1栋,109户
省农机公司宿舍,(龙华海垦)海秀中路140号,9001,塔楼,1.2元/平米/月,业主自筹物业,暂无信息,2栋,18户
第六建筑工程公司,(美兰海甸岛)沿江三西路9号,8210,未知类型,暂无信息,暂无信息,暂无信息,1栋,49户
海泰大厦,(琼山龙昆南)凤翔西路10号,9212,塔楼,0.8元/平米/月,海南申鑫物业发展有限公司,暂无信息,1栋,285户
东汇·森语林,(秀英紫园片区)海榆（西）线南海大道东汇·森语林,10629,塔板结合,1.5元/平米/月,暂无信息,海南贵亨置地有限公司,2栋,244户
海口供电公司宿舍,(美兰明珠)西沙路7号,11624,塔板结合,0.8元/平米/月,海南汇宇物业管理有限公司,暂无信息,2栋,33户
中衡大厦,(龙华国贸)海口市国贸路49号,11606,塔板结合,1.5元/平米/月,业主自筹物业,暂无信息,1栋,65户
美兰区人民检察院宿舍,(琼山国兴)文兴路4号,9897,塔楼,0.24元/平米/月,业主自筹物业,暂无信息,1栋,17户
家具公司宿舍,"(美兰和平南)文明二路57号, 文明二路57-5号",10680,未知类型,1元/平米/月,业主自筹物业,暂无信息,1栋,16户
海口市卫生防疫站宿舍区,(龙华解放西)东湖路22,11710,板楼,0.7元/平米/月,暂无信息,暂无信息,2栋,23户
大通苑,(龙华海垦)海秀中路108号,10276,塔楼,0.6元/平米/月,业主自筹物业,大通房地产开发公司,4栋,5户
昆仑小区住宅公寓,(龙华龙昆南)银湖路十一号,11641,塔楼,0.8元/平米/月,无物业管理服务,暂无信息,2栋,15户
乔海公寓,(龙华解放西)龙昆北路11-1号,11317,塔楼,0.8元/平米/月,业主自筹物业,暂无信息,1栋,52户
月朗新村二巷,(龙华解放西)龙阳路3号,8385,塔板结合,0.9元/平米/月,业主自筹物业,暂无信息,1栋,9户
东方洋大厦,(秀英秀英)滨海大道129-2号,10572,塔板结合,1.5元/平米/月,海口润峰物业管理有限公司,暂无信息,1栋,144户
海口科技大厦,(龙华解放西)义龙东路62号,11540,塔板结合,0.8元/平米/月,业主自筹物业,暂无信息,2栋,39户
海口海航城,(琼山椰海大道)椰海大道二横南路8号,11489,板楼,1.16元/平米/月,海南一卡通物业管理股份有限公司,暂无信息,20栋,1036户
省机电工程学校宿舍园丁楼,(琼山龙昆南)海南省海口市琼山区振兴路47号,10722,塔板结合,暂无信息,暂无信息,暂无信息,2栋,4户
宏源证券大厦宿舍楼,(龙华国贸)龙昆北路30号,11243,塔板结合,暂无信息,暂无信息,暂无信息,3栋,27户
海南省人民医院,(秀英秀英)秀华路19号,10577,塔楼,暂无信息,暂无信息,暂无信息,9栋,29户
中坤楼,(龙华世贸)海秀中路91号,11157,未知类型,暂无信息,暂无信息,暂无信息,3栋,8户
规划局宿舍,(琼山府城)中山南路46号,10079,塔板结合,暂无信息,暂无信息,暂无信息,1栋,32户
琼山工商银行宿舍,(琼山府城)少史巷25-2,11418,塔楼/塔板结合,暂无信息,暂无信息,暂无信息,2栋,7户
金海大院,(秀英秀英)海南省海口市秀英区海秀西路167号,10229,塔板结合,1.2元/平米/月,暂无信息,暂无信息,4栋,17户
府城公寓,(琼山滨江)海南省海口市琼山区南桥路100号,10472,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,3户
华运楼,"(龙华解放西)龙华路13-206号, 大同二横路1号",9860,塔楼,1.2元/平米/月,业主自筹物业,暂无信息,1栋,9户
金帆大厦,(美兰和平南)和平北路24号,11578,塔楼,3元/平米/月,暂无信息,暂无信息,2栋,29户
西沙路26号,(美兰国兴)西沙路26号,10228,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
海口市妇幼保健院宿舍,(龙华解放西)解放西路海口市妇幼保健院宿舍,9700,塔板结合,暂无信息,暂无信息,暂无信息,1栋,15户
省文化艺术学校宿舍,(美兰和平南)海口市锦山里二排30号,10544,未知类型,2.9元/平米/月,暂无信息,暂无信息,3栋,6户
博雅路东五巷321号,(琼山滨江)博雅路东五巷321号,11208,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
省农机公司宿舍,(龙华海垦)海秀中路140号,9001,塔楼,1.2元/平米/月,业主自筹物业,暂无信息,2栋,18户
海口市琼山区职工幼儿园,(琼山府城)琼州大道8号,9755,板楼,0.8元/平米/月,业主自筹物业,暂无信息,1栋,81户
明苑楼,(美兰和平南)文联路13号,9521,塔楼,2元/平米/月,海南宝城物业管理公司,暂无信息,1栋,7户
农机宿舍小区,(琼山府城)高登街西路24号,8229,板楼,0.9元/平米/月,海口远良物业发展有限公司,海口裕嘉实业有限公司,1栋,21户
海口科技大厦,(龙华解放西)义龙东路62号,11540,塔板结合,0.8元/平米/月,业主自筹物业,暂无信息,2栋,39户
琼湖公寓,(琼山滨江)下坎东路288号,11276,塔板结合,0.5元/平米/月,海南龙杰房地产交易有限公司,暂无信息,1栋,73户
昆仑小区住宅公寓,(龙华龙昆南)银湖路十一号,11641,塔楼,0.8元/平米/月,无物业管理服务,暂无信息,2栋,15户
月朗新村二巷,(龙华解放西)龙阳路3号,8385,塔板结合,0.9元/平米/月,业主自筹物业,暂无信息,1栋,9户
东方洋大厦,(秀英秀英)滨海大道129-2号,10572,塔板结合,1.5元/平米/月,海口润峰物业管理有限公司,暂无信息,1栋,144户
海口海航城,(琼山椰海大道)椰海大道二横南路8号,11489,板楼,1.16元/平米/月,海南一卡通物业管理股份有限公司,暂无信息,20栋,1036户
蔬菜公司宿舍,(美兰海甸岛)海甸三西路5号,9723,板楼,1元/平米/月,暂无信息,无开发商,1栋,72户
房产局宿舍,(美兰海甸岛)人民大道14号,11385,板楼,暂无信息,暂无信息,暂无信息,2栋,11户
玉泉大厦,(龙华解放西)义龙后路18-1号,10208,塔板结合,1.5元/平米/月,自主物业,暂无信息,1栋,45户
食品总公司宿舍,(美兰和平南)海口市美兰区和平北路43号,11296,板楼,0.5元/平米/月,业主自筹物业,暂无信息,3栋,107户
锦山里三排路,(美兰和平南)锦山里三排56号,13286,塔板结合,暂无信息,暂无信息,暂无信息,3栋,3户
南岛厂宿舍,(龙华解放西)龙华路70-1,10647,塔板结合,暂无信息,暂无信息,暂无信息,1栋,2户
省金属材料公司宿舍,(秀英秀英)海南省海口市秀英区秀英街道盛华街,9427,未知类型,1元/平米/月,暂无信息,暂无信息,1栋,1户
南联路39号,(美兰和平南)南联路39号,10345,塔板结合,暂无信息,暂无信息,暂无信息,1栋,2户
金星城小区,(美兰海甸岛)海口市美兰区海甸三东路21号,10103,塔楼/板楼/塔板结合,0.8元/平米/月,业主自筹物业,暂无信息,5栋,11户
自来水公司宿舍楼,(美兰海甸岛)海口市海甸二西路22号自来水公司宿舍楼,11496,板楼,暂无信息,暂无信息,暂无信息,2栋,2户
琼湖公寓,(琼山滨江)下坎东路288号,11276,塔板结合,0.5元/平米/月,海南龙杰房地产交易有限公司,暂无信息,1栋,73户
回龙小区,(美兰海甸岛)和平大道30号,10383,塔楼,1.2元/平米/月,暂无信息,暂无信息,1栋,5户
省二轻总公司宿舍,(龙华解放西)海口市大同路14号,14164,未知类型,0.8元/平米/月,暂无信息,暂无信息,3栋,5户
瑞丰公寓（文联路）,(美兰和平南)和平南横巷18号,12060,未知类型,暂无信息,暂无信息,暂无信息,2栋,6户
锦山里三排路,(美兰和平南)锦山里三排56号,13286,塔板结合,暂无信息,暂无信息,暂无信息,3栋,3户
南岛厂宿舍,(龙华解放西)龙华路70-1,10647,塔板结合,暂无信息,暂无信息,暂无信息,1栋,2户
教育印刷厂宿舍,(美兰明珠)龙昆南路13号,8911,塔板结合,暂无信息,暂无信息,暂无信息,3栋,38户
帝豪大厦,(龙华国贸)滨海大道59号,11366,塔楼,暂无信息,暂无信息,暂无信息,1栋,7户
琼山区建设局职工宿舍,(琼山府城)海口市琼山区高登西街56号,11134,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,4户
福隆广场二期,(秀英秀英)秀华路52-62号,9973,未知类型,1.2元/平米/月,暂无信息,暂无信息,1栋,1户
永东大厦,(美兰白龙)文明东路53号,8126,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,2户
工商银行宿舍,(琼山滨江)琼州大道73号,11375,未知类型,1.5元/平米/月,暂无信息,暂无信息,1栋,2户
琼山工商银行宿舍,(琼山府城)少史巷25-2,11418,塔楼/塔板结合,暂无信息,暂无信息,暂无信息,2栋,7户
金海大院,(秀英秀英)海南省海口市秀英区海秀西路167号,10229,塔板结合,1.2元/平米/月,暂无信息,暂无信息,4栋,17户
府城公寓,(琼山滨江)海南省海口市琼山区南桥路100号,10472,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,3户
福利厂宿舍,(琼山府城)高登西街,10709,塔板结合,暂无信息,暂无信息,暂无信息,2栋,7户
长新小区,(龙华解放西)盐灶一横路长新小区,11682,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
规划局宿舍,(琼山府城)中山南路46号,10079,塔板结合,暂无信息,暂无信息,暂无信息,1栋,32户
邦墩社区,(美兰海甸岛)海口市振东区邦敦里141号,10563,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,1户
金和苑,(秀英秀英)8-11,10049,未知类型,1元/平米/月,暂无信息,暂无信息,2栋,2户
中国南方电网宿舍,"(琼山府城)琼山区中山南路中国南方电网,中山南路79号",10098,未知类型,1.8元/平米/月,暂无信息,暂无信息,2栋,7户
秀英区机关第四宿舍区,(秀英秀英)海口市秀英区秀华路35号建新街五巷南60,11509,未知类型,1.2元/平米/月,暂无信息,暂无信息,1栋,1户
市工商局宿舍楼,(龙华海垦)海垦路44-3号,11549,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,1户
海口市纪委监察局宿舍,(龙华龙昆南)龙昆南路16号,10961,塔板结合,暂无信息,暂无信息,暂无信息,1栋,2户
海南立奇公司宿舍,(琼山凤翔)海南立奇公司宿舍,10605,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
小康新村,(秀英秀英)小康新村,11396,未知类型,1元/平米/月,暂无信息,暂无信息,2栋,2户
市工商局宿舍楼,(龙华海垦)海垦路44-3号,11549,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,1户
教育印刷厂宿舍,(美兰明珠)龙昆南路13号,8911,塔板结合,暂无信息,暂无信息,暂无信息,3栋,38户
勤业楼,(琼山府城)海口市琼山区府城镇凤翔路桂上村勤业楼,10644,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,3户
侨中公寓,(龙华龙昆南)侨中里路62-1号,8349,未知类型,暂无信息,暂无信息,暂无信息,2栋,31户
山高自来水宿舍小区,(龙华龙昆南)山高村自来水公司宿舍,11634,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
琼山区建设局职工宿舍,(琼山府城)海口市琼山区高登西街56号,11134,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,4户
海口市城郊供销合作社,(琼山滨江)琼州大道39号,9484,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
合力大厦,(龙华解放西)龙华路62号,10098,塔板结合,1.2元/平米/月,海口佳和嘉美物业服务有限公司,暂无信息,2栋,84户
粤通宿舍,(龙华海垦)海垦街道海秀中路77号,14010,塔板结合,2元/平米/月,暂无信息,暂无信息,1栋,3户
海口市塑料厂宿舍,(美兰和平南)海口市塑料厂宿舍,9594,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
福利厂宿舍,(琼山府城)高登西街,10709,塔板结合,暂无信息,暂无信息,暂无信息,2栋,7户
邦墩社区,(美兰海甸岛)海口市振东区邦敦里141号,10563,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,1户
省金属材料公司宿舍,(秀英秀英)海南省海口市秀英区秀英街道盛华街,9427,未知类型,1元/平米/月,暂无信息,暂无信息,1栋,1户
金星城小区,(美兰海甸岛)海口市美兰区海甸三东路21号,10103,塔楼/板楼/塔板结合,0.8元/平米/月,业主自筹物业,暂无信息,5栋,11户
南联路39号,(美兰和平南)南联路39号,10345,塔板结合,暂无信息,暂无信息,暂无信息,1栋,2户
金海大院,(秀英秀英)海南省海口市秀英区海秀西路167号,10229,塔板结合,1.2元/平米/月,暂无信息,暂无信息,4栋,17户
锦山里三排路,(美兰和平南)锦山里三排56号,13286,塔板结合,暂无信息,暂无信息,暂无信息,3栋,3户
西沙路26号,(美兰国兴)西沙路26号,10228,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
海口市市政工程维修公司宿舍区,(美兰海甸岛)海甸三西路21-10号,11480,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,1户
欧亿住宅楼,(琼山滨江)下坎东路21号,11000,板楼,暂无信息,暂无信息,暂无信息,1栋,4户
海口工商学院（教职工小区）,(琼山国兴)文坛路2号,9730,未知类型,1元/平米/月,暂无信息,暂无信息,7栋,22户
下坎村石堀加登楼,(琼山滨江)琼州大道151号,9500,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
168大厦,(美兰明珠)南宝路36号后面,10443,塔楼,暂无信息,暂无信息,暂无信息,1栋,2户
红城湖路215号,(琼山龙昆南)红城湖路215号,11233,塔楼,0.8元/平米/月,暂无信息,暂无信息,1栋,1户
龙舌坡236号,(美兰明珠)龙舌坡236号,10238,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
金手指高尔夫温泉小镇,(紫园片区)盈滨路金手指高尔夫温泉小镇,9538,塔楼/塔板结合,1.5元/平米/月,暂无信息,暂无信息,23栋,8640户
