小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
宏基国际,(江阴市南闸街道)站西路666号,12345,板楼/塔板结合,1.2至2.5元/平米/月,江阴市大业物业有限公司,暂无信息,52栋,1204户
南都苑北区,(江阴市澄江街道)埠路桥路南都苑,11840,塔楼/板楼/塔板结合/平房,0.25至2.5元/平米/月,江苏大桥物业管理有限公司,暂无信息,25栋,902户
天朝华都,(江阴市澄江街道)立新路103号,12123,塔楼/板楼/塔板结合,0.25至1元/平米/月,江苏新中特物业有限公司,暂无信息,39栋,1270户
花园五村住宅小区,(江阴市澄江街道)花园路花园五村住宅小区,21261,塔楼/板楼/塔板结合,0.25至1.5元/平米/月,江阴市建设物业管理有限公司,暂无信息,68栋,1894户
南苑三村,(江阴市高新区)水南路南苑三村,8483,塔楼,1至1.1元/平米/月,江阴市凯顺物业管理有限公司,暂无信息,20栋,501户
称心阁,(江阴市南闸街道)称心路97号,10865,塔楼,1.5元/平米/月,苏州工业园区置信物业服务有限公司无锡分公司	,暂无信息,10栋,756户
虹桥七村小区,(江阴市澄江街道)创新路虹桥七村小区,19388,塔楼/板楼/塔板结合,0.25至2元/平米/月,江苏大唐物业管理有限公司,暂无信息,30栋,846户
山观新村,(江阴市高新区)延陵东路山观新村,6776,塔楼/塔板结合,0.25至0.5元/平米/月,江阴市永兴物业服务有限公司,江阴市富源置业有限公司,8栋,315户
上海花园,(江阴市高新区)长山大道15号,14792,塔板结合,2.5至5.9元/平米/月,深圳中海物业,暂无信息,119栋,700户
绿城帝景花园三期,(江阴市华士镇)矿机路绿城帝景花园三期,8383,未知类型,暂无信息,暂无信息,暂无信息,5栋,282户
雷下二村,(江阴市新桥镇)东环路211号,6398,未知类型,暂无信息,暂无信息,暂无信息,17栋,450户
健康花园,(江阴市澄江街道)虹桥北路66号,22975,未知类型,暂无信息,暂无信息,暂无信息,7栋,176户
海洲御园,(江阴市周庄镇)卧龙湖路海洲御园,10249,塔板结合,1.25元/平米/月,江阴市祥和物业管理有限公司,军盛房产,17栋,926户
长南新村,(江阴市周庄镇)长荣路80号,6108,板楼,1.2元/平米/月,宜兴市久盛物业管理有限公司,长阳城房产开发总司,10栋,356户
长和馨苑,(江阴市周庄镇)长寿路9号,7762,塔板结合,1.5元/平米/月,宜兴市金张渚物业管理有限公司张渚农贸市场分公司,暂无信息,6栋,176户
新百业广场住宅楼,(江阴市澄江街道)暨阳路58号,15657,未知类型,暂无信息,暂无信息,暂无信息,1栋,150户
沈家田,(江阴市澄江街道)延陵路5号,13660,板楼/塔板结合,0.5元/平米/月,江阴五星物业有限公司,江阴亚太投资咨询有限公司,15栋,469户
君山路居民小区,(江阴市澄江街道)君山路30弄14号,16490,板楼,0.5元/平米/月,江阴市永安物业管理有限公司,暂无信息,10栋,290户
金茂花园,(江阴市华士镇)人民路5-3号,11049,板楼,2元/平米/月,金科物业江阴分公司,江阴新业置业有限公司,2栋,106户
绿城水岸,(江阴市云亭街道)山水路8号,10171,塔板结合,2至3元/平米/月,江苏大桥物业管理有限公司,江阴华晟置业有限公司,26栋,857户
新桥花园(江阴市),(江阴市新桥镇)康宁路1号,5952,未知类型,暂无信息,暂无信息,暂无信息,53栋,1091户
华诚悦府,(江阴市云亭街道)环镇南路2号,9195,塔板结合,1.8元/平米/月,悦达物业,江阴中昊置业有限公司,4栋,444户
海澜名花苑,(江阴市澄江街道)延陵路535号,12961,板楼/塔板结合/平房,0.5至2.1元/平米/月,江阴市凯发物业管理有限公司,江阴大润发置业有限公司,16栋,591户
绿城馨苑,(江阴市云亭街道)支一路绿城馨苑,10597,板楼,暂无信息,暂无信息,暂无信息,13栋,651户
朝阳路260号院,(江阴市澄江街道)滨江中路朝阳路260号院,24461,塔板结合,暂无信息,小区物业,华昱集团,2栋,44户
金湾大厦,(江阴市周庄镇)西大街129号,8268,塔板结合,2.2元/平米/月,江阴市万诚物业管理有限公司,暂无信息,1栋,72户
澄怡花园,(江阴市澄江街道)环城北路26号,18717,板楼/塔板结合/平房,0.5至1.2元/平米/月,江阴市万诚物业管理有限公司,江阴嘉鸿房地产开发有限公司,3栋,260户
阳光假日花园,(江阴市澄江街道)立新路阳光假日花园,16372,塔楼/板楼/塔板结合/平房,1.7至3元/平米/月,江苏大桥物业管理有限公司,暂无信息,108栋,3191户
和院,(江阴市临港经济开发区)五星路589号,20697,板楼/塔板结合,2.2至3.3元/平米/月,江苏泓安物业管理有限公司,暂无信息,162栋,162户
阳光国际花园,(江阴市澄江街道)先锋路101号,16961,塔楼/板楼/塔板结合,2至2.5元/平米/月,上海永升物业管理有限公司无锡分公司,暂无信息,50栋,1501户
久盛花园,(江阴市周庄镇)峭岐中兴路39号,8258,未知类型,暂无信息,暂无信息,暂无信息,4栋,100户
幸福新村,(江阴市顾山镇)国民西路50号,7109,未知类型,暂无信息,暂无信息,暂无信息,15栋,399户
南街,(江阴市祝塘镇)南街,37022,未知类型,暂无信息,暂无信息,暂无信息,106栋,106户
红豆·首府,(江阴市顾山镇)港下红豆万花城营销中心(红豆集团西门对面),14153,板楼,2.8元/平米/月,无锡红豆物业管理有限公司,无锡红豆置业有限公司,6栋,422户
宏基国际,(江阴市南闸街道)站西路666号,12345,板楼/塔板结合,1.2至2.5元/平米/月,江阴市大业物业有限公司,暂无信息,52栋,1204户
南苑七村,(江阴市高新区)水南路南苑七村,7479,塔板结合,暂无信息,江阴泰禾物业,暂无信息,25栋,720户
南都苑北区,(江阴市澄江街道)埠路桥路南都苑,11840,塔楼/板楼/塔板结合/平房,0.25至2.5元/平米/月,江苏大桥物业管理有限公司,暂无信息,25栋,902户
财富国际,(江阴市澄江街道)世新路116号,10428,板楼/平房,2.5元/平米/月,江阴市建设物业管理有限公司,江阴大润发置业有限公司,3栋,511户
绿城锦园,(江阴市南闸街道)站西路762号,10644,塔板结合,1.7至2.3元/平米/月,广东中奥物业管理有限公司江阴分公司,暂无信息,41栋,854户
滨江别墅小区,(江阴市澄江街道)扬子江路滨江别墅小区,9889,板楼,0.8元/平米/月,江阴澄康物业管理有限公司,常州新城房产开发有限公司,31栋,160户
天福世纪广场,(江阴市澄江街道)澄江中路272号,16000,未知类型,暂无信息,暂无信息,暂无信息,1栋,84户
华诚悦府,(江阴市云亭街道)环镇南路2号,9195,塔板结合,1.8元/平米/月,悦达物业,江阴中昊置业有限公司,4栋,444户
海澜名花苑,(江阴市澄江街道)延陵路535号,12961,板楼/塔板结合/平房,0.5至2.1元/平米/月,江阴市凯发物业管理有限公司,江阴大润发置业有限公司,16栋,591户
绿城馨苑,(江阴市云亭街道)支一路绿城馨苑,10597,板楼,暂无信息,暂无信息,暂无信息,13栋,651户
朝阳路260号院,(江阴市澄江街道)滨江中路朝阳路260号院,24461,塔板结合,暂无信息,小区物业,华昱集团,2栋,44户
澄怡花园,(江阴市澄江街道)环城北路26号,18717,板楼/塔板结合/平房,0.5至1.2元/平米/月,江阴市万诚物业管理有限公司,江阴嘉鸿房地产开发有限公司,3栋,260户
金湾大厦,(江阴市周庄镇)西大街129号,8268,塔板结合,2.2元/平米/月,江阴市万诚物业管理有限公司,暂无信息,1栋,72户
云吉小区,(江阴市云亭街道)澄杨路389号,6519,塔板结合,0.5至2.2元/平米/月,无物业,江阴市恒源置业有限公司,3栋,96户
黄龙新村西区,(江阴市澄江街道)黄龙路117号,13304,板楼,0.25至1.8元/平米/月,无锡大唐物业管理有限公司,暂无信息,6栋,140户
黄龙新村东区,(江阴市澄江街道)黄龙路黄龙新村,14551,塔楼/板楼/塔板结合,0.25至1.5元/平米/月,宜兴市陶都市场物业管理有限公司周铁招商市场分公司,暂无信息,11栋,227户
虹桥六村南区,(江阴市澄江街道)澄江西路259号,31050,塔楼/板楼/塔板结合/平房,0.25至1元/平米/月,江阴市和协物业管理有限公司,江阴开发商,24栋,665户
云锦花苑,(江阴市云亭街道)环镇南路106号,9495,板楼,1元/平米/月,江阴市纵横物业管理有限公司,暂无信息,6栋,352户
花园三村北区,(江阴市澄江街道)香叶路40号,20110,板楼/塔板结合/平房,0.5至2.5元/平米/月,江苏大唐物业管理有限公司,暂无信息,39栋,959户
蟠龙湾,(江阴市高新区)创新大道蟠龙湾,10691,塔楼/板楼/塔板结合/平房,0.5至3.5元/平米/月,江阴市凯顺物业管理有限公司滨江分公司,暂无信息,138栋,1366户
东海花园,(江阴市澄江街道)益健路18号,18249,板楼/塔板结合,4.5元/平米/月,江阴市建设物业管理有限公司,暂无信息,19栋,441户
欧锦花都,(江阴市临港经济开发区)港城大道283号,8515,未知类型,暂无信息,暂无信息,暂无信息,39栋,294户
锦湖苑二村,(江阴市临港经济开发区)府前路锦湖苑二村,5956,塔楼,1.5元/平米/月,江阴三元物业有限公司,江阴申达置业投资有限公司,24栋,740户
阳光国际花园,(江阴市澄江街道)先锋路101号,16961,塔楼/板楼/塔板结合,2至2.5元/平米/月,上海永升物业管理有限公司无锡分公司,暂无信息,50栋,1501户
和院,(江阴市临港经济开发区)五星路589号,20697,板楼/塔板结合,2.2至3.3元/平米/月,江苏泓安物业管理有限公司,暂无信息,162栋,162户
敔山湾花园,"(江阴市云亭街道)芙蓉大道南98号, 东尚路敔山湾花园",11664,塔楼/板楼/塔板结合,2元/平米/月,江阴市好管家物业管理有限公司,暂无信息,125栋,1454户
苏龙苑,(江阴市澄江街道)文富北路378号,17870,塔楼/塔板结合,2至2.5元/平米/月,江阴嘉邻物业管理有限公司,暂无信息,38栋,857户
通渡花园二区,(江阴市澄江街道)通渡北路88号,12801,塔楼/塔板结合,0.25元/平米/月,暂无信息,暂无信息,24栋,842户
久盛花园,(江阴市周庄镇)峭岐中兴路39号,8258,未知类型,暂无信息,暂无信息,暂无信息,4栋,100户
菜场西路,(江阴市周庄镇)菜场西路,6497,板楼,暂无信息,江阴市鑫江物业有限公司,江阴开发商,44栋,44户
新都苑一村,(江阴市新桥镇)康定路新都苑一村,9584,未知类型,暂无信息,暂无信息,暂无信息,14栋,354户
一品城,(江阴市周庄镇)周山路3号,7191,塔楼/板楼,1.88至3.5元/平米/月,江阴市鼎诚物业管理有限公司,暂无信息,38栋,522户
锦绣新村,(江阴市周庄镇)金海路锦绣新村,9955,未知类型,暂无信息,暂无信息,暂无信息,20栋,23户
香樟花园,(江阴市澄江街道)贯庄路18号,17401,板楼/塔板结合/平房,1至2元/平米/月,江阴市好管家物业管理有限公司,暂无信息,15栋,1034户
永安一村,(江阴市澄江街道)永安路永安一村,12439,塔楼/板楼,15元/平米/月,江苏大桥物业管理有限公司无锡分公司,江阴开发商,19栋,440户
君巫路250-256号小区,(江阴市澄江街道)君巫路250-256号,27232,未知类型,暂无信息,暂无信息,暂无信息,2栋,44户
天鹤四村西区,(江阴市澄江街道)安居巷80号,13456,未知类型,暂无信息,暂无信息,暂无信息,9栋,253户
大桥绿洲,(江阴市澄江街道)大桥二村3号,21338,板楼/塔板结合,0.8元/平米/月,江阴市大桥物业管理有限公司,暂无信息,31栋,397户
芙蓉新村,(江阴市澄江街道)郑泾路60弄14号,12501,板楼/塔板结合,0.2至1元/平米/月,江阴市佳康物业管理有限公司,暂无信息,36栋,1133户
花园雅居,(江阴市顾山镇)国民中路157号,6438,塔板结合,1元/平米/月,暂无信息,江阴开发商,22栋,530户
石牌四村,(江阴市高新区)创新北路石牌四村,8445,塔楼/板楼/塔板结合,0.5元/平米/月,江阴市凯顺物业管理有限公司,江苏华西扬子置业有限公司,42栋,1770户
石牌二村,(江阴市高新区)石牌路石牌二村,8026,塔楼/板楼/塔板结合,1至2元/平米/月,江阴市建设物业管理有限公司,江阴市金港置业有限公司,48栋,1200户
五云家园一区1-16幢,(江阴市澄江街道)长庆路五云家园一区1-16幢,12845,板楼,0.25元/平米/月,暂无信息,暂无信息,15栋,426户
卧龙湖花苑,(江阴市周庄镇)卧龙湖路1号,14997,板楼,暂无信息,暂无信息,江阴大润发置业有限公司,186栋,197户
学院小区,(江阴市澄江街道)春晓路106号,14989,未知类型,暂无信息,暂无信息,暂无信息,6栋,80户
颐新华都,(江阴市澄江街道)大桥南路颐新华都,12558,塔楼/板楼/平房,0.3至1元/平米/月,无锡市罡风物业管理服务有限公司,暂无信息,37栋,1398户
恒大御景,(江阴市澄江街道)花山路恒大御景,14900,塔楼/板楼/塔板结合/平房,2至3元/平米/月,金碧金碧物业江阴分公司,江阴盛建置业有限公司,17栋,2466户
金色水岸,(江阴市澄江街道)黄龙路281号,18152,板楼/塔板结合,2.5元/平米/月,暂无信息,暂无信息,11栋,632户
周南花苑三村,(江阴市周庄镇)长和街周南花苑三村,5298,未知类型,暂无信息,暂无信息,暂无信息,19栋,400户
西南安全文明小区,(江阴市澄江街道)中山南路西南安全文明小区,19884,塔楼/板楼,暂无信息,社区居委会,暂无信息,25栋,640户
名都公寓,(江阴市澄江街道)南街88号,24015,未知类型,暂无信息,暂无信息,暂无信息,3栋,154户
云新一村,(江阴市云亭街道)云新路云新一村,8914,塔板结合,1元/平米/月,暂无信息,暂无信息,22栋,863户
丽岛华都南区,(江阴市澄江街道)立新路丽岛华都南区,12901,塔楼/板楼,0.5至2元/平米/月,江阴市大桥物业管理有限公司,暂无信息,96栋,508户
黄山湖别墅,(江阴市澄江街道)公园路79号,40169,板楼,2元/平米/月,无锡大唐物业管理有限公司,暂无信息,62栋,62户
凤凰城,(江阴市澄江街道)凤凰路8-26号,23158,塔板结合,3元/平米/月,暂无信息,暂无信息,4栋,115户
绿城东苑一区,(江阴市云亭街道)建设路335号,7736,塔楼/板楼/塔板结合,0.5至5元/平米/月,无物业,暂无信息,25栋,956户
四季花城,(江阴市长泾镇)人民路389号,10298,板楼,暂无信息,暂无信息,暂无信息,10栋,544户
东吴苑,(江阴市华士镇)环南路187号,8777,板楼,1至1.3元/平米/月,江苏大桥物业管理有限公司,暂无信息,8栋,285户
城裕花苑西区,(江阴市澄江街道)城裕路城裕花苑西区,9494,板楼/塔板结合,0.25至5元/平米/月,江阴联盛物业管理有限公司,无锡港城房地产开发有限公司,23栋,644户
蟠龙山庄,(江阴市高新区)龙泉路95号,8739,塔楼/板楼/塔板结合/平房,0.8至1.88元/平米/月,江阴市华珂物业发展有限公司,江阴市万沅置业有限公司,54栋,722户
南苑六村,(江阴市高新区)水南路南苑六村,8326,塔板结合,1元/平米/月,江阴市凯顺物业管理有限公司,暂无信息,11栋,1392户
天鹤一村西区,(江阴市澄江街道)春华巷天鹤一村,14036,板楼,1元/平米/月,江阴市长罡物业有限公司,暂无信息,6栋,229户
碧桂园凤凰公馆,(江阴市华士镇)江阴市环东路和东华路交汇处东北侧,10047,板楼/塔板结合,1.8至2元/平米/月,无锡碧桂园物业有限公司,江阴市碧桂园房地产开发有限公司,30栋,360户
西杏二村,(江阴市澄江街道)青山路西杏二村,12385,板楼,暂无信息,无物业,暂无信息,11栋,260户
钻石公寓,(江阴市澄江街道)五星路521号,6948,未知类型,暂无信息,暂无信息,暂无信息,24栋,677户
融科原筑朝宗府,(江阴市澄江街道)南园路融科原筑,21313,板楼,2.38元/平米/月,第一太平融科物业管理（北京）有限公司无锡分公司,暂无信息,34栋,513户
西苑二村(南),(江阴市高新区)龙泉路西苑二村(南),9127,塔楼/板楼/塔板结合/平房,0.5元/平米/月,自持物业,暂无信息,41栋,1330户
冯溪花苑,(江阴市周庄镇)博爱路199号,4901,未知类型,暂无信息,暂无信息,暂无信息,20栋,416户
中企铂镜,(江阴市临港经济开发区)港城大道288号,8069,板楼,2至3.59元/平米/月,无锡大唐物业管理有限公司,暂无信息,61栋,487户
宏基明珠花园,(江阴市南闸街道)白玉路118号,16122,塔板结合,1至3元/平米/月,江阴纵横物业公司,暂无信息,65栋,445户
君永小区,(江阴市澄江街道)君永路君永小区,20204,未知类型,暂无信息,暂无信息,暂无信息,3栋,140户
锦隆五村,(江阴市澄江街道)迎阳路锦隆五村,12909,塔楼/板楼/塔板结合,0.25元/平米/月,江苏大桥物业管理有限公司,暂无信息,21栋,550户
渡江四村,(江阴市高新区)渡江路渡江四村,8078,塔楼,0.25至1.2元/平米/月,江阴泰禾物业,暂无信息,19栋,560户
天鹤四村东区,(江阴市澄江街道)安居巷80号,12725,板楼/塔板结合/平房,0.01至2.1元/平米/月,江阴纵横物业公司,暂无信息,9栋,308户
首创瑞府,(江阴市云亭街道)云亭街道18号,16461,板楼,2.4元/平米/月,北京盛世物业管理有限公司,暂无信息,12栋,1252户
暨阳小区,(江阴市澄江街道)峨山路65号,17976,板楼,暂无信息,暂无信息,暂无信息,5栋,44户
新世界商业广场,(江阴市华士镇)人民路新世界商业广场,10619,塔板结合,2元/平米/月,深圳市新世界物业管理有限公司无锡分公司  ,新世界（沈阳）房地产开发有限公司,2栋,67户
渡江三村,(江阴市高新区)渡江路渡江三村,7096,塔楼/板楼/塔板结合,0.5至1元/平米/月,江阴泰禾物业,暂无信息,21栋,516户
兴澄锦苑西区,(江阴市澄江街道)文定南路1号,22406,未知类型,暂无信息,暂无信息,暂无信息,9栋,854户
双牌二村,(江阴市高新区)东外环路双牌二村,10156,塔楼/板楼/塔板结合,0.25至1.5元/平米/月,江苏大桥物业管理有限公司,无,55栋,1466户
云龙花园,(江阴市云亭街道)卢家村77号,9446,板楼,0.8元/平米/月,江阴市万城物业管理有限公司,暂无信息,3栋,96户
朝阳路1弄小区,(江阴市澄江街道)朝阳路1弄,18226,板楼,1元/平米/月,无锡浩宇物业服务有限公司,暂无信息,10栋,326户
上丰小区,(江阴市澄江街道)滨江中路85号,14897,板楼,0.25至0.5元/平米/月,晟和物业,上丰建业集团,15栋,249户
阳光威尼斯,(江阴市长泾镇)人民路289号,9196,未知类型,暂无信息,暂无信息,暂无信息,47栋,260户
名雅居新华三村,(江阴市澄江街道)延陵路588号,15045,塔楼/板楼/塔板结合/平房,0.45至1.8元/平米/月,暂无信息,暂无信息,36栋,1187户
南庄佳苑,(江阴市临港经济开发区)崇文路521号,6496,塔板结合,暂无信息,暂无信息,暂无信息,15栋,1105户
城富花园,(江阴市澄江街道)通惠路城富花园,8676,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
绿苑居,(江阴市新桥镇)陶新中路绿苑居,9426,未知类型,暂无信息,暂无信息,暂无信息,129栋,225户
春申庄园,(江阴市临港经济开发区)申新路118号,16153,板楼/塔板结合,1.2元/平米/月,江阴市华惠物业管理有限公司,暂无信息,127栋,127户
澄南一村,(江阴市澄江街道)澄南路澄南一村,12860,塔楼/板楼/塔板结合/平房,0.15至2元/平米/月,江苏大桥物业管理有限公司,江阴澄和置业有限公司,26栋,744户
东华苑,(江阴市澄江街道)人民东路123号,16282,塔板结合,2.5元/平米/月,江阴市永安物业管理有限公司, 江阴市梁辉房地产开发有限公司,14栋,276户
华悦尚品,(江阴市华士镇)矿机路华悦尚品,10797,塔楼/板楼/塔板结合,1.7至2元/平米/月,无锡市三鼎物业管理有限公司,暂无信息,12栋,664户
银信雅苑,(江阴市顾山镇)国东路9号,7948,塔板结合,2元/平米/月,暂无信息,暂无信息,31栋,31户
黄龙富邸,(江阴市澄江街道)黄龙路227号,15961,塔楼/板楼/塔板结合,1至1.2元/平米/月,江苏大唐物业管理有限公司,大唐地产集团,14栋,610户
虹桥五村北区,(江阴市澄江街道)君巫路208-1号,25135,板楼,1.2至2.5元/平米/月,无锡大唐物业管理有限公司,暂无信息,6栋,123户
绮山路104弄,(江阴市澄江街道)绮山路104弄,13061,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,16户
西大街79弄,(江阴市澄江街道)西大街79弄,17990,塔板结合,暂无信息,暂无信息,暂无信息,1栋,72户
西大街,(江阴市周庄镇)西大街,8174,板楼,1元/平米/月,江阴市金威物业公司,村委集资自建,4栋,44户
金美林花园,(江阴市璜土镇)祥龙路金美林花园,9563,板楼/平房,1.2至1.6元/平米/月,常州市博爱物业服务有限公司江阴分公司,暂无信息,23栋,1687户
米兰阳光花苑,(江阴市璜土镇)小湖路米兰阳光,9317,塔板结合,暂无信息,暂无信息,暂无信息,8栋,861户
水畔兰庭,(江阴市祝塘镇)祝塘镇环东路西侧、青祝河南侧,7467,塔楼/板楼/塔板结合,1.9元/平米/月,金科物业江阴分公司,江苏阳光置业发展有限公司,19栋,1039户
金宸国际花园,(江阴市澄江街道)江阴市花北路南侧、北潮河路东侧（项目现场）,16674,板楼/塔板结合,2.2至2.5元/平米/月,江苏华高物业服务有限公司,江苏华强房地产开发有限公司,44栋,2354户
南方花苑,(江阴市澄江街道)塘前村500-533号,17416,板楼/塔板结合,0.3元/平米/月,江阴市圆通物业管理有限公司,江阴开发商,12栋,22户
府前花苑,(江阴市澄江街道)西大街29弄1,15429,板楼/平房,0.5元/平米/月,江阴市建设物业管理有限公司,暂无信息,17栋,366户
东舜华府,(江阴市南闸街道)白玉路东舜华府,12516,塔板结合,1.68至1.98元/平米/月,江阴美好物业管理有限公司,暂无信息,19栋,917户
安文小区中北一区,(江阴市澄江街道)暨阳路安文小区中北一区,13299,板楼/平房,0.25元/平米/月,无锡大唐物业管理有限公司,暂无信息,9栋,260户
星虹苑,(江阴市澄江街道)环城西路78号,13026,板楼,暂无信息,暂无信息,暂无信息,13栋,178户
东苑新村,(江阴市高新区)龙泉路东苑新村,9082,塔楼,0.5至2元/平米/月,江阴市凯顺物业管理有限公司,暂无信息,82栋,3550户
朝阳关新村,(江阴市澄江街道)延陵路朝阳关新村,13226,板楼/塔板结合,0.25至1元/平米/月,江阴市豪申物业管理有限公司,江阴市上昇置业有限公司,50栋,785户
西杏新村,(江阴市澄江街道)通江南路20弄,11598,塔楼/板楼,暂无信息,无物业,江阴开发商,19栋,465户
君邻世家北区,(江阴市澄江街道)澄江西路98号,21889,未知类型,暂无信息,暂无信息,暂无信息,3栋,103户
幸福·华都,(江阴市澄江街道)绮山路316号,15356,板楼,暂无信息,暂无信息,暂无信息,55栋,448户
山水绿城,(江阴市云亭街道)云亭大街99号,11456,塔板结合,1.6元/平米/月,彩之云物业公司,暂无信息,5栋,378户
文富花苑二区,(江阴市澄江街道)通富路文富花苑二区,10701,塔板结合,0.5元/平米/月,江阴市顺联物业有限公司,暂无信息,26栋,720户
益健名苑,(江阴市澄江街道)益健路7号,21686,塔板结合,1.5元/平米/月,江阴市好管家物业管理有限公司,哈尔滨利昌房地产开发有限公司,2栋,102户
雅盛城市嘉园,(江阴市澄江街道)芙蓉大道雅盛城市嘉园,14560,塔楼/板楼/塔板结合/平房,1.5至2.5元/平米/月,江阴市和协物业管理有限公司,暂无信息,13栋,1097户
花园三村南区,(江阴市澄江街道)长江路40号,21169,未知类型,暂无信息,暂无信息,暂无信息,17栋,450户
花园四村,(江阴市澄江街道)花园路花园四村,21063,板楼/塔板结合/平房,0.25至16元/平米/月,江苏大桥物业管理有限公司,江阴大润发置业有限公司,46栋,1457户
绿城帝景东区,(江阴市华士镇)新生路绿城帝景,9237,未知类型,暂无信息,暂无信息,暂无信息,3栋,192户
港隆苑,(江阴市临港经济开发区)青山路港隆苑,9738,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,18栋,600户
锦隆四村,(江阴市澄江街道)芙蓉路160号,12908,塔楼/板楼/塔板结合,0.5至1元/平米/月,江阴市大桥物业管理有限公司,暂无信息,16栋,544户
定波新村西区,(江阴市澄江街道)定波路67号,14104,板楼/塔板结合,0.25元/平米/月,无锡金科物业有限公司,暂无信息,6栋,106户
中海国际花苑,(江阴市新桥镇)文化路147号,11038,板楼/塔板结合,1至1.3元/平米/月,江阴市和协物业管理有限公司,暂无信息,7栋,409户
康馨园,(江阴市华士镇)环南路50号,8301,未知类型,暂无信息,暂无信息,暂无信息,6栋,162户
尚城国际,(江阴市澄江街道)普惠路尚城国际,14379,塔楼/板楼/塔板结合,2.2至2.5元/平米/月,上海上实物业管理有限公司,暂无信息,16栋,1566户
大桥一村北区,(江阴市澄江街道)迎阳路大桥一村,13496,塔楼/板楼/塔板结合/平房,0.25至2.5元/平米/月,江苏大桥物业管理有限公司,暂无信息,60栋,1619户
金苑,(江阴市临港经济开发区)金港路270号,8445,板楼,1.6元/平米/月,江阴市新奥物业管理有限公司,暂无信息,6栋,338户
花园二村,(江阴市澄江街道)长江路115-117号,19963,塔楼/板楼/塔板结合/平房,0.25至1.2元/平米/月,江阴市圆通物业管理有限公司,江阴大润发置业有限公司,31栋,929户
佳兆业·御峰花园,(江阴市澄江街道)新都路佳兆业·御峰花园,15947,塔楼/板楼/塔板结合,2.3元/平米/月,无锡市桃盛物业管理有限公司,暂无信息,4栋,591户
