小区名称,地址,参考价格,建筑年代,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
自由港,"(开发区东山)黄海西路, 港兴大厦",7202,2000年建成 ,塔楼/板楼,1.5至3元/平米/月,大连安洁物业管理服务有限公司,无开发商,1栋,487户
雍景国际,(开发区倚山里)东北四街,6372,2002年建成 ,塔楼,1.5元/平米/月,街道办事处（居委会）代管物业,鑫鸿房地产开发公司,1栋,343户
金石小区,(金州金石滩)青石路56号,7663,1989年建成 ,板楼/塔板结合,0.1至1元/平米/月,大连金石物业管理有限公司, 大理耀鹏房地产开发有限责任公司,61栋,3248户
名品公寓,(开发区东山)港兴大街,7025,2009年建成 ,塔楼,1.2元/平米/月,大连大管家物业管理有限公司,大连光伸企业集团有限公司,1栋,504户
海天公寓,(开发区开发区万达)大连市金州区永和路与荣会路交叉口西南100米,5470,2000年建成 ,板楼,1.5元/平米/月,暂无信息,大连海天益民置业有限公司,1栋,94户
山海一步小区,(开发区高城山)高吉里,7806,2000年建成 ,板楼,0.5元/平米/月,无物业管理服务,大连开建房地产开发有限公司,2栋,98户
福泉东里小区,(金州金湾新城)福泉东里,7198,1997年建成 ,板楼/塔板结合,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,51栋,2336户
碧鸿海悦园,(金州光明)五一路,6758,2002年建成 ,板楼,0.5至1.2元/平米/月,吉田物业管理有限公司,大连市碧鸿房地产开发有限责任公司,7栋,989户
阿尔滨家属楼,(金州南棉)刘家屯,7330,1995年建成 ,板楼/塔板结合,0.8至3元/平米/月,暂无信息,大连阿尔滨中辰置业有限公司,5栋,259户
亿城御景湾,(普兰店普兰店)金马路32号,6882,2000年建成 ,塔楼/板楼/塔板结合,1.2至1.5元/平米/月,大连金磊物业管理有限公司,亿城集团股份有限公司,113栋,6941户
伽利亚公寓,(沙河口丽景)中长街,4926,2002年建成 ,塔楼,1.5元/平米/月,大连远洋基业物业管理有限公司大连分公司,广东碧桂园物业服务股份有限公司洛阳分公司1,1栋,210户
盛和派帝盟,"(开发区倚山里)东北四街, 西环路",5404,1999年建成 ,塔楼,1.2元/平米/月,街道办事处（居委会）代管物业,大连盛和房地产开发有限公司,1栋,350户
金渤海憬,(金州金华)龙山路,7774,2002年建成 ,板楼,0.8至0.9元/平米/月,大连家仕物业管理有限公司,无开发商,4栋,509户
泰山小区,(普兰店普兰店)古城路48号,4614,1986年建成 ,板楼/塔板结合,暂无信息,暂无信息,大连三川铁西项目置业有限公司,22栋,1732户
华发新城,(旅顺口旅顺开发区)兴发路193号,7420,2004年建成 ,塔楼/板楼,2元/平米/月,珠海华发物业管理服务有限公司大连分公司,大连华藤房地产开发有限公司,39栋,5192户
新东方公寓一期,(开发区倚山里)东北四街,5627,2000年建成 ,塔楼,1.5元/平米/月,大连同济物业管理有限公司,大连同济房地产开发有限公司,1栋,478户
馨家园,(开发区杏花里)铁山西路馨家园,5983,1998年建成 ,板楼,暂无信息,无物业管理服务,中庚地产实业集团有限公司,3栋,451户
光伸外企公寓,(开发区开发区万达)辽宁街,6523,2001年建成 ,塔楼,0.9元/平米/月,无物业管理服务,大连光伸房地产开发有限公司,1栋,324户
龙湾路小区,(金州城润)龙湾路,6833,1980年建成 ,板楼/塔板结合,0.1至20元/平米/月,大连郎和集团,无开发商,29栋,1333户
振富大厦（胜利桥北商圈）,(西岗胜利桥北)菜市街,7576,2002年建成 ,板楼,1.1元/平米/月,大连佳宝物业管理有限公司,大连振富房屋开发有限公司,1栋,370户
顺海香堤岛,(旅顺口旅顺开发区)顺乐街,5351,2005年建成 ,塔楼/板楼/塔板结合,0.8至1.5元/平米/月,大连顺海物业管理有限公司,大连顺海房地产开发有限公司,18栋,963户
金源花园小区,(金州站前)友好街,7569,1998年建成 ,板楼,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,8栋,451户
蓝翎公寓,(开发区安盛)银帆北,7197,1996年建成 ,板楼,0.5元/平米/月,大连银海物业管理有限公司,华东纺织工学院(今东华大学)、市医药设计院等单位,2栋,314户
新领地公寓,(开发区倚山里)黄海西四路,6013,2000年建成 ,塔板结合,1.3元/平米/月,街道办事处（居委会）代管物业,宏基公司,1栋,472户
金海人家,(金州金石滩)青石路56号,7782,1995年建成 ,塔楼/板楼/塔板结合,0.5至1.98元/平米/月,大连晶龙物业管理有限公司,大连市大钢集团,39栋,1363户
海尚金座,(金州连大)胜利路3号,6409,2000年建成 ,塔楼/板楼,1.3元/平米/月,大连亿海物业,大连中益置业有限公司,3栋,1116户
公园季,"(旅顺口旅顺老城区)向阳街, 元宝街",6726,2012年建成 ,板楼,1至1.5元/平米/月,大连天熙物产管理有限公司,大连天熙鑫达房地产发展有限公司,11栋,710户
华冠大厦,(开发区安盛)东北大街104号,6625,2000年建成 ,板楼,1.23元/平米/月,街道办事处（居委会）代管物业,无开发商,1栋,231户
科达海景,(金州金州其他)临港路,6171,2015年建成 ,板楼,0.8元/平米/月,大连科达物业管理有限公司,大连科达房地产开发有限公司,6栋,325户
富有大厦,(开发区安盛)富有大厦,6065,2004年建成 ,塔楼,1.2元/平米/月,大连开建富有物业有限公司,物业和度娘都不知道开发商名称,2栋,260户
中庚香海金鼎,(旅顺口旅顺口)江西街,6737,2002年建成 ,塔楼/板楼/塔板结合,1至2元/平米/月,大连中庚物业管理有限公司,大连中庚房地产开发有限公司,53栋,2856户
慧谷阳光,(旅顺口旅顺老城区)学城路,6893,2010年建成 ,板楼/塔板结合,1.5至1.8元/平米/月,大连圣慧物业管理有限公司,大连圣杰房地产开发有限公司,10栋,801户
丽苑大厦,(中山民主广场)明泽街,7140,1995年建成 ,塔楼,15元/平米/月,大连丽苑大厦物业管理有限公司,大连市商业房地产开发有限公司,1栋,211户
珠江国际大厦,(西岗北京公园)新开路,6830,1998年建成 ,塔楼,20元/平米/月,大连馨卓物业管理有限公司,北京珠江地产,1栋,460户
万科大厦,(中山民主广场)同兴街,6513,1996年建成 ,板楼,15元/平米/月,街道办事处（居委会）代管物业,无开发商,1栋,250户
御龙湾,(金州城润)金泉路,4335,2009年建成 ,板楼,暂无信息,大连盛益物业管理有限公司,大连通盛房地产开发有限公司,11栋,2972户
育慧街小区,(旅顺口旅顺老城区)育慧街小区,6222,1990年建成 ,板楼/塔板结合,暂无信息,大连大华物业管理有限公司,暂无信息,34栋,753户
和顺街小区,"(旅顺口旅顺老城区)高升街, 静安街, 和顺街, 东华街, 登封街",6257,1980年建成 ,塔楼/板楼/塔板结合,1至26元/平米/月,无物业管理服务,暂无信息,45栋,1297户
元宝园小区,(旅顺口旅顺老城区)元宝园小区,6937,1995年建成 ,塔楼/板楼/塔板结合,0.8元/平米/月,社区物业,暂无信息,16栋,693户
刘家屯社区,(金州南棉)刘家屯,7562,1995年建成 ,塔楼/板楼,0.5元/平米/月,街道办事处（居委会）代管物业,无开发商,11栋,645户
金星公寓,(金州金纺)五一路,7024,1999年建成 ,板楼,0.5至0.8元/平米/月,街道办事处（居委会）代管物业,无开发商,6栋,172户
启新山水,(旅顺口旅顺老城区)启新街北巷,7241,1993年建成 ,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,无物业管理服务,暂无信息,17栋,603户
迎春街南三巷小区,(旅顺口旅顺老城区)迎春街南三巷,6197,1990年建成 ,塔楼/板楼,暂无信息,散盘，街道管理,暂无信息,20栋,380户
众安街小区,(旅顺口旅顺老城区)众安街小区,6020,1994年建成 ,塔楼/板楼/塔板结合,0.8元/平米/月,无物业管理服务,暂无信息,33栋,1431户
永兴路小区,(旅顺口旅顺新城区)永兴路,6246,2002年建成 ,板楼,0.5元/平米/月,水师营街道物业,暂无信息,13栋,462户
顺山街小区,(旅顺口旅顺老城区)顺山街小区,6732,1988年建成 ,塔楼/板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,27栋,589户
向阳街西二巷,"(旅顺口旅顺老城区)向阳街, 西二巷",6506,1992年建成 ,塔楼/板楼,1元/平米/月,无物业管理服务,暂无信息,12栋,607户
鸿府苑,(开发区安盛)鸿府苑,6583,1996年建成 ,板楼,1元/平米/月,无物业管理服务,鸿日房产,1栋,132户
金纺纺校家属楼,(金州金纺)砬河路,6268,1995年建成 ,板楼,0.5元/平米/月,无物业管理服务,金科,2栋,84户
醒港春园,(开发区开发区万达)辽宁街,6851,1994年建成 ,板楼,0.5元/平米/月,大连大众物业管理有限公司,无开发商,2栋,86户
嘉合公寓,(金州古城汇金)胜利路,7777,1996年建成 ,板楼,0.5元/平米/月,无物业管理服务,无开发商,2栋,351户
圣地秋实,(开发区开发区万达)淮河西路圣地秋实,7021,1998年建成 ,塔板结合,1.5元/平米/月,大连恒诚物业管理有限公司,暂无信息,3栋,628户
亿佳府,(开发区高城山)淮河西路107号,5731,1993年建成 ,板楼,0.3元/平米/月,无物业管理服务,开发区建设集团建设开发分公司开发,1栋,17户
金连公寓,(金州金华)北山路520号,7201,2000年建成 ,板楼,3元/平米/月,无物业管理服务,大连东方置业公司,2栋,148户
观澜壹号,(旅顺口旅顺开发区)滨港路,6682,2013年建成 ,塔楼,1.41元/平米/月,大连亿美物业管理有限公司,大连阳光新海岸实业发展有限公司,4栋,542户
富邦国际,(开发区安盛)永兴街富邦国际,5378,1999年建成 ,塔板结合,1.1元/平米/月,大连爱唯物业管理有限公司,"""浙江富园房地产开发有限公司",1栋,132户
春光街小区,(旅顺口旅顺老城区)春光街小区,6275,1993年建成 ,塔楼/板楼/塔板结合,1至26元/平米/月,大连春合物业有限公司,暂无信息,13栋,390户
长江路军休家园,(旅顺口旅顺老城区)长江路,6107,1995年建成 ,板楼/塔板结合,暂无信息,散盘，街道管理,暂无信息,5栋,204户
圣嘉美地,(瓦房店瓦房店)仙洞街,7326,2002年建成 ,塔楼/板楼/塔板结合,0.5至4.3元/平米/月,大连圣嘉物业管理有限公司,暂无信息,36栋,1386户
向阳街花园,(旅顺口旅顺老城区)向阳街,7052,2001年建成 ,板楼,1元/平米/月,暂无信息,暂无信息,5栋,159户
惠工街东巷,(旅顺口旅顺老城区)惠工街东巷,5568,1986年建成 ,塔楼/板楼/塔板结合/平房,0.5元/平米/月,散盘，街道管理,暂无信息,22栋,195户
营顺路西小区,(旅顺口旅顺新城区)营顺路西小区,6097,2008年建成 ,板楼,0.8元/平米/月,水师营街道物业,暂无信息,8栋,290户
九三小区,"(旅顺口旅顺老城区)九三路西一巷, 九三路西三巷",6078,1985年建成 ,板楼,暂无信息,大连大华物业管理有限公司,暂无信息,26栋,631户
水师营街小区,(旅顺口旅顺新城区)水师营街小区,6484,2000年建成 ,板楼,0.6元/平米/月,大连永兴物业管理有限公司,暂无信息,13栋,352户
醒港春园,(开发区开发区万达)辽宁街,6851,1994年建成 ,板楼,0.5元/平米/月,大连大众物业管理有限公司,无开发商,2栋,86户
盛滨花园D区,(金州站前)盛滨花园,7767,2003年建成 ,塔楼/板楼,0.4元/平米/月,大连阿尔滨集团物业管理有限公司,大连阿尔滨集团房地产开发有限公司,7栋,255户
嘉合公寓,(金州古城汇金)胜利路,7777,1996年建成 ,板楼,0.5元/平米/月,无物业管理服务,无开发商,2栋,351户
湾德里华府,(旅顺口旅顺开发区)顺乐街,4879,2010年建成 ,塔楼/板楼,1元/平米/月,英联华（香港）物业管理顾问有限公司,大连锦阳房地产开发有限公司,14栋,866户
金宸蓝郡,"(金州金州其他)民安路19号, 民安路17号",4830,2010年建成 ,板楼,0.8元/平米/月,大连金宸物业管理有限公司,大连金宸集团,19栋,370户
红梅公寓,"(开发区红梅翠竹)黄海西路, 红梅南路",7365,1996年建成 ,塔楼,1元/平米/月,无物业管理服务, 重庆汇东房地产开发有限公司,1栋,400户
华民公寓,(开发区安盛)龙滨路,6183,1990年建成 ,塔板结合,0.4元/平米/月,无物业管理服务,安盛集团,1栋,101户
鸿府苑,(开发区安盛)鸿府苑,6583,1996年建成 ,板楼,1元/平米/月,无物业管理服务,鸿日房产,1栋,132户
金纺纺校家属楼,(金州金纺)砬河路,6268,1995年建成 ,板楼,0.5元/平米/月,无物业管理服务,金科,2栋,84户
世格公寓,(开发区开发区万达)辽宁街世格公寓,6467,1998年建成 ,塔楼,0.8元/平米/月,无物业管理服务, 大理耀鹏房地产开发有限责任公司,1栋,76户
御龙湾,(金州城润)金泉路,4335,2009年建成 ,板楼,暂无信息,大连盛益物业管理有限公司,大连通盛房地产开发有限公司,11栋,2972户
启新山水,(旅顺口旅顺老城区)启新街北巷,7241,1993年建成 ,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,无物业管理服务,暂无信息,17栋,603户
迎春街南三巷小区,(旅顺口旅顺老城区)迎春街南三巷,6197,1990年建成 ,塔楼/板楼,暂无信息,散盘，街道管理,暂无信息,20栋,380户
众安街小区,(旅顺口旅顺老城区)众安街小区,6020,1994年建成 ,塔楼/板楼/塔板结合,0.8元/平米/月,无物业管理服务,暂无信息,33栋,1431户
永兴路小区,(旅顺口旅顺新城区)永兴路,6246,2002年建成 ,板楼,0.5元/平米/月,水师营街道物业,暂无信息,13栋,462户
顺山街小区,(旅顺口旅顺老城区)顺山街小区,6732,1988年建成 ,塔楼/板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,27栋,589户
向阳街西二巷,"(旅顺口旅顺老城区)向阳街, 西二巷",6506,1992年建成 ,塔楼/板楼,1元/平米/月,无物业管理服务,暂无信息,12栋,607户
三川城,(普兰店普兰店)西海街三川城,6486,2002年建成 ,塔楼/板楼,暂无信息,暂无信息,大连三川铁西项目置业有限公司,9栋,408户
半岛境界,(普兰店普兰店)海皮公路半岛境界,6227,2008年建成 ,塔楼,1.5元/平米/月,大连华安物业管理有限公司,辽宁铭城置业有限公司,2栋,108户
物业小区,(普兰店普兰店)渤海街物业小区,4226,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,6栋,256户
如意人家钰莲园,(普兰店普兰店)坨西街如意人家钰莲园,6867,2002年建成 ,塔楼/板楼/塔板结合/平房,0.7至1.5元/平米/月,大连远洋风景物业服务中心,大连运腾房地产开发有限公司,12栋,607户
糖酒小区,(瓦房店瓦房店)西环街88号,6933,1998年建成 ,板楼,0.3至5元/平米/月,暂无信息,暂无信息,14栋,527户
瑞安家园,(瓦房店瓦房店)大宽街三段2号,7512,2006年建成 ,塔楼/板楼,暂无信息,暂无信息,暂无信息,6栋,396户
市场街北巷,(旅顺口旅顺老城区)市场街北巷19,6078,1994年建成 ,板楼,暂无信息,暂无信息,暂无信息,8栋,176户
长城世家一期,(旅顺口旅顺口)畅达路长城世家一期,5382,2004年建成 ,塔楼/板楼/塔板结合/平房,0.35至5元/平米/月,长城物业集团股份有限公司,暂无信息,11栋,68户
中心家园,(旅顺口旅顺开发区)盐北路197号,3923,1995年建成 ,板楼/塔板结合,0.8元/平米/月,保利物业服务有限公司,暂无信息,7栋,21户
中水山庄,(旅顺口旅顺开发区)盐柏路中水山庄,4733,1995年建成 ,板楼/塔板结合,0.8元/平米/月,无物业管理服务,暂无信息,20栋,363户
新兴小区,(瓦房店瓦房店)东长春路二段新兴小区,3906,1995年建成 ,塔板结合,暂无信息,大连旺宇物业有限公司,物业和度娘都不知道开发商名称,5栋,142户
长春街,(旅顺口旅顺老城区)旅顺长春街,6129,1988年建成 ,塔楼/板楼/塔板结合,暂无信息,散盘，街道管理,暂无信息,23栋,436户
中庚香海金鼎回迁楼,(旅顺口旅顺口)旅顺口区春江路275号3层1号,4941,2009年建成 ,塔楼/板楼,1至1.3元/平米/月,暂无信息,暂无信息,43栋,2015户
大华街,(旅顺口旅顺老城区)旅顺口区大华街65-1号7层4号,6792,1994年建成 ,板楼/塔板结合,暂无信息,大连大华物业管理有限公司,暂无信息,11栋,170户
渤海街虎山小区,(普兰店普兰店)渤海街40号,4840,2002年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,3栋,27户
新怡家园,(旅顺口旅顺老城区)新怡家园5号,6528,2004年建成 ,板楼/塔板结合,0.5元/平米/月,大连雅风物业管理有限公司,暂无信息,10栋,224户
远东家园,(金州金州其他)石城路远东家园,4377,2016年建成 ,板楼,1.2元/平米/月,大连远东家园物业管理有限公司,暂无信息,24栋,1432户
友兰园丁园,(金州金州其他)国泰路847,5765,2005年建成 ,塔楼/板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,12栋,278户
市场街,(旅顺口旅顺老城区)市场街,7354,1995年建成 ,塔楼/板楼/塔板结合,暂无信息,暂无信息,暂无信息,11栋,304户
悦泰嘉里,(金州金州其他)石北线悦泰嘉里,4816,暂无信息 ,板楼,1元/平米/月,大连百安物业管理有限公司,大连嘉悦房地产集团有限公司,14栋,464户
旅顺四道街,(旅顺口旅顺老城区)旅顺四道街,5996,1990年建成 ,板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,13栋,418户
南山路14号,(普兰店普兰店)南山路14号,5437,1999年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,1户
民康街10号,(旅顺口旅顺老城区)民康街10号,6869,1995年建成 ,板楼,暂无信息,暂无信息,暂无信息,1栋,18户
富泰花园,(普兰店)东长春路富泰花园,4113,2005年建成 ,未知类型,暂无信息,暂无信息,暂无信息,2栋,119户
老店街125号,(普兰店普兰店)老店街125号,5369,2000年建成 ,塔板结合,暂无信息,暂无信息,暂无信息,1栋,72户
三道街,(旅顺口旅顺老城区)旅顺口区三道街19号,7043,1993年建成 ,板楼,暂无信息,散盘，街道管理,暂无信息,9栋,235户
中华小区,(瓦房店瓦房店)德林街一段中华小区,7750,1995年建成 ,板楼,暂无信息,暂无信息,暂无信息,6栋,132户
世纪路东段,(普兰店普兰店)世纪路东段1号,4377,1996年建成 ,塔楼/板楼/塔板结合,1.5元/平米/月,暂无信息,暂无信息,14栋,366户
普兰店新城街,(普兰店普兰店)普兰店新城街32号,5001,1991年建成 ,板楼,暂无信息,暂无信息,暂无信息,3栋,3户
水泥厂家属楼,(瓦房店瓦房店)县轴街水泥厂家属楼,4153,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,6栋,222户
福益新村,(瓦房店瓦房店)五一路一段416号,6387,1997年建成 ,塔楼/板楼/塔板结合,0.3元/平米/月,瑞祥物业瓦房店分公司,暂无信息,9栋,526户
孛兰小区二期,(普兰店普兰店)新城街孛兰小区二期,4920,1995年建成 ,板楼,暂无信息,暂无信息,暂无信息,4栋,139户
海大公寓,(开发区开发区万达)大连经济技术开发区辽宁街23-5号,4290,2010年建成 ,未知类型,暂无信息,暂无信息,暂无信息,1栋,11户
银河洗浴散盘,(普兰店普兰店)中心路一段41号,5324,1995年建成 ,塔楼/板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,5栋,312户
立安花园,(普兰店普兰店)台渤路2号,5762,1993年建成 ,塔楼/板楼/塔板结合,1至1.8元/平米/月,大连永安物业管理有限公司,永安公司,23栋,908户
嵩森平安里,(普兰店普兰店)平安街60号,6553,2010年建成 ,塔楼/板楼,1.2至1.5元/平米/月,普兰店市鑫凤物业管理有限公司,暂无信息,5栋,403户
三十八中教师家属楼,(普兰店普兰店)台渤路三十八中教师家属楼,4674,1990年建成 ,板楼/塔板结合,暂无信息,暂无信息,暂无信息,3栋,92户
全景小区,(普兰店普兰店)南山东路全景小区,5793,2000年建成 ,塔楼/塔板结合,暂无信息,大连万达物业管理有限公司大连金石分公司,暂无信息,6栋,147户
体育路,(普兰店普兰店)体育路,4582,1992年建成 ,板楼,暂无信息,普兰店市鑫鑫物业管理有限公司,市政开发公司,9栋,455户
西工路,(普兰店普兰店)西工路,4112,1998年建成 ,板楼,暂无信息,华润物业（大连）有限公司,暂无信息,4栋,58户
祥泉园小区,(普兰店普兰店)西工路祥泉园小区,4965,1986年建成 ,板楼,暂无信息,暂无信息,暂无信息,4栋,207户
铁西小学,(普兰店普兰店)西工路26号,5128,1996年建成 ,板楼,暂无信息,暂无信息,暂无信息,2栋,145户
幸福苑B区,(普兰店普兰店)世纪路中段幸福苑B区,5373,2000年建成 ,塔楼,暂无信息,暂无信息, 石家庄博皓房地产开发公司有限公司,8栋,399户
影东街32号,(普兰店普兰店)影东街32号,4853,1996年建成 ,板楼,暂无信息,暂无信息,大连三川铁西项目置业有限公司,1栋,72户
久寿河农贸市场,(普兰店普兰店)文化路132号,5222,1990年建成 ,塔楼/板楼/塔板结合,暂无信息,无物业管理服务,暂无信息,8栋,294户
莲城花园一期,(普兰店普兰店)南山路莲城花园一期,4119,2001年建成 ,塔楼/板楼,0.5至1.2元/平米/月,暂无信息,大连三川铁西项目置业有限公司,7栋,384户
北海家园小区,(普兰店普兰店)渤海街北海家园小区,5433,1995年建成 ,塔楼/塔板结合,0.5元/平米/月,大连乾丰物业管理有限公司兴隆分公司,良丰集团,6栋,377户
双鑫假日海岸,(甘井子甘井子其它)营缘路双鑫假日海岸,6487,暂无信息 ,未知类型,暂无信息,暂无信息,暂无信息,45栋,2050户
溪铖水岸,(普兰店普兰店)西工路溪铖水岸,6504,2010年建成 ,塔楼/塔板结合,1.2至1.5元/平米/月,暂无信息,暂无信息,5栋,233户
弘历庄园,(普兰店普兰店)世纪路中段87号,6072,2001年建成 ,塔楼,1.5元/平米/月,大连北部湾物业管理有限公司, 中国奥园地产集团股份有限公司,1栋,61户
