小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
四通临街,(魏都区魏都区)四通临街,2957,塔板结合,暂无信息,河南建业物业管理有限公司鄢陵分公司,许昌当代置业有限公司,1栋,60户
大同街小学综合楼,(魏都区魏都区)大同街10号,3656,塔板结合,0.5元/平米/月,河南瑞贝卡物业管理有限公司,天津恒达伟业投资有限公司,1栋,70户
安和小区,(长葛市长葛市)机场路33号,2384,未知类型,暂无信息,暂无信息,暂无信息,3栋,60户
正和曼城印象,(鄢陵县鄢陵县)文明路正和曼城印象,3611,塔板结合,1元/平米/月,暂无信息,暂无信息,14栋,547户
盐业小区,(魏都区魏都区)丰产路552号,3267,未知类型,暂无信息,暂无信息,暂无信息,3栋,110户
鑫鑫小区,(禹州市禹州市)华夏大道鑫鑫小区,3316,板楼,0.8元/平米/月,暂无信息,暂无信息,6栋,478户
光明花园,(长葛市长葛市)长社东路381号,3351,塔板结合,1.5元/平米/月,暂无信息,暂无信息,5栋,210户
化肥厂家属院,(长葛市长葛市)滨河西路14号,2603,塔楼,1元/平米/月,暂无信息,暂无信息,13栋,391户
许昌卫生学校家属院北院,(魏都区魏都区)五一路许昌卫生学校家属院北院,3635,板楼/塔板结合,暂无信息,暂无信息,暂无信息,3栋,64户
四通临街,(魏都区魏都区)四通临街,2957,塔板结合,暂无信息,河南建业物业管理有限公司鄢陵分公司,许昌当代置业有限公司,1栋,60户
解放南路502号,(魏都区魏都区)解放南路502号,3658,未知类型,暂无信息,暂无信息,暂无信息,5栋,169户
万里公司22号家属院,(魏都区魏都区)兴华路万里公司22号家属院,3695,板楼/塔板结合,0.4至4元/平米/月,万里物业管理有限公司,万里开发有限公司,13栋,379户
橡胶厂家属院,(魏都区魏都区)劳动西巷橡胶厂家属院,3673,板楼,暂无信息,暂无信息,暂无信息,1栋,30户
西街居民小区,(禹州市禹州市)滨河大道西段160号,2757,未知类型,暂无信息,暂无信息,暂无信息,2栋,22户
钧鼎名府,(长葛市长葛市)新华西路钧鼎名府,3858,板楼,1.2元/平米/月,祥瑞物业管理有限公司,河南钧鼎房地产开发有限公司,7栋,311户
农机公司家属院,(长葛市长葛市)人民路373号,3860,平房,0.8元/平米/月,暂无信息,暂无信息,3栋,90户
万丰小区,(长葛市长葛市)长社路万丰小区,2523,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,66户
城市花园二号院,(长葛市长葛市)秦公路149号,2369,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,4栋,198户
丽英怡苑,(长葛市长葛市)铭心路丽英怡苑,3600,板楼,0.2元/平米/月,暂无信息,长葛滨海置业有限公司,1栋,288户
八一新村,(长葛市长葛市)建设路八一新村,2331,板楼/平房,0.5元/平米/月,暂无信息,暂无信息,5栋,64户
水厂家属院,(魏都区魏都区)向阳路水厂家属院,3980,塔楼/板楼,0.5元/平米/月,腾飞物业管理有限公司,腾飞地产开发有限公司,3栋,115户
市交警支队家属院中院,(魏都区魏都区)塔东路市交警支队家属院中院,3793,塔板结合,0.9至10元/平米/月,无物业管理服务,上大阳光,3栋,62户
长葛市第一小学南家属院,(长葛市长葛市)新华路202号,2079,塔板结合,暂无信息,暂无信息,暂无信息,1栋,32户
怡居苑,(长葛市长葛市)滨河路288号,3830,塔板结合,0.5元/平米/月,暂无信息,中怡投资有限公司,3栋,84户
长葛市益民村家属院,(长葛市长葛市)益民街长葛市益民村家属院,2009,塔板结合,0.6元/平米/月,暂无信息,暂无信息,2栋,42户
天隆小区,(长葛市长葛市)建设南路2221号,2221,板楼,1元/平米/月,暂无信息,暂无信息,4栋,104户
农技校家属院,(长葛市长葛市)新华西路206号,2996,塔板结合,0.65元/平米/月,暂无信息,暂无信息,4栋,73户
兴和苑,(长葛市长葛市)铁东路兴和苑,3285,塔板结合,0.65元/平米/月,暂无信息,暂无信息,8栋,197户
宇龙居民生活区,(长葛市长葛市)长社中路宇龙居民生活区,1964,塔板结合,1元/平米/月,暂无信息,暂无信息,7栋,152户
市农场家属院,(魏都区魏都区)建安路15号,3323,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
长葛众品家属院,(长葛市长葛市)铁东路长葛众品家属院,2203,未知类型,暂无信息,暂无信息,暂无信息,17栋,239户
海韵国际花园,(长葛市长葛市)钟繇北路2299号,3189,板楼,0.68元/平米/月,长葛市佳园物业有限公司,许昌市海港置业有限公司,19栋,823户
文兴路种子公司家属院,(建安区建安区)文兴路种子公司家属院,3743,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,31户
幸福小区（长葛市）,(长葛市长葛市)铁东路与东明路交叉口向西200米路南,2642,板楼,暂无信息,暂无信息,暂无信息,7栋,79户
豫中化工职工住宅楼,(魏都区魏都区)许继大道豫中化工职工住宅楼,3082,未知类型,暂无信息,暂无信息,暂无信息,2栋,70户
县五交化家属院,(魏都区魏都区)仓库路216号,3524,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
金苑新城小区,(禹州市禹州市)阳翟大道226号,3554,未知类型,暂无信息,暂无信息,暂无信息,3栋,235户
锦绣年华,(长葛市长葛市)机场路锦绣年华,2258,未知类型,暂无信息,暂无信息,暂无信息,4栋,46户
广立三分公司家属院,(魏都区魏都区)振兴路221号,3295,未知类型,暂无信息,暂无信息,暂无信息,4栋,94户
许昌县公疗住宅楼,(建安区建安区)兴昌路许昌县公疗住宅楼,3928,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
魏都人民广播电台家属院,(魏都区魏都区)榆柳街278号,3364,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
市中级人民法院宿舍楼,(魏都区魏都区)光明路市中级人民法院宿舍楼,3109,未知类型,暂无信息,暂无信息,暂无信息,2栋,60户
税务局农贸路小区,(建安区建安区)农贸路59号,3886,板楼,0.13元/平米/月,无物业管理服务,暂无信息,2栋,48户
东寿昌里铁路商店住宅楼,(魏都区魏都区)解放路东寿昌里铁路商店住宅楼,3873,未知类型,暂无信息,暂无信息,暂无信息,2栋,89户
工农路房管局家属院,(魏都区魏都区)工农路161,3526,板楼,暂无信息,暂无信息,暂无信息,2栋,36户
瑞祥花园,(长葛市长葛市)人民路瑞祥花园,3197,板楼,0.6元/平米/月,暂无信息,暂无信息,3栋,214户
锅炉水暖安装家属院,(魏都区魏都区)许继大道锅炉水暖安装家属院,3808,板楼,暂无信息,暂无信息,暂无信息,2栋,32户
春源装潢公司家属院,(建安区建安区)文峰纬二路春源装潢公司家属院,3210,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
农副产品家属院,(魏都区魏都区)工农路农副产品家属院,2732,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
饮食公司家属院,(魏都区魏都区)新兴西路饮食公司家属院,3172,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
禹州市都市丽舍小区,(禹州市禹州市)钧州大街103号,3151,未知类型,暂无信息,暂无信息,暂无信息,1栋,144户
薇方小区,(长葛市长葛市)长社中路22号,2712,未知类型,暂无信息,暂无信息,暂无信息,3栋,78户
法院家属院,(魏都区魏都区)榆柳巷法院家属院,3795,板楼,暂无信息,暂无信息,暂无信息,1栋,63户
许昌市第一塑料厂住宅楼,(魏都区魏都区)塑料厂街许昌市第一塑料厂住宅楼,3558,板楼,0.8元/平米/月,小区物业,许昌大正置业有限公司,6栋,150户
奔马厂家属院,(长葛市长葛市)蓓蕾幼儿园,2433,未知类型,暂无信息,暂无信息,暂无信息,5栋,46户
税务局家属院,(魏都区魏都区)西顺河街112号,3522,未知类型,暂无信息,暂无信息,暂无信息,4栋,71户
建安粮苑,(魏都区魏都区)新兴西路建安粮苑,3564,未知类型,暂无信息,暂无信息,暂无信息,6栋,93户
商贸委家属院,(魏都区魏都区)新兴西路471号,3553,板楼,0.2元/平米/月,暂无信息,暂无信息,2栋,30户
颍川巷,(魏都区魏都区)帝豪路890号,2801,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
供销社住宅楼,(魏都区魏都区)光明路供销社住宅楼,3563,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
许昌县生产资料公司宿舍楼,(魏都区魏都区)南关办事处三八路2号,2680,未知类型,暂无信息,暂无信息,暂无信息,1栋,31户
朝阳小区,(长葛市长葛市)朝阳路朝阳小区,2169,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
县农行家属院,(魏都区魏都区)文峰中路县农行家属院,4441,板楼,暂无信息,暂无信息,无开发商,2栋,54户
颖河家园,(禹州市禹州市)颍北大道颖河家园,3397,塔板结合,0.8元/平米/月,暂无信息,暂无信息,8栋,294户
保盛小区,(长葛市长葛市)铁东南路529号,2153,板楼,0.2元/平米/月,暂无信息,长葛保盛房地产开发有限公司,2栋,84户
运粮河西巷,(魏都区魏都区)运粮河西巷,4533,板楼,暂无信息,暂无信息,暂无信息,1栋,28户
宇龙小区,(长葛市长葛市)建设北路515号,3390,塔板结合,0.17元/平米/月,暂无信息,暂无信息,4栋,94户
阅溪苑,(魏都区魏都区)解放南路阅溪苑,3469,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,100户
锦秀苑,(长葛市长葛市)颍川大道锦秀苑,3722,板楼,暂无信息,暂无信息,暂无信息,2栋,11户
城隆府邸,(长葛市长葛市)双岳路城隆府邸,当前网页找不到元素（价格）,塔板结合,0.6元/平米/月,暂无信息,暂无信息,2栋,40户
泰和鑫苑,(鄢陵县鄢陵县)花都大道泰和鑫苑,3585,塔板结合,0.4元/平米/月,暂无信息,暂无信息,1栋,116户
铁路水电小区,(魏都区魏都区)解放北路1000号,3676,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
三星花园,(禹州市禹州市)滨河大道三星花园,3154,未知类型,暂无信息,暂无信息,暂无信息,4栋,220户
解放北路1724号,(魏都区魏都区)解放北路1724号,3562,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
红旗小区B区,(长葛市长葛市)人民南路1087号,1983,未知类型,暂无信息,暂无信息,暂无信息,3栋,80户
八一厂家属院,(魏都区魏都区)新兴路西段八一厂家属院,3032,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
县地方税务局住宅楼,(建安区建安区)文兴路县地方税务局住宅楼,3898,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
公路段家属院二处,(魏都区魏都区)解放路公路段家属院二处,3872,塔板结合,暂无信息,暂无信息,暂无信息,6栋,196户
鑫鑫小区,(禹州市禹州市)华夏大道鑫鑫小区,3316,板楼,0.8元/平米/月,暂无信息,暂无信息,6栋,478户
金帝苑,(长葛市长葛市)八七路99号,2221,未知类型,暂无信息,暂无信息,暂无信息,6栋,104户
车站路8号,(魏都区魏都区)车站路8号,3083,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
木材公司院,(魏都区魏都区)新兴西路木材公司院,3378,未知类型,暂无信息,暂无信息,暂无信息,3栋,149户
钧鼎名府,(长葛市长葛市)新华西路钧鼎名府,3858,板楼,1.2元/平米/月,祥瑞物业管理有限公司,河南钧鼎房地产开发有限公司,7栋,311户
锦绣花园,(禹州市禹州市)宋庄路1号,3779,未知类型,暂无信息,暂无信息,暂无信息,2栋,192户
河南省烟草公司许昌市公司,(魏都区魏都区)华佗路河南省烟草公司许昌市公司,3481,未知类型,暂无信息,暂无信息,暂无信息,2栋,33户
