小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
高庄街5号发改委家属院,(樊城区樊城西区)高庄路5号,5853,塔板结合,0.5元/平米/月,暂无信息,襄阳恒达实业有限公司,1栋,24户
新嘉苑,(樊城区樊城东区)幸福路2号,6853,板楼,0.5元/平米/月,暂无信息,无,1栋,246户
拉链厂家属院,(樊城区樊城东区)高庄路33号,7084,板楼,暂无信息,自持物业,当地拆迁办,2栋,57户
鑫鼎花苑,(樊城区樊城东区)中清路7号,7495,板楼/塔板结合,0.4至0.6元/平米/月,业主自筹物业,襄樊王胖子建筑置业（集团）有限公司,6栋,209户
樊城区市食品公司家属院,(樊城区樊城东区)解放路樊城区市食品公司家属院,5692,板楼,暂无信息,华家物业管理有限公司, 苏州天地源木渎置业有限公司,2栋,35户
铁四院清风园,(襄州区襄州区)春园东路清风园,7308,板楼,0.5元/平米/月,暂无信息,昆山和融房地产开发有限公司。,9栋,429户
景泰公寓,(樊城区樊城东区)唐家台巷1号,7581,板楼,0.5至0.7元/平米/月,湖北民发物业服务有限公司襄州分公司,襄阳市洪沟房地产开发有限公司,2栋,168户
襄阳市气管厂家属院,(樊城区樊城东区)大庆西路襄阳市气管厂家属院,7452,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
石油家属院南院,(樊城区樊城东区)长虹路石油家属院南院,7747,板楼,0.5元/平米/月,暂无信息,无,2栋,56户
铁四院清河园,(襄州区襄州区)中原街道钻石大道清和园,7076,板楼,0.3至0.7元/平米/月,襄阳市福如物业管理有限责任公司,昆山和融房地产开发有限公司。,12栋,496户
万众太阳城,(襄州区襄州区)车城湖北路7号,7398,板楼,0.8至1.4元/平米/月,绿城物业服务集团有限公司襄阳分公司,物业和度娘都不知道开发商名称,20栋,854户
东方雅园,(襄城区鱼梁洲)太白路12号,7249,板楼/塔板结合,0.6至0.8元/平米/月,暂无信息,暂无信息,8栋,239户
银杏家园,(襄城区鱼梁洲)道安路20号,7482,板楼/塔板结合,0.7至2.25元/平米/月,暂无信息,暂无信息,13栋,373户
泰安路工商局家属院,(樊城区樊城东区)泰安路工商局家属院,7513,板楼,暂无信息,暂无信息,置业公司宜兴公司,3栋,68户
二印厂家属院,(樊城区樊城东区)大庆东路21号,6793,板楼,0.1元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,2栋,104户
锦绣SOHO,(襄州区襄州区)东风汽车大道锦绣SOHO,6180,板楼/塔板结合,1.2元/平米/月,暂无信息,襄阳市闽建房地产投资有限公司,2栋,764户
福地小区,(襄城区鱼梁洲)明珠路11号,7717,板楼,0.7元/平米/月,深圳市金顺置业投资发展有限公司,单位自建,6栋,200户
铁三院商住小区,(樊城区樊城东区)云集路18号,7636,板楼/塔板结合,0.5至8元/平米/月,暂无信息,无,6栋,329户
东神公司家属院,(樊城区樊城东区)前进路金叶巷4号,6984,塔楼/板楼,0.5元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",5栋,154户
铁路金利集团院,(樊城区樊城东区)清河路铁路金利集团院,7228,板楼,0.5元/平米/月,暂无信息,内蒙古额姞养老产业管理股份有限公司,1栋,36户
建虹公寓,(樊城区樊城东区)华丰路56号,6949,塔楼,0.7元/平米/月,暂无信息,无,2栋,112户
西苑小区,(樊城区樊城东区)铁院东路53号,7553,板楼/塔板结合,1元/平米/月,华家物业管理有限公司,南肖埠北景西苑投资有限公司,11栋,612户
农商行家属院,(襄州区襄州区)红星路农商行家属院,6002,平房,暂无信息,暂无信息,暂无信息,1栋,24户
车城新天地,(襄州区襄州区)富康大道车城新天地,5597,板楼/塔板结合,0.7元/平米/月,东风襄阳置业有限责任公司物业服务分公司,东风置业公司,2栋,80户
工行家属院(樊城东区),(樊城区樊城东区)春园路18号,8042,板楼,1.2元/平米/月,暂无信息,中粮开发有限,4栋,154户
庆德大厦,(樊城区樊城东区)炮铺街8号,7281,塔板结合,0.8元/平米/月,无物业管理服务,暂无信息,1栋,144户
国家税务总局襄阳市税务局第一稽查局家属院,(襄州区襄州区)未来路国家税务总局襄阳市税务局第一稽查局家属院,7757,板楼,暂无信息,暂无信息,昆山和融房地产开发有限公司。,1栋,31户
襄阳轴承厂十五街坊,(襄城区襄城区)轴承二路十五街坊居民小区,7749,塔楼/板楼/塔板结合,0.5至1元/平米/月,襄阳美襄居物业服务有限公司,湖北志强房地产开发（集团）有限公司,14栋,350户
龙福鑫苑,(襄州区襄州区)襄阳市襄州区幸福路与郜马路交叉口北100,2519,塔板结合,0.6元/平米/月,好管家物业管理,漳州龙福房地产开发有限公司,2栋,322户
102医院家属院,(襄城区襄城区)环城南路102医院家属院,6962,塔楼,暂无信息,暂无信息,暂无信息,6栋,118户
大庆东路天香织带家属院,(樊城区樊城东区)大庆东路45-附1号,7156,板楼,暂无信息,暂无信息,物业和度娘都不知道开发商名称,1栋,77户
水利水电工程团南院,(樊城区樊城东区)泰安路8号,7545,板楼/塔板结合,暂无信息,暂无信息,开发区建设集团建设开发分公司开发,3栋,84户
富康园,(襄州区襄州区)富康路10号,5923,板楼,0.7至1.4元/平米/月,东风襄阳置业有限责任公司物业服务分公司, 陕西亿润经贸有限公司 ,11栋,477户
帝皇嘉苑,(枣阳市枣阳市)幸福路2号,5827,未知类型,暂无信息,暂无信息,枣阳市正阳房地产开发有限公司,16栋,1152户
东城大厦,(樊城区樊城东区)大庆东路东城大厦,7892,板楼,0.5元/平米/月,湖北华嘉物业公司,帝梦园房产开发有限公,1栋,195户
开放广场,(樊城区樊城东区)解放路,6756,板楼,暂无信息,无物业管理服务,暂无信息,2栋,298户
石油管道局家属院(襄州区),(襄州区襄州区)江营路石油管道局家属院,7299,板楼,0.7至1元/平米/月,23栋旁边,拉克石油,9栋,244户
小轴承厂家属院,(襄城区襄城区)财苑路轴承厂家属院,7712,板楼/塔板结合,暂无信息,无物业管理服务,无,6栋,232户
铜版纸厂家属院,(樊城区樊城东区)清河路12号,7626,塔楼/板楼/塔板结合,0.5元/平米/月,民发物业, 重庆汇东房地产开发有限公司,6栋,254户
帝皇嘉苑,(枣阳市枣阳市)幸福路2号,5827,未知类型,暂无信息,暂无信息,枣阳市正阳房地产开发有限公司,16栋,1152户
人和国际,(枣阳市枣阳市)光武大道人和国际,4628,未知类型,暂无信息,暂无信息,暂无信息,8栋,496户
枣阳新天地,(枣阳市枣阳市)人民路枣阳新天地,5718,未知类型,暂无信息,暂无信息,暂无信息,23栋,951户
广源小区,(枣阳市枣阳市)南阳路33号,4244,未知类型,暂无信息,暂无信息,暂无信息,17栋,546户
卧龙新港,(樊城区樊城东区)中原路2号,5791,塔楼/板楼/塔板结合,1.2至1.4元/平米/月,暂无信息,襄阳市京华置地有限公司,3栋,420户
龍栖村,(襄州区襄州区)八一路龍栖村,7715,未知类型,暂无信息,暂无信息,暂无信息,6栋,276户
三九厂家属院东院,(襄城区襄城区)环山路三九厂家属院,7609,塔楼/板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,150户
光大公寓,(樊城区樊城西区)职工街24号,7653,塔楼,1.1元/平米/月,暂无信息,襄阳市住宅经营公司,1栋,48户
燃料公司家属楼,(樊城区樊城东区)丹江路燃料公司家属院,7555,未知类型,暂无信息,暂无信息,暂无信息,2栋,40户
车桥厂西院,(樊城区樊城东区)沿江大道车桥厂西院,7237,板楼/塔板结合,0.3至0.5元/平米/月,暂无信息,无,6栋,216户
建行家属院（松鹤路）,(樊城区樊城西区)高庄路建行家属院,7590,板楼/塔板结合,0.5至18.6元/平米/月,暂无信息,无,3栋,106户
佳桥公司家属院,(襄州区襄州区)汉津路3号,7123,板楼/塔板结合,0.3至1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,3栋,168户
春园路中药材家属院,(樊城区樊城东区)春园路中药材家属院,7123,板楼,暂无信息,暂无信息,暂无信息,1栋,42户
公路段家属院,(樊城区樊城东区)大庆东路公路段家属院,7568,板楼,暂无信息,单位自己物业,新月开发商有限公司,4栋,75户
裕欣公寓,(樊城区樊城东区)长征路裕欣公寓,6500,未知类型,暂无信息,暂无信息,暂无信息,1栋,44户
利民家园,(樊城区樊城东区)利民路2号,7249,板楼/塔板结合,0.5至0.7元/平米/月,宜城市大邦物业服务有限公司,单位自建,6栋,209户
航运家属院,(樊城区樊城东区)旭东路航运家属院,7036,板楼,暂无信息,暂无信息,暂无信息,2栋,87户
化工厂家属院,(樊城区樊城西区)振华路化工厂家属院,6943,板楼/塔板结合/平房,0.5至0.9元/平米/月,暂无信息,暂无信息,7栋,199户
浩然公寓,(樊城区樊城东区)桥北西路19号,7189,板楼,暂无信息,暂无信息,无,1栋,56户
丹庆花园,(樊城区樊城东区)丹江路21号,6245,塔楼,0.7元/平米/月,暂无信息,单位自建,1栋,84户
湖北台基半导体股份有限公司,(襄城区襄城区)胜利街162号,7333,板楼/塔板结合,0.6元/平米/月,暂无信息,暂无信息,5栋,146户
福满苑小区,(樊城区樊城东区)解放路414号,6899,塔板结合,0.5元/平米/月,暂无信息,暂无信息,4栋,148户
华宫小区,(樊城区樊城东区)紫薇巷2号,7252,板楼,0.5元/平米/月,暂无信息,中房集团,1栋,199户
电信小区(江山北路),(樊城区樊城东区)江山北路10号,7617,板楼,0.3至0.5元/平米/月,暂无信息,电信局自建,4栋,304户
前进路燃料公司家属院,(樊城区樊城东区)前进路14号,7321,塔板结合,0.7元/平米/月,暂无信息,暂无信息,3栋,176户
三汇电气小区,(襄城区襄城区)环山路伞厂家属院,6635,未知类型,6元/平米/月,暂无信息,暂无信息,1栋,48户
万众星苑A区,(襄州区襄州区)车城湖北路2号,5600,板楼,0.6元/平米/月,暂无信息,上海万众置业发展有限公司,3栋,162户
原襄阳市淀粉厂家属院,(樊城区樊城东区)大庆西路36号,6995,板楼,暂无信息,暂无信息,无,1栋,56户
龙堤馨居,(襄城区襄城区)环城西路龙堤馨居,5965,板楼,暂无信息,暂无信息,无,6栋,176户
佳桥公司家属院,(襄州区襄州区)汉津路3号,7123,板楼/塔板结合,0.3至1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,3栋,168户
万户社区,(樊城区樊城西区)建设路17号,7565,塔板结合,暂无信息,无物业管理服务,无,3栋,97户
襄阳市第八中学家属院,(樊城区樊城西区)襄阳市松鹤路襄阳市第八中学家属院,5902,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
3545家属院,(樊城区樊城西区)云兴路3545家属院,7519,板楼,0.7至0.8元/平米/月,自持物业,开发区建设集团建设开发分公司开发,19栋,779户
丹江路王家台工行家属院,(樊城区樊城东区)王家台社区工行家属院,7475,板楼,暂无信息,暂无信息,开发区建设集团建设开发分公司开发,3栋,104户
肉联厂家属院,(襄城区襄城区)向阳路73-1号,6250,板楼,暂无信息,暂无信息,暂无信息,2栋,72户
物资中心家属院,(樊城区樊城东区)长征路16号,6717,板楼,暂无信息,无物业管理服务,暂无信息,2栋,64户
天福凯旋城,(枣阳市枣阳市)西环二路11号,3774,未知类型,暂无信息,暂无信息,暂无信息,2栋,177户
解放路百货站家属院,(樊城区樊城东区)解放路94号,7800,板楼,0.5至0.7元/平米/月,暂无信息,单位自建,10栋,378户
华宫小区,(樊城区樊城东区)紫薇巷2号,7252,板楼,0.5元/平米/月,暂无信息,中房集团,1栋,199户
楚星小区,(樊城区樊城东区)前进路楚星小区,6443,塔板结合,暂无信息,暂无信息,开发区建设集团建设开发分公司开发,1栋,64户
三十一中家属院,(樊城区樊城东区)红沟路1号,7436,板楼,0.5元/平米/月,暂无信息,襄阳市洪沟房地产开发有限公司,1栋,42户
摩登广场,(樊城区樊城东区)解放路41号,7439,塔板结合,1.4元/平米/月,襄阳东铁正新物业管理有限公司,暂无信息,2栋,120户
粮油科学研究所家属院,(樊城区樊城东区)云集路8号,7737,板楼/塔板结合,暂无信息,暂无信息,襄阳市住宅经营公司,2栋,76户
群利广场,(襄州区襄州区)佳通路8号,5564,板楼/塔板结合,0.6元/平米/月,世邦魏理仕,淄博弘扬置业有限公司,5栋,152户
前进小区,(樊城区樊城东区)陈营路17号,7253,板楼,0.8元/平米/月,业主自筹物业,襄樊王胖子建筑置业（集团）有限公司,3栋,143户
襄樊市老农业银行汉江南路家属院,(樊城区樊城西区)汉江路襄樊市老农业银行汉江南路家属院,7566,板楼,暂无信息,暂无信息,暂无信息,2栋,31户
铁四院清静园,(襄州区襄州区)林荫路清静园,7553,板楼/塔板结合,0.4至1元/平米/月,暂无信息,昆山和融房地产开发有限公司。,17栋,480户
襄阳市供电公司高庄生活区,(樊城区樊城东区)高庄路10号,7365,塔板结合,暂无信息,暂无信息,暂无信息,2栋,128户
省中药材家属院,(樊城区樊城东区)大庆东路41号,7319,塔板结合,0.8元/平米/月,暂无信息,青岛开发区城建开发公司,2栋,74户
富源公寓,(樊城区樊城东区)风华路富源公寓,7289,板楼,0.2至0.5元/平米/月,暂无信息,襄阳市住宅经营公司,2栋,120户
温馨家园(樊城西区),(樊城区樊城西区)人民西路398号,7522,板楼,0.2元/平米/月,深圳市开元国际物业管理有限公司,上海建美房产发展有限公司,1栋,56户
四针织厂家属院,(樊城区樊城东区)创业路4号,7299,板楼,暂无信息,暂无信息,暂无信息,1栋,70户
宝地小区,(樊城区樊城东区)乐园巷宝地小区,6597,板楼,0.6元/平米/月,金碧物业有限公司, 陕西亿润经贸有限公司 ,3栋,100户
长安花园(创业路),(樊城区樊城西区)创业路长安花园,7169,板楼/塔板结合,0.5至1.4元/平米/月,襄阳鑫兴基业物业服务有限公司,暂无信息,7栋,627户
新华公寓,(樊城区樊城东区)建新路6号,6948,板楼,0.7元/平米/月,襄阳万众欣城物业服务有限公司,襄樊王胖子建筑置业（集团）有限公司,1栋,49户
襄樊饭店家属院,(樊城区樊城东区)风华路6号,3268,板楼,暂无信息,暂无信息,暂无信息,1栋,72户
艺苑新村,(樊城区樊城东区)唐家台巷15,7551,板楼/塔板结合,0.5至0.7元/平米/月,暂无信息,上海富盛经济开发区开发有限公司,4栋,200户
鑫利达小区,(樊城区樊城西区)霁月路13号,7331,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,3栋,160户
物质公寓,(樊城区樊城东区)朝阳路17号,7448,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,无,5栋,197户
袜子厂家属院,(樊城区樊城西区)汉江路6号,6884,板楼,暂无信息,暂无信息,无,1栋,1户
招标办小区,(樊城区樊城东区)松鹤路31号,8327,平房,暂无信息,暂无信息,暂无信息,1栋,24户
华宇苑,(襄州区襄州区)富康大道6号,6063,塔楼/塔板结合,0.7至1.4元/平米/月,华家物业管理有限公司,华宇置业,4栋,140户
鑫鼎公寓,(樊城区樊城西区)冯营巷71号,7553,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
光彩公寓,(襄州区襄州区)云青路光彩公寓,6422,板楼,0.8至2.7元/平米/月,暂无信息,暂无信息,6栋,114户
新民六院,(襄州区东津区)涧松路新民六院,5426,未知类型,暂无信息,暂无信息,暂无信息,12栋,1332户
三达粮贸小院,(樊城区樊城东区)东风路三达粮贸小院,6688,塔板结合,暂无信息,无物业管理服务,暂无信息,2栋,21户
力车厂家属院,(樊城区樊城东区)大庆西路力车厂家属院,7489,板楼/塔板结合,暂无信息,暂无信息,无,5栋,265户
水岸丽湾小区,(襄州区襄州区)航空路80号,7771,板楼,0.6至1.2元/平米/月,暂无信息,暂无信息,5栋,218户
安琪公寓,(樊城区樊城东区)丹江路安琪公寓,6560,板楼,0.5元/平米/月,襄阳市昶安物业服务有限公司, 合肥万科瑞翔地产有限公司,1栋,64户
襄阳市老年大学,(襄城区襄城区)建锦路1号,6616,板楼,暂无信息,暂无信息,暂无信息,5栋,98户
兰庭小区,(谷城县谷城县)康乐路兰庭小区,3676,未知类型,暂无信息,暂无信息,暂无信息,7栋,188户
旭东路粮食局直属库家属院,(樊城区樊城东区)旭东路粮食局直属库家属院,7509,塔板结合,0.5元/平米/月,暂无信息,单位自建,2栋,80户
益龙湖畔人家,(宜城市宜城市)公园路2号,5850,未知类型,暂无信息,暂无信息,暂无信息,15栋,323户
龙鹏世纪城,(南漳县南漳县)金漳大道249号,5706,未知类型,暂无信息,暂无信息,暂无信息,26栋,2293户
辉海怡馨苑,(樊城区樊城东区)春园东路10号,7444,板楼/塔板结合,0.7元/平米/月,暂无信息,湖北辉海房地产开发有限公司,2栋,132户
万山职业技术学院家属院,(襄城区襄城区)隆中大道万山职业技术学院家属院,6326,板楼,0.7元/平米/月,暂无信息,暂无信息,4栋,112户
襄州区粮食局樊城家属院,(樊城区樊城东区)解放路襄州区粮食局樊城家属院,7329,塔板结合,暂无信息,暂无信息,无,4栋,159户
襄州区卫生局樊城生活区,(樊城区樊城东区)桥北东路襄州区卫生局樊城生活区,6087,板楼,暂无信息,暂无信息,无,2栋,60户
蓝天花园(老河口市),(老河口市老河口市)化工路蓝天花园,5604,未知类型,暂无信息,暂无信息,暂无信息,2栋,73户
玉锦新城,(老河口市老河口市)大桥路74号,4752,未知类型,暂无信息,暂无信息,暂无信息,2栋,296户
陈营小区,(樊城区樊城东区)中清路4号,7138,板楼,暂无信息,暂无信息, 重庆汇东房地产开发有限公司,5栋,170户
中国银行家属院襄城区,(襄城区襄城区)襄城区环城东路,7837,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
明珠华府,(老河口市老河口市)东启街150号,5686,未知类型,暂无信息,暂无信息,暂无信息,1栋,216户
谷山丰苑,(保康县保康县)清溪路437号,4920,未知类型,暂无信息,暂无信息,暂无信息,3栋,220户
丽景嘉园,(谷城县谷城县)北辰大道丽景嘉园,3836,未知类型,暂无信息,暂无信息,暂无信息,21栋,1086户
市中医院泰安小区,(樊城区樊城东区)泰安路市中医院泰安小区,7686,板楼,暂无信息,业主自筹物业,开发区建设集团建设开发分公司开发,3栋,97户
新向阳小区,(襄城区襄城区)向阳路新向阳小区,7585,板楼/塔板结合,0.5至1元/平米/月,暂无信息,暂无信息,15栋,452户
建新公寓,(樊城区樊城东区)建新路建新公寓,7609,板楼,5元/平米/月,暂无信息,东大有限公司,2栋,32户
灯具厂家属院一区,(襄城区襄城区)环山路灯具厂家属院一区,7534,板楼,0.5元/平米/月,暂无信息,单位自建,3栋,104户
铁四院清馨园,(襄州区襄州区)春园东路清馨园,7061,板楼/塔板结合,0.7至1元/平米/月,暂无信息,旺朝集团,6栋,332户
麻茶家属院,(樊城区樊城东区)前进路麻茶家属院,7550,板楼,0.7元/平米/月,暂无信息,暂无信息,3栋,81户
襄樊棉花储备库家属院,(樊城区樊城东区)唐家台巷襄樊棉花储备库家属院,6172,未知类型,暂无信息,暂无信息,暂无信息,3栋,76户
蓝钻时代,(襄州区襄州区)车城南路201号,7484,板楼/塔板结合,1元/平米/月,暂无信息,创天集团,2栋,224户
天润·頤景园,(襄州区襄州区)汪河二路天润·頤景园,7034,板楼,0.5至1.4元/平米/月,暂无信息,上海恒襄置业有限公司,5栋,222户
市政公司家属院,(樊城区樊城东区)桥北东路3号,7439,塔板结合,0.2至0.6元/平米/月,暂无信息,暂无信息,5栋,171户
襄州区供销社大庆西路家属院,(樊城区樊城东区)大庆西路17号,6550,塔板结合,0.3至0.5元/平米/月,暂无信息,无,2栋,68户
铁四院清气园,(襄州区襄州区)春园东路25号,7517,板楼/塔板结合,0.2至0.7元/平米/月,暂无信息,广东碧桂园物业服务股份有限公司洛阳分公司1,10栋,456户
玉龙湾水岸新城,(襄州区襄州区)航空路230号,7394,塔板结合,0.8至1.4元/平米/月,湖北玉龙湾物业服务有限责任公司,湖北玉龙湾投资集团有限公司,6栋,463户
清河七彩苑,(襄州区襄州区)邓城大道河七彩苑,7652,塔楼/板楼,1.2元/平米/月,暂无信息,润天地产,2栋,208户
上品百合园,"(襄州区襄州区)航空路上品百合园, 航空路182号",7497,塔板结合,1.2至1.4元/平米/月,襄阳欢乐家园物业服务有限公司,双辽市金世纪置业有限公司上品尚城分公司,16栋,1558户
樊城区财政局家属院,(樊城区樊城东区)建设路粮食局家属院,6836,板楼,暂无信息,暂无信息,无,1栋,28户
台襄小区,(樊城区樊城东区)乐园巷11号,5965,塔板结合,0.5元/平米/月,暂无信息,湖北圆通置业有限公司,1栋,72户
襄阳轴承厂十二街坊,(襄城区襄城区)轴承二路十二街坊居民小区,7550,板楼/塔板结合,1.4至20元/平米/月,无物业管理服务,金大元集团(上海)有限公司,18栋,664户
宏伟厂小区,(襄城区襄城区)隆中路宏伟厂小区,7015,塔楼/板楼,0.4至1.2元/平米/月,暂无信息,暂无信息,31栋,916户
保温材料厂,(樊城区樊城东区)中原路保温材料厂,7389,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,36户
水星台,(樊城区樊城东区)解放路水星台,7347,板楼,暂无信息,暂无信息,无,2栋,65户
襄阳市襄州区经济和信息化局大庆西路家属院,(樊城区樊城东区)大庆西路54号,7301,板楼/塔板结合,0.6元/平米/月,暂无信息,无,7栋,156户
环保局家属院(襄州区),(襄州区襄州区)航空路176号,7660,平房,暂无信息,无物业管理服务,襄阳鑫方圆实业有限公司,2栋,77户
襄阳花园,(樊城区樊城东区)大庆西路40号,7399,板楼,0.45至1.2元/平米/月,襄阳市东秦物业管理有限公司,襄阳市冠源房地产开发有限公司,10栋,364户
邓城新市民公寓,(樊城区樊城西区)台子湾路邓城新市民公寓,4965,塔楼/板楼/塔板结合,0.8至1.4元/平米/月,业主自筹物业,市政开发公司,20栋,2617户
春园新苑,(樊城区樊城东区)春园东路22号,6811,板楼,0.5至0.7元/平米/月,暂无信息,物业和度娘都不知道开发商名称,4栋,184户
国土局家属院,(襄州区襄州区)航空路76号,7122,板楼,1元/平米/月,暂无信息,暂无信息,5栋,160户
纺织品公司家属院,(樊城区樊城东区)人民路纺织品公司家属院,8115,板楼/塔板结合,暂无信息,暂无信息,暂无信息,5栋,136户
红旗小區,(襄城区襄城区)庞公路178-1号,7564,板楼/平房,暂无信息,暂无信息,暂无信息,4栋,232户
一洲小区,(襄城区鱼梁洲)明珠路一洲小区,7515,板楼,0.7元/平米/月,暂无信息,暂无信息,5栋,203户
传染病家属院,(樊城区樊城东区)清河路传染病家属院,6833,板楼/塔板结合,暂无信息,暂无信息,襄樊王胖子建筑置业（集团）有限公司,2栋,66户
三利达家属院南院,"(襄城区襄城区)环城东路21号, 环城东路27号",7633,板楼,0.5元/平米/月,暂无信息,暂无信息,8栋,380户
桥头花园,(樊城区樊城东区)桥北西路5号,7735,板楼,0.5至0.6元/平米/月,暂无信息,无,2栋,155户
鄂西北粮贸家属院,(樊城区樊城东区)泰安路鄂西北粮贸家属院,7354,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,80户
绿洲家园,(樊城区樊城东区)红光路11号,7490,板楼,1元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,1栋,56户
瑞龙苑,(襄州区襄州区)富康路12号,6407,板楼,0.6元/平米/月,湖北威洋物业管理有限公司,瑞龙置业有限公司,4栋,148户
粮苑小区(襄州区),(襄州区襄州区)八一路29号,6713,塔楼/板楼/塔板结合/平房,0.4至0.7元/平米/月,单位自己物业,暂无信息,5栋,133户
中心医院庞公家属院,(襄城区襄城区)常青路8号,7729,塔楼/板楼,暂无信息,暂无信息,暂无信息,5栋,146户
闽兴小区,(襄城区襄城区)政法路30路,6790,板楼,0.5元/平米/月,无物业管理服务,暂无信息,1栋,28户
卫生局家属院(襄州区),(襄州区襄州区)交通路20号,7076,板楼,暂无信息,暂无信息,暂无信息,1栋,20户
中亚小区(风华路),(樊城区樊城东区)风华路43号,6835,板楼,暂无信息,暂无信息,无,1栋,70户
东方新城,(襄州区襄州区)交通路东方新城,7283,板楼,1.4元/平米/月,襄阳市易安居物业管理有限责任公司,襄阳市盛兴创业房地产开发有限公司,11栋,1854户
航天福汇园,(樊城区樊城西区)中原西路航天福汇园,5308,未知类型,1元/平米/月,兴伙物业,暂无信息,11栋,1279户
阳光绿岛,(襄州区襄州区)东风汽车大道26号,6528,塔楼/板楼,0.7至1.4元/平米/月,襄阳万众欣城物业服务有限公司,襄阳佳信房地产开发有限公司,4栋,219户
