小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
行政审批中心家属院,(荥阳市荥阳城区)大海寺路行政审批中心家属院,3658,塔楼,1.2元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,1栋,10户
上街区商业街8号,(上街区上街区)上街区商业街8幢,3879,板楼,0.45元/平米/月,无,无,1栋,84户
索河路232号,(荥阳市荥阳城区)索河路232号,3903,板楼,暂无信息,暂无信息,暂无信息,1栋,16户
光荣院综合楼,(中牟县中牟城区)官渡中路光荣院,3897,板楼,暂无信息,暂无信息,暂无信息,1栋,3户
汜河路粮油食品厂家属楼,(荥阳市荥阳城区)汜河路粮油食品厂家属楼,3842,板楼,暂无信息,无物业,暂无信息,3栋,28户
丝绸厂家属院,(新郑市新郑城区)人民路丝绸厂家属院,3836,板楼,暂无信息,暂无信息,暂无信息,1栋,40户
轻工公司家属院,(新郑市新郑城区)新华路177号,3820,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
崔庙农商银行家属院,(荥阳市荥阳城区)河阴北路023号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,29户
华南城T-Park产业园,(新郑市航空港商圈)中华路华南城T-Park产业园,3875,板楼/塔板结合,暂无信息,深圳第一亚太物业管理有限公司郑州分公司,郑州华南城有限公司,7栋,1758户
轻研家属院,(上街区上街区)新建街轻研家属院,3830,板楼/塔板结合,暂无信息,暂无信息,暂无信息,8栋,280户
德宝幸福里,(上街区上街区)济源路与金华路交汇处,4859,塔楼/板楼/塔板结合,1.2至1.8元/平米/月,河南德保物业有限公司,河南德宝置业有限公司,9栋,1500户
亚星江南小镇,(上街区上街区)淮阳路南段23号院,5613,塔板结合,1.15至1.45元/平米/月,河南盛世物业管理有限责任公司,未知,60栋,7185户
理想名城,(上街区上街区)许昌路52号院,5407,塔楼/板楼/塔板结合,0.45至1.5元/平米/月,河南志强物业管理有限公司,湖北志强房地产开发（集团）有限公司,45栋,3808户
中央名邸,(上街区上街区)中心路中央名邸,4650,塔楼/板楼,1至1.2元/平米/月,开发商自持物业,未知,2栋,623户
和昌都汇广场,(上街区上街区)济源路86号,5343,塔楼,1.15元/平米/月,河南怡丰物业服务有限公司,正商,14栋,3245户
鸿盛新城,(上街区上街区)许昌路鸿盛新城,4423,塔楼/板楼/塔板结合,1.1元/平米/月,郑州博众物业管理有限公司,未知,92栋,4967户
中祥小区,(中牟县中牟城区)爱乡路310号,5531,塔板结合,0.3至1.3元/平米/月,暂无信息,北京名流未来置业有限公司,6栋,295户
康泰西路8号院,(荥阳市荥阳城区)康泰西路8号,4947,板楼,1.5元/平米/月,暂无信息,青岛开发区城建开发公司,2栋,76户
政法小区,(荥阳市荥阳城区)政法街006号,4581,板楼/塔板结合/平房,0.2至5元/平米/月,1,河南民安置业集团,20栋,716户
舒欣佳苑,(荥阳市荥阳城区)康泰路舒欣佳苑,5222,板楼/塔板结合,0.5元/平米/月,自己的物业,东风置业公司,8栋,367户
农委家属院,(中牟县中牟城区)东林巷农委家属院,5830,塔板结合,0.2元/平米/月,暂无信息,郑州恒通置业有限公司,1栋,40户
阳光丽景,(中牟县中牟城区)东风西路阳光丽景,4534,塔楼/板楼,1元/平米/月,河南兆邦物业管理有限公司,郑州昶宁置业有限公司,3栋,62户
管道三公司第一生活区,(中牟县中牟城区)建设北路管道三公司第一生活区,5026,板楼/塔板结合,0.3至1.2元/平米/月,小区自持物业,国安局自己承建 ,25栋,745户
新鑫花园(中牟县),(中牟县中牟城区)爱乡路新鑫花园,5530,板楼/塔板结合,0.3至1.8元/平米/月,小区自持物业,河南亚新投资集团,11栋,384户
邦友创世小区,(新郑市南龙湖商圈)六合东路邦友创世小区,5471,塔楼/板楼/塔板结合,0.5至1元/平米/月,业主自管,龙湖地产,8栋,730户
金立方,(新郑市南龙湖商圈)泰山路金立方,5827,板楼/塔板结合,0.98元/平米/月,河南正美物业服务有限公司,军华置业,3栋,2337户
老城绿云小区,(中牟县中牟城区)西城巷老城绿云小区,5155,塔楼/板楼/塔板结合,0.3至1.2元/平米/月,暂无信息,国安局自己承建 ,5栋,168户
健源花园,(荥阳市荥阳城区)康泰路17号,4353,塔楼/板楼,20元/平米/月,暂无信息,连云港市建院置业有限公司,7栋,270户
万业世纪广场,(荥阳市荥阳城区)三公路万业世纪广场,5137,塔楼/板楼/塔板结合,0.8至2元/平米/月,暂无信息,万业地产,14栋,1358户
德鸿现代城,(上街区上街区)汝南路德鸿现代城,4901,塔楼,1.25元/平米/月,小区自持物业,南京鸿盛房地产有限公司,9栋,1186户
亚星盛世广场,(上街区上街区)登封路亚星盛世广场,4688,板楼,0.65元/平米/月,河南盛世物业管理有限责任公司上街分公司,南京亚星置业顾问有限公司,32栋,1567户
百花小区,(中牟县中牟城区)育才南巷百花小区,4712,板楼/塔板结合,0.3至0.35元/平米/月,暂无信息, 西安保亿名卓置业有限公司,9栋,416户
温馨家园,(上街区上街区)新安路温馨家园,4240,板楼,0.4元/平米/月,郑州温馨物业管理有限公司,未知,17栋,742户
东方明珠,(上街区上街区)新安路东方明珠,4270,板楼,0.5至0.8元/平米/月,暂无信息,未知,20栋,861户
官渡大街中段北侧,(中牟县中牟城区)官渡大街中段北侧,4045,板楼,0.2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,3户
亚星世纪嘉园,(上街区上街区)淮阳路22号院,4407,板楼,0.56元/平米/月,河南盛世物业管理有限责任公司上街分公司,未知,17栋,560户
京城花园,(荥阳市荥阳城区)索河路辅路京城花园,5452,塔楼/板楼,0.5至0.6元/平米/月,禾鑫公司,金广物业,35栋,1116户
基正盛世名苑,(荥阳市荥阳城区)广武路基正盛世名苑,5398,板楼/塔板结合,0.55至5元/平米/月,龙鑫物业, 合肥万科瑞翔地产有限公司,17栋,571户
中牟县公路段家属院,(中牟县中牟城区)解放路中牟县公路段家属院,4738,板楼/塔板结合,0.2至0.25元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,26户
空中花园,(中牟县中牟城区)官渡西路空中花园,4797,塔板结合,0.5元/平米/月,暂无信息,物业和度娘都不知道开发商名称,10栋,64户
自由新村,(中牟县中牟城区)荟萃路自由新村,5835,板楼/塔板结合/平房,0.26至0.35元/平米/月,暂无信息, 苏州天地源木渎置业有限公司,12栋,541户
英伦花园,(中牟县中牟城区)晨光巷英伦花园,4847,塔楼/塔板结合,暂无信息,没有物业,无,4栋,27户
商业街8号,(荥阳市荥阳城区)商业街8号,5255,板楼/塔板结合/平房,暂无信息,河南艾兰德物业服务有限公司,青岛开发区城建开发公司,6栋,242户
三喜家属院,(荥阳市荥阳城区)河阴路三喜家属院,4558,板楼,暂无信息,无,河南民安置业集团,3栋,89户
正商红溪湾,(新郑市新郑城区)宏达路222号,4913,塔楼,1.6元/平米/月,河南正商物业有限公司,河南正商新府置业有限公司,10栋,1507户
龙祥花苑,(荥阳市荥阳城区)演武路龙祥花苑,4597,板楼,0.39元/平米/月,自己的物业,吉林省鑫鑫置业有限公司,8栋,344户
正大家园,(荥阳市荥阳城区)康泰西路015号,4262,板楼,5元/平米/月,自己的物业,金广物业,3栋,108户
学府春天,(荥阳市荥阳城区)康泰路学府春天,5580,板楼,0.3至1.3元/平米/月,自己的物业,青岛开发区城建开发公司,4栋,297户
管道三公司第二生活小区,(中牟县中牟城区)建设北路8号,5122,板楼/塔板结合,0.45至1.6元/平米/月,单位自持,上海管新房地产有限公司,45栋,1294户
财委家属院,(荥阳市荥阳城区)演武路3号,4063,板楼,0.15元/平米/月,暂无信息,建业住宅集团,2栋,54户
城关乡家属院,(荥阳市荥阳城区)演武路城关乡家属院,4102,板楼/塔板结合,0.4至1元/平米/月,自管理,卢湾建业,4栋,134户
康乐小区,(上街区上街区)淮阳路18号院,4165,板楼,0.56元/平米/月,郑州众友物业管理有限公司,未知,18栋,554户
富强花园,(荥阳市荥阳城区)站南东路29号,4701,板楼/塔板结合,暂无信息,暂无信息,武汉建工富强置业有限公司,3栋,108户
豫翠园,(上街区上街区)汝南路豫翠园,5199,板楼/塔板结合,1.33元/平米/月,郑州翰正物业公司,上海崇明豫商置业有限公司,15栋,2855户
东方小区,(荥阳市荥阳城区)康泰路25号,4100,板楼/塔板结合,2至5元/平米/月,金秋物业管理公司,上海鑫鸿鑫置业股份有限公司,11栋,370户
紫荆名苑,(荥阳市荥阳城区)成皋路紫荆名苑,4642,板楼/塔板结合,1.56至10元/平米/月,无,郑州地产集团有限公司,11栋,721户
处级楼,(上街区上街区)汇才街68号院,3920,塔板结合,0.8元/平米/月,暂无信息,未知,2栋,60户
明珠公馆东区,(上街区上街区)济源路90号院,4669,塔楼/板楼/平房,0.49至1.6元/平米/月,郑州市一久物业公司,明珠集团开发商,21栋,550户
亨祥小区,(中牟县中牟城区)青年东路72号,4834,塔板结合,0.2元/平米/月,暂无信息,单位自建,5栋,192户
平安家属院,(荥阳市荥阳城区)黄和巷1号,4666,塔楼,1.2元/平米/月,新城悦物业,开发区建设集团建设开发分公司开发,8栋,242户
八达小区,(荥阳市荥阳城区)索河路206号,4133,板楼,5元/平米/月,没有物业, 陕西亿润经贸有限公司 ,3栋,124户
繁荣小区,(荥阳市荥阳城区)繁荣西路005号,5134,板楼,0.2至15元/平米/月,无物业,鞍山繁荣置业有限公司,11栋,463户
通达小区,(荥阳市荥阳城区)广武路通达小区,5020,塔楼,1.2至5元/平米/月,郑州市美伦世邦物业管理有限公司,南通开发区富新房地产开发公司,4栋,96户
泰安小区,(荥阳市荥阳城区)万山路141号,4293,板楼/塔板结合,0.2至0.5元/平米/月,业主自管,荥阳宸华置业有限公司,6栋,248户
国瑞城优濠斯,(新郑市南龙湖商圈)滨湖路国瑞城优濠斯,5304,塔板结合,1.95元/平米/月,小区自持物业,北京国瑞嘉华投资有限公司,1栋,505户
兴隆街片区,(荥阳市荥阳城区)兴隆街片区,4209,板楼,0.5元/平米/月,郑州好利来,郑州恒通置业有限公司,6栋,107户
中牟县中国银行家属院,(中牟县中牟城区)青年西路中牟县中国银行家属院,5455,板楼/平房,0.3至0.5元/平米/月,自己单位物业,郑州恒通置业有限公司,3栋,61户
新嘉苑北区,(新郑市南龙湖商圈)梅山路新嘉苑北区,5558,塔板结合,0.5元/平米/月,河南太平世家物业服务有限公司,深圳市家乐实业发展公司  ,6栋,190户
弘嘉阳光苑,(荥阳市荥阳城区)广武路弘嘉阳光苑,5655,塔楼/塔板结合,5元/平米/月,暂无信息,宏发集团,8栋,248户
龙吟世家,(上街区上街区)金华路龙吟世家,5577,塔楼/板楼,1.25至1.8元/平米/月,润佳物业,郑州润佳置业有限公司,29栋,1941户
万山路111号,(荥阳市荥阳城区)万山路111号,4012,板楼,1.35元/平米/月,河南振兴物业服务有限公司, 郑州四棉置业有限公司,1栋,24户
林业局家属院改造区,(荥阳市荥阳城区)大海寺路林业局家属院改造区,4093,板楼,0.6元/平米/月,暂无信息,无,1栋,30户
花园街小区,(荥阳市荥阳城区)花园街5号,4365,板楼/塔板结合/平房,0.2至5元/平米/月,字华物业,荥阳鑫苑置业有限公司,24栋,616户
正兴翡翠城一期,(上街区上街区)淮阳路正兴翡翠城一期,5497,塔楼/板楼,1.2至1.35元/平米/月,暂无信息,未知,7栋,712户
远大家属院,(荥阳市荥阳城区)演武路11号,3981,平房,暂无信息,暂无信息,无,2栋,25户
海月华庭,(上街区上街区)新乡路海月华庭,4329,塔楼/板楼/塔板结合,0.5至1.1元/平米/月,自持物业,未知,15栋,512户
康泰花园,(荥阳市荥阳城区)工业路康泰花园,5455,塔板结合,暂无信息,自己的物业,河南康泰置业有限公司,4栋,162户
盛世源,(中牟县中牟城区)人民路盛世源,5651,板楼,0.35元/平米/月,暂无信息,无开发商,2栋,72户
领秀城南区,(新郑市新郑城区)双拥路135号,5847,塔楼/板楼/塔板结合/平房,0.5至1.2元/平米/月,河南浩创物业服务有限公司,暂无信息,27栋,1236户
惠城社区,(惠济区惠济万达)新城路9号,5023,板楼/塔板结合,0.35至1.23元/平米/月,郑州温馨物业管理有限公司,郑州惠众置业有限公司,24栋,673户
五龙怡景,(高新区南阳路)蓝天路1号,5176,塔板结合/平房,1.3至4.5元/平米/月,新城悦物业, 陕西亿润经贸有限公司 ,4栋,456户
盛世佳园1号院,(中牟县中牟城区)解放路盛世佳园1号院,5180,塔板结合,暂无信息,暂无信息,暂无信息,8栋,374户
金盾小区,(中牟县中牟城区)牟山路公安局家属院小区,4823,塔楼,30元/平米/月,郑州信和物业, 郑州四棉置业有限公司,8栋,337户
县直幼儿园家属院,(中牟县中牟城区)百花路10号院,4937,平房,1元/平米/月,暂无信息,国安局自己承建 ,1栋,20户
博士园•西园,(中牟县中牟城区)宝峰街博士园•西园,4927,塔楼/塔板结合,1至5.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,7栋,620户
超越小区,(中牟县中牟城区)泰安街超越小区,4723,塔板结合,1.3元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,60户
祥居苑,(中牟县中牟城区)东风西路祥居苑,5040,塔板结合,0.3元/平米/月,暂无信息,郑州恒通置业有限公司,2栋,78户
府苑小区,(郑东新区白沙)青年路府苑小区,5089,塔板结合,0.85至0.98元/平米/月,河南恒大物业管理有限公司,航东地产,4栋,459户
金桂苑小区,(中牟县中牟城区)泰安街金桂苑小区,6248,塔楼/板楼/塔板结合,0.35至0.5元/平米/月,暂无信息,通许金桂苑置业有限公司,8栋,273户
二中家属院,(中牟县中牟城区)晨光巷10号,5554,板楼,暂无信息,河南融丰物业, 陕西亿润经贸有限公司 ,4栋,88户
财政局家属院(中牟县),(中牟县中牟城区)官渡西路财政局家属院,4641,板楼,0.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,32户
老建行家属院,(中牟县中牟城区)官渡西路老建行家属院,5703,塔板结合,0.2元/平米/月,无物业,郑州永利实业有限公司,2栋,32户
老河务局家属院,(中牟县中牟城区)官渡西路老河务局家属院,4452,板楼/平房,0.3至1.25元/平米/月,业主自持,开发商自持物业,4栋,101户
二院家属院,(中牟县中牟城区)官渡西路二院家属院,4082,塔板结合,1.25至5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,60户
中牟老电影公司家属院,(中牟县中牟城区)民族路中牟老电影公司家属院,5104,塔板结合,0.1元/平米/月,郑州普罗物业服务有限公司,学校单位物业,4栋,19户
中牟老税务局家属院,(中牟县中牟城区)青年西路中牟老税务局家属院,5691,塔板结合,0.2至1.2元/平米/月,广东碧桂园物业服务股份有限公司郑州分公司,国安局自己承建 ,2栋,72户
官渡房地产小区,(中牟县中牟城区)青年西路官渡房地产小区,4475,板楼/塔板结合,1元/平米/月,无,国安局自己承建 ,2栋,60户
中牟县渔场家属院,(中牟县中牟城区)东风路中牟县渔场家属院,5146,塔板结合,1元/平米/月,暂无信息,国安局自己承建 ,1栋,20户
一初中家属院,(中牟县中牟城区)文明路一初中家属院,4241,塔板结合,10元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,41户
广苑小区,(中牟县中牟城区)青年东路广苑小区,5121,板楼,暂无信息,暂无信息,开发商自持物业,1栋,24户
城关信用社家属院,(中牟县中牟城区)建设南路城关信用社家属院,4948,平房,0.8元/平米/月,自己的物业,上海国国置业有限公司,2栋,70户
中牟老审计局家属院,(中牟县中牟城区)百花路中牟老审计局家属院,4505,平房,1.3元/平米/月,无,河南五建置业有限公司,1栋,20户
四初中家属院,(中牟县中牟城区)文明路四初中家属院,4714,塔板结合,0.3元/平米/月,郑州未来和谐物业有限公司,河南中中置业有限公司,3栋,81户
中牟老民政局家属院,(中牟县中牟城区)官渡西路中牟老民政局家属院,4584,塔板结合,0.3元/平米/月,暂无信息,国安局自己承建 ,3栋,61户
中牟邮政家属楼,(中牟县中牟城区)解放路中牟邮政家属楼,4587,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
中牟县直三幼家属院,(中牟县中牟城区)西城巷中牟老公安家属院,4672,塔板结合/平房,0.3至1.3元/平米/月,河南郑东物业管理公司,河南民安置业集团,7栋,210户
林东小区,(中牟县中牟城区)滨河路林东小区,5600,平房,0.35元/平米/月,暂无信息,中牟亚太新宇置业有限公司,1栋,48户
老林场家属院,(中牟县中牟城区)建设北路老林场家属院,4892,板楼,1.25元/平米/月,暂无信息,国安局自己承建 ,3栋,114户
党校家属院（青年西路）,(中牟县中牟城区)青年西路党校家属院,5047,板楼,0.35元/平米/月,暂无信息,国安局自己承建 ,1栋,25户
中牟宾馆家属院,(中牟县中牟城区)青年西路中牟宾馆家属院,4095,塔板结合,0.7元/平米/月,暂无信息,河南缔华房地产开发有限公司中牟分公司,1栋,30户
瞰都铂宫,(中牟县中牟城区)青年路64号,5349,塔楼/板楼,0.5至1.2元/平米/月,暂无信息,郑州地产集团有限公司,2栋,408户
中医院家属院,(中牟县中牟城区)育才巷中医院家属院,4318,塔板结合,1至1.25元/平米/月,无物业,无开发商,3栋,104户
县社家属院,(中牟县中牟城区)青年西路县社家属院,4671,塔板结合,0.5至0.6元/平米/月,河南乐邦物业,河南天业置业有限公司,2栋,40户
中牟县石油公司家属院,(中牟县中牟城区)官渡西路中牟县石油公司家属院,5150,塔板结合/平房,0.3元/平米/月,无物业,河南省康城实业有限公司,2栋,70户
红晨小区,(中牟县中牟城区)解放路红晨小区,5237,塔板结合,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,2栋,56户
官渡住宅小区,(中牟县中牟城区)官渡西路22号,4985,板楼/塔板结合,0.3至0.8元/平米/月,河南中森物业有限公司,昆明官渡江东房地产开发有限公司,8栋,150户
风尚公寓,(金水区省中医院)东风路风尚公寓,5807,塔楼,1.88元/平米/月,郑州华安置业,红的路街道办事处,1栋,134户
亚星世纪嘉园东区,(上街区上街区)淮阳路22号院,4374,塔板结合,0.6元/平米/月,河南盛世物业管理有限责任公司,河南亚星置业集团有限公司,8栋,332户
姜砦小区,(金水区省中医院)姜砦北街,4368,板楼,0.42元/平米/月,长城物业集团股份有限公司郑州分公司, 合肥万科瑞翔地产有限公司,3栋,251户
润丰新尚公寓,(新郑市航空港商圈)薛店镇解放大道与金河大道交叉口南200米路西,5388,塔楼/塔板结合,2.2元/平米/月,龙湖物业服务集团有限公司郑州分公司,郑州奥星实业有限公司,5栋,2616户
南建华街6号院,"(二七区古玩城)交通路159号,南建华街6号院",5137,板楼,暂无信息,暂无信息,暂无信息,1栋,60户
中基建筑公司家属院,(中牟县中牟城区)永安路7号,5228,平房,0.5元/平米/月,河南省国影物业,合肥中基置业有限公司,8栋,119户
中牟亚星机械厂家属院,(中牟县中牟城区)城东北路中牟亚星机械厂家属院,4546,板楼/平房,0.25元/平米/月,小区自持物业,郑州郑报豫美置业有限公司,3栋,78户
老畜牧局家属院,(中牟县中牟城区)官渡西路老畜牧局家属院,5194,板楼/塔板结合,0.3元/平米/月,暂无信息,华自开发商,3栋,61户
绿苑小区,(荥阳市荥阳城区)成皋北路009号,4251,板楼,0.38元/平米/月,禾鑫公司,河南一九四九置业公司,11栋,332户
帝龙花园,(荥阳市荥阳城区)祥和巷450100号,5443,塔板结合,0.5至1元/平米/月,恒大恒康物业有限公司, 郑州四棉置业有限公司,4栋,126户
农商行楼院,(中牟县中牟城区)陇海路农民小区,4747,塔板结合,1元/平米/月,暂无信息,上海在行置业投资咨询有限公司,2栋,32户
中牟县广播电视总台家属院,(中牟县中牟城区)中兴路中牟县广播电视总台家属院,5189,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
益民小区,(荥阳市荥阳城区)万山路益民小区,4841,板楼,0.04至5元/平米/月,暂无信息,荥阳宸华置业有限公司,3栋,136户
市社棉麻外贸家属院改造区,(荥阳市荥阳城区)汜河路市社棉麻外贸家属院改造区,4146,板楼/塔板结合,1.26至3元/平米/月,暂无信息,荥阳宸华置业有限公司,7栋,184户
豫缆家园,(荥阳市荥阳城区)郑上路701号,4484,平房,10元/平米/月,暂无信息,荥阳金科房地产开发有限公司,5栋,168户
成皋南路7号院,(荥阳市荥阳城区)成皋南路007号,5205,板楼,5元/平米/月,暂无信息,建业住宅集团,6栋,121户
市二院家属楼,(荥阳市荥阳城区)康宁巷市二院家属楼,4686,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,30户
富强阳光苑,(荥阳市荥阳城区)通站路18号,5021,板楼/塔板结合,3至5元/平米/月,祥宇物业,无,4栋,164户
雅居春晖,(荥阳市荥阳城区)成皋路雅居春晖,4924,板楼,15元/平米/月,暂无信息,河南绿洲集团,2栋,54户
华宸阳光公寓,(荥阳市荥阳城区)大海寺路华宸阳光公寓,5098,塔楼/板楼/塔板结合,0.5至1.3元/平米/月,暂无信息,南通开发区富新房地产开发公司,8栋,419户
化肥厂家属院,(荥阳市荥阳城区)广武路11号院,4526,板楼,5元/平米/月,自己的物业, 陕西亿润经贸有限公司 ,1栋,40户
谊阁花园,(荥阳市荥阳城区)塔山路谊阁花园,4033,塔楼/板楼,20元/平米/月,瑞奇物业,开发区建设集团建设开发分公司开发,2栋,56户
华树世家,(巩义市巩义市)建设路189号,5847,塔板结合,2.99元/平米/月,万科物业有限公司,河南晟华置业有限公司,23栋,712户
德宝怡心园,(荥阳市荥阳城区)康泰路10号,4903,塔楼/板楼,1元/平米/月,单位自己物业,河南德宝置业有限公司,3栋,172户
交通庭院,(巩义市巩义市)桐本路6号,4729,未知类型,暂无信息,暂无信息,暂无信息,2栋,60户
东关花园小区,(荥阳市荥阳城区)郑上路东关花园小区,3925,板楼/塔板结合,1至1.5元/平米/月,荥阳市惠民物业有限公司,荥阳碧玺置业,27栋,727户
美景世家,(新密市新密市)育才街166号,5174,未知类型,暂无信息,暂无信息,暂无信息,16栋,419户
河阴南路3号院,(荥阳市荥阳城区)河阴南路3号,4357,板楼,16元/平米/月,无物业,无,1栋,45户
万博豪苑,(新密市新密市)长乐路512号,4687,未知类型,暂无信息,暂无信息,暂无信息,2栋,134户
盛达新村,(荥阳市荥阳城区)洞林西路007号,4482,塔楼/板楼,2元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司,5栋,117户
网通公司家属院,(荥阳市荥阳城区)演武路19号,4374,板楼,0.016至5元/平米/月,无物业,开发区建设集团建设开发分公司开发,3栋,102户
索河佳苑,(荥阳市荥阳城区)索河西路011号,5009,平房,暂无信息,郑州华德物业管理有限公司, 陕西亿润经贸有限公司 ,2栋,72户
德福花园,(巩义市巩义市)连天线德福花园,4922,未知类型,暂无信息,暂无信息,暂无信息,6栋,308户
农商行楼院,(中牟县中牟城区)陇海路农民小区,4747,塔板结合,1元/平米/月,暂无信息,上海在行置业投资咨询有限公司,2栋,32户
万业金城贰号院,(荥阳市荥阳城区)万业金城贰号院,5672,板楼,1.3元/平米/月,暂无信息,金城集团,6栋,768户
鑫源花园,(荥阳市荥阳城区)京城路鑫源花园,5739,平房,3元/平米/月,暂无信息,上海鑫鸿鑫置业股份有限公司,2栋,80户
幸福港湾,(新郑市新郑城区)仓城路幸福港湾,4974,板楼/塔板结合,1.2至1.5元/平米/月,幸福基业物业服务有限公司,暂无信息,7栋,507户
月季新城,(新郑市新郑城区)陶文路108号,5683,板楼/平房,0.45至1元/平米/月,郑州初心物业服务有限公司,暂无信息,37栋,987户
宾悦龙城,(新郑市新郑城区)郑新路宾悦龙城,5640,塔板结合,1.2至1.5元/平米/月,暂无信息,暂无信息,5栋,236户
和谐小区,(新郑市新郑城区)郑韩路和谐小区,5071,平房,暂无信息,暂无信息,暂无信息,4栋,103户
东电花苑,(新郑市新郑城区)新烟路156号,5552,塔板结合,0.45元/平米/月,业主自管,暂无信息,10栋,567户
炎黄小区,(新郑市新郑城区)人民路西段96号,4817,板楼/平房,0.3至0.8元/平米/月,暂无信息,暂无信息,7栋,434户
梨河镇七里堂中心社区,(新郑市新郑城区)中华路梨河镇七里堂中心社区,4207,未知类型,暂无信息,暂无信息,暂无信息,15栋,508户
商业局家属院,(新郑市新郑城区)南菜洼57号,4139,板楼,0.3元/平米/月,河南福晟物业服务有限公司,河南省对外贸易发展置业有限公司,4栋,72户
贾国增开发楼,(中牟县中牟城区)官渡西路贾国增开发楼,4814,板楼,0.3元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,1栋,30户
长乐街2号,(上街区上街区)长乐街2号,4103,板楼,0.45元/平米/月,暂无信息,上海银建置业有限公司,6栋,194户
金桂苑,(荥阳市荥阳城区)塔山路15号,4881,板楼,0.2元/平米/月,暂无信息,荥阳碧玺置业,2栋,40户
佳苑小区,(荥阳市荥阳城区)广武路14号,4264,塔板结合,5元/平米/月,暂无信息,暂无信息,2栋,44户
世纪新村,(新密市新密市)青屏大街828号,5009,塔楼,1.3元/平米/月,新密市金源房地产开发有限责任公司,新密市金源房地产开发有限责任公司,20栋,690户
王河煤矿家属楼,(荥阳市荥阳城区)河阴路58号,4697,板楼,暂无信息,暂无信息, 重庆汇东房地产开发有限公司,1栋,29户
人和花园,(新密市新密市)溱水路1077号,4566,未知类型,暂无信息,暂无信息,暂无信息,15栋,327户
汽车站家属楼,(荥阳市荥阳城区)万山路汽车站家属楼,4514,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
嘉图置业二期,(高新区高新新郑大)枫林路嘉图置业二期,5515,未知类型,暂无信息,暂无信息,暂无信息,3栋,17户
