小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
金茂广场,(吴兴区西南分区)浙江省湖州市吴兴区七里亭路776附近,6413,未知类型,暂无信息,暂无信息,暂无信息,2栋,14户
康馨苑,(安吉县安吉县)梅溪镇昆晓路,7801,未知类型,暂无信息,暂无信息,暂无信息,3栋,6户
龙泉花苑,(吴兴区其他（吴兴南部）)振兴路龙泉花苑,6306,塔板结合,2元/平米/月,湖州城乡物业管理有限公司,碧桂园集团,12栋,224户
明花苑,(长兴县长兴县)狮虎路明花苑,6445,未知类型,暂无信息,暂无信息,暂无信息,5栋,76户
丹桂花苑,(吴兴区其他（吴兴南部）)保戈线丹桂花苑,7299,板楼,暂无信息,暂无信息,暂无信息,8栋,596户
长广小区东区,(长兴县长兴县)车站西路40号,6880,塔板结合,暂无信息,暂无信息,浙江省直开发商,5栋,239户
新塘花园,(长兴县长兴县)中央大道新塘花园,6775,板楼,暂无信息,暂无信息,北京那庆置业发展有限公司,37栋,2331户
太平洋商贸城,(长兴县长兴县)海兴路1号,6575,塔楼/塔板结合,1元/平米/月,无物业公司,长兴太平洋置业有限公司,10栋,35户
八里店街道三合家园社区,(吴兴区湖东西区)常溪南路八里店街道三合家园社区,6758,板楼,暂无信息,暂无信息,暂无信息,54栋,2399户
西湖漾家园,(吴兴区东部新城)草荡漾路西湖漾家园,6288,板楼,暂无信息,暂无信息,暂无信息,60栋,1969户
玉兰苑,(吴兴区东部新城)草荡漾路玉兰苑,6765,未知类型,暂无信息,暂无信息,暂无信息,60栋,1141户
万禾欣城,(长兴县长兴县)安东路万禾欣城,7284,平房,1.37元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司,10栋,520户
太湖别苑,(长兴县长兴县)迎宾大道吕蒙商业街,7183,未知类型,暂无信息,暂无信息,暂无信息,5栋,161户
紫荆苑,(吴兴区东部新城)姚山路58-3号,7686,未知类型,暂无信息,暂无信息,暂无信息,32栋,878户
康馨苑,(安吉县安吉县)梅溪镇昆晓路,7801,未知类型,暂无信息,暂无信息,暂无信息,3栋,6户
竹贸城住宅楼,(安吉县安吉县)浦汇路竹贸城住宅楼,7498,板楼,1元/平米/月,无物业公司,无,8栋,360户
金世纪大厦,(吴兴区凤凰分区)凤凰路12号,7740,塔楼,2元/平米/月,暂无信息,城投开发,2栋,685户
古城大厦,(长兴县长兴县)海兴路400号,7176,塔板结合,1元/平米/月,无物业公司,长兴县振宇房屋开发有限公司,1栋,420户
祥和家园,(安吉县安吉县)玉馨路358号,7574,板楼,0.6元/平米/月,暂无信息,无,2栋,62户
滨湖锦苑小区,(长兴县长兴县)京福线滨湖锦苑小区,7334,塔板结合,暂无信息,未知,常州西太湖房地产开发有限公司,7栋,368户
腾兴永和苑,(长兴县长兴县)和平大道腾兴永和苑,5767,塔楼/塔板结合,暂无信息,长兴和平兴庄物业管理有限公司,腾兴国际房地产开发有限公司,8栋,199户
金溪花园,(安吉县安吉县)安吉县,7636,未知类型,暂无信息,暂无信息,暂无信息,6栋,7户
横港佳苑,(长兴县长兴县)环城东路横港佳苑,5103,塔楼/板楼,0.4元/平米/月,无物业公司,上海三横置业有限公司,12栋,248户
林城商贸新城,(长兴县长兴县)振兴西路林城商贸新城,6088,塔楼/板楼/塔板结合,0.4至0.45元/平米/月,长兴中晟物业管理有限公司,湖州晟泰实业投资有限公司,6栋,57户
长线弄,(长兴县长兴县)长线弄,7397,塔楼/板楼,暂无信息,暂无信息,暂无信息,7栋,56户
西山社区南区,(吴兴区东部新城)区府路西山社区南区,6340,板楼,暂无信息,暂无信息,暂无信息,43栋,1150户
国际竹艺商贸城,(安吉县安吉县)龙王溪北路国际竹艺商贸城,6098,板楼,0.7元/平米/月,暂无信息,无开发商,3栋,63户
物产公寓,(安吉县安吉县)天荒坪中路239号,7721,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
经贸小区,(长兴县长兴县)车站西路187号,7717,塔楼/塔板结合,0.4元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,12栋,309户
凤祥名城,(安吉县安吉县)孝丰路635号,7269,板楼,1.5元/平米/月,安吉洁兰物业管理有限公司,北京光控安泰置业有限公司,3栋,246户
馨苑小区,(长兴县长兴县)洪长路325号,7004,塔板结合,1.3至8元/平米/月,湖州市长兴大自然物业公司, 重庆桥达茂宸房地产开发有限公司,21栋,162户
百盛国际大厦,(吴兴区西南分区)二环西路百盛国际大厦,7041,塔楼,2元/平米/月,暂无信息,湖州百盛置业有限公司,1栋,630户
双河小区,(安吉县安吉县)阳关大道双河小区,7546,板楼,0.5至0.7元/平米/月,暂无信息,无开发商,8栋,264户
东方景苑,(安吉县安吉县)胜利东路566号,7281,未知类型,暂无信息,暂无信息,暂无信息,2栋,42户
海兴路377号,(长兴县长兴县)海兴路377号,7366,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
林城商贸新城水榭苑,(长兴县长兴县)林城商贸新城水榭苑4,6614,塔板结合,0.6元/平米/月,长兴凤华物业有限公司,暂无信息,6栋,20户
利铭花园,(南浔区南浔区)利铭路利铭花园,6430,未知类型,暂无信息,暂无信息,暂无信息,10栋,206户
金象和庄,(南浔区南浔区)香山路888号,7720,未知类型,暂无信息,暂无信息,暂无信息,4栋,38户
织里中心花园,(吴兴区织里镇)康泰路织里中心花园,7745,未知类型,暂无信息,暂无信息,暂无信息,8栋,194户
华龙花苑,(南浔区南浔区)适园路华龙花苑,7749,未知类型,暂无信息,暂无信息,暂无信息,5栋,116户
鑫和花苑,(长兴县长兴县)和平镇鑫和花苑14幢1单元401室,4476,未知类型,暂无信息,暂无信息,暂无信息,4栋,4户
天星苑,(南浔区南浔区)同德路12号,7790,板楼,暂无信息,暂无信息,暂无信息,6栋,175户
都市人家,(安吉县安吉县)灵龙南路197号,7191,板楼,暂无信息,暂无信息,湖州新锦江房地产开发有限公司,26栋,570户
银杏景苑,(长兴县长兴县)中山路南,7242,板楼/塔板结合,暂无信息,暂无信息,湖州福兴置业有限公司,7栋,507户
泥桥湾小区,(长兴县长兴县)金莲桥路泥桥湾小区,7789,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
府前小区,(吴兴区织里镇)富民路府前小区,7220,未知类型,暂无信息,暂无信息,暂无信息,7栋,120户
利民路,(吴兴区织里镇)利民路,6505,未知类型,暂无信息,暂无信息,暂无信息,3栋,32户
永兴苑,(长兴县长兴县)永兴路永兴苑,6396,塔板结合,暂无信息,暂无信息,暂无信息,3栋,50户
太湖中路85号,(长兴县长兴县)太湖中路85号,6598,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
年丰花苑,(南浔区南浔区)年丰西路年丰花苑,7023,未知类型,暂无信息,暂无信息,暂无信息,12栋,344户
巨赢花园,(南浔区南浔区)风顺路788号,6416,未知类型,暂无信息,暂无信息,暂无信息,11栋,268户
海棠苑小区,(吴兴区东部新城)戴山路海棠苑小区,6896,塔板结合,8元/平米/月,暂无信息,置业公司宜兴公司,26栋,702户
长广金水苑,(长兴县长兴县)煤青路长广金水苑,2725,板楼,暂无信息,暂无信息,暂无信息,29栋,874户
禾旭华府,(南浔区南浔区)袁家汇路禾旭华府,7396,板楼,1.1元/平米/月,湖州美佳物业管理有限公司,湖州奇丹置业有限公司,8栋,34户
博凯·金象广场,(南浔区南浔区)强华西路博凯·金象广场,6317,未知类型,暂无信息,暂无信息,暂无信息,6栋,90户
长广金和嘉园金溪苑,(长兴县长兴县)长广金和嘉园,3980,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
牡丹苑,(吴兴区东部新城)戴山路牡丹苑,6621,板楼,暂无信息,暂无信息,暂无信息,32栋,620户
直港巷新村,(南浔区南浔区)年丰西路直港巷新村,6730,塔楼,1元/平米/月,直港巷村物业有限公司,暂无信息,55栋,2002户
联谊新村,(南浔区南浔区)朝阳路29号,5813,板楼,暂无信息,联谊新村物业有限公司,暂无信息,24栋,664户
浔东新村,(南浔区南浔区)虹阳路浔东新村,7791,塔楼,2.45元/平米/月,暂无信息,暂无信息,53栋,1292户
孝丰商业街,(安吉县安吉县)中山路,6487,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
丁家港新村,(南浔区南浔区)综园路120号,6520,板楼,暂无信息,暂无信息,暂无信息,4栋,132户
长和庄园,(长兴县长兴县)镇前街长和庄园,7409,未知类型,暂无信息,暂无信息,暂无信息,15栋,643户
寸池潭小区,(南浔区南浔区)康宁路寸池潭小区,6883,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
恒丰苑,(长兴县长兴县)梅花街恒丰苑,6252,塔板结合,0.8元/平米/月,暂无信息,恒资投资建设,5栋,182户
织里中心花园,(吴兴区织里镇)康泰路织里中心花园,7745,未知类型,暂无信息,暂无信息,暂无信息,8栋,194户
巨赢花园,(南浔区南浔区)风顺路788号,6416,未知类型,暂无信息,暂无信息,暂无信息,11栋,268户
泥桥湾小区,(长兴县长兴县)金莲桥路泥桥湾小区,7789,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
太湖中路85号,(长兴县长兴县)太湖中路85号,6598,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
商城新村,(吴兴区织里镇)织里北路商城新村,6069,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
长城·景月湾,(南浔区南浔区)迎宾东路99号,6836,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
永达苑小区,(长兴县长兴县)和兴路80号,6432,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
西安路,(德清县德清县)西安路,6803,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
和睦苑,(德清县德清县)和睦巷和睦苑,7043,未知类型,暂无信息,暂无信息,暂无信息,3栋,59户
老北郊路10号,(德清县德清县)老北郊路10号,7152,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
凤凰路商住楼,(安吉县安吉县)昌硕街道凤凰路1幢03室,7748,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
长兴泗安振兴大道,(长兴县长兴县)长兴泗安振兴大道237号,4334,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
白茶市场三区,(安吉县安吉县)浙江省湖州市安吉县溪龙乡安吉溪龙泉奕茶场,7154,未知类型,暂无信息,暂无信息,暂无信息,3栋,2户
华龙花苑,(南浔区南浔区)适园路华龙花苑,7749,未知类型,暂无信息,暂无信息,暂无信息,5栋,116户
利铭花园,(南浔区南浔区)利铭路利铭花园,6430,未知类型,暂无信息,暂无信息,暂无信息,10栋,206户
金象和庄,(南浔区南浔区)香山路888号,7720,未知类型,暂无信息,暂无信息,暂无信息,4栋,38户
牡丹苑,(吴兴区东部新城)戴山路牡丹苑,6621,板楼,暂无信息,暂无信息,暂无信息,32栋,620户
长广金和嘉园金溪苑,(长兴县长兴县)长广金和嘉园,3980,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
直港巷新村,(南浔区南浔区)年丰西路直港巷新村,6730,塔楼,1元/平米/月,直港巷村物业有限公司,暂无信息,55栋,2002户
博凯·金象广场,(南浔区南浔区)强华西路博凯·金象广场,6317,未知类型,暂无信息,暂无信息,暂无信息,6栋,90户
寸池潭小区,(南浔区南浔区)康宁路寸池潭小区,6883,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
鑫和花苑,(长兴县长兴县)和平镇鑫和花苑14幢1单元401室,4476,未知类型,暂无信息,暂无信息,暂无信息,4栋,4户
兴业公寓,(长兴县长兴县)泗安镇兴业公寓,3262,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
新都泰和府,(长兴县长兴县)鑫和路新都泰和府,7458,未知类型,暂无信息,暂无信息,暂无信息,15栋,421户
钻石华府,(南浔区南浔区)光泩路钻石华府,6543,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,3户
祥生臻院,(南浔区南浔区)菱新公路祥生臻院,7099,未知类型,暂无信息,暂无信息,暂无信息,19栋,169户
金色雅苑,(南浔区南浔区)南浔区和睦北路18,6608,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
南湖花园安吉县,(安吉县安吉县)天子湖镇南湖路752号,7241,未知类型,暂无信息,暂无信息,暂无信息,2栋,9户
金福景苑,(安吉县安吉县)刘彭线金福景苑,6630,未知类型,暂无信息,暂无信息,暂无信息,5栋,304户
长广金桂苑,"(长兴县长兴县)煤青路长广金桂苑东区,煤青路长广金桂苑",2911,板楼,暂无信息,暂无信息,长峰集团,34栋,1120户
和睦苑,(德清县德清县)和睦巷和睦苑,7043,未知类型,暂无信息,暂无信息,暂无信息,3栋,59户
南湖花园安吉县,(安吉县安吉县)天子湖镇南湖路752号,7241,未知类型,暂无信息,暂无信息,暂无信息,2栋,9户
长城·景月湾,(南浔区南浔区)迎宾东路99号,6836,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
钻石华府,(南浔区南浔区)光泩路钻石华府,6543,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,3户
西安路,(德清县德清县)西安路,6803,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
商城新村,(吴兴区织里镇)织里北路商城新村,6069,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
杭铁小区,(长兴县长兴县)人民南路309号,7805,塔板结合,0.5至0.8元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,19栋,448户
恒丰苑,(长兴县长兴县)梅花街恒丰苑,6252,塔板结合,0.8元/平米/月,暂无信息,恒资投资建设,5栋,182户
林城商贸新城紫竹苑,(长兴县长兴县)振兴东路林城商贸新城紫竹苑,7325,塔板结合,暂无信息,泛亚物业服务有限公司,湖州晟泰实业投资有限公司,8栋,153户
鼎城大厦,(长兴县长兴县)人民南路95号,9710,塔楼/塔板结合,1元/平米/月,暂无信息,佛山市顺德区德江投资有限公司,2栋,545户
碧桂园滨湖城,(吴兴区其他（吴兴南部）)常路路3888号,11213,塔楼/板楼/塔板结合,1.7至1.95元/平米/月,广东碧桂园物业管理有限公司,碧桂园,78栋,1377户
滨河家园,(长兴县长兴县)长兴大道822号,8680,板楼/塔板结合,暂无信息,无物业公司,"""浙江富园房地产开发有限公司",38栋,1293户
恒泰阳光苑,(吴兴区西南分区)敢山路恒泰阳光苑,8855,塔楼/板楼,0.5元/平米/月,湖州佳又诚物业管理有限公司,暂无信息,23栋,799户
水木花都绿洲苑,(长兴县长兴县)春苗路水木花都绿洲苑,10111,塔板结合,2.91元/平米/月,暂无信息,长兴滨海房地产开发有限公司,8栋,200户
御湖天誉,(吴兴区太湖度假区)环太湖路御湖天誉,11100,塔楼/板楼,1.98至2元/平米/月,湖州恒盛物业,金美开发商,8栋,1120户
丽湖中央大厦,(长兴县长兴县)中央大道2988-8号,8055,塔板结合,0.8元/平米/月,湖州市长兴大自然物业公司,天津丽湖融景置业有限公司,1栋,728户
太湖丽景,(吴兴区太湖度假区)梅洲路441号,11053,板楼,1.2元/平米/月,暂无信息,金美开发商,3栋,878户
国际金座,(长兴县长兴县)明珠路858号,10570,塔板结合,0.6元/平米/月,暂无信息,湖州中义置业有限公司,9栋,403户
东白溪公寓,(长兴县长兴县)林荫路东白溪公寓,8819,塔板结合,0.5至0.8元/平米/月,暂无信息,振业集团,20栋,666户
时代广场,(长兴县长兴县)长海路354号,8348,塔板结合,0.5至1元/平米/月,暂无信息,绿城集团,12栋,394户
佳源·都市景苑,(长兴县长兴县)滨海路9号,11509,塔楼/塔板结合,1.38元/平米/月,佳源物业有限公司,佳源集团有限公司,17栋,1547户
长安小区,(长兴县长兴县)长安路356号,8296,塔板结合,暂无信息,暂无信息,	西安大德房地产开发有限公司,28栋,739户
绿城玉兰花园,(长兴县长兴县)县前东街1088号,11461,塔板结合,2元/平米/月,绿城物业服务集团有限公司湖州分公司,长兴恒通房地产开发有限公司,30栋,779户
耀圣通宝城,(长兴县长兴县)县前东街23号,11213,塔板结合,1至2元/平米/月,浙江京都物业管理有限公司,长兴县振宇房屋开发有限公司,21栋,916户
龙山公馆,(安吉县安吉县)天荒坪南路龙山公馆,11312,板楼,1.5至1.7元/平米/月,暂无信息,龙山置业公司,21栋,1098户
翡翠名都,(长兴县长兴县)希望大道21号,10176,塔板结合,0.49元/平米/月,珠海格力物业管理有限公司长兴分公司  ,上海景水湾置业有限公司,35栋,1126户
东润名邸,(长兴县长兴县)长海路3号,9456,塔板结合,1元/平米/月,暂无信息,长兴宝铭房地产开发有限公司,2栋,227户
湖东铁路新村,(吴兴区老城区)湖东路288号,11693,板楼,0.3元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,16栋,470户
新世界庄园,(长兴县长兴县)新世界路55号,10438,塔楼/塔板结合,0.28至0.8元/平米/月,长兴大自然物业公司, 陕西亿润经贸有限公司 ,37栋,543户
繁花郡,(安吉县安吉县)广苕路繁花郡,11551,板楼,1.2至2元/平米/月,暂无信息,万科房产,27栋,880户
星龙湾,(长兴县长兴县)长城路星龙湾,9767,板楼/塔板结合,1.42元/平米/月,暂无信息,上海威思特民祥置业有限公司,9栋,419户
陆汇嘉园,(长兴县长兴县)陆汇路637号,9354,板楼,暂无信息,暂无信息,杭州杭州湾房地产开发有限公司,39栋,1760户
水木花都天水苑,(长兴县长兴县)县前西街滨海水木花都,9682,塔板结合,0.7元/平米/月,暂无信息,长兴滨海房地产开发有限公司,20栋,384户
朱渡桥公寓,(长兴县长兴县)富华路蓝鸟花园,9770,塔板结合,暂无信息,暂无信息,上海万刚置业有限公司,45栋,1082户
秋芦南苑,(安吉县安吉县)递铺南路68-1号,9899,板楼,0.7元/平米/月,暂无信息,无开发商,26栋,354户
清溪家园,(长兴县长兴县)林荫路10号,9787,塔楼,暂无信息,各大保全公司, 重庆汇东房地产开发有限公司,7栋,300户
李家斗小区,(长兴县长兴县)明珠路李家斗小区,9484,未知类型,暂无信息,暂无信息,暂无信息,47栋,224户
西鱼巷小区,(长兴县长兴县)西鱼巷25号,9033,塔板结合,0.5元/平米/月,无物业公司,长峰集团,14栋,272户
城北二区,(长兴县长兴县)台基路118号,9763,塔楼,0.4元/平米/月,长兴振宇物业管理有限公司,上海绿地城北置业有限公司,3栋,87户
大成小区,(长兴县长兴县)金陵中路415号,10693,未知类型,暂无信息,暂无信息,暂无信息,8栋,142户
白溪景苑,(长兴县长兴县)长城路899号,11314,板楼,1.5元/平米/月,暂无信息,河南中中置业有限公司,4栋,231户
金宇花园南区,(长兴县长兴县)城北路金宇花园南区,8637,板楼,暂无信息,暂无信息,暂无信息,10栋,162户
长兴职教中心教师生活区8幢,(长兴县长兴县)菱山路长兴职教中心教师生活区8幢,8944,未知类型,暂无信息,暂无信息,暂无信息,7栋,141户
紫金南苑,(长兴县长兴县)紫金路116号,10457,塔板结合,1.2元/平米/月,无物业公司,长兴建设房屋开发有限公司,30栋,850户
锦绣花苑,(长兴县长兴县)海兴路63号,10108,塔板结合,2.8元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,11栋,68户
海兴花园,(长兴县长兴县)海兴路193号,10710,未知类型,暂无信息,暂无信息,暂无信息,21栋,148户
五峰花园,(长兴县长兴县)雉城街五峰花园,9087,塔板结合,1元/平米/月,暂无信息,五冶集团,17栋,559户
三狮苑,(长兴县长兴县)长海路732号,9670,塔板结合,0.6元/平米/月,湖州京兴物业管理有限公司, 中国奥园地产集团股份有限公司,29栋,838户
凤凰小区,(长兴县长兴县)长安路427号,8419,塔楼,暂无信息,无物业公司,暂无信息,28栋,268户
和美社区,"(长兴县长兴县)长春北路117号, 解放中路338号",11157,板楼/塔板结合,0.5元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,8栋,256户
晨苑公寓,(长兴县长兴县)米行弄170号,10255,塔板结合,0.5元/平米/月,无物业公司,曲阳县晨苑投资有限公司,8栋,233户
东方雅苑,(安吉县安吉县)祥溪路294号,10362,板楼,1.1至1.5元/平米/月,暂无信息,无开发商,7栋,126户
名都阳光城,(安吉县安吉县)云鸿东路353号,11203,塔楼/板楼,0.7元/平米/月,暂无信息,台州开元名都置业有限公司,26栋,146户
丽景湾,(安吉县安吉县)昌硕东路646号,9726,板楼,1.2元/平米/月,暂无信息,无开发商,19栋,364户
竹海御景城,(安吉县安吉县)迎宾大道689号,11619,板楼,1.5元/平米/月,暂无信息,浙江安吉天泉置业有限公司,5栋,300户
天平花园,(安吉县安吉县)迎宾大道273号,10297,板楼,1.8元/平米/月,盛金富禾物业,浙江安吉天泉置业有限公司,22栋,639户
水木花都紫霞苑,(长兴县长兴县)县前西街水木花都紫霞苑,10398,塔板结合,1.2元/平米/月,暂无信息,长兴滨海房地产开发有限公司,13栋,318户
水木花都玉兰苑,(长兴县长兴县)春苗路滨海水木花都,11472,塔板结合,2.91元/平米/月,暂无信息,长兴滨海房地产开发有限公司,13栋,290户
紫金桥新村,(长兴县长兴县)解放西路紫金桥新村,8656,未知类型,暂无信息,暂无信息,暂无信息,12栋,260户
杨家庄佳园,(吴兴区西南分区)创业大道杨家庄佳园,7839,板楼,暂无信息,暂无信息,湖州房总地产开发集团有限公司,51栋,1972户
浒溪佳苑三区,(安吉县安吉县)顶森路8号,10043,板楼,0.8至1.8元/平米/月,暂无信息,无,26栋,120户
桃园新村一区,(安吉县安吉县)胜利东路桃园新村一区,11485,板楼,0.5元/平米/月,暂无信息,无,20栋,371户
富康花园,(吴兴区织里镇)富康东路322号,8014,未知类型,暂无信息,暂无信息,暂无信息,6栋,216户
红丰路655号商住楼,(吴兴区西南分区)红丰路655号商住楼,9145,塔板结合,暂无信息,暂无信息,湖州银锦家苑房地产开发有限公司,18栋,559户
南园小区二期,(吴兴区老城区)建设路南园小区二期,11691,板楼/塔板结合,0.5至1.5元/平米/月,暂无信息,湖州房总地产开发集团有限公司,7栋,195户
南太湖西苑,(吴兴区湖东西区)蜀山路南太湖西苑,10841,塔板结合,0.9元/平米/月,暂无信息,暂无信息,20栋,1210户
金海岸小区,(吴兴区织里镇)珠江中路36号,8560,塔楼/板楼,1.5元/平米/月,暂无信息,湖州市织里金利宝房地产开发有限公司,5栋,220户
东港花园,(南浔区南浔区)万顺路181号,9552,塔楼,暂无信息,暂无信息,暂无信息,8栋,148户
景富花园,(吴兴区织里镇)吴兴大道88号,8534,板楼,1.5元/平米/月,暂无信息,湖州市大港置业有限公司,7栋,326户
南园小区二期,(吴兴区老城区)建设路南园小区二期,11691,板楼/塔板结合,0.5至1.5元/平米/月,暂无信息,湖州房总地产开发集团有限公司,7栋,195户
南太湖西苑,(吴兴区湖东西区)蜀山路南太湖西苑,10841,塔板结合,0.9元/平米/月,暂无信息,暂无信息,20栋,1210户
红丰路655号商住楼,(吴兴区西南分区)红丰路655号商住楼,9145,塔板结合,暂无信息,暂无信息,湖州银锦家苑房地产开发有限公司,18栋,559户
兴龙之城北苑,(安吉县安吉县)塘浦大道兴龙之城北苑,9403,板楼,0.6至1.5元/平米/月,暂无信息,无开发商,11栋,323户
菜场弄,(长兴县长兴县)长安路菜场弄,9441,未知类型,暂无信息,暂无信息,暂无信息,7栋,82户
杨家庄佳园,(吴兴区西南分区)创业大道杨家庄佳园,7839,板楼,暂无信息,暂无信息,湖州房总地产开发集团有限公司,51栋,1972户
富康花园,(吴兴区织里镇)富康东路322号,8014,未知类型,暂无信息,暂无信息,暂无信息,6栋,216户
桃园新村一区,(安吉县安吉县)胜利东路桃园新村一区,11485,板楼,0.5元/平米/月,暂无信息,无,20栋,371户
水木花都紫霞苑,(长兴县长兴县)县前西街水木花都紫霞苑,10398,塔板结合,1.2元/平米/月,暂无信息,长兴滨海房地产开发有限公司,13栋,318户
水木花都玉兰苑,(长兴县长兴县)春苗路滨海水木花都,11472,塔板结合,2.91元/平米/月,暂无信息,长兴滨海房地产开发有限公司,13栋,290户
紫金桥新村,(长兴县长兴县)解放西路紫金桥新村,8656,未知类型,暂无信息,暂无信息,暂无信息,12栋,260户
竹景园西区,(安吉县安吉县)灵龙南路竹景园西区,8127,塔板结合,1元/平米/月,暂无信息,安吉广兴置业有限公司,43栋,252户
通凌路,(安吉县安吉县)通凌路,10053,板楼,0.7元/平米/月,暂无信息,无,5栋,55户
红门馆服装城,(吴兴区织里镇)栋梁路红门馆服装城,10657,塔楼,1.5元/平米/月,暂无信息,暂无信息,4栋,358户
金陵北路110号,(长兴县长兴县)金陵北路110号,10831,塔板结合,暂无信息,暂无信息,暂无信息,1栋,40户
