小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
信诚小区,(兴庆区市医院)凤凰南街189号,3845,板楼,0.35至0.4元/平米/月,银川安逸物业管理公司,银川众一集团房地产开发有限公司,2栋,84户
石化建家属楼,(西夏区同心路)北京西路385号,3605,板楼/塔板结合,0.4元/平米/月,暂无信息,银川建发集团股份有限公司,4栋,110户
清和苑,(永宁县永宁县)胜利路清和苑,3037,板楼/塔板结合,0.45至0.5元/平米/月,暂无信息,永宁房产开发有限公司,12栋,820户
永泰家园B区,"(永宁县永宁县)宁昌南街32号, 宁昌南街34号",3591,板楼/塔板结合,0.5至0.8元/平米/月,暂无信息,暂无信息,22栋,738户
中山北街231号,(兴庆区北塔湖)中山北街231号路,3448,板楼,0.4元/平米/月,暂无信息,宁夏世丰实业有限公司,2栋,76户
宏嘉小区,(兴庆区市医院)富宁街142号,3889,板楼,0.35元/平米/月,暂无信息,宁夏和睦家投资置业有限公司,4栋,88户
水利西院,(兴庆区新一中)胜利街312-4号,4092,板楼,0.44至0.8元/平米/月,银川浩华物业,银川众一集团房地产开发有限公司,10栋,246户
伊地小区,(西夏区宁夏大学)同心北街627号,3273,板楼,0.3至0.8元/平米/月,暂无信息,上海伊地园置业有限公司,10栋,550户
财贸小区,(兴庆区南门)解放东街500号,3832,板楼/平房,0.45元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,3栋,162户
红花苑小区,(兴庆区兴庆区)北京东路626号,3408,板楼/塔板结合,0.4至1.1元/平米/月,宁夏汇融物业,宁夏和睦家投资置业有限公司,3栋,120户
三里屯花园,(永宁县永宁县)109国道三里屯花园,3866,板楼/塔板结合,0.5至1元/平米/月,新思路物业,暂无信息,19栋,716户
宁夏区百货公司家属楼,(兴庆区中山公园)永丰巷55号,3770,板楼,0.5元/平米/月,宁夏鑫实物业,宁夏正丰房地产开发有限公司,6栋,291户
东塔家园,(灵武市灵武市)东盛街东塔家园,2515,未知类型,暂无信息,暂无信息,暂无信息,30栋,1139户
文萃苑,(永宁县永宁县)杨和街43号,2607,塔板结合,0.5元/平米/月,暂无信息,暂无信息,7栋,173户
祥和名邸一期北区,(永宁县永宁县)南环东路117号,2626,板楼/塔板结合,0.5至1元/平米/月,银川鑫实物业服务有限公司,暂无信息,42栋,2149户
宁夏建材地质队家属院,(西夏区西夏区)翟靖巷宁夏建材地质队家属院,3653,板楼,0.5元/平米/月,宁夏鑫实物业,宁夏新材房地产开发有限公司,4栋,138户
宁夏广播电视厅住宅楼,(兴庆区中山公园)正义巷宁夏广播电视厅住宅楼,3446,板楼/塔板结合,0.5元/平米/月,暂无信息,"""温州育英房地产开发有限公司",3栋,108户
欣秀苑,(永宁县永宁县)宁和南街99号,2138,板楼/塔板结合,0.55至0.8元/平米/月,暂无信息,暂无信息,15栋,324户
宁和家园二期,(永宁县永宁县)宁昌北街45号,2317,板楼,0.5元/平米/月,暂无信息,暂无信息,17栋,580户
鸣翠花园1区,(兴庆区兴庆区)西华街鸣翠花园1区,2199,板楼/平房,0.5元/平米/月,银川温和房地产开发有限公司,上海缘鸣置业咨询有限公司,26栋,1080户
明耀福邸,(永宁县永宁县)胜利西路122号,2865,板楼,1.5元/平米/月,暂无信息,上海明耀置业有限公司,6栋,336户
春祥苑,(兴庆区丽景北街)熙春巷春祥苑,3859,塔楼/板楼/塔板结合,0.5至3.8元/平米/月,宁夏启无服务有限公司,无,16栋,622户
燕兴花园,(兴庆区丽景北街)银横路155号,3507,板楼/塔板结合,0.4至0.8元/平米/月,宁夏启无服务有限公司,无开发商,13栋,542户
新市区百货大楼家属院,(西夏区西夏区怀远路)北京西路新市区百货大楼家属院,3637,板楼,0.8元/平米/月,暂无信息,北京建工地产,1栋,48户
永泰家园A区,(永宁县永宁县)宁昌南街27号,3184,塔楼/板楼/塔板结合/平房,0.5至20元/平米/月,永泰物业管理有限公司,永宁房产开发有限公司,34栋,1409户
茂盛家园,(西夏区西夏区)马场路茂盛家园,2826,板楼/平房,0.55至1元/平米/月,农恳,暂无信息,16栋,646户
祥和名邸二期,(永宁县永宁县)宁和南街452号,2439,板楼,0.5至0.6元/平米/月,暂无信息,祥和实业开发公司,39栋,1901户
建筑机械厂北区家属院,(西夏区宁夏大学)同华巷建筑机械厂北区家属院,3737,板楼/塔板结合,0.3至0.6元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,3栋,134户
建校家属院,(西夏区宁夏大学)文昌北街255号,2808,板楼,0.2元/平米/月,广东碧桂园物业服务股份有限公司银川分公司, 重庆汇东房地产开发有限公司,3栋,70户
恒力苑,(兴庆区北门)清和北街恒力苑,3801,板楼,暂无信息,荣恒物业,佳木斯恒和投资有限公司,1栋,27户
水木灵州拆迁安置小区,(灵武市灵武市)西平路水木灵州拆迁安置小区,3726,未知类型,暂无信息,暂无信息,暂无信息,17栋,806户
龙苑小区,(灵武市灵武市)朔方路龙苑小区,2970,未知类型,暂无信息,暂无信息,暂无信息,2栋,1户
灵馨苑,(灵武市灵武市)广德路灵馨苑,3443,未知类型,暂无信息,暂无信息,暂无信息,39栋,1536户
阳光花园C区,(永宁县永宁县)宁惠街阳光花园C区,2426,板楼,0.65元/平米/月,暂无信息,暂无信息,30栋,796户
金穗小区,(永宁县永宁县)胜利东路14号,3336,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
杨和康城,(永宁县永宁县)宁丰路杨和康城,2051,塔楼,0.5元/平米/月,暂无信息,暂无信息,72栋,3194户
杨和新村三期小区,(永宁县永宁县)南环路杨和新村三期小区,2257,未知类型,0.45至1元/平米/月,暂无信息,暂无信息,57栋,2635户
幸福小镇,(永宁县永宁县)胜利路幸福小镇,2947,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,暂无信息,28栋,1481户
惠丰雅苑,(永宁县永宁县)宁丰街惠丰雅苑,1940,板楼/塔板结合,1至2元/平米/月,学林园物业公司,长城地产,65栋,2963户
伊地小区,(西夏区宁夏大学)同心北街627号,3273,板楼,0.3至0.8元/平米/月,暂无信息,上海伊地园置业有限公司,10栋,550户
芦花州小区,(西夏区西夏区)新顾公路芦花州小区,3567,板楼,0.5至0.8元/平米/月,银川住宅物业有限公司,暂无信息,62栋,2642户
信诚小区,(兴庆区市医院)凤凰南街189号,3845,板楼,0.35至0.4元/平米/月,银川安逸物业管理公司,银川众一集团房地产开发有限公司,2栋,84户
利民小区,(灵武市灵武市)裕民巷利民小区,2786,未知类型,暂无信息,暂无信息,暂无信息,13栋,437户
枣香苑,(灵武市灵武市)朔方路枣香苑,2492,未知类型,暂无信息,暂无信息,暂无信息,34栋,1219户
三里屯花园,(永宁县永宁县)109国道三里屯花园,3866,板楼/塔板结合,0.5至1元/平米/月,新思路物业,暂无信息,19栋,716户
石化建家属楼,(西夏区同心路)北京西路385号,3605,板楼/塔板结合,0.4元/平米/月,暂无信息,银川建发集团股份有限公司,4栋,110户
鼓楼北街9号,(兴庆区中山公园)鼓楼北街,3626,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
正义巷28号,(兴庆区中山公园)正义巷28号,3651,未知类型,暂无信息,暂无信息,暂无信息,1栋,31户
宏嘉小区,(兴庆区市医院)富宁街142号,3889,板楼,0.35元/平米/月,暂无信息,宁夏和睦家投资置业有限公司,4栋,88户
望远人家A区,(永宁县永宁县)红旗路望远人家A区,2964,板楼/塔板结合,0.5至1.2元/平米/月,新海物业有限公司,物业和度娘都不知道开发商名称,65栋,3057户
鸣翠花园1区,(兴庆区兴庆区)西华街鸣翠花园1区,2199,板楼/平房,0.5元/平米/月,银川温和房地产开发有限公司,上海缘鸣置业咨询有限公司,26栋,1080户
祥和名邸二期,(永宁县永宁县)宁和南街452号,2439,板楼,0.5至0.6元/平米/月,暂无信息,祥和实业开发公司,39栋,1901户
新市区百货大楼家属院,(西夏区西夏区怀远路)北京西路新市区百货大楼家属院,3637,板楼,0.8元/平米/月,暂无信息,北京建工地产,1栋,48户
恒力苑,(兴庆区北门)清和北街恒力苑,3801,板楼,暂无信息,荣恒物业,佳木斯恒和投资有限公司,1栋,27户
燕兴花园,(兴庆区丽景北街)银横路155号,3507,板楼/塔板结合,0.4至0.8元/平米/月,宁夏启无服务有限公司,无开发商,13栋,542户
明耀福邸,(永宁县永宁县)胜利西路122号,2865,板楼,1.5元/平米/月,暂无信息,上海明耀置业有限公司,6栋,336户
春祥苑,(兴庆区丽景北街)熙春巷春祥苑,3859,塔楼/板楼/塔板结合,0.5至3.8元/平米/月,宁夏启无服务有限公司,无,16栋,622户
永泰家园A区,(永宁县永宁县)宁昌南街27号,3184,塔楼/板楼/塔板结合/平房,0.5至20元/平米/月,永泰物业管理有限公司,永宁房产开发有限公司,34栋,1409户
民乐家园,(兴庆区丽景南街)丽景南街民乐家园,3842,板楼,0.8至1.8元/平米/月,尚美雅居,暂无信息,13栋,2109户
茂盛家园,(西夏区西夏区)马场路茂盛家园,2826,板楼/平房,0.55至1元/平米/月,农恳,暂无信息,16栋,646户
水木灵州拆迁安置小区,(灵武市灵武市)西平路水木灵州拆迁安置小区,3726,未知类型,暂无信息,暂无信息,暂无信息,17栋,806户
灵馨苑,(灵武市灵武市)广德路灵馨苑,3443,未知类型,暂无信息,暂无信息,暂无信息,39栋,1536户
利民小区,(灵武市灵武市)裕民巷利民小区,2786,未知类型,暂无信息,暂无信息,暂无信息,13栋,437户
望远人家C区,(永宁县永宁县)力成路远望人家C区,2562,塔楼/板楼/塔板结合,0.4至2元/平米/月,深圳长城物业有限公司,暂无信息,86栋,4293户
供销社家属楼,(兴庆区新一中)清河南街供销社家属楼,3694,板楼,0.4元/平米/月,暂无信息,暂无信息,2栋,108户
芙蓉苑一区,(灵武市灵武市)健康街芙蓉苑一区,3174,未知类型,暂无信息,暂无信息,暂无信息,14栋,638户
纳家户村党群活动服务站,(永宁县永宁县)纳新街纳家户村党群活动服务站,2290,塔板结合,0.5元/平米/月,暂无信息,暂无信息,31栋,1442户
光华头道巷,(兴庆区中山公园)光华头道巷,3305,未知类型,暂无信息,暂无信息,暂无信息,5栋,334户
附属医院住宅楼,(兴庆区新一中)治平路附属医院住宅楼,3415,未知类型,暂无信息,暂无信息,暂无信息,1栋,46户
阳光花园B区,(永宁县永宁县)宁和北街阳光花园B区,2987,板楼/塔板结合,0.5至4.5元/平米/月,西区阳光物业,暂无信息,43栋,1452户
文萃苑,(永宁县永宁县)杨和街43号,2607,塔板结合,0.5元/平米/月,暂无信息,暂无信息,7栋,173户
石化建家属院,(西夏区同心路)北京西路385号东塔,3546,塔板结合,暂无信息,暂无信息,暂无信息,5栋,36户
居安苑西二区,(贺兰县贺兰县)银河西路居安苑西二区,3641,板楼/塔板结合,0.35元/平米/月,暂无信息,暂无信息,2栋,198户
水利西院,(兴庆区新一中)胜利街312-4号,4092,板楼,0.44至0.8元/平米/月,银川浩华物业,银川众一集团房地产开发有限公司,10栋,246户
中山北街231号,(兴庆区北塔湖)中山北街231号路,3448,板楼,0.4元/平米/月,暂无信息,宁夏世丰实业有限公司,2栋,76户
贺兰山家园B区,(西夏区西夏区)文萃北街賀蘭山家園B区,3044,板楼/塔板结合,0.4至0.5元/平米/月,银川西湖苑物业服务有限公司,暂无信息,63栋,677户
奥丰园,(兴庆区北门)北京东路551号,4010,板楼,0.6至0.8元/平米/月,银川安逸物业管理公司, 大理耀鹏房地产开发有限责任公司,3栋,102户
上河西区,(永宁县永宁县)宁朔北街上河西区,2608,板楼,0.6至0.8元/平米/月,暂无信息,暂无信息,8栋,240户
尚贤世家,(贺兰县贺兰县)朔方南街154号,3848,板楼,0.45元/平米/月,北京瑞赢酒店物业管理有限公司,暂无信息,9栋,568户
园缘小区,(西夏区西夏区)北京西路园缘小区,3441,板楼,0.5至0.8元/平米/月,暂无信息,中房集团,17栋,866户
春和苑,(兴庆区丽景北街)银佐公路春和苑,3832,板楼/塔板结合,0.5至6.5元/平米/月,宁夏皓瑞佳源物业服务有限公司,中铁二局集团房地产开发有限公司,21栋,1115户
景城水岸A区,(兴庆区兴庆区)月牙湖乡城府街,2699,板楼,暂无信息,暂无信息,暂无信息,7栋,8户
富荣花园,(贺兰县贺兰县)春蕾巷与习岗南街交互出,3753,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,61户
育才家园,(贺兰县贺兰县)银河东路154号,3640,塔板结合,0.6元/平米/月,暂无信息,暂无信息,9栋,258户
清和街279号,(兴庆区)清和南街7号1号楼,2808,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
邮政局家属楼,(永宁县永宁县)杨和街邮政局家属楼,2709,未知类型,暂无信息,暂无信息,暂无信息,1栋,31户
利民苑,(永宁县永宁县)利民西路46号,2125,板楼/塔板结合,暂无信息,暂无信息,暂无信息,10栋,391户
路丰建材物流园,(永宁县永宁县)白鸽公路路丰建材物流园,3571,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
威吉斯花园D区,(永宁县永宁县)广夏路威吉斯花园D区,3902,板楼,1.5元/平米/月,暂无信息,暂无信息,6栋,7户
工会小区,(贺兰县贺兰县)宁夏银川贺兰县朔方街,2900,板楼,暂无信息,暂无信息,暂无信息,3栋,114户
煤苑村,(贺兰县贺兰县)桃林南街东2号,3576,板楼,0.4元/平米/月,暂无信息,暂无信息,2栋,96户
居安社区,(贺兰县贺兰县)贺兰县育才小区康苑阁银才巷,3366,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,11户
乡企局家属楼,(贺兰县贺兰县)银河西路乡企局家属楼,3216,未知类型,暂无信息,暂无信息,暂无信息,2栋,37户
芦花苑,(西夏区)新顾公路芦花苑,3715,板楼/塔板结合,0.55元/平米/月,银川住宅物业有限公司,暂无信息,33栋,1164户
银大公寓,(贺兰县贺兰县)恒安北街银大公寓,3841,未知类型,暂无信息,暂无信息,暂无信息,2栋,42户
体苑小区,(贺兰县贺兰县)富兴南街43号,3474,板楼,1至15元/平米/月,宁夏汇融物业,暂无信息,3栋,108户
银和苑,(贺兰县贺兰县)育才巷银和苑,3706,塔板结合,暂无信息,暂无信息,暂无信息,2栋,55户
灵州华府B区,(灵武市灵武市)复兴街灵州华府B区,3584,未知类型,暂无信息,暂无信息,暂无信息,9栋,362户
新生资小区,(贺兰县贺兰县)体育巷,3534,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
种子公司家属楼,(贺兰县贺兰县)银河东路种子公司家属楼,3276,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,17户
永宁上河东区,(永宁县永宁县)团结西路155号,2617,板楼,0.6元/平米/月,宁夏嘉屋物业,暂无信息,3栋,74户
朝阳花园,(贺兰县贺兰县)居安东路269号楼,3158,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,144户
花雨湖滨C区,(灵武市灵武市)湖滨巷花雨湖滨C区,3564,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
清河北街71-1号,(兴庆区)清河北街71-1号,3732,未知类型,暂无信息,暂无信息,暂无信息,2栋,39户
博翔花园,(贺兰县贺兰县)虹桥北路3号,3496,未知类型,0.45元/平米/月,暂无信息,暂无信息,3栋,168户
上河西区,(永宁县永宁县)宁朔北街上河西区,2608,板楼,0.6至0.8元/平米/月,暂无信息,暂无信息,8栋,240户
富兴花园,(贺兰县贺兰县)富兴北街58号,3869,塔楼/板楼,0.4至3.8元/平米/月,宁夏兴泰隆,宁夏富地房地产开发有限公司,8栋,258户
居安苑西二区,(贺兰县贺兰县)银河西路居安苑西二区,3641,板楼/塔板结合,0.35元/平米/月,暂无信息,暂无信息,2栋,198户
清河北街71-1号,(兴庆区)清河北街71-1号,3732,未知类型,暂无信息,暂无信息,暂无信息,2栋,39户
凤凰南街1号,(兴庆区)凤凰南街1号,3809,板楼,暂无信息,供电自己的物业,国安局自己承建 ,2栋,102户
尚景名苑,(灵武市灵武市)东盛街尚景名苑,2722,未知类型,暂无信息,暂无信息,暂无信息,51栋,1716户
中国石油宁夏销售公司利民街中心家属楼,(兴庆区市医院)利民街175号,2983,板楼,0.6元/平米/月,暂无信息,暂无信息,1栋,66户
银和苑,(贺兰县贺兰县)育才巷银和苑,3706,塔板结合,暂无信息,暂无信息,暂无信息,2栋,55户
路丰装饰材料批发市场,(永宁县永宁县)路丰装饰材料批发市场26号,2193,未知类型,2元/平米/月,暂无信息,暂无信息,2栋,3户
4号医院家属楼,(贺兰县贺兰县)银河西路4号医院家属楼,4210,未知类型,暂无信息,暂无信息,暂无信息,3栋,65户
枣园人家,(灵武市灵武市)东盛街枣园人家,3531,未知类型,暂无信息,暂无信息,暂无信息,26栋,1316户
兴庆区掌政路,(兴庆区南门)南熏东路,3657,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
畜产家属楼,(兴庆区新一中)胜利街152号,3778,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
健康巷19号,(兴庆区中山公园)健康巷19号,3248,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
宁朔新居,(永宁县永宁县)望洪镇,2849,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
馨怡家园,(贺兰县贺兰县)金贵镇胜利街以南,2262,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
团结小区,(贺兰县贺兰县)朔方北街团结小区,3154,板楼,暂无信息,暂无信息,暂无信息,2栋,15户
庆丰苑北区,(永宁县永宁县)中心街庆丰苑北区,3311,塔楼/板楼,0.5至0.8元/平米/月,宁夏正丰物业管理有限公司,辽源市庆丰投资有限公司,8栋,334户
红花小区,(兴庆区南门)南门红花小区,2783,板楼,暂无信息,暂无信息,暂无信息,2栋,37户
长城东路341号,(兴庆区新华街)长城东路341号,3767,未知类型,暂无信息,暂无信息,暂无信息,2栋,4户
居安社区,(贺兰县贺兰县)贺兰县育才小区康苑阁银才巷,3366,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,11户
银大公寓,(贺兰县贺兰县)恒安北街银大公寓,3841,未知类型,暂无信息,暂无信息,暂无信息,2栋,42户
体苑小区,(贺兰县贺兰县)富兴南街43号,3474,板楼,1至15元/平米/月,宁夏汇融物业,暂无信息,3栋,108户
清河北街5号,(兴庆区中山公园)清河北街5号,3081,塔板结合,0.4元/平米/月,中房物业,江苏建元房地产开发有限公司,2栋,41户
实成二区,(永宁县永宁县)宁和南街实成二区,2000,未知类型,暂无信息,暂无信息,暂无信息,4栋,62户
育园小区,(贺兰县贺兰县)银河西路13号,3243,板楼,0.45元/平米/月,宁夏百聚物业有限公司,北京和育泽投资有限公司,2栋,13户
路丰建材物流园,(永宁县永宁县)白鸽公路路丰建材物流园,3571,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
威吉斯花园D区,(永宁县永宁县)广夏路威吉斯花园D区,3902,板楼,1.5元/平米/月,暂无信息,暂无信息,6栋,7户
新月花园,(贺兰县贺兰县)美洁巷23号,3372,未知类型,暂无信息,暂无信息,暂无信息,2栋,64户
铁北巷29号,(兴庆区市医院)铁北巷29号,2942,板楼,0.65元/平米/月,宁夏铁发物业服务有限公司,宁夏和睦家投资置业有限公司,1栋,36户
清苑小区,(贺兰县贺兰县)朔方南街27号,2894,板楼,0.45元/平米/月,暂无信息,暂无信息,6栋,134户
工会小区,(贺兰县贺兰县)宁夏银川贺兰县朔方街,2900,板楼,暂无信息,暂无信息,暂无信息,3栋,114户
煤苑村,(贺兰县贺兰县)桃林南街东2号,3576,板楼,0.4元/平米/月,暂无信息,暂无信息,2栋,96户
百新热力有限公司住宅小区,(贺兰县贺兰县)利民东路264号,3351,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,9户
新生巷13号,(兴庆区新一中)新生巷13号,3305,塔楼,暂无信息,暂无信息,暂无信息,1栋,36户
永泰福邸,(永宁县永宁县)永泰街和永康路交叉处,2625,板楼/塔板结合,1元/平米/月,暂无信息,暂无信息,4栋,216户
文明小区,(贺兰县贺兰县)文明巷文明小区,3278,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,235户
金瑞名邸二期,(贺兰县贺兰县)保南路金瑞名邸二期,2693,板楼/塔板结合,0.3至0.8元/平米/月,暂无信息,暂无信息,11栋,388户
名居华庭,(贺兰县贺兰县)欣兰街51号,3670,板楼,0.4元/平米/月,暂无信息,暂无信息,5栋,259户
千户家园南区,"(永宁县永宁县)中心街86号,中心街84号",2913,板楼,0.4至0.8元/平米/月,润土物业,置业公司宜兴公司,13栋,179户
四季鲜农产品综合批发市场,(永宁县永宁县)白鸽路,3362,未知类型,1.6元/平米/月,暂无信息,暂无信息,9栋,369户
中恒花园南区,(贺兰县贺兰县)朝阳南街72号,3491,板楼,0.5元/平米/月,暂无信息,暂无信息,8栋,226户
阳光花园A区,(永宁县永宁县)宁和北街144号,2743,板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,18栋,866户
印刷厂家属楼,(贺兰县贺兰县)朔方北街,2695,板楼,暂无信息,暂无信息,暂无信息,1栋,7户
宁夏北方国际建材物流城,(永宁县永宁县)西魏路宁夏北方国际建材物流城,3269,板楼,暂无信息,暂无信息,暂无信息,2栋,69户
兴泽苑,(贺兰县贺兰县)桃林北街210号,3884,板楼,0.6至1元/平米/月,暂无信息,暂无信息,8栋,404户
育财苑南区,(贺兰县贺兰县)育财苑南区,3732,塔楼,暂无信息,暂无信息,暂无信息,4栋,176户
