小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
华南光电D区宿舍楼,(武陵区)柳叶大道华南光电D区宿舍楼,3439,未知类型,暂无信息,暂无信息,暂无信息,3栋,15户
三眼桥小区,(津市市津市市)凤凰路183号,2525,未知类型,暂无信息,暂无信息,暂无信息,40栋,1069户
书香一品,(汉寿县汉寿县)龙阳中路书香一品,3452,未知类型,暂无信息,暂无信息,暂无信息,6栋,457户
东润花苑小区,(汉寿县汉寿县)文胜路东润花苑小区,2807,未知类型,暂无信息,暂无信息,暂无信息,38栋,986户
君之林府东区,(津市市津市市)车胤大道君之林府东区,3430,未知类型,暂无信息,暂无信息,暂无信息,6栋,264户
江南水乡,(安乡县安乡县)沿河大道江南水乡,3297,未知类型,暂无信息,暂无信息,暂无信息,31栋,1271户
金安花园,(安乡县安乡县)沿河大道128号,3884,未知类型,暂无信息,暂无信息,暂无信息,24栋,995户
墨池飘香嘉园,(澧县澧县)澧阳路208号,3588,未知类型,暂无信息,暂无信息,暂无信息,8栋,174户
德山纺织机械厂宿舍南区,(鼎城区德山)善卷路132号,3293,未知类型,暂无信息,暂无信息,暂无信息,4栋,5户
市委党校新河渠生活区,(武陵区五强溪)洞庭大道3897号,2918,板楼,暂无信息,暂无信息,暂无信息,3栋,36户
双桥安置小区,(武陵区柳叶湖)太阳大道双桥安置小区,3479,板楼,0.5元/平米/月,暂无信息,暂无信息,20栋,465户
尚东漫城,(临澧县临澧县)朝阳东街尚东漫城,3891,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
龙吟雅舍西区,(武陵区)兴新路龙吟雅舍西区,3784,未知类型,暂无信息,暂无信息,暂无信息,20栋,411户
财富广场,(澧县澧县)澧州路759号,2464,未知类型,暂无信息,暂无信息,暂无信息,5栋,388户
南正佳苑,(安乡县安乡县)东正街95号,3296,未知类型,暂无信息,暂无信息,暂无信息,7栋,162户
国际名苑,(津市市津市市)九澧大道588号,3424,未知类型,暂无信息,暂无信息,暂无信息,17栋,693户
怡富花园,(津市市津市市)刘公桥路121号,2591,板楼,暂无信息,暂无信息,暂无信息,5栋,168户
锦上花,(汉寿县汉寿县)龙阳南路锦上花,3929,未知类型,暂无信息,暂无信息,暂无信息,6栋,396户
万寿苑小区,(津市市津市市)车胤大道379号,3726,未知类型,暂无信息,暂无信息,暂无信息,8栋,188户
警苑小区,(汉寿县汉寿县)银水路123号,3843,未知类型,暂无信息,暂无信息,暂无信息,2栋,64户
万和源,(澧县澧县)翊武路157号,3461,未知类型,暂无信息,暂无信息,暂无信息,8栋,181户
碧岩新村,(石门县石门县)梯云西路碧岩新村,3735,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
瑞峰花园,(澧县澧县)珍珠路1号,3484,未知类型,暂无信息,暂无信息,暂无信息,1栋,66户
尚东漫城,(临澧县临澧县)朝阳东街尚东漫城,3891,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
龙吟雅舍西区,(武陵区)兴新路龙吟雅舍西区,3784,未知类型,暂无信息,暂无信息,暂无信息,20栋,411户
常德市鼎城区司法局家属院,(鼎城区桥南)临沅路63号,3498,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
燕家巷1号,(鼎城区桥南)燕家巷1号,2697,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
财富广场,(澧县澧县)澧州路759号,2464,未知类型,暂无信息,暂无信息,暂无信息,5栋,388户
德山纺织机械厂宿舍北区,"(鼎城区德山)德山街道德山纺织机械厂宿舍北区,德山南路1号",3085,未知类型,暂无信息,暂无信息,暂无信息,9栋,11户
民乐佳园,(鼎城区德山)常德市鼎城区319国道东50米,2737,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
新星社区,(石门县石门县)石门县新关镇楚江街道新星社区,3088,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
裕源雅阁,(汉寿县汉寿县)冯家湾路55号,3611,未知类型,暂无信息,暂无信息,暂无信息,4栋,115户
塑七塑料厂宿舍,(鼎城区德山)常德市德山大道塑七路480号,3655,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
市委党校新河渠生活区,(武陵区五强溪)洞庭大道3897号,2918,板楼,暂无信息,暂无信息,暂无信息,3栋,36户
鼎城区武陵镇临沅路善池社区,(鼎城区桥南)幸福巷,3365,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
德山纺织机械厂宿舍南区,(鼎城区德山)善卷路132号,3293,未知类型,暂无信息,暂无信息,暂无信息,4栋,5户
停车场社区,(鼎城区桥南)鼎城区武陵镇金霞社区居委会金霞大道,3737,未知类型,暂无信息,暂无信息,暂无信息,3栋,14户
常德烟机生活一区,(武陵区五强溪)高车路232号,5006,板楼,0.6至1元/平米/月,暂无信息,城投开发,5栋,180户
聚宝安置小区,(武陵区五强溪)桃花源路477号,5006,板楼/塔板结合,0.4至1.2元/平米/月,暂无信息,暂无信息,26栋,1120户
五强溪,(武陵区五强溪)高车路253号,5040,板楼/塔板结合,0.6至1元/平米/月,常德市诚信致远物业服务有限公司,暂无信息,17栋,588户
西郊花园,(武陵区五强溪)高车路369号,5345,板楼/平房,0.6至0.8元/平米/月,暂无信息,绍兴市上虞华锋置业有限公司,17栋,340户
紫桥二区桃园,(武陵区紫桥)桃园路60号,5777,板楼/塔板结合,0.3至0.7元/平米/月,业主自筹物业,华达房地产开发有限公司,21栋,651户
绿地新都会,(鼎城区德山)窑场路绿地新都会,5169,塔楼/板楼/塔板结合,1.2至1.6元/平米/月,常德昌盛物业公司,暂无信息,37栋,2351户
岩桥安置小区,(武陵区五强溪)柳叶大道5058号,4415,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,暂无信息,26栋,699户
东风五组安置小区,(武陵区火车站)吉生路东风五组安置小区,3972,板楼,暂无信息,暂无信息,暂无信息,2栋,57户
三闾小区,(武陵区三闾)湘绣巷39号,5785,板楼,暂无信息,无物业管理服务,北京盛德东兴投资管理公司,23栋,853户
雅馨园,(武陵区五强溪)高车路417号,5284,板楼/塔板结合,0.6至1.2元/平米/月,业主自筹物业,上海强劲置业股份有限公司,10栋,396户
景福公寓,(武陵区五强溪)人民路3530号,5108,板楼,0.6至0.8元/平米/月,暂无信息,赤峰万象置业有限公司,4栋,102户
芙蓉花园,(武陵区宏大)皂果路342号,5255,塔板结合,暂无信息,无物业管理服务,常德市凌云城建综合开发有限公司,2栋,82户
枫丹丽舍,(鼎城区桥南)鼎城路758号,4702,板楼,0.6至1.5元/平米/月,暂无信息,暂无信息,20栋,598户
湖南文理学院朝阳路生活区,(武陵区宏大)朝阳路常德市艺术学校生活区,5208,板楼,暂无信息,暂无信息,暂无信息,3栋,73户
育才西苑,(武陵区北站)育才路637号,5337,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,84户
工商明苑,(武陵区步行街)育才路305号,5854,板楼,0.6至0.8元/平米/月,暂无信息,华夏集团,5栋,160户
金色文苑,(武陵区宏大)育才路金色文苑,5194,板楼,0.6至1元/平米/月,业主自筹物业,常德市凌云城建综合开发有限公司,6栋,170户
紫云小区,(武陵区火车站)朗州北路1662号,5735,板楼,0.5元/平米/月,暂无信息,常德春源置业有限公司,5栋,102户
常林小区,(武陵区柳叶湖)柳叶大道1113号,5615,板楼,1元/平米/月,常德市金泰利物业服务有限公司,湖南经投实业有限责任公司,8栋,90户
益民苑,(武陵区地区医院)建设路650号,4963,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,60户
银苑新区,(武陵区宏大)三姑巷88号,5054,板楼,0.5元/平米/月,暂无信息,常德市一建房地产开发有限公司,8栋,174户
皂果东区,(武陵区宏大)皂果路238号,5839,板楼,0.2元/平米/月,业主自筹物业,常德市新日置业有限公司,12栋,274户
鸡鹅巷商业小区,(武陵区步行街)朗州路鸡鹅巷商业小区,5197,板楼/塔板结合,0.6元/平米/月,暂无信息,常德东星投资有限公司,6栋,134户
军民公寓,(武陵区宏大)三姑巷58号,4465,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
丝瓜井社区,(武陵区步行街)新兴街40号,5703,平房,暂无信息,无物业管理服务,暂无信息,5栋,129户
湘北公寓,(武陵区白马湖)洞庭大道1712号,5174,塔板结合,0.5元/平米/月,暂无信息,暂无信息,3栋,92户
德华苑,(武陵区三闾)东风路22号,5702,板楼,暂无信息,暂无信息,暂无信息,2栋,74户
长家山社区413小区,(武陵区文理学院)洞庭大道3538号,5699,板楼,0.3元/平米/月,业主自筹物业,常德市凌云城建综合开发有限公司,10栋,336户
泰阳馨苑,(武陵区火车站)朗州路泰阳馨苑,3941,板楼,0.4元/平米/月,暂无信息,暂无信息,11栋,204户
华兴花园,(武陵区步行街)泮池街45号,4813,板楼,1.2元/平米/月,暂无信息,华夏集团,1栋,78户
德华苑,(武陵区三闾)东风路22号,5702,板楼,暂无信息,暂无信息,暂无信息,2栋,74户
丝瓜井社区,(武陵区步行街)新兴街40号,5703,平房,暂无信息,无物业管理服务,暂无信息,5栋,129户
柳叶恒苑,(武陵区柳叶湖)高丰路柳叶恒苑,5912,塔板结合,1.2元/平米/月,常德昌盛物业公司,暂无信息,35栋,1554户
华兴花园,(武陵区步行街)泮池街45号,4813,板楼,1.2元/平米/月,暂无信息,华夏集团,1栋,78户
富星花园,(武陵区芷兰)沙港路159号,5051,塔楼,0.5元/平米/月,暂无信息,常德市明天投资有限公司,4栋,80户
怡景花苑,(武陵区紫桥)滨湖路怡景花苑,4991,板楼,0.6元/平米/月,常德市泰新物业服务有限公司,常德金泽置业有限公司,6栋,211户
汉晨君蓓苑,(武陵区步行街)建设西路88号,5495,板楼/塔板结合,0.6至0.8元/平米/月,暂无信息,华夏集团,3栋,87户
高峰安置小区,(武陵区火车站)朗州路高峰安置小区,5195,板楼,0.3元/平米/月,单位自筹物业,暂无信息,12栋,284户
龙昌花园,(武陵区三岔路)人民西路348号,5501,板楼,0.8元/平米/月,暂无信息,	西安大德房地产开发有限公司,5栋,148户
江南香榭,(鼎城区桥南)花溪路756号,4911,板楼/塔板结合,1.2元/平米/月,暂无信息,暂无信息,6栋,146户
石油公司宿舍,(武陵区宏大)朗州路585号,4826,塔板结合,0.8元/平米/月,业主自筹物业,暂无信息,2栋,60户
蓬莱有约,(武陵区柳叶湖)常德大道2575号,5330,板楼/塔板结合,0.8至1元/平米/月,暂无信息,暂无信息,11栋,228户
穗丰新园,(武陵区三岔路)人民西路565号,5246,板楼,0.7至0.8元/平米/月,暂无信息,未知,10栋,254户
演舞堆社区,(鼎城区德山)德山大道演舞堆社区,4128,未知类型,暂无信息,暂无信息,暂无信息,9栋,256户
江南玫瑰园,(鼎城区桥南)大湖路江南玫瑰园,4780,板楼,20元/平米/月,常德市鼎城万顺物业有限公司,暂无信息,6栋,154户
德安园,(鼎城区桥南)仙门巷德安园,4300,塔板结合,0.2元/平米/月,暂无信息,暂无信息,3栋,50户
天香小筑,(鼎城区德山)德山大道天香小筑,5277,塔板结合,1.2元/平米/月,常德市沁园春物业服务有限公司,暂无信息,3栋,229户
德馨园,(鼎城区德山)莲池路德馨园,5753,板楼,0.6元/平米/月,常德锦兴物业有限公司,暂无信息,4栋,118户
长家山社区居委会,(武陵区文理学院)洞庭大道,4758,板楼,暂无信息,暂无信息,暂无信息,1栋,12户
楠沙小区,(武陵区三闾)三闾路416号,5643,板楼/塔板结合,暂无信息,无物业管理服务,上海青村投资开发有限公司,19栋,548户
公务员小区,(武陵区三闾)竹园路公务员小区,5886,板楼,0.6至0.8元/平米/月,单位自筹物业,帝梦园房产开发有限公,7栋,191户
澳鑫苑,(武陵区三闾)紫缘路376号,4987,板楼,0.5元/平米/月,常德安心物业公司,"""浙江富园房地产开发有限公司",1栋,52户
新世纪花园,(武陵区芷兰)柳叶大道18号,5687,板楼/塔板结合,0.6至1元/平米/月,常德市芷兰物业有限公司,常德市明天投资有限公司,17栋,417户
绿岛小区,(武陵区三闾)建设东路150号,5365,板楼/塔板结合,0.3元/平米/月,业主自筹物业,上海绿杉置业,13栋,334户
德鑫花苑,(武陵区滨湖公园)洞庭大道737号,5762,塔板结合,1.2元/平米/月,常德金健物业服务有限公司,常德市明天投资有限公司,13栋,313户
雅梦园,(武陵区五强溪)长庚路雅梦园,4757,板楼/塔板结合,0.8至1.2元/平米/月,暂无信息,未知,6栋,137户
军安小区,(武陵区紫桥)丹阳路军安小区,4802,板楼/塔板结合,0.6元/平米/月,暂无信息,常德市凌云城建综合开发有限公司,11栋,246户
化工局宿舍,(武陵区紫桥)朗州路化工局宿舍,3716,板楼,0.3元/平米/月,单位自筹物业,暂无信息,4栋,82户
青阳阁市场,(武陵区高山街)朗州路青阳阁市场,5708,板楼,暂无信息,暂无信息,暂无信息,3栋,35户
金典花园,(武陵区滨湖公园)洞庭大道581号,4519,板楼,1元/平米/月,常德市金泰利物业服务有限公司,暂无信息,5栋,128户
利民花园,(武陵区步行街)武陵大道222号,5524,板楼,0.6元/平米/月,业主自筹物业,华夏集团,9栋,158户
大中佳苑,(武陵区宏大)有机巷38号,5253,板楼,0.2元/平米/月,暂无信息,常德市金城房地产综合开发有限公司,1栋,72户
建设路工行宿舍,(武陵区步行街)建设南路62号,5126,板楼/塔板结合,0.8元/平米/月,暂无信息,暂无信息,3栋,78户
丹阳新区,(武陵区滨湖公园)洞庭大道755号,4983,板楼/塔板结合,0.6至1元/平米/月,业主自筹物业, 重庆汇东房地产开发有限公司,10栋,234户
香樟园,(武陵区白马湖)交通巷19号,4986,板楼,0.7元/平米/月,暂无信息,暂无信息,3栋,85户
城西铭苑,(武陵区北站)骡马甸巷17号,5347,板楼,暂无信息,暂无信息,暂无信息,1栋,44户
城西金地苑,(武陵区宏大)西园路城西金地苑,5693,板楼,1.2元/平米/月,暂无信息,暂无信息,2栋,60户
金典花园,(武陵区滨湖公园)洞庭大道581号,4519,板楼,1元/平米/月,常德市金泰利物业服务有限公司,暂无信息,5栋,128户
丽景苑(临江路),(武陵区三岔路)临江路19号,5152,板楼/塔板结合,0.6至0.8元/平米/月,暂无信息,常德华东联实业有限公司,11栋,260户
东经名邸,(武陵区三闾)三闾路953号,5534,板楼,0.6元/平米/月,常德市中德物业有限公司,常德市明天投资有限公司,13栋,242户
德泰花园,(武陵区三闾)刘家坪路17号,5472,板楼/塔板结合,0.5至0.6元/平米/月,常德安心物业公司,一方置业,6栋,152户
东苑公寓,(武陵区三闾)红庙街646号,5735,板楼,0.5元/平米/月,常德孝为先养老服务有限公司,常德天城置业有限公司,15栋,309户
桂花園,(武陵区甘露寺)人民路桂花園,5446,板楼,1元/平米/月,暂无信息,众开集团,3栋,121户
锦泰苑,(武陵区步行街)王府巷20号 王府巷22号,5512,板楼,0.7元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",3栋,64户
颐和电信花园,(武陵区五强溪)洞庭大道2589号,5625,板楼,0.4至0.8元/平米/月,暂无信息,未知,3栋,150户
朝阳新城,(武陵区鸿升)朝阳路1028号,4911,板楼,暂无信息,暂无信息,常德富安房地产开发有限公司,1栋,61户
东方美景一期,(武陵区柳叶湖)常德大道2715号,5215,板楼,0.6元/平米/月,常德锦兴物业有限公司,常德市凌云城建综合开发有限公司,16栋,430户
紫华园,(武陵区滨湖公园)洞庭大道东段295号,5089,板楼,0.7元/平米/月,业主自筹物业,常德市明天投资有限公司,4栋,146户
金豪大厦,(武陵区三岔路)桃源路49号,5450,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,30户
甘露寺小区,(武陵区三闾)红庙街甘露寺小区,4983,板楼/塔板结合,0.6元/平米/月,业主自筹物业,上海甘浦置业发展公司,8栋,232户
朝阳新居,(武陵区鸿升)朝阳路1080号,5270,板楼/塔板结合,0.6至1元/平米/月,暂无信息,暂无信息,6栋,242户
雅福园,(武陵区三岔路)人民路3302号,5056,板楼,0.8元/平米/月,暂无信息,暂无信息,3栋,40户
常德电业局北三院宿舍,"(武陵区滨湖公园)光荣路24号, 光荣路26号",5586,板楼,0.6元/平米/月,单位自筹物业,暂无信息,4栋,108户
新东安公寓,(武陵区宏大)洞庭大道1388号,5832,平房,0.8元/平米/月,业主自筹物业,暂无信息,2栋,49户
书香名邸,(武陵区文理学院)洞庭大道书香名邸,5702,板楼/塔板结合,0.6至1.2元/平米/月,常德市中房物业服务有限公司,常德春源置业有限公司,11栋,301户
金江南,(鼎城区桥南)大湖路金江南,5583,板楼/塔板结合,0.6至6元/平米/月,百信物业,暂无信息,15栋,551户
鸿正铭苑,(武陵区高山街)和平街19号,5574,板楼,0.6元/平米/月,暂无信息,暂无信息,1栋,28户
都市名宛,(武陵区火车站)常德大道3438号,5459,板楼,0.8元/平米/月,业主自筹物业,湖南常德市广龙房产开发有限公司,3栋,114户
创鼎御和园,(武陵区三岔路)临江路121号,5871,板楼,0.8至1.2元/平米/月,常德创鼎置业有限公司,华夏集团,13栋,374户
广丰名苑,(武陵区三岔路)人民路广丰名苑,5265,板楼,0.8元/平米/月,暂无信息,暂无信息,2栋,84户
金合大院,(武陵区步行街)和平街238号,5709,板楼/塔板结合,1.2元/平米/月,暂无信息,华夏集团,3栋,138户
诚信家苑,(桃源县桃源县)桃花大道诚信家苑,4030,未知类型,暂无信息,暂无信息,暂无信息,22栋,890户
诚信御景园,(桃源县桃源县)桃花大道诚信御景园,5661,未知类型,暂无信息,暂无信息,暂无信息,22栋,1667户
汽配公司宿舍,(武陵区三岔路)黄家巷汽配公司宿舍,4840,板楼,暂无信息,暂无信息,暂无信息,3栋,67户
武陵区财政局宿舍,(武陵区紫桥)武陵大道398号,5813,板楼,暂无信息,暂无信息,暂无信息,2栋,51户
云鼎新贵,(汉寿县汉寿县)芙蓉路云鼎新贵,5054,未知类型,暂无信息,暂无信息,暂无信息,4栋,81户
格林积家,(汉寿县汉寿县)芙蓉东路55号,4885,未知类型,暂无信息,暂无信息,暂无信息,11栋,342户
鼎城区畜牧水产局宿舍,"(鼎城区桥南)隆阳路468号, 隆阳路476号",4094,板楼,暂无信息,无,暂无信息,2栋,26户
新源印刷厂宿舍,(武陵区步行街)卫国巷新源印刷厂宿舍,5710,未知类型,暂无信息,暂无信息,暂无信息,3栋,69户
建设银行武陵区支行宿舍,(武陵区紫桥)芙蓉东路9号,5318,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,72户
建材局,(武陵区紫桥)洞庭大道1058号,4104,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,45户
常德职业技术学院教职工宿舍,(武陵区五强溪)尊师路常德职业技术学院教职工宿舍,4980,板楼,0.2至0.5元/平米/月,暂无信息,暂无信息,16栋,325户
育才佳苑商住小区,(武陵区北站)育才路706号,5813,板楼,0.8元/平米/月,自主物业,常德市新日置业有限公司,1栋,96户
嘉景苑小区,(武陵区三闾)碑吉边路嘉景苑小区,5005,板楼,暂无信息,暂无信息,暂无信息,22栋,628户
龙鑫花园,(武陵区三岔路)郭家巷96号,5709,板楼,暂无信息,暂无信息,暂无信息,2栋,50户
天紫湖岸,(武陵区滨湖公园)光荣路408号,5426,塔板结合,暂无信息,没有物业,创天集团,3栋,84户
锦福德花苑,(武陵区紫桥)洞庭大道锦福德花苑,5029,板楼/塔板结合,0.6至1元/平米/月,湖南保利物业管理有限公司常德分公司,	西安大德房地产开发有限公司,3栋,43户
淮阳雅都,(鼎城区桥南)桃花源路120号,5853,塔板结合,暂无信息,暂无信息,暂无信息,4栋,118户
鸿兴楼,(武陵区火车站)三星路516,5694,板楼,暂无信息,业主自筹物业,常德天城置业有限公司,1栋,69户
德楚佳园,(武陵区火车站)常德大道3462号,5304,板楼,0.3元/平米/月,业主自筹物业,暂无信息,3栋,89户
大阳公寓,(武陵区滨湖公园)紫缘路413号,4612,平房,暂无信息,没有物业,暂无信息,2栋,57户
水滋澜,(鼎城区德山)玻制巷15号,5183,塔板结合,1.3至1.5元/平米/月,常德世佳物业,暂无信息,6栋,643户
福美嘉苑,(桃源县桃源县)文昌西路15号,4366,未知类型,暂无信息,暂无信息,暂无信息,2栋,44户
康泰花园,(桃源县桃源县)漳江南路康泰花园,4735,未知类型,暂无信息,暂无信息,暂无信息,12栋,414户
运达家园,(桃源县桃源县)漳江南路运达家园,3926,未知类型,暂无信息,暂无信息,暂无信息,7栋,276户
中房紫桥豪园,(武陵区紫桥)豪园路38号,5365,板楼,0.4至0.8元/平米/月,暂无信息,中房集团,18栋,540户
金色世家,(汉寿县汉寿县)振兴西路26号,4607,未知类型,暂无信息,暂无信息,暂无信息,23栋,724户
沁苑小区,(汉寿县汉寿县)冯家湾路46号,3923,未知类型,暂无信息,暂无信息,暂无信息,8栋,198户
芙蓉公馆,(汉寿县汉寿县)芙蓉西路73号,5820,未知类型,暂无信息,暂无信息,暂无信息,7栋,521户
青阳阁市场,(武陵区高山街)朗州路青阳阁市场,5708,板楼,暂无信息,暂无信息,暂无信息,3栋,35户
蓬莱有约,(武陵区柳叶湖)常德大道2575号,5330,板楼/塔板结合,0.8至1元/平米/月,暂无信息,暂无信息,11栋,228户
穗丰新园,(武陵区三岔路)人民西路565号,5246,板楼,0.7至0.8元/平米/月,暂无信息,未知,10栋,254户
龙昌滨湖苑,(武陵区宏大)滨湖西路248号,5506,塔板结合,1.2元/平米/月,暂无信息,南京爱上家置业顾问有限公司玄武分公司,2栋,75户
东湖巷社区,(武陵区高山街)沅安路727,4975,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,46户
中房东方嘉园,(武陵区甘露寺)人民东路中房东方嘉园,5302,板楼/塔板结合,0.6至1.2元/平米/月,常德市中房物业服务有限公司,山西中中房地产开发有限公司,21栋,615户
丽景苑(临江路),(武陵区三岔路)临江路19号,5152,板楼/塔板结合,0.6至0.8元/平米/月,暂无信息,常德华东联实业有限公司,11栋,260户
东经名邸,(武陵区三闾)三闾路953号,5534,板楼,0.6元/平米/月,常德市中德物业有限公司,常德市明天投资有限公司,13栋,242户
德泰花园,(武陵区三闾)刘家坪路17号,5472,板楼/塔板结合,0.5至0.6元/平米/月,常德安心物业公司,一方置业,6栋,152户
紫华园,(武陵区滨湖公园)洞庭大道东段295号,5089,板楼,0.7元/平米/月,业主自筹物业,常德市明天投资有限公司,4栋,146户
金豪大厦,(武陵区三岔路)桃源路49号,5450,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,30户
甘露寺小区,(武陵区三闾)红庙街甘露寺小区,4983,板楼/塔板结合,0.6元/平米/月,业主自筹物业,上海甘浦置业发展公司,8栋,232户
朝阳新居,(武陵区鸿升)朝阳路1080号,5270,板楼/塔板结合,0.6至1元/平米/月,暂无信息,暂无信息,6栋,242户
新竹花园,(武陵区三闾)竹园路126号,5515,板楼,0.5元/平米/月,无物业管理服务,湖南中德房地产开发有限公司,9栋,291户
东苑公寓,(武陵区三闾)红庙街646号,5735,板楼,0.5元/平米/月,常德孝为先养老服务有限公司,常德天城置业有限公司,15栋,309户
桂花園,(武陵区甘露寺)人民路桂花園,5446,板楼,1元/平米/月,暂无信息,众开集团,3栋,121户
锦泰苑,(武陵区步行街)王府巷20号 王府巷22号,5512,板楼,0.7元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",3栋,64户
