小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
军苑新村,(振兴区振兴区)锦山大街333-3号,5489,板楼,0.5至1.8元/平米/月,自有物业,四川省聚丰房地产开发有限责任公司1,24栋,1026户
麦克小区,(元宝区元宝区)菜市街12号,5694,塔楼/板楼/塔板结合,0.5至1元/平米/月,无,丹东金海置业有限公司,23栋,550户
绸二新区北区,(元宝区元宝区)解放后街12号,5263,塔楼/板楼/塔板结合,0.8至1.5元/平米/月,暂无信息,无开发商,12栋,985户
福春六社区,(振兴区振兴区)春五路2号,5201,板楼,0.5至1元/平米/月,福春西小区,内蒙古额姞养老产业管理股份有限公司,16栋,1032户
丹建新时代,(振安区振安区)东升路丹建新时代,9148,塔楼/板楼,1.2至1.5元/平米/月,丹东市丹建集团物业管理有限公司, 合肥万科瑞翔地产有限公司,8栋,599户
保利锦江林语A区,(振兴区振兴区)宾馆路保利锦江林语A区,7797,塔楼/板楼/塔板结合,1.5元/平米/月,辽宁保利物业管理有限公司丹东分公司,保利地产,26栋,1056户
龙泉·揽山园,(振兴区振兴区)国桢路15号,8358,塔楼/板楼,1.5元/平米/月,自营,四川省聚丰房地产开发有限责任公司1,7栋,827户
柏林大道,(振兴区振兴区)滨江西路柏林大道,10046,塔楼/板楼,1.5至1.9元/平米/月,北京西国贸大物业管理有限公司柏林大道分公司,永同昌建设集团有限公司,11栋,1239户
香海花园,(振兴区振兴区)青年大街74号,5646,板楼/塔板结合,0.5至10元/平米/月,辽宁天鸿物业服务有限公司,山西要江房地产开发有限公司,10栋,553户
丹建馨园,(振兴区振兴区)桃源街58号,7238,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,丹建馨园物业公司,广东碧桂园物业服务股份有限公司洛阳分公司1,54栋,3222户
朝凤小区聚宝住宅,(元宝区元宝区)后聚宝街80号,4544,板楼/塔板结合,0.3至1元/平米/月,无,无开发商,19栋,1310户
锦绣花园,(振兴区振兴区)振五街53号,8249,塔楼/板楼/塔板结合/平房,0.7至1.5元/平米/月,丹东市锦绣物业服务有限公司,哈尔滨市锦绣实业集团有限公司,45栋,2830户
金海·江畔国际,(振安区振安区)东齐路1号,9657,塔楼/板楼/塔板结合,1.5至2元/平米/月,辽宁金海物业有限公司,丹东金海置业有限公司,8栋,1182户
揚州城,(振兴区振兴区)浪东线揚州城,4332,板楼/塔板结合,1.5元/平米/月,丹东滨海物业有限公司, 重庆汇东房地产开发有限公司,29栋,1771户
东平嘉苑,(振安区振安区)东平大街3号,5378,板楼,0.5至1元/平米/月,丹东东利达物业服务有限公司,物业和度娘都不知道开发商名称,21栋,1392户
知春园,(振兴区振兴区)桃源街知春园,8598,板楼/塔板结合,0.5至1.2元/平米/月,丹东金城物业有限公司,丹东滨海建设（集团）有限公司,35栋,4058户
紫光福郡西区,(振安区振安区)珍珠街229号,7584,板楼,1.1元/平米/月,丹东市锦绣物业服务有限公司,物业和度娘都不知道开发商名称,4栋,544户
六纬路学区东晨社区北区,(振兴区振兴区)三纬路129号,10284,板楼/塔板结合,0.5至2元/平米/月,暂无信息,无,20栋,1541户
保利锦江林语B区,(振兴区振兴区)江山街保利锦江林语B区,5889,塔楼/板楼,0.8至1.5元/平米/月,辽宁保利物业管理有限公司丹东分公司,保利地产,16栋,506户
桃北小区,(振兴区振兴区)桃源街桃北小区,4520,板楼/塔板结合,0.5至2.5元/平米/月,丹东太阳物业管理服务有限公司,东海成地产,24栋,1154户
绿丹江苑南区,(振安区振安区)珍珠街4号,5842,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,无,物业和度娘都不知道开发商名称,31栋,3028户
鑫城蓝湾,(振兴区振兴区)文庆路686号,5799,板楼,1.5元/平米/月,辽宁天鸿物业服务有限公司,丹东天鑫置业有限公司,8栋,495户
長隆家園,(振安区振安区)水源路91号,5063,板楼,0.5至1元/平米/月,业主委员会,涿州长隆房地产开发有限公司,24栋,1358户
福春四小区,(振兴区振兴区)春五路福春四小区,5033,板楼,0.5至10元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,8栋,529户
鸿景园,(振兴区振兴区)振五街21号,7667,板楼/塔板结合,1至1.5元/平米/月,暂无信息,三河市红晟投资有限公司,6栋,560户
水源路小区,(振安区振安区)水源路小区,4788,板楼,暂无信息,业主委员会,物业和度娘都不知道开发商名称,5栋,385户
御景苑二期,(元宝区元宝区)宝山大街御景苑二期,8351,塔楼/板楼/塔板结合,0.8至1.8元/平米/月,锦山物业,万全县东升投资有限公司,29栋,2312户
六道新村,(振兴区振兴区)新村路六道新村,4881,板楼,0.5至1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,34栋,1800户
佳地广场,(振兴区振兴区)滨江中路64号,7195,板楼/塔板结合,1.5元/平米/月,东港市祥和物业服务有限公司佳地花园物业分公司,上海佳地置业有限公司,2栋,264户
一中小区,(振兴区振兴区)通春街一中小区,6453,板楼,0.5至1元/平米/月,暂无信息,"""浙江富园房地产开发有限公司",4栋,392户
正大·清華苑,(振安区振安区)东昌路正大·清華苑,7153,板楼,0.5至1.5元/平米/月,暂无信息,物业和度娘都不知道开发商名称,22栋,1520户
陽光家園,(元宝区元宝区)金山大街陽光家園,4960,板楼/塔板结合,0.5元/平米/月,无物业,暂无信息,37栋,2227户
滨江楼,(振兴区振兴区)胜利街滨江楼,3871,板楼,1元/平米/月,商业,暂无信息,3栋,156户
嘉利金山翰林苑,(元宝区元宝区)金山大街嘉利金山翰林苑,5164,板楼/塔板结合,0.5至1.5元/平米/月,暂无信息,大连嘉丽置业有限公司,28栋,1452户
金叶东方明珠,"(振兴区振兴区)六合街35号,六合街37号,六合街39号,六合街4号",8992,板楼/塔板结合/平房,0.6至2元/平米/月,辽宁金海物业有限公司,"""浙江富园房地产开发有限公司",22栋,1829户
本钢新城佳园,(振兴区振兴区)文安路本钢新城佳园,5669,板楼,1至1.5元/平米/月,本钢物业,本溪恒长源置业有限公司,8栋,427户
韩国城,(振兴区振兴区)青年大街韩国城,8015,板楼/塔板结合,0.5至1.5元/平米/月,商业,厦门市华孚房地产开发有限公司,22栋,2469户
名仕莊園,(振安区振安区)东平大街73-38号,8773,塔楼/板楼,1至2.8元/平米/月,暂无信息,丹东华盛房地产开发有限公司,40栋,517户
锦绣華城,(振兴区振兴区)锦山大街303号,8595,板楼,1至1.8元/平米/月,丹东市锦绣物业服务有限公司,锦绣天地房产,10栋,1616户
滨江凯旋门,(振兴区振兴区)鸭绿江大道滨江凯旋门,6612,板楼/塔板结合,1.5至3元/平米/月,商业,辽宁省基建办,35栋,4004户
唐宁壹号,(振兴区振兴区)金河大街唐宁壹号,5344,板楼,1.5至1.8元/平米/月,北京西国贸大物业管理有限公司唐宁分公司,北京永同昌房地产开发有限公司,7栋,1822户
虹桥小区,(元宝区元宝区)九江街虹桥小区,4525,塔楼/板楼/塔板结合,0.3至2元/平米/月,无物业,大连金海置业有限公司金海电子工程分公司,62栋,4692户
聚隆D区,(元宝区元宝区)中富街聚隆D区,6286,塔楼/板楼,0.6至5元/平米/月,无, 重庆汇东房地产开发有限公司,5栋,1595户
九江丽都,(元宝区元宝区)锦山大街59号-9号,8191,塔楼/板楼,0.8至1.5元/平米/月,无,保定东发房地产开发有限公司,13栋,1717户
東昇麗園,(振兴区振兴区)兴五路37号,8513,板楼/塔板结合,0.8至1.8元/平米/月,东升物业,上海新里开发商,13栋,856户
锦江佳园,(振兴区振兴区)山上街锦江佳园,11616,塔楼/板楼,1至1.2元/平米/月,丹东市万隆物业服务有限公司,丹东天鑫置业有限公司,12栋,1581户
中宝家园,(元宝区元宝区)宝山大街14-1号,6718,塔楼/板楼/塔板结合,0.8至1.5元/平米/月,无物业,物业和度娘都不知道开发商名称,14栋,471户
香江佳园,(振兴区振兴区)兴三路9号,9816,板楼/塔板结合,1.3元/平米/月,暂无信息,东海成地产,7栋,785户
县前街小区,(元宝区元宝区)县前街小区,4719,板楼,0.3至5元/平米/月,自有物业,无开发商,32栋,2104户
福临小区,(振兴区振兴区)福春街123号,5704,板楼,0.5至20元/平米/月,福临小区,内蒙古额姞养老产业管理股份有限公司,10栋,807户
丹建新时代A区,(振安区振安区)郁文街丹建新时代A区,7574,板楼,1元/平米/月,辽宁金海物业有限公司,	西安大德房地产开发有限公司,4栋,603户
桃源花都,(振兴区振兴区)桃源街67号,7701,塔楼/板楼,0.5至1.5元/平米/月,荣泉物业服务有限公司, 重庆汇东房地产开发有限公司,8栋,963户
新世纪佳園,(振兴区振兴区)万兴路新世纪佳園,5745,板楼/塔板结合,1.5元/平米/月,锦山物业,汇友永昌（北京）置业有限公司,29栋,2145户
御景苑一期,(元宝区元宝区)平安街14号,5323,塔楼/塔板结合,0.7至1元/平米/月,丹东市东升物业管理有限责任公司,连云港东升房产集团有限公司,13栋,1954户
雅紫佳園,(振安区振安区)珍珠街206-3-6号,6502,板楼,0.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,4栋,514户
六合小区,(振兴区振兴区)春一路六合小区,4349,板楼/塔板结合,0.5元/平米/月,自营,上海九久广场投资开发有限公司,41栋,2414户
青龙新村,(元宝区元宝区)山上街535-7号,4150,板楼/塔板结合/平房,1元/平米/月,无,丹东鑫茂置业有限公司,15栋,737户
滨江壹号,(振兴区振兴区)鸭绿江大街396号,6104,板楼/塔板结合/平房,1至3元/平米/月,丹东永同昌建设发展有限公司,永同昌建设集团有限公司,63栋,4036户
东皇国际城-菊香溪谷C-1区,(振兴区振兴区)健康路16号,6296,板楼/塔板结合,0.5至1.5元/平米/月,辽宁金海物业有限公司,长春经济技术开发区东皇房地产开发有限公司,34栋,1823户
冠峰云鼎,(元宝区元宝区)爱民街冠峰云鼎,4469,塔楼/板楼/塔板结合,1元/平米/月,暂无信息,吉林省亿隆置业发展有限公司吉林市分公司,8栋,2179户
绿云嘉园,(振安区振安区)东泰路60号,5715,板楼,0.5至1.3元/平米/月,辽宁金海物业有限公司,物业和度娘都不知道开发商名称,41栋,3802户
一八三小区,(振安区振安区)珍珠街256-2号,3890,塔楼/板楼/塔板结合,0.5至1元/平米/月,业主委员会,物业和度娘都不知道开发商名称,7栋,564户
盐库小区,(振兴区振兴区)兴五路14号,4543,板楼,0.5至1元/平米/月,无物业,无开发商,4栋,535户
丹银家园,(振兴区振兴区)中央大道丹银家园,3869,板楼/塔板结合,1.5元/平米/月,丹银物业公司,丹东翔达置业有限公司,9栋,1000户
菜市小区,(元宝区元宝区)江城大街菜市小区,4757,板楼/塔板结合,0.5至1元/平米/月,无,丹东昇业达置业有限公司,26栋,1141户
振安区教委楼,(振安区振安区)临江后街振安区教委楼,4377,板楼/塔板结合,1元/平米/月,暂无信息,振安房地产,2栋,281户
香榭水岸,(元宝区元宝区)山上街香榭水岸,4594,塔楼/板楼/塔板结合,1至2元/平米/月,丹东东发物业有限公司,丹东随缘置业有限公司,18栋,1136户
工业小区,(振兴区振兴区)锦山大街243号,4551,板楼/塔板结合,0.2至1.35元/平米/月,丹东昌泰物业经营管理处, 重庆汇东房地产开发有限公司,37栋,2849户
朝凤二小区2号大院,(元宝区元宝区)前聚宝街180号,5429,板楼,0.3至0.5元/平米/月,自有物业,无开发商,7栋,624户
宗裕城C区,(元宝区元宝区)学院东街宗裕城C区,6727,塔楼/板楼,1至1.5元/平米/月,暂无信息,暂无信息,41栋,3819户
恒景溪山壹号,(振安区振安区)鸭绿江街道东泰路88号,8851,塔楼/板楼,1.2至2元/平米/月,丹东市锦绣物业服务有限公司,金广物业,42栋,1248户
桃源逸景花園,(振兴区振兴区)铁矿路桃源逸景花园,8857,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,自有物业,安达置业公司,15栋,823户
太阳尚品,(振兴区振兴区)文庆路太阳尚品,5776,板楼/塔板结合,1.5至2元/平米/月,丹东太阳物业管理服务有限公司,丹东市红升置业有限公司,19栋,1112户
青年大街,(振兴区振兴区)青年大街,4727,板楼/塔板结合,0.26至10元/平米/月,暂无信息,丹东新海置业有限公司,16栋,1032户
新加坡城,(振兴区振兴区)国强路新加坡城,6298,塔楼/板楼,1.5至2.5元/平米/月,自有物业,沈阳物华置业公司,27栋,3514户
福春小区,(振兴区振兴区)福春街福春小区,4806,板楼/塔板结合,0.5至20元/平米/月,暂无信息,铁路局,27栋,1472户
汇友花园,(振兴区振兴区)滨江中路33号,6730,塔楼,1元/平米/月,无,哈尔滨汇友投资有限公司,1栋,72户
福春西小区,(振兴区振兴区)春六路福春西小区,4180,板楼/塔板结合/平房,0.5至20元/平米/月,福春西小区,四川省聚丰房地产开发有限责任公司1,25栋,1866户
鸿安新村,(振兴区振兴区)体育馆路9号,5466,板楼,0.5至1.5元/平米/月,自有物业, 重庆汇东房地产开发有限公司,19栋,902户
兴七路7号,(振兴区振兴区)兴七路7号,4383,塔板结合,暂无信息,暂无信息,暂无信息,2栋,43户
福春二小区,(振兴区振兴区)春四路19号,4613,板楼/平房,0.5至1.8元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,26栋,1559户
新世纪佳园A区,(振兴区振兴区)银河大街45号,6671,板楼,1.2至1.5元/平米/月,暂无信息,沈阳威信产业集团,11栋,932户
佰阳佳园,(振兴区振兴区)江城大街46-3号,7388,板楼/塔板结合,1.5元/平米/月,丹东市佰阳物业管理有限公司, 陕西亿润经贸有限公司 ,4栋,420户
福春七小区(春七路),(振兴区振兴区)春五路1号,4611,塔楼/板楼,0.5至1元/平米/月,暂无信息,深圳龙腾地产,12栋,805户
丹建佳园,(元宝区元宝区)官电街4-5-6号,8460,板楼,1.5元/平米/月,无物业,"""浙江富园房地产开发有限公司",10栋,777户
福海小区,(元宝区元宝区)兴隆街福海小区,4915,板楼,暂无信息,暂无信息,物业和度娘都不知道开发商名称,2栋,185户
幸福里(元宝区),(元宝区元宝区)经山街幸福里,8019,板楼,1至1.5元/平米/月,丹东釜安物业服务有限公司,物业和度娘都不知道开发商名称,7栋,534户
鹏城杰座,(振兴区元宝区)七经街108号,10115,塔板结合,1.7元/平米/月,自营,上海鹏城置业有限公司,2栋,240户
华香春小区,(振兴区振兴区)六经街55号,5164,板楼,0.5至1.5元/平米/月,丹东华孚物业管理有限公司, 五指山水墨雨林置业有限公司,8栋,299户
华美馨园小区,(振兴区振兴区)江城大街37号,7639,塔楼/板楼/塔板结合,1至1.5元/平米/月,丹东华诺物业管理有限公司,无开发商,6栋,603户
鸿润宝业家园,(元宝区元宝区)中宝街78-1号,7197,塔楼/板楼,0.8至1元/平米/月,暂无信息,无开发商,8栋,852户
聚隆公园,(元宝区元宝区)江城大街197-1号,9942,塔楼,1.5元/平米/月,无,黑龙江鸿利房地产开发有限公司,11栋,1093户
江左之星,(振兴区振兴区)春四路1号,9206,塔楼,1.8元/平米/月,自有物业,四川省聚丰房地产开发有限责任公司1,1栋,188户
六街社区,(振兴区振兴区)六经街六街社区,4311,塔楼/板楼/塔板结合,2元/平米/月,自营,暂无信息,8栋,474户
聚隆公园A区,(元宝区元宝区)江城大街聚隆公园A区,8159,板楼,0.5至1.2元/平米/月,自有物业,河北鸿利投资有限公司,3栋,112户
标牌小区,(振兴区振兴区)江城大街134号,4878,板楼,0.1至0.5元/平米/月,无物业,无,9栋,620户
城市家园,(元宝区元宝区)山上街城市家园,4654,板楼/塔板结合,1元/平米/月,暂无信息,物业和度娘都不知道开发商名称,23栋,2885户
东昇佳园,(振兴区振兴区)锦山大街193号,8390,板楼,0.6至2元/平米/月,丹东市东升物业管理有限责任公司,山西要江房地产开发有限公司,4栋,161户
书香府第,(振安区振安区)东齐路书香府第,7543,板楼,1至1.2元/平米/月,辽宁金海物业有限公司,文昌书香小镇发展有限公司,9栋,484户
佳兆业壹号,(振兴区振兴区)黄海大街669号,9487,塔楼/板楼/塔板结合,1.5至2元/平米/月,丹东大阳物业管理有限公司,佳兆业地产有限公司,30栋,2020户
天堃一品国际,(振兴区振兴区)振七街天堃一品国际,7599,板楼,1.5至1.7元/平米/月,自有物业,中国人寿,2栋,310户
华美山庄,(振兴区振兴区)山上街3-2号,6045,板楼/塔板结合,0.5至1.5元/平米/月,丹东华诺物业管理有限公司,江苏华美建设投资集团有限公司,16栋,795户
御景苑三期,(元宝区元宝区)宝山大街御景苑三期,8683,塔楼/板楼/塔板结合/平房,1至2元/平米/月,暂无信息,大连嘉丽置业有限公司,18栋,1427户
御鑫源,(振安区振安区)胜利街御鑫源,5755,板楼,0.5至2元/平米/月,暂无信息,国泰房产,30栋,1658户
东泰小区,(振安区振安区)珍珠街东泰小区,4636,板楼,0.5至1.5元/平米/月,暂无信息,暂无信息,3栋,235户
兴隆小区,(元宝区元宝区)兴隆街兴隆小区,5097,板楼/塔板结合,0.5元/平米/月,无,无,22栋,678户
富裕园小区,(振兴区振兴区)七经街39号,5830,板楼/塔板结合,1.5元/平米/月,丹东市桃源物业管理处,丹东鑫茂置业有限公司,8栋,539户
聚隆C区,(元宝区元宝区)中富街聚隆C区,6104,塔楼/板楼,0.5元/平米/月,无,无,5栋,547户
滨江小区,(振兴区振兴区)兴五路滨江小区,4317,板楼/塔板结合,0.5至1元/平米/月,商业, 陕西亿润经贸有限公司 ,12栋,871户
头道桥小区,(振兴区元宝区)一纬路22号,4729,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,暂无信息,丹东市佳信房产置业代理有限公司春三路分公司,9栋,474户
汇金家园,(元宝区元宝区)沙河镇街1号,9983,塔楼/板楼,1.5元/平米/月,暂无信息,重庆汇金置业有限公司,2栋,384户
太阳7号公馆,(振兴区振兴区)滨江中路太阳7号公馆,14009,塔楼/板楼/塔板结合,2元/平米/月,丹东市平安物业管理有限公司,广东碧桂园物业服务股份有限公司洛阳分公司1,4栋,498户
荣景公寓,(振兴区振兴区)滨江中路110-2号,8733,板楼/塔板结合,0.8至2元/平米/月,自营, 陕西亿润经贸有限公司 ,3栋,224户
朝凤果品,(元宝区元宝区)朝凤街朝凤果品,5149,板楼,0.5至1元/平米/月,无,无,6栋,821户
美伦小区,(元宝区元宝区)锦山大街14号,4956,板楼/塔板结合,1元/平米/月,无,物业和度娘都不知道开发商名称,5栋,279户
安泰花园,(振兴区振兴区)兴一路13号,7897,板楼,0.8至1.2元/平米/月,丹东市宏泰物业管理有限公司,北京恒安泰投资有限公司,4栋,256户
佰阳颐园,(振兴区振兴区)港湾街20-8号,7456,板楼,1.5元/平米/月,丹东市佰阳物业管理有限公司,丹东白果房产置业服务有限公司,5栋,456户
六纬路学区青年广场小区,(振兴区振兴区)六纬路138号,11157,塔楼/板楼,0.5至1.5元/平米/月,暂无信息,无开发商,18栋,1110户
天宝公寓,(元宝区元宝区)宝山大街85#,6584,板楼,1元/平米/月,暂无信息,物业和度娘都不知道开发商名称,1栋,80户
振二小区,(振兴区振兴区)振一街振二小区,4409,板楼,0.5至1元/平米/月,东港市馨洪物业有限公司,铁路局,8栋,366户
海燕馨居,(振兴区振兴区)海燕路1-8号,6625,塔楼/板楼,0.5至1元/平米/月,暂无信息,丹东众盟置业有限公司,8栋,593户
江畔财苑,(振安区振安区)临江后街53-2号,7298,板楼,0.8至1.5元/平米/月,业主委员会,杭州江畔人家房地产开发有限公司,4栋,229户
四道小区,(元宝区元宝区)县前街36号,4538,板楼,0.2至1元/平米/月,无,无,19栋,962户
丹景俪城,"(振兴区振兴区)锦山大街175号,振五街2-1号",8320,塔楼,1.1至1.5元/平米/月,丹景俪城物业,"""浙江富园房地产开发有限公司",2栋,672户
六纬路111号小区,(振兴区振兴区)六纬路111号,10694,板楼,1元/平米/月,丹东大阳物业工程有限公司,丹东新海置业有限公司,1栋,126户
绿苑小区,(振兴区振兴区)二经街16号,5686,板楼/塔板结合,1至2元/平米/月,自营,天津绿苑新居投资有限公司,12栋,547户
茂生胡同,(元宝区元宝区)锦山大街29号,5171,板楼,0.5至1元/平米/月,无,大连金海置业有限公司金海电器分公司,21栋,716户
和谐家园,(振兴区振兴区)锦山大街355号,10363,板楼/塔板结合,1至1.5元/平米/月,丹东祥林物业服务有限公司, 重庆汇东房地产开发有限公司,12栋,978户
虹桥北,(元宝区元宝区)珍珠街虹桥北,5710,板楼/塔板结合,0.5至1元/平米/月,暂无信息,物业和度娘都不知道开发商名称,4栋,200户
丰茂小区,(振兴区元宝区)6街1号,4630,板楼/塔板结合,0.01至1元/平米/月,暂无信息,"""温州育英房地产开发有限公司",7栋,340户
金海广仁小区,(振兴区振兴区)七经街金海广仁小区,7106,板楼,1至1.5元/平米/月,丹东金盛物业有限公司,大连金海置业有限公司金海电器分公司,6栋,395户
新港小区,(振兴区振兴区)体育馆路16号,6251,板楼/塔板结合,0.2至0.5元/平米/月,自有物业,无,4栋,224户
红房新区,(振兴区振兴区)国桢路30号,6298,板楼/塔板结合,0.5至1.5元/平米/月,暂无信息,山西要江房地产开发有限公司,14栋,1301户
