小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
长宏大厦,(裕华新客站)金利街与汇通路交口西北角,6736,板楼,3.2元/平米/月,物业公司待定,河北长宏商贸服务有限公司 ,1栋,461户
翰林观天下,(桥西振头)槐安西路紫金大厦西南200米,7704,板楼,1.2元/平米/月,石家庄恒达物业服务有限公司,河北翰博房地产开发有限公司,4栋,809户
金石大厦,(桥西城角)新石中路375号,7727,塔板结合,1.3元/平米/月,小区物业,天山集团,1栋,416户
尚德国际,(新华儿童活动中心)新华区康乐街8号,6907,板楼,2元/平米/月,小区物业,石家庄宇翔房地产开发有限公司,1栋,242户
建国食品城,(长安南三条)正东路20号,6813,塔楼/板楼,0.6元/平米/月,小区物业, 合肥万科瑞翔地产有限公司,3栋,370户
如意商务大厦,(桥西平安公园)中山东路166号,7256,塔板结合,2.8元/平米/月,暂无信息,河北如意房地产开发股份有限公司,1栋,621户
藁城联社家属楼,(藁城藁城市)四明北街057号,6003,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,13户
女人世界公寓,(新华二中)民族路69号,3856,塔板结合,0.5元/平米/月,单位物业, 石家庄博皓房地产开发公司有限公司,1栋,262户
金亿城商厦,(新华二中)新华路91号,6905,板楼,1.2元/平米/月,暂无信息,暂无信息,1栋,381户
金悦公馆,(桥西南长)南小街63号,6854,板楼,1元/平米/月,暂无信息,暂无信息,3栋,640户
金茂商城,(长安南三条)阜康路12号,6869,板楼,1.2元/平米/月,小区物业,A8音乐电媒控股有限公司,1栋,180户
东海国际,(长安胜北)建设大街228号,6325,塔楼,1元/平米/月,石家庄东海物业管理有限公司,东海置业有限公司,1栋,304户
鑫明商务中心,(新华二中)中华北大街27号,7422,塔楼,4.5元/平米/月,暂无信息,暂无信息,1栋,325户
光明大厦,(桥西南长)中山西路18号,6910,塔楼,3.8元/平米/月,开发商自持物业,暂无信息,1栋,396户
汇金大厦,(长安建北)建设北大街179号,6580,塔楼,2元/平米/月,开发商自持物业,陕西昊伟地产,1栋,49户
百合东苑,(辛集市辛集市)东华北路355号(商业城管委会对面),6434,塔楼/板楼/塔板结合,1元/平米/月,华宝物业有限公司,石家庄天安百合房地产开发有限公司,12栋,1244户
欧景云庭,(正定正定县)正定县国际机场内,7115,未知类型,暂无信息,暂无信息,暂无信息,6栋,9户
启航小镇,(鹿泉鹿泉市)石铜路南三环附近,7262,板楼,暂无信息,暂无信息,暂无信息,33栋,1813户
兴发怡园,(藁城藁城市)扬子路兴发怡园,7158,板楼,0.5至0.6元/平米/月,小区物业, 大连保利锦恒房地产开发有限公司,2栋,100户
安顺居,(藁城藁城市)开发大街1号,6940,板楼,1元/平米/月,暂无信息,石家庄兴安投资咨询有限公司,2栋,101户
康乐供水小区,(藁城藁城市)扬子路6号,7013,板楼,1元/平米/月,暂无信息,物业和度娘都不知道开发商名称,6栋,210户
欧景云庭,(正定正定县)正定县国际机场内,7115,未知类型,暂无信息,暂无信息,暂无信息,6栋,9户
启航小镇,(鹿泉鹿泉市)石铜路南三环附近,7262,板楼,暂无信息,暂无信息,暂无信息,33栋,1813户
兴发怡园,(藁城藁城市)扬子路兴发怡园,7158,板楼,0.5至0.6元/平米/月,小区物业, 大连保利锦恒房地产开发有限公司,2栋,100户
安顺居,(藁城藁城市)开发大街1号,6940,板楼,1元/平米/月,暂无信息,石家庄兴安投资咨询有限公司,2栋,101户
康乐供水小区,(藁城藁城市)扬子路6号,7013,板楼,1元/平米/月,暂无信息,物业和度娘都不知道开发商名称,6栋,210户
商业小区,(藁城藁城市)创业路商业小区,6333,板楼,0.5元/平米/月,小区物业,石家庄双民投资有限公司,1栋,60户
旭丰公寓,(藁城藁城市)扬子路6号,7310,板楼,0.5元/平米/月,小区物业,物业和度娘都不知道开发商名称,1栋,156户
福源小区,(栾城栾城县)惠源路50号,6982,板楼,0.5元/平米/月,小区物业,暂无信息,2栋,60户
邮电局家属院,(栾城栾城县)育才街邮电局家属院,5544,板楼,0.8元/平米/月,小区物业,石家庄市栾城区新营房地产开发有限公司,1栋,28户
富强小区,(栾城栾城县)裕华区东岗路12号,6233,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,160户
颐和公寓,(栾城栾城县)裕泰路36号,7393,板楼,0.5至1元/平米/月,小区物业,暂无信息,3栋,132户
烟草局宿舍,(栾城栾城县)栾城区烟草局宿舍,6469,板楼,1.6元/平米/月,小区物业,天津开发区福城房地产开发有限公司栾城分公司,2栋,18户
建安小区,(栾城栾城县)凌空桥路50号,7071,板楼,暂无信息,暂无信息,暂无信息,5栋,114户
惠安小区,(栾城栾城县)华兴街惠安小区,6655,板楼,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,6栋,276户
神风小区,(栾城栾城县)大桥路3号,5647,板楼,0.5元/平米/月,单位物业,暂无信息,2栋,72户
市政小区家属楼,(栾城栾城县)泰安街109号,6580,板楼,1元/平米/月,暂无信息,暂无信息,1栋,48户
合众苑,(栾城栾城县)太行南大街合众苑,5739,板楼,0.5元/平米/月,单位物业,天津开发区福城房地产开发有限公司栾城分公司,3栋,72户
鑫源苑小区,(栾城栾城县)鑫源路1号,6484,板楼,1元/平米/月,暂无信息,暂无信息,2栋,78户
嘉宇枫尚,(新华大郭)文明街1号,6892,板楼,1至1.5元/平米/月,石家庄辉瑞物业服务有限公司,暂无信息,3栋,592户
花溪树,(鹿泉鹿泉市)望山路西头封龙山张庄西侧,5649,板楼,1元/平米/月,石家庄圣达礼域物业服务有限公司花溪树分公司,河北远航房地产开发有限公司,6栋,199户
心怡花都,(鹿泉鹿泉市)石铜路心怡花都,7027,板楼,1元/平米/月,小区物业,暂无信息,8栋,427户
南高基小区,(新华南高基)商贸路南高基小区,6578,板楼/塔板结合,1.2至2元/平米/月,恒城物业服务有限公司,河北彬彤集团,20栋,2367户
鑫龙湾小区,(长安石津灌区)古城西路鑫龙湾小区,7566,板楼,暂无信息,暂无信息,暂无信息,6栋,1227户
大有 · 東苑,(藁城藁城市)西安大街大有 · 東苑,7539,板楼,1元/平米/月,暂无信息,北京大有清颐置业有限公司,3栋,92户
翰林观天下,(桥西振头)槐安西路紫金大厦西南200米,7704,板楼,1.2元/平米/月,石家庄恒达物业服务有限公司,河北翰博房地产开发有限公司,4栋,809户
赵二街新村,(新华赵陵铺)赵陀路和中华北大街交叉口,5884,板楼/塔板结合,0.5至1.2元/平米/月,暂无信息,开发商自持物业,29栋,2394户
世纪公馆,(桥西北杜)裕华西路与时光街交汇处东南角,5219,板楼,2.3元/平米/月,开发商自持物业,石家庄汇丰房地产开发有限公司,1栋,462户
文创中心,(长安滹沱)体育北大街与古城东路交汇处西行200米,5774,板楼/塔板结合,2.5元/平米/月,石家庄约翰物业服务有限公司,石家庄润鑫房地产开发有限公司,3栋,4436户
朝阳华府,(辛集市辛集市)辛集市朝阳路育红街交汇处路西,6258,板楼,1元/平米/月,华宝物业有限公司,河北美华房地产开发有限公司,9栋,1548户
锦悦桦庭,(栾城窦妪镇)107国道青银高速西南角,5805,板楼,1至1.2元/平米/月,石家庄乐橙物业服务有限公司,河北赵氏房地产开发有限公司,12栋,478户
阳光小郡,(桥西简良)长兴街,5114,板楼/塔板结合,1.2元/平米/月,暂无信息,暂无信息,8栋,732户
西五里五星花园,(桥西西南高校区)双五街29号,7737,板楼,暂无信息,暂无信息,暂无信息,12栋,621户
良兴嘉苑,(桥西简良)建西北街良兴嘉苑,6347,板楼/塔板结合,0.5至1.2元/平米/月,小区物业,暂无信息,9栋,638户
百合东苑,(辛集市辛集市)东华北路355号(商业城管委会对面),6434,塔楼/板楼/塔板结合,1元/平米/月,华宝物业有限公司,石家庄天安百合房地产开发有限公司,12栋,1244户
盛世家园,(藁城藁城市)廉州东路盛世家园,6857,板楼,0.5元/平米/月,小区物业,暂无信息,1栋,30户
商贸城小区,(鹿泉鹿泉市)会馆路商贸城小区,7218,板楼,0.5至1元/平米/月,石家庄帝秀物业服务有限公司,中电科鹿泉房地产开发有限公司,4栋,181户
银山花园北区,(鹿泉鹿泉市)新凯路银山花园北区,7812,板楼,0.5元/平米/月,小区物业,长沙成城银山房地产开发有限公司,17栋,507户
南苑小区,(鹿泉鹿泉市)海山大街,6965,板楼,1.5元/平米/月,暂无信息,河北省承德华峰房地产开发总公司,10栋,300户
华丰苑,(鹿泉鹿泉市)站前街107号,7513,板楼,1元/平米/月,暂无信息,暂无信息,3栋,96户
秋实小区,(鹿泉鹿泉市)海山南大街秋实小区,7409,板楼,0.7元/平米/月,小区物业,暂无信息,8栋,222户
新康居小区,(鹿泉鹿泉市)龙泉东路新康居小区,6644,板楼,1.2至1.5元/平米/月,小区物业,暂无信息,6栋,184户
怡家花园,(鹿泉鹿泉市)奇石街怡家花园,7477,板楼,暂无信息,暂无信息,暂无信息,7栋,358户
购销公司住宅楼,(藁城藁城市)康新街72号,6533,板楼,暂无信息,小区物业,暂无信息,1栋,20户
尚北小区,(藁城藁城市)市府东路尚北小区,7080,板楼,2元/平米/月,石家庄铸恒物业服务有限公司,暂无信息,4栋,136户
四季凤凰城C区,(鹿泉鹿泉市)富强路四季凤凰城C区,5134,塔楼/板楼,0.5至0.6元/平米/月,小区物业,河北金海岸房地产开发有限公司,8栋,351户
藁城区防疫站家属楼,(藁城藁城市)东盛巷藁城区防疫站家属楼,7787,板楼,0.5元/平米/月,小区物业,暂无信息,1栋,32户
昌盛街农行家属楼,(藁城藁城市)市政东路177号,7518,板楼,1元/平米/月,暂无信息,暂无信息,3栋,130户
四季凤凰城,(鹿泉鹿泉市)富顺路四季凤凰城,5609,板楼,0.6至1元/平米/月,开发商自持物业,鹿泉市丽景房地产开发有限公司,14栋,554户
百货家属楼,(藁城藁城市)廉北路281号,7840,板楼,1元/平米/月,暂无信息,藁城顺达房地产开发有限公司,6栋,297户
公园首府,(藁城藁城市)廉北路168号,7626,板楼,1.2元/平米/月,暂无信息,藁城市房地产开发总公司,2栋,60户
收割机厂家属楼(胜利西路),(藁城藁城市)廉北路252号,7747,板楼/塔板结合,1元/平米/月,暂无信息,暂无信息,5栋,249户
供销社家属楼,(藁城藁城市)市府西路75号,6879,板楼,0.5元/平米/月,小区物业,暂无信息,1栋,30户
西城小区,(藁城藁城市)西城街039号,7532,板楼,1元/平米/月,暂无信息,暂无信息,2栋,120户
藁城区胜利中路建委家属楼,(藁城藁城市)廉北路422,7664,板楼,1元/平米/月,暂无信息,暂无信息,2栋,78户
置嘉公寓,(鹿泉鹿泉市)昌盛大街68号,3565,塔楼,1.5元/平米/月,暂无信息,河北高远房地产开发股份有限公司,1栋,231户
市府东路37号院,(藁城藁城市)市府东路55号,6304,板楼,0.5元/平米/月,小区物业,暂无信息,1栋,21户
棉浆厂宿舍,(藁城藁城市)市府东路棉浆厂宿舍,7933,板楼/塔板结合,1元/平米/月,石家庄铸恒物业服务有限公司,暂无信息,4栋,162户
交通楼,(鹿泉鹿泉市)太平河北路东段交通楼,6278,板楼,0.5元/平米/月,暂无信息,暂无信息,6栋,148户
廉贸家园,(藁城藁城市)廉州东路廉贸家园,7502,板楼,0.5元/平米/月,小区物业,暂无信息,2栋,89户
城东小区,(鹿泉鹿泉市)镇宁路城东小区,7686,板楼,0.6元/平米/月,暂无信息,暂无信息,18栋,541户
省邮印家属院,(藁城藁城市)市府东路18号,6908,板楼,1元/平米/月,暂无信息,藁城市房地产开发有限公司,4栋,116户
六合苑,"(元氏县元氏县)常山路138号, 常山路140-1号",4964,板楼,暂无信息,暂无信息,暂无信息,1栋,20户
清雅小筑,(元氏县元氏县)槐阳大街25号,4146,板楼,0.3元/平米/月,暂无信息,河北清雅房地产开发有限公司,5栋,186户
清华园,(新乐新乐市)建新街清华园,6895,板楼,1元/平米/月,暂无信息,暂无信息,5栋,508户
财政局家属楼,(元氏县元氏县)嘉惠街财政局家属楼,7656,板楼,暂无信息,暂无信息,暂无信息,3栋,102户
宏雪花园,(栾城栾城县)祥和路宏雪花园,5519,板楼,1.2元/平米/月,小区物业, 陕西亿润经贸有限公司 ,2栋,156户
方大科技园,(开发区天山海世界)东高新天山大街266号,7013,塔楼/板楼/塔板结合,1.7元/平米/月,石家庄宏涛物业服务有限公司,方大集团,8栋,304户
合和家园,(新乐新乐市)芦新西街合和家园,7011,板楼,0.8元/平米/月,暂无信息,暂无信息,7栋,221户
金谷嘉苑,(新乐新乐市)车站东街23号,6360,板楼,暂无信息,暂无信息,暂无信息,3栋,60户
师范院,(元氏县元氏县)人民路73号,6989,板楼,1元/平米/月,小区物业,暂无信息,5栋,149户
工商银行家属院,(元氏县元氏县)蟠龙路100号院,6259,板楼,暂无信息,暂无信息, 合肥万科瑞翔地产有限公司,4栋,120户
龙湖湾,(元氏县元氏县)蟠龙路106号,5386,板楼,1元/平米/月,暂无信息,龙湖地产,8栋,651户
紫御花园,(新乐新乐市)京新大街34号,7229,塔楼/板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,9栋,487户
怡景苑,(长安滹沱)九通路怡景苑,6503,板楼,1.2元/平米/月,暂无信息,暂无信息,14栋,654户
博爱家园,(新乐新乐市)长寿路博爱家园,6666,塔楼/板楼,暂无信息,暂无信息,暂无信息,2栋,70户
御景湾,(新乐新乐市)长寿路御景湾,7547,塔楼,1元/平米/月,暂无信息,暂无信息,2栋,127户
燕赵郡府,(新乐新乐市)新开西路214号,7230,塔楼,暂无信息,暂无信息,暂无信息,2栋,733户
星河湾花园,(新乐新乐市)幸福路1号,7810,塔楼/板楼,0.8元/平米/月,暂无信息,暂无信息,11栋,1664户
怡景苑,(新乐新乐市)礼堂街75号,7341,塔板结合,0.5元/平米/月,暂无信息,暂无信息,10栋,439户
康桥水郡,(新乐新乐市)轻贸街康桥水郡,7326,塔板结合,暂无信息,暂无信息,暂无信息,1栋,9户
先天下,(新乐新乐市)新华路先天下,7364,未知类型,0.8元/平米/月,暂无信息,暂无信息,1栋,168户
山水青城,(平山平山县)县标北街13号,6466,板楼,1.2元/平米/月,河北惠群物业管理有限公司,保定你我他投资有限公司,2栋,120户
铁路东桥南楼,(辛集市辛集市)东华路铁路东桥南楼,3762,未知类型,暂无信息,暂无信息,暂无信息,2栋,90户
莱茵假日,(平山平山县)桃源街莱茵假日,3573,板楼,0.3元/平米/月,小区物业,暂无信息,20栋,339户
新翔家园,(新乐新乐市)建新街5号,7312,板楼,0.8至1元/平米/月,暂无信息,暂无信息,3栋,368户
都市花园,(新乐新乐市)新开东路45号,7118,板楼,0.8元/平米/月,暂无信息,暂无信息,11栋,589户
长江道壹号,(开发区东开发区)长江大道(裕华路东延线)与泰山街交汇处东行200米路南,3656,塔楼,1至3元/平米/月,北京戴德梁行物业管理有限公司石家庄分公司,天山房地产开发集团有限公司,5栋,1104户
南湖琅樾,(鹿泉鹿泉市)新胜利南大街高迁公园北邻（出南二环南行3千米）,6050,板楼,2元/平米/月,深圳市花样年国际物业服务有限公司石家庄分公司,石家庄市长九房地产开发有限公司,4栋,939户
商业局宿舍,(辛集市辛集市)西华路商业局宿舍,4716,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,142户
雅园小区西区,(辛集市辛集市)朝阳南路16号,5299,板楼,0.3至0.5元/平米/月,暂无信息,暂无信息,7栋,182户
社保家属院,(辛集市辛集市)新开街社保家属院,5364,未知类型,暂无信息,暂无信息,暂无信息,2栋,50户
民益小区,(辛集市辛集市)西华南路107号,5208,板楼,暂无信息,暂无信息,暂无信息,5栋,128户
时代豪庭,(辛集市辛集市)朝阳路时代豪庭,6251,板楼,0.2元/平米/月,暂无信息,暂无信息,14栋,898户
金辉花园,(平山平山县)文庙路金辉花园,5943,板楼,0.5元/平米/月,暂无信息,暂无信息,10栋,424户
联谊小区,(藁城藁城市)307国道与安东街南行200米路东,7507,板楼,0.5元/平米/月,小区物业,石家庄宝能投资有限公司      ,2栋,16户
冶河丽景,(平山平山县)中山西路冶河丽景,6686,板楼,暂无信息,暂无信息,暂无信息,19栋,942户
建筑公司宿舍,(新乐新乐市)新开路建筑公司宿舍,5895,板楼,0.8元/平米/月,暂无信息,暂无信息,5栋,213户
一中宿舍高层,(新乐新乐市)育才街一中宿舍高层,6874,塔楼,暂无信息,暂无信息,暂无信息,1栋,66户
御景东城,(长安兆通)跃进路御景东城,5527,板楼,0.4元/平米/月,暂无信息,暂无信息,17栋,840户
富贵园,(新乐新乐市)新开路富贵园,7074,未知类型,暂无信息,暂无信息,暂无信息,2栋,66户
地税小区,(新乐新乐市)新华路61号,5902,未知类型,暂无信息,暂无信息,暂无信息,4栋,110户
铜城丽都,(鹿泉鹿泉市)石铜路637号,7020,未知类型,暂无信息,暂无信息,暂无信息,3栋,366户
恒信家园,(新乐新乐市)礼堂街恒信家园,6220,塔楼/板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,4栋,169户
德海苑,(新乐新乐市)礼堂街118号,6217,塔楼/板楼,1元/平米/月,暂无信息,暂无信息,4栋,266户
福源阁,(栾城栾城县)鑫源西路4号,7124,板楼,0.8元/平米/月,暂无信息,天津开发区福城房地产开发有限公司栾城分公司,1栋,48户
农机宿舍,(新乐新乐市)长寿路农机宿舍,6811,未知类型,暂无信息,暂无信息,暂无信息,3栋,128户
金地庄园,(新乐新乐市)长寿街道金地中路金地庄园,5982,板楼,0.8元/平米/月,暂无信息,金地集团,4栋,168户
静心家园,(新乐新乐市)育才街静心家园,5912,未知类型,暂无信息,暂无信息,暂无信息,3栋,233户
翰林苑,(新乐新乐市)育才街翰林苑,7105,板楼,暂无信息,暂无信息,暂无信息,6栋,162户
国税宿舍,(新乐新乐市)育才街118号,5662,板楼,0.2元/平米/月,暂无信息,暂无信息,3栋,109户
东名小区,(新乐新乐市)新兴路东名小区,6186,板楼,0.8元/平米/月,暂无信息,暂无信息,2栋,155户
翡翠苑,(新乐新乐市)礼堂街89号,7350,塔板结合,1元/平米/月,暂无信息,暂无信息,1栋,111户
温泉绿色庄园,(平山平山县)汉塘路2号,2960,板楼,0.3元/平米/月,小区物业,暂无信息,16栋,855户
佳苑小区西院,(辛集市辛集市)朝阳北路64号,4979,板楼,0.5元/平米/月,暂无信息,暂无信息,7栋,120户
元氏现代城,(元氏县元氏县)蟠龙路与嘉惠街交汇处西行50米,7463,板楼,1元/平米/月,石家庄衡赛物业服务有限公司,河北鼎顺房地产开发有限公司,12栋,1036户
九方丽都,(辛集市辛集市)方碑东大街198号,6611,板楼,0.8元/平米/月,暂无信息,暂无信息,7栋,715户
物发西院,(辛集市辛集市)兴华路物发西院,4668,板楼,暂无信息,暂无信息,暂无信息,2栋,60户
金苑小区,(辛集市辛集市)市府大街金苑小区,6815,板楼,0.8元/平米/月,无物业管理服务,暂无信息,1栋,96户
畜牧局家属院,(栾城栾城县)惠源路20-1号,5666,板楼,1元/平米/月,暂无信息,暂无信息,1栋,30户
盛景小区南区,(晋州市晋州市)中兴路盛景小区南区,6597,板楼,暂无信息,暂无信息,暂无信息,13栋,668户
棉麻家属居民楼,(晋州市晋州市)中兴路棉麻家属居民楼,5215,板楼,0.2元/平米/月,暂无信息,暂无信息,3栋,72户
元氏现代城,(元氏县元氏县)蟠龙路与嘉惠街交汇处西行50米,7463,板楼,1元/平米/月,石家庄衡赛物业服务有限公司,河北鼎顺房地产开发有限公司,12栋,1036户
方大科技园,(开发区天山海世界)东高新天山大街266号,7013,塔楼/板楼/塔板结合,1.7元/平米/月,石家庄宏涛物业服务有限公司,方大集团,8栋,304户
宏雪花园,(栾城栾城县)祥和路宏雪花园,5519,板楼,1.2元/平米/月,小区物业, 陕西亿润经贸有限公司 ,2栋,156户
怡景苑,(新乐新乐市)礼堂街75号,7341,塔板结合,0.5元/平米/月,暂无信息,暂无信息,10栋,439户
恒信家园,(新乐新乐市)礼堂街恒信家园,6220,塔楼/板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,4栋,169户
德海苑,(新乐新乐市)礼堂街118号,6217,塔楼/板楼,1元/平米/月,暂无信息,暂无信息,4栋,266户
康桥水郡,(新乐新乐市)轻贸街康桥水郡,7326,塔板结合,暂无信息,暂无信息,暂无信息,1栋,9户
商业局宿舍,(辛集市辛集市)西华路商业局宿舍,4716,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,142户
社保家属院,(辛集市辛集市)新开街社保家属院,5364,未知类型,暂无信息,暂无信息,暂无信息,2栋,50户
民益小区,(辛集市辛集市)西华南路107号,5208,板楼,暂无信息,暂无信息,暂无信息,5栋,128户
时代豪庭,(辛集市辛集市)朝阳路时代豪庭,6251,板楼,0.2元/平米/月,暂无信息,暂无信息,14栋,898户
金辉花园,(平山平山县)文庙路金辉花园,5943,板楼,0.5元/平米/月,暂无信息,暂无信息,10栋,424户
雅园小区西区,(辛集市辛集市)朝阳南路16号,5299,板楼,0.3至0.5元/平米/月,暂无信息,暂无信息,7栋,182户
药材南区,(辛集市辛集市)东华路药材南区,5901,塔楼,暂无信息,暂无信息,暂无信息,1栋,88户
旺园小区,(辛集市辛集市)东华南路60号,5446,板楼/平房,0.8元/平米/月,暂无信息,暂无信息,8栋,379户
清华园,(平山平山县)交通部旧址公路清华园,6326,未知类型,暂无信息,暂无信息,暂无信息,3栋,38户
河北辛集化工集团三生活区,(辛集市辛集市)农贸街河北辛集化工集团三生活区,3721,板楼,暂无信息,暂无信息,暂无信息,9栋,452户
华泰小区,(辛集市辛集市)顺城街1号,6225,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,187户
温泉绿色庄园,(平山平山县)汉塘路2号,2960,板楼,0.3元/平米/月,小区物业,暂无信息,16栋,855户
佳苑小区西院,(辛集市辛集市)朝阳北路64号,4979,板楼,0.5元/平米/月,暂无信息,暂无信息,7栋,120户
