小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
经委宿舍楼,(桓台县桓台县)张北路3197号,3062,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
张北路3448号,(桓台县桓台县)张北路3448号,3778,板楼,0.15元/平米/月,暂无信息,暂无信息,2栋,48户
方大公司宿舍楼,(淄川区淄川区)建设路方大公司宿舍楼,2697,板楼/塔板结合,0.1至0.3元/平米/月,暂无信息,暂无信息,12栋,345户
物资局生活区,(高青县高青县)文化路物资局生活区,3189,板楼,0.3元/平米/月,淄博安然物业管理有限公司,暂无信息,2栋,40户
地税棉,(高青县高青县)蒲台路地税棉,3256,板楼,0.2元/平米/月,淄博安然物业管理有限公司,暂无信息,1栋,72户
张北路1975号,(桓台县桓台县)张北路1975号,3717,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
广播电视站住宅楼,(淄川区淄川区)聊斋路广播电视站住宅楼,2568,板楼,暂无信息,暂无信息,暂无信息,1栋,30户
皮革厂南宿舍,(桓台县桓台县)建设街1666号,3484,板楼,暂无信息,暂无信息,暂无信息,3栋,100户
方大西区,(淄川区淄川区)淄矿北路方大西区,3079,板楼,暂无信息,暂无信息,暂无信息,9栋,149户
顺意佳苑,(桓台县桓台县)中心大街3602号,3425,未知类型,暂无信息,暂无信息,暂无信息,3栋,112户
天晟社区,(淄川区淄川区)泰山瓷业路天晟社区,2201,未知类型,暂无信息,暂无信息,暂无信息,7栋,48户
曹一生活区,(张店区张店区)高新区四宝山镇,3216,未知类型,暂无信息,暂无信息,暂无信息,12栋,364户
洪五生活区,(淄川区淄川区)231省道洪五生活区,2508,未知类型,暂无信息,暂无信息,暂无信息,5栋,101户
洪沟路2甲19号,"(张店区张店区)洪沟路2甲19号,洪沟路2甲20号",3554,未知类型,暂无信息,暂无信息,暂无信息,1栋,45户
松龄西路155号,(淄川区淄川区)松龄西路155号,3704,板楼,暂无信息,暂无信息,暂无信息,1栋,40户
服装城宿舍,(淄川区淄川区)留仙湖路服装城宿舍,2890,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
山泉小区街东,(张店区张店区)紫荆路山泉小区街东,3618,板楼/平房,0.5元/平米/月,暂无信息,暂无信息,16栋,637户
五金交电住宅楼,(高青县高青县)中心路五金交电宿舍楼,3698,板楼,0.5元/平米/月,双杰物业,暂无信息,1栋,20户
张北路4026号,(桓台县桓台县)张北路4026号,3621,未知类型,暂无信息,暂无信息,暂无信息,2栋,64户
洪山大街,(淄川区淄川区)洪山大街,3245,板楼,暂无信息,暂无信息,暂无信息,12栋,257户
黄家佳园新民居,(桓台县桓台县)振兴路黄家佳园新民居,2321,板楼,暂无信息,暂无信息,暂无信息,8栋,173户
北城小区,(桓台县桓台县)东陈路北城小区,2449,未知类型,暂无信息,暂无信息,暂无信息,8栋,613户
留仙湖路1号,(淄川区淄川区)留仙湖路1号,2766,平房,1.5元/平米/月,绿洁物业管理有限公司,暂无信息,1栋,3户
象山东生活区,(临淄区临淄区)辛化路象山东生活区,3025,未知类型,暂无信息,暂无信息,暂无信息,4栋,28户
黄家佳园新民居,(桓台县桓台县)振兴路黄家佳园新民居,2321,板楼,暂无信息,暂无信息,暂无信息,8栋,173户
工具厂宿舍,(淄川区淄川区)淄城路2号,3627,塔楼,暂无信息,暂无信息,暂无信息,1栋,24户
南定水厂宿舍,(张店区张店区)张南路南定水厂宿舍,3267,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
齐商银行宿舍,(桓台县桓台县)桓台县少海街道东岳路1261号金达广场,3784,平房,1.5元/平米/月,淄博绿源物业管理有限公司,暂无信息,1栋,2户
聊斋路225号,(淄川区淄川区)聊斋路225号,2649,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
北城小区,(桓台县桓台县)东陈路北城小区,2449,未知类型,暂无信息,暂无信息,暂无信息,8栋,613户
宇峰社区,(淄川区淄川区)张店区张博公路以东宇峰宿舍30号楼2单元2层西户,1988,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
建设街1842号,(桓台县桓台县)建设街1842号,3129,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
石槐生活区,(临淄区临淄区)炼厂中路石槐生活区,2026,未知类型,暂无信息,暂无信息,暂无信息,30栋,648户
洪五生活区,(淄川区淄川区)231省道洪五生活区,2508,未知类型,暂无信息,暂无信息,暂无信息,5栋,101户
涧北一街,(淄川区淄川区)涧北一街,3096,板楼,暂无信息,暂无信息,暂无信息,6栋,101户
洪沟路2甲19号,"(张店区张店区)洪沟路2甲19号,洪沟路2甲20号",3554,未知类型,暂无信息,暂无信息,暂无信息,1栋,45户
服装城宿舍,(淄川区淄川区)留仙湖路服装城宿舍,2890,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
松龄西路155号,(淄川区淄川区)松龄西路155号,3704,板楼,暂无信息,暂无信息,暂无信息,1栋,40户
司法局宿舍楼,(高青县高青县)黄河路司法局宿舍楼,3485,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
山泉小区街东,(张店区张店区)紫荆路山泉小区街东,3618,板楼/平房,0.5元/平米/月,暂无信息,暂无信息,16栋,637户
湖田华光小区,(张店区张店区)山东省淄博市张店区杏园街道湖罗路14号华光生活区,2959,平房,1元/平米/月,暂无信息,暂无信息,5栋,9户
五金交电住宅楼,(高青县高青县)中心路五金交电宿舍楼,3698,板楼,0.5元/平米/月,双杰物业,暂无信息,1栋,20户
大街小区,(博山区博山区)沿河东路86号,3727,未知类型,暂无信息,暂无信息,暂无信息,26栋,961户
新村西路南一巷4号院,(张店区张店区)新村西路南一巷4号院,3363,塔板结合,暂无信息,淄博绿源物业管理有限公司,暂无信息,1栋,39户
经委宿舍楼,(桓台县桓台县)张北路3197号,3062,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
淄川区黄家铺镇招村段胶王路南,(淄川区淄川区)淄川区黄家铺镇招村段胶王路南1栋4号,2036,平房,暂无信息,绿洁物业管理有限公司,暂无信息,2栋,3户
西山五街,(张店区张店区)西山五街,3594,板楼,0.5元/平米/月,暂无信息,暂无信息,31栋,664户
洪山教师楼,(淄川区淄川区)聊斋路洪山教师楼,3304,未知类型,暂无信息,暂无信息,暂无信息,1栋,37户
194号大院,(淄川区淄川区)淄城路194号,3443,未知类型,暂无信息,暂无信息,暂无信息,3栋,89户
新一村128号,(博山区博山区)博山区夏家庄新一村128号,2065,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
锦瑞苑小区,(淄川区淄川区)铁路街245号,3630,板楼,暂无信息,无物业,暂无信息,4栋,148户
昆山社区,(淄川区淄川区)淄城路昆山社区,2650,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
194号大院,(淄川区淄川区)淄城路194号,3443,未知类型,暂无信息,暂无信息,暂无信息,3栋,89户
山泉小区街西,(张店区张店区)矿机路山泉小区街西,3580,板楼,0.34至0.5元/平米/月,山东莱钢物业管理有限公司,诸城市山泉投资有限公司,16栋,507户
锦瑞苑小区,(淄川区淄川区)铁路街245号,3630,板楼,暂无信息,无物业,暂无信息,4栋,148户
淄川区黄家铺镇招村段胶王路南,(淄川区淄川区)淄川区黄家铺镇招村段胶王路南1栋4号,2036,平房,暂无信息,绿洁物业管理有限公司,暂无信息,2栋,3户
西关大街,(淄川区淄川区)西关大街慕王村住宅楼,3869,板楼,0.5元/平米/月,淄博兴华物业管理有限公司,淄博兴华房地产开发有限公司,20栋,881户
南石社区南区,(张店区张店区)裕民路南石社区南区,3149,未知类型,暂无信息,暂无信息,暂无信息,54栋,1976户
晟世华庭,(淄川区淄川区)瓷业路161号,3828,未知类型,暂无信息,暂无信息,暂无信息,5栋,390户
兰骏苑,(高青县高青县)高苑路44号,3896,板楼/塔板结合,0.3元/平米/月,暂无信息,高青城建综合开发有限责任公司,10栋,528户
芦湖商城,(高青县高青县)芦湖路芦湖商城,2948,板楼,0.33元/平米/月,淄博安然物业管理有限公司,暂无信息,5栋,72户
北营金鑫园,(高新区张店区)北营路北营金鑫园,3478,板楼,暂无信息,暂无信息,暂无信息,21栋,973户
轴承厂住宅楼,(张店区张店区)朝阳路10号,3818,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
錦綉花城,(张店区张店区)西山路15号,5804,塔楼/板楼/塔板结合/平房,0.3至0.5元/平米/月,煤气公司代收,上海上实锦绣花城置业有限公司,31栋,1226户
般阳生活区西区,(淄川区淄川区)魁星楼街般阳生活区西区,5597,板楼/塔板结合,0.35至0.4元/平米/月,淄博市淄川万盛物业有限公司,暂无信息,101栋,3304户
锦秋小区,(桓台县桓台县)建设街锦秋小区,5624,板楼/塔板结合,0.15至0.6元/平米/月,淄博和赢物业服务有限公司,华天地产发展集团有限公司,83栋,1861户
云涛小区北区,(桓台县桓台县)东岳路云涛小区北区,5843,板楼/塔板结合,0.1至0.14元/平米/月,云涛物业, 陕西亿润经贸有限公司 ,57栋,2098户
怡安家园,(淄川区淄川区)淄城路198号,5149,板楼,0.35元/平米/月,沃尔德物业,淄博沃尔德置业有限公司,30栋,1262户
王辛小区东区,(张店区张店区)王辛外环路王辛小区东区,5666,未知类型,暂无信息,暂无信息,暂无信息,4栋,18户
吉祥路,(淄川区淄川区)吉祥路,5678,板楼,0.35至0.45元/平米/月,暂无信息,单位自建,14栋,523户
般阳生活区东区,(淄川区淄川区)鲁泰文化路般阳生活区东区,5147,板楼,0.2至0.55元/平米/月,般阳街道办事处,淄博金梁城建开发有限公司,32栋,1186户
柳泉生活区,(淄川区淄川区)松龄东路216号,4692,板楼,0.3至0.6元/平米/月,般阳街道办事处, 西安保亿名卓置业有限公司,59栋,1828户
安居生活区,(淄川区淄川区)雁阳路安居生活区,5217,板楼,0.45至1.1元/平米/月,安居物业,陕西恒利房地产开发公司,39栋,1754户
杏花村小区,(淄川区淄川区)城里大街384号,5806,板楼,0.4元/平米/月,金泰物业,暂无信息,23栋,638户
金乔生活区,(张店区张店区)北东三路213号,5709,板楼/塔板结合,0.35元/平米/月,淄博金乔物业管理有限公司,暂无信息,47栋,1812户
五院宿舍区,(淄川区淄川区)淄矿路五院宿舍区,5639,板楼/塔板结合,0.4元/平米/月,暂无信息,单位自建,7栋,191户
鑫源小区(高青县),(高青县高青县)齐东路13号,5407,板楼,0.25元/平米/月,淄博安然物业管理有限公司,淄博双杰房地产开发有限公司,8栋,257户
建国小区,(桓台县桓台县)渔洋街建国小区,5307,塔楼/板楼/塔板结合,0.1至0.5元/平米/月,无物业, 西安保亿名卓置业有限公司,80栋,2922户
西苑花园西区,(淄川区淄川区)淄川区西苑花园西区,5338,板楼/塔板结合,0.45元/平米/月,淄博兴华物业管理有限公司,金城集团,16栋,777户
君悦佳园,(淄川区淄川区)鲁泰文化路388号,5785,板楼/塔板结合,0.45元/平米/月,鲁泰物业,淄博沃尔德置业有限公司,16栋,549户
水岸怡居,(淄川区淄川区)淄矿路196号,5531,塔板结合,0.4元/平米/月,沃尔德物业,暂无信息,13栋,848户
药材公司,(淄川区淄川区)淄城路药材公司,4766,板楼,暂无信息,无物业,单位自建,3栋,107户
至诚景园,(高青县高青县)中心北路80号,5475,塔板结合,0.36元/平米/月,淄博安然物业管理有限公司,黄河地产,10栋,390户
黄河路85号院,(高青县高青县)黄河路,5299,板楼,0.25元/平米/月,淄博安然物业管理有限公司,公安局自建,5栋,143户
城张社区,(淄川区淄川区)人和街城张社区,4720,塔楼/板楼/塔板结合,0.35元/平米/月,淄博福城物业,单位自建,29栋,936户
万福家园,(张店区张店区)兴学街58号,5573,板楼/塔板结合,0.5至1.5元/平米/月,无物业,暂无信息,11栋,998户
华夏国际,(张店区张店区)美食街,5808,塔板结合,0.8元/平米/月,绿洁物业管理有限公司,华夏阳光地产有限公司,1栋,1120户
欧景华城,(淄川区淄川区)洪山路158号,4511,板楼,0.35元/平米/月,万盛物业欧景华城服务部,中农置业淄博有限公司,22栋,784户
雁阳美地,(淄川区淄川区)雁阳路122号,5595,板楼,0.45元/平米/月,暂无信息,暂无信息,10栋,602户
长廷街,(淄川区淄川区)长廷街,5667,板楼,暂无信息,开河村物业,金城集团,48栋,1493户
杜坡山居住区,(淄川区淄川区)松龄东路304号,4246,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,10栋,480户
吉祥苑,(淄川区淄川区)淄城路吉祥苑,5428,板楼,0.35至0.8元/平米/月,隆赫物业,淄博鸿泰置业有限公司,2栋,84户
高青兴隆花园,(高青县高青县)兴隆路8号,4926,板楼,0.25元/平米/月,淄博安然物业管理有限公司,兴隆置业公司,5栋,200户
黄河龙生活小区,(桓台县桓台县)张北路2408号,5468,塔楼/板楼/塔板结合,0.5元/平米/月,淄博黄河龙物业管理有限公司, 合肥万科瑞翔地产有限公司,16栋,579户
炉姑北苑小区,(桓台县桓台县)索镇大街炉姑北苑小区,5422,板楼/塔板结合,0.2至0.5元/平米/月,暂无信息,淄博天府置业有限公司,17栋,654户
河滨新区,(张店区张店区)东三路河滨新区,5000,板楼,0.3至0.38元/平米/月,暂无信息,暂无信息,5栋,237户
泉龙小区,(淄川区淄川区)淄城东路泉龙小区,4995,板楼,0.3至0.4元/平米/月,暂无信息,暂无,18栋,475户
商城小区,(桓台县桓台县)渔洋街商城小区,5197,塔楼/板楼/塔板结合,0.1至0.2元/平米/月,无物业,"""浙江富园房地产开发有限公司",26栋,900户
东源小区南区,(张店区张店区)金晶大道东二街4号,5666,板楼,0.1至0.35元/平米/月,暂无信息,暂无信息,12栋,595户
扳倒井新村,(高青县高青县)中心路55号,5516,塔楼/板楼/塔板结合,0.35至0.5元/平米/月,淄博安然物业管理有限公司,淄博双杰房地产开发有限公司,11栋,454户
鑫瑞园,(高青县高青县)黄河路101号,5111,板楼,0.25元/平米/月,淄博安然物业管理有限公司,暂无信息,6栋,210户
俪园小区,(张店区桓台县)化北路193号,5778,板楼/塔板结合,0.4至3.6元/平米/月,淄博久源物业管理有限公司, 深圳市万龙靓投资发展有限公司,13栋,732户
文化小区,(淄川区淄川区)文汇街4号,5188,板楼,暂无信息,无物业, 广州吉高展览策划有限公司,11栋,360户
自来水公司宿舍楼,(张店区张店区)共青团东路14号,5467,板楼/塔板结合,0.5元/平米/月,无物业, 南京招荣房地产开发有限公司,10栋,274户
和平佳和社区,(张店区张店区)太平路34号,5712,板楼/塔板结合,0.31元/平米/月,无物业,和平置业有限公司,2栋,132户
城中小区东北村,(张店区张店区)商场路城中小区东北村,5499,板楼/塔板结合,0.3至0.5元/平米/月,暂无信息,暂无信息,27栋,848户
北山小区,(张店区张店区)花园路2号,5687,未知类型,暂无信息,暂无信息,暂无信息,16栋,600户
孙家南苑绿洲小区三区,(张店区张店区)世纪路孙家南苑绿洲小区三区,5546,板楼/塔板结合,0.3元/平米/月,孙家村南苑绿洲,山东沃尔德置业有限公司,14栋,634户
金昌大厦,(张店区张店区)金晶大道106甲6号,4772,塔板结合,1.7元/平米/月,绿源物业,暂无信息,2栋,311户
华光路南四巷,(张店区张店区)华光路华光路南四巷,5518,板楼,暂无信息,暂无信息,暂无信息,8栋,211户
翟家小区,(张店区张店区)张南路翟家小区,4824,未知类型,0.6元/平米/月,暂无信息,暂无信息,21栋,780户
体育场街道兴乔社区,(张店区张店区)人民东路33号,4985,板楼,0.35至10元/平米/月,暂无信息,暂无信息,16栋,630户
东一路东二巷小区,(张店区张店区)商场东街东一路东二巷小区,5337,未知类型,暂无信息,暂无信息,暂无信息,10栋,213户
和睦家园,(张店区张店区)朝阳路1号,4862,未知类型,暂无信息,暂无信息,暂无信息,10栋,392户
阳光四季,(张店区张店区)杏园东路阳光四季,5701,塔板结合,1元/平米/月,暂无信息,暂无信息,5栋,438户
嘉和乐园,(张店区张店区)潘南东路嘉和乐园,5167,板楼/塔板结合,0.3至0.5元/平米/月,无物业,暂无信息,5栋,297户
长安小区,(周村区周村区)保安街长安小区,4657,未知类型,暂无信息,暂无信息,暂无信息,11栋,378户
丁香公寓,(张店区张店区)西一路西一巷丁香公寓,4564,未知类型,暂无信息,暂无信息,暂无信息,1栋,432户
潘苑社区,(张店区张店区)金晶大道191号,4947,板楼,0.3元/平米/月,暂无信息,暂无信息,11栋,225户
洪福家园,(张店区张店区)杏园东路99号,5650,塔板结合,0.35元/平米/月,暂无信息,暂无信息,4栋,156户
龙泽苑,(张店区张店区)共青团东路25号,5415,板楼,0.6元/平米/月,暂无信息,暂无信息,3栋,97户
王沟生活区,(桓台县桓台县)东岳路王沟生活区,4950,板楼,0.38元/平米/月,深圳市万厦居业有限公司淄博分公司, 重庆桥达茂宸房地产开发有限公司,18栋,610户
宝发教委,(桓台县桓台县)工业街桓台第一小学教师公寓,5436,板楼/塔板结合,0.2至0.3元/平米/月,惠仟佳物业,淄博宝龙房地产开发有限公司,4栋,120户
东城名郡,(张店区张店区)洪沟路东城名郡,4675,板楼,暂无信息,暂无信息,暂无信息,24栋,684户
北山小区,(张店区张店区)花园路2号,5687,未知类型,暂无信息,暂无信息,暂无信息,16栋,600户
孙家南苑绿洲小区三区,(张店区张店区)世纪路孙家南苑绿洲小区三区,5546,板楼/塔板结合,0.3元/平米/月,孙家村南苑绿洲,山东沃尔德置业有限公司,14栋,634户
城中小区东北村,(张店区张店区)商场路城中小区东北村,5499,板楼/塔板结合,0.3至0.5元/平米/月,暂无信息,暂无信息,27栋,848户
潘南西路4号院,(张店区张店区)潘南西路四号院,6133,板楼,0.07元/平米/月,暂无信息,暂无信息,1栋,72户
壹品公寓,(张店区张店区)新世界商业街北段62号,5029,塔楼,0.35元/平米/月,暂无信息,暂无信息,1栋,126户
共青团东路39号,(张店区张店区)共青团东路39号,5450,板楼,0.2元/平米/月,绿洁物业管理有限公司,暂无信息,7栋,183户
张店城中小区东南村,(张店区张店区)张店城中小区东南村,6828,板楼,0.2元/平米/月,城中小区东南村物业,暂无信息,11栋,94户
槐荫路721号院内,(桓台县桓台县)槐荫路721号院,4072,板楼,暂无信息,暂无信息,暂无信息,3栋,60户
东一路东二巷小区,(张店区张店区)商场东街东一路东二巷小区,5337,未知类型,暂无信息,暂无信息,暂无信息,10栋,213户
昌城新村,(张店区张店区)昌国东路昌城新村,4297,未知类型,暂无信息,暂无信息,暂无信息,26栋,1020户
名仕城,(张店区张店区)马尚镇西寨村,5749,板楼,0.1至1.5元/平米/月,暂无信息,暂无信息,50栋,2949户
映泉街,(淄川区淄川区)映泉街,4143,板楼,0.35元/平米/月,安居物业,金城集团,5栋,86户
龙泽苑,(张店区张店区)共青团东路25号,5415,板楼,0.6元/平米/月,暂无信息,暂无信息,3栋,97户
潘苑社区,(张店区张店区)金晶大道191号,4947,板楼,0.3元/平米/月,暂无信息,暂无信息,11栋,225户
