小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
余府路32号,(大冶市老城区)余府路32号,3326,板楼,暂无信息,暂无信息,大冶有色绿城房地产开发有限公司,3栋,114户
老东街路19号,(大冶市老城区)老东街路19号,3716,板楼,暂无信息,暂无信息, 广州吉高展览策划有限公司,2栋,25户
桃苑新村,(阳新县阳新县)东坡路79-4号,2577,未知类型,暂无信息,暂无信息,暂无信息,8栋,170户
余府路3号,(大冶市老城区)余府路3号,3465,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
延安岭社区,(黄石港区楠竹林)湖滨大道延安岭社区,3866,塔板结合,暂无信息,无物业公司,七台河安信投资管理有限公司,2栋,62户
老东街路19号,(大冶市老城区)老东街路19号,3716,板楼,暂无信息,暂无信息, 广州吉高展览策划有限公司,2栋,25户
锦绣山庄,(大冶市新城区)怡和路锦绣山庄,3231,板楼,暂无信息,暂无信息, 陕西亿润经贸有限公司 ,2栋,52户
银海花园,(大冶市老城区)大冶大道41-6号,3268,板楼,暂无信息,无物业公司,城房集团,1栋,32户
南鑫花园二期,(大冶市黄金山)金山大道南鑫花园二期,3313,板楼,1至1.5元/平米/月,黄石市盛世物业管理有限公司,南通市腾龙置业有限公司,8栋,1082户
源建三村,(西塞山区上窑)中窑湾路源建三村,3390,塔板结合,暂无信息,暂无信息,无,3栋,104户
神牛路20号,(下陆区老下陆)神牛路20号,3213,板楼,暂无信息,暂无信息,暂无信息,1栋,49户
保康巷26号,(大冶市老城区)保康巷26号,2658,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
皇姑岭还建楼小区,(下陆区团城山)磁湖路皇姑岭还建楼小区,3817,未知类型,暂无信息,暂无信息,暂无信息,5栋,69户
黄石港城建局,(黄石港区沈家营)=磁湖路64号,3297,板楼,1元/平米/月,武汉福赛德物业管理有限公司,上海宝翔,1栋,7户
新建一村,(西塞山区上窑)新建区路新建一村,3126,塔楼/板楼/塔板结合,0.5元/平米/月,康佰利,晋城市五联投资有限公司,12栋,343户
石油公司台区,(大冶市老城区)水塔巷1号,3709,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
黄石大道121号,(黄石港区沈家营)黄石大道121号,3883,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
金花一期,(下陆区新下陆)下陆大道金花一期,3386,板楼,10元/平米/月,暂无信息,暂无信息,2栋,141户
水塔巷3号,(大冶市老城区)水塔巷3号,3098,未知类型,暂无信息,暂无信息,暂无信息,2栋,52户
水泥厂家属楼,(大冶市老城区)利汇巷7号楼,3638,板楼,0.5元/平米/月,暂无信息,城投开发,2栋,80户
余府路56号,(大冶市老城区)余府路56号,3335,板楼,暂无信息,大可物业管理公司, 重庆汇东房地产开发有限公司,1栋,42户
太子湾,(西塞山区八卦嘴)太子湾路太子湾,3738,塔楼/板楼/平房,0.5元/平米/月,无物业公司,暂无信息,21栋,201户
盛雅致家园,(下陆区老下陆)下陆大道87号,3328,塔板结合,1元/平米/月,世纪雅居物业有限公司,佳木斯腾龙投资有限公司,1栋,54户
南鑫花园一期,(大冶市黄金山)金山大道南鑫花园一期,3776,未知类型,暂无信息,暂无信息,暂无信息,3栋,264户
南京路综合楼,(黄石港区花湖)南京路综合楼,3649,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
五医院家属楼,(下陆区新下陆)下陆大道五医院家属楼,3115,塔板结合,0.55至0.7元/平米/月,暂无信息,暂无信息,6栋,222户
南屏小区,(西塞山区中窑)黄石市西塞山区黄思湾街道南屏小区,3148,板楼/塔板结合/平房,0.5至1元/平米/月,无物业公司,暂无信息,12栋,412户
老水利局,(大冶市老城区)儒学路2号,2586,平房,暂无信息,暂无信息, 合肥万科瑞翔地产有限公司,5栋,143户
黄思湾小学,(西塞山区中窑)东屏路黄思湾小学,2896,未知类型,暂无信息,暂无信息,暂无信息,4栋,60户
东三村,(下陆区新下陆)新下陆街242号,3503,塔板结合,0.55元/平米/月,暂无信息,暂无信息,12栋,339户
十五冶结构厂,(下陆区老下陆)老下陆街56号,3577,板楼,0.3元/平米/月,暂无信息,南通市腾龙置业有限公司,1栋,20户
杏林公寓,(阳新县阳新县)陵园大道9号,2041,未知类型,暂无信息,暂无信息,暂无信息,6栋,113户
徐家垴巷146号,(大冶市老城区)徐家垴巷146号,3647,板楼,0.5元/平米/月,暂无信息,黑龙江你好房地产开发有限公司,1栋,12户
老水利局,(大冶市老城区)儒学路2号,2586,平房,暂无信息,暂无信息, 合肥万科瑞翔地产有限公司,5栋,143户
十五冶结构厂,(下陆区老下陆)老下陆街56号,3577,板楼,0.3元/平米/月,暂无信息,南通市腾龙置业有限公司,1栋,20户
环湖路63号,(西塞山区八卦嘴)环湖路63号,2942,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
杏林公寓,(阳新县阳新县)陵园大道9号,2041,未知类型,暂无信息,暂无信息,暂无信息,6栋,113户
荟萃北路2号,(大冶市老城区)荟萃北路2号,3099,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
大冶大道2号,(大冶市老城区)东岳路街道大冶大道2-6号,3311,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
李家湾锦绣城,(阳新县阳新县)仙岛湖路李家湾锦绣城,3441,未知类型,暂无信息,暂无信息,暂无信息,9栋,261户
山水绿洲,(阳新县阳新县)东坡路山水绿洲,3495,塔板结合,暂无信息,暂无信息,暂无信息,12栋,1470户
桃苑新村,(阳新县阳新县)东坡路79-4号,2577,未知类型,暂无信息,暂无信息,暂无信息,8栋,170户
余府路32号,(大冶市老城区)余府路32号,3326,板楼,暂无信息,暂无信息,大冶有色绿城房地产开发有限公司,3栋,114户
黄石市林业局小区,(黄石港区楠竹林)湖滨大道黄石市林业局小区,3486,板楼,11元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,1栋,58户
湖北省地质局冶金地质大队,(下陆区老下陆)沿湖路22号,2917,板楼/塔板结合,1元/平米/月,暂无信息,南通市腾龙置业有限公司,5栋,216户
金家巷,(大冶市老城区)余府路金家巷,3325,板楼,暂无信息,暂无信息, 合肥万科瑞翔地产有限公司,2栋,68户
紫竹花园,(下陆区老下陆)神牛路20号,3317,板楼,0.2至0.3元/平米/月,佳美物业,南通市腾龙置业有限公司,9栋,353户
锦湖豪苑,(阳新县阳新县)阳新大道锦湖豪苑,3332,塔板结合,暂无信息,暂无信息,暂无信息,34栋,1629户
神牛路8-4号,(下陆区老下陆)神牛路8-4号,3865,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
下陆车站,(下陆区老下陆)老下陆街下陆车站,3310,板楼,0.3元/平米/月,小区物业,湖北十五冶金拓房地产开发有限公司,1栋,60户
新建一村,(西塞山区上窑)新建区路新建一村,3126,塔楼/板楼/塔板结合,0.5元/平米/月,康佰利,晋城市五联投资有限公司,12栋,343户
黄石港城建局,(黄石港区沈家营)=磁湖路64号,3297,板楼,1元/平米/月,武汉福赛德物业管理有限公司,上海宝翔,1栋,7户
东四村,(下陆区新下陆)铜山路12号,3527,板楼/塔板结合,0.55元/平米/月,武汉和信物业管理有限公司,江苏万有置业有限公司,3栋,85户
皇姑岭还建楼小区,(下陆区团城山)磁湖路皇姑岭还建楼小区,3817,未知类型,暂无信息,暂无信息,暂无信息,5栋,69户
铜都综合楼,(下陆区新下陆)新下陆街铜都综合楼,3034,塔板结合,0.55元/平米/月,暂无信息,暂无信息,1栋,98户
西花苑巷,(下陆区新下陆)西花苑巷,2756,板楼/塔板结合,0.3至0.55元/平米/月,暂无信息,暂无信息,7栋,283户
下陆大道5号,(下陆区新下陆)下陆大道5号,2753,塔板结合,0.55元/平米/月,暂无信息,暂无信息,1栋,30户
南村路2号,(下陆区新下陆)南村路2号,3082,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
金谷美地,(下陆区老下陆)发展大道6号,2422,未知类型,暂无信息,暂无信息,暂无信息,2栋,65户
何家湾114号,(西塞山区八卦嘴)月亮湾路何家湾114号,3709,未知类型,暂无信息,暂无信息,暂无信息,2栋,43户
大冶大道33号,(大冶市老城区)大冶大道33号,2692,塔板结合,暂无信息,暂无信息,暂无信息,1栋,35户
莲花新村3号楼,(阳新县阳新县)恩波提路莲花新村3号楼,2266,未知类型,暂无信息,暂无信息,暂无信息,1栋,91户
东风路4号,(大冶市老城区)东风路4号,3735,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,42户
联合村120号,(西塞山区上窑)联合村路联合村120号,3506,塔板结合,暂无信息,暂无信息,暂无信息,1栋,50户
西花苑巷,(下陆区新下陆)西花苑巷,2756,板楼/塔板结合,0.3至0.55元/平米/月,暂无信息,暂无信息,7栋,283户
太子湾500号,(西塞山区八卦嘴)太子湾500号,2979,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
新下陆百米楼,(下陆区新下陆)下陆大道新下陆百米楼,3285,塔板结合,0.55元/平米/月,暂无信息,暂无信息,1栋,140户
御湖天下,(阳新县阳新县)阳新大道22号,3459,未知类型,暂无信息,暂无信息,暂无信息,7栋,1184户
青龙路7号,(大冶市老城区)青龙路7号,3312,塔楼/板楼,0.2元/平米/月,暂无信息,大冶有色绿城房地产开发有限公司,3栋,89户
盛景雅苑,(黄石港区万达)大泉路盛景雅苑,3897,板楼/塔板结合,0.5元/平米/月,暂无信息,无,8栋,385户
铜花南路,(下陆区新下陆)铜花南路,3377,板楼,0.3元/平米/月,暂无信息,暂无信息,1栋,12户
荟萃路19号,(大冶市老城区)荟萃路19号,3818,板楼,暂无信息,暂无信息,暂无信息,1栋,28户
袁海湾小区,(西塞山区中窑)袁海湾巷袁海湾小区,2334,塔楼/平房,暂无信息,暂无信息,暂无信息,14栋,254户
龙头北巷1号,(大冶市老城区)龙头北巷1号,3409,板楼,0.2元/平米/月,暂无信息,大冶有色绿城房地产开发有限公司,1栋,48户
大塘三村,(下陆区老下陆)怡园路17号,2645,板楼,暂无信息,暂无信息,暂无信息,5栋,183户
带钢厂综合楼,(大冶市新城区)观山路6号,3472,平房,暂无信息,暂无信息,暂无信息,1栋,49户
大冶大道20号,(大冶市老城区)大冶大道20号,3478,平房,暂无信息,暂无信息,暂无信息,4栋,70户
湖滨路41号,(大冶市老城区)湖滨路41号,3392,塔板结合,1元/平米/月,暂无信息, 重庆桥达茂宸房地产开发有限公司,2栋,192户
机电大楼,(大冶市老城区)东风路机电大楼,3131,板楼,10元/平米/月,暂无信息,暂无信息,1栋,68户
环湖路63号,(西塞山区八卦嘴)环湖路63号,2942,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
湖滨花园,(阳新县阳新县)文化宫路湖滨花园,2543,板楼,0.5元/平米/月,黄石安佳物业服务有限公司,黄石市金鹰房地产开发有限公司,25栋,567户
锦湖豪苑,(阳新县阳新县)阳新大道锦湖豪苑,3332,塔板结合,暂无信息,暂无信息,暂无信息,34栋,1629户
新星小区,(下陆区新下陆)下陆大道21号,3102,板楼/平房,0.55元/平米/月,暂无信息,暂无信息,4栋,61户
溜冰场小区,(下陆区新下陆)冶炼路4号,2650,塔板结合,0.5元/平米/月,暂无信息,大江房地产开发有限公司,1栋,42户
莲花新村3号楼,(阳新县阳新县)恩波提路莲花新村3号楼,2266,未知类型,暂无信息,暂无信息,暂无信息,1栋,91户
下陆大道32号,(下陆区老下陆)下陆大道32号,2377,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
大冶市技监局宿舍楼,(大冶市老城区)建设路大冶市技监局宿舍楼,3892,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
何家湾114号,(西塞山区八卦嘴)月亮湾路何家湾114号,3709,未知类型,暂无信息,暂无信息,暂无信息,2栋,43户
大冶大道33号,(大冶市老城区)大冶大道33号,2692,塔板结合,暂无信息,暂无信息,暂无信息,1栋,35户
景苑小区,(下陆区团城山)苏州路58号,3485,未知类型,暂无信息,暂无信息,暂无信息,3栋,94户
锦绣明珠,(阳新县阳新县)仙岛湖路锦绣明珠,3376,未知类型,暂无信息,暂无信息,暂无信息,11栋,478户
金谷美地,(下陆区老下陆)发展大道6号,2422,未知类型,暂无信息,暂无信息,暂无信息,2栋,65户
长安大厦,(黄石港区花湖)花湖大道长安大厦,3653,未知类型,暂无信息,暂无信息,暂无信息,1栋,46户
东风路20号,(大冶市老城区)东风路20号,3665,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
伍家垅巷43号,(大冶市老城区)伍家垅巷43号,3047,未知类型,暂无信息,暂无信息,暂无信息,2栋,54户
大王庙小区,(西塞山区中窑)黄石大道大王庙小区,3192,板楼,暂无信息,暂无信息,暂无信息,4栋,90户
现代城,(阳新县阳新县)莲花湖大道现代城,3208,未知类型,暂无信息,暂无信息,暂无信息,36栋,849户
西塞山芳通广场,(西塞山区上窑)西塞山新建路173号,3793,塔楼,暂无信息,无物业公司,无开发公司,2栋,2户
东屏巷,(西塞山区中窑)东屏巷,3236,塔板结合,暂无信息,暂无信息,暂无信息,10栋,200户
江南花园小区,(下陆区老下陆)发展大道江南花园小区,3332,板楼,暂无信息,暂无信息,暂无信息,4栋,130户
黄厂街336号,(西塞山区中窑)黄厂街336号,3309,塔板结合,暂无信息,暂无信息,暂无信息,2栋,82户
叶家塘一村,(西塞山区上窑)黄石大道叶家塘一村,3594,未知类型,暂无信息,暂无信息,暂无信息,3栋,69户
曹新湾20号,(西塞山区八卦嘴)五庙嘴巷曹新湾20号,3545,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
南村,(下陆区新下陆)南村路南村,3007,塔板结合,0.3元/平米/月,暂无信息,暂无信息,4栋,125户
曹家湾189号,(西塞山区中窑)曹家湾189号,3153,塔板结合,暂无信息,暂无信息,暂无信息,1栋,15户
神牛路40号,(下陆区老下陆)神牛路40号,2860,未知类型,暂无信息,暂无信息,暂无信息,2栋,128户
一八二地质队家属楼,(下陆区新下陆)新下陆街一八二地质队家属楼,3355,未知类型,暂无信息,暂无信息,暂无信息,2栋,33户
西屏小区,(西塞山区中窑)黄厂街西屏小区,3729,未知类型,暂无信息,暂无信息,暂无信息,2栋,33户
新建路245号,(西塞山区武商)新建路245号,3295,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
莲虹园,(阳新县阳新县)兴国大道95-34号,2407,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
观山综合楼小区,(大冶市老城区)大冶大道观山综合楼小区,3499,未知类型,暂无信息,暂无信息,暂无信息,1栋,22户
下陆电信家属楼,(下陆区新下陆)石明甲路3号,3537,板楼,暂无信息,暂无信息,开发区建设集团建设开发分公司开发,1栋,24户
熊家恼小区,(阳新县阳新县)银山大道熊家恼小区,3417,未知类型,暂无信息,暂无信息,暂无信息,12栋,1008户
下冯湾小区,(大冶市新城区)清和路下冯湾小区,3880,平房,暂无信息,暂无信息,暂无信息,3栋,37户
桃园村,(西塞山区中窑)黄石大道桃园村,3420,未知类型,暂无信息,暂无信息,暂无信息,2栋,49户
东风东路11号,(大冶市老城区)东风东路11号,3885,板楼,暂无信息,暂无信息,暂无信息,1栋,36户
南村路2号,(下陆区新下陆)南村路2号,3082,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
下陆大道5号,(下陆区新下陆)下陆大道5号,2753,塔板结合,0.55元/平米/月,暂无信息,暂无信息,1栋,30户
安平路6号,(大冶市老城区)安平路6号,3551,未知类型,暂无信息,暂无信息,暂无信息,2栋,169户
四棵社区,(大冶市黄金山)大棋大道四棵社区,2884,未知类型,暂无信息,暂无信息,暂无信息,18栋,992户
金三角世纪城,(阳新县阳新县)银山大道金三角世纪城,3904,未知类型,暂无信息,暂无信息,暂无信息,16栋,893户
新下陆街240号,(下陆区新下陆)新下陆街240号,2794,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
东四巷14号,(大冶市老城区)东四巷14号,3374,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,54户
普化巷2号,(大冶市老城区)普化巷2号,3707,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
黄厂街580号,(西塞山区中窑)黄厂街580号,3069,未知类型,暂无信息,暂无信息,暂无信息,1栋,56户
观山综合楼小区,(大冶市老城区)大冶大道观山综合楼小区,3499,未知类型,暂无信息,暂无信息,暂无信息,1栋,22户
皇姑岭还建楼小区,(下陆区团城山)磁湖路皇姑岭还建楼小区,3817,未知类型,暂无信息,暂无信息,暂无信息,5栋,69户
保康巷26号,(大冶市老城区)保康巷26号,2658,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
下陆大道38号,(下陆区新下陆)下陆大道38号,3221,板楼,暂无信息,暂无信息,暂无信息,1栋,28户
新会场,(西塞山区上窑)中窑湾路新会场,3501,塔板结合,暂无信息,暂无信息,暂无信息,1栋,16户
溜冰场小区,(下陆区新下陆)冶炼路4号,2650,塔板结合,0.5元/平米/月,暂无信息,大江房地产开发有限公司,1栋,42户
南村路2号,(下陆区新下陆)南村路2号,3082,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
下陆大道5号,(下陆区新下陆)下陆大道5号,2753,塔板结合,0.55元/平米/月,暂无信息,暂无信息,1栋,30户
叶家塘一村,(西塞山区上窑)黄石大道叶家塘一村,3594,未知类型,暂无信息,暂无信息,暂无信息,3栋,69户
西塞山芳通广场,(西塞山区上窑)西塞山新建路173号,3793,塔楼,暂无信息,无物业公司,无开发公司,2栋,2户
现代城,(阳新县阳新县)莲花湖大道现代城,3208,未知类型,暂无信息,暂无信息,暂无信息,36栋,849户
曹新湾20号,(西塞山区八卦嘴)五庙嘴巷曹新湾20号,3545,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
南村,(下陆区新下陆)南村路南村,3007,塔板结合,0.3元/平米/月,暂无信息,暂无信息,4栋,125户
东风路4号,(大冶市老城区)东风路4号,3735,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,42户
锦绣明珠,(阳新县阳新县)仙岛湖路锦绣明珠,3376,未知类型,暂无信息,暂无信息,暂无信息,11栋,478户
何家湾114号,(西塞山区八卦嘴)月亮湾路何家湾114号,3709,未知类型,暂无信息,暂无信息,暂无信息,2栋,43户
长安大厦,(黄石港区花湖)花湖大道长安大厦,3653,未知类型,暂无信息,暂无信息,暂无信息,1栋,46户
大冶大道33号,(大冶市老城区)大冶大道33号,2692,塔板结合,暂无信息,暂无信息,暂无信息,1栋,35户
景苑小区,(下陆区团城山)苏州路58号,3485,未知类型,暂无信息,暂无信息,暂无信息,3栋,94户
莲花新村3号楼,(阳新县阳新县)恩波提路莲花新村3号楼,2266,未知类型,暂无信息,暂无信息,暂无信息,1栋,91户
下陆大道32号,(下陆区老下陆)下陆大道32号,2377,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
大冶市技监局宿舍楼,(大冶市老城区)建设路大冶市技监局宿舍楼,3892,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
金谷美地,(下陆区老下陆)发展大道6号,2422,未知类型,暂无信息,暂无信息,暂无信息,2栋,65户
东风路20号,(大冶市老城区)东风路20号,3665,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
黄石大道393号,(西塞山区上窑)黄石大道393号,3756,板楼,0.3元/平米/月,暂无信息,暂无信息,1栋,64户
罗家桥大道43号,(大冶市新城区)罗家桥大道43号,2647,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
五庙咀5号,(西塞山区八卦嘴)五庙咀5号,3611,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
