小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
隆基蓝海湾,(大亚湾澳头)澳头安惠大道21号,7221,塔板结合,1.2至1.3元/平米/月,惠州市隆基物业管理有限公司, 隆基实业发展有限公司,3栋,448户
财贸小区,(惠城河南岸)斑樟湖路一巷20,4562,塔楼/板楼,1.51元/平米/月,惠州市金典置业有限公司,虹房置业,7栋,148户
百润基银座,(惠阳开城大润发)淡水人民五路,7541,板楼,1.2元/平米/月,暂无信息,上海百润房地产有限公司,1栋,240户
华星大厦,(惠阳开城大润发)华星大厦,6643,塔楼,1元/平米/月,暂无信息,德州房地产开发总公司,1栋,120户
小城故事花园,(大亚湾霞涌)小城故事花园,7300,塔楼/塔板结合,1.4元/平米/月,长银物业, 陕西亿润经贸有限公司 ,12栋,1654户
康泰花园,"(惠阳草洋新区)淡水人民五路, 大华三路9",7040,板楼/塔板结合,1.25至1.5元/平米/月,自己物业,暂无信息,14栋,244户
明珠公寓,(惠阳开城大润发)大亚湾西区人民东路1号,6482,塔楼/塔板结合,1元/平米/月,暂无信息,惠州市江东实业发展有限公司,3栋,176户
富贵花园,(惠阳草洋新区)淡水爱民路,3519,塔板结合,1元/平米/月,其他物业公司,暂无信息,2栋,40户
响水明苑,(大亚湾万达)响水明苑,7370,塔楼/塔板结合,1元/平米/月,暂无信息,大亚湾永昶电子工业有限公司				,4栋,288户
河畔城,(惠阳区政府)惠阳淡水人民路,4009,塔板结合,1.2元/平米/月,惠州市物业城管理有限公司,暂无信息,7栋,286户
广发花园,(惠阳开城大润发)广发花园,3864,塔板结合,1元/平米/月,广发花园物业,暂无信息,13栋,297户
华侨新村西区,(惠阳开城大润发)华侨新村西区,5643,塔板结合,1.5元/平米/月,华侨新村物业,暂无信息,14栋,296户
启航大厦,(大亚湾澳头)启航大厦,7237,塔板结合,1.28元/平米/月,暂无信息,华宇置业,1栋,396户
碧华花园,(惠阳草洋新区)碧华花园,5643,塔楼,0.6至1.8元/平米/月,碧华花园物业,暂无信息,3栋,108户
凯旋居,(大亚湾澳头)凯旋居,6537,塔板结合,1.2至1.3元/平米/月,凯旋居物业,德丰地产,2栋,216户
海韵华庭,(大亚湾澳头)海韵华庭,5621,塔板结合,1.3元/平米/月,惠州钰锦物业,三亚海韵实业有限公司,2栋,344户
河畔城,(惠阳区政府)惠阳淡水人民路,4009,塔板结合,1.2元/平米/月,惠州市物业城管理有限公司,暂无信息,7栋,286户
宏新华苑,(惠城水口)湖溪大道39,7505,塔楼,1.1元/平米/月,惠州市安宜居物业管理有限公司,暂无信息,4栋,96户
壹品上城,(惠阳新行政区)崇雅路商贸广场,7170,塔楼/塔板结合,1.2至2.5元/平米/月,自带物业,东莞市中信凯旋城房地产开发有限公司,3栋,456户
瑜进楼,(惠阳开城大润发)铁湖北路4,6066,塔板结合,1.2元/平米/月,暂无信息,信阳海德置业有限公司,3栋,70户
招商花园,(惠阳开城大润发)招商花园,7199,板楼/塔板结合,0.8至1.2元/平米/月,惠州市惠阳信和物业发展有限公司,暂无信息,14栋,456户
雅润花园,(惠阳区政府)淡水尧岭一路,4875,塔板结合,1元/平米/月,暂无信息,南京雅润置业顾问有限公司,6栋,89户
四海娱乐城花园,(惠阳开城大润发)四海娱乐城花园,4480,塔板结合,1.1元/平米/月,暂无信息,暂无信息,6栋,168户
富景花园,(惠阳区政府)淡水街花街路,5955,塔板结合,1元/平米/月,富景物业, 重庆汇东房地产开发有限公司,28栋,872户
康泰花园,"(惠阳草洋新区)淡水人民五路, 大华三路9",7040,板楼/塔板结合,1.25至1.5元/平米/月,自己物业,暂无信息,14栋,244户
明珠公寓,(惠阳开城大润发)大亚湾西区人民东路1号,6482,塔楼/塔板结合,1元/平米/月,暂无信息,惠州市江东实业发展有限公司,3栋,176户
富贵花园,(惠阳草洋新区)淡水爱民路,3519,塔板结合,1元/平米/月,其他物业公司,暂无信息,2栋,40户
响水明苑,(大亚湾万达)响水明苑,7370,塔楼/塔板结合,1元/平米/月,暂无信息,大亚湾永昶电子工业有限公司				,4栋,288户
华侨新村西区,(惠阳开城大润发)华侨新村西区,5643,塔板结合,1.5元/平米/月,华侨新村物业,暂无信息,14栋,296户
小城故事花园,(大亚湾霞涌)小城故事花园,7300,塔楼/塔板结合,1.4元/平米/月,长银物业, 陕西亿润经贸有限公司 ,12栋,1654户
中铭润阳,(惠阳秋长)塘兴路中铭润阳,7378,塔板结合,0.48元/平米/月,中铭物业		,暂无信息,3栋,303户
港湾家缘,(惠阳开城大润发)开城大道港湾家缘,6562,塔楼/塔板结合,1至1.4元/平米/月,暂无信息,港湘房产,2栋,111户
昶晓大厦,(惠阳开城大润发)体育路2号,6783,塔板结合,1元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,90户
香港城,(惠阳白云新城)迎宾大道南香港城小区,4724,塔板结合,1元/平米/月,香港永诚物业,广东龙光集团物业管理有限公司佛山分公司,4栋,217户
新大花苑,(大亚湾澳头)新澳大道8街4号,4815,塔板结合,暂无信息,深圳彩生活物业管理公司,暂无信息,8栋,194户
喜洋苑,"(惠阳开城大润发)吉祥东路与开城大道交汇处,开城大道南喜洋苑",6333,板楼,1元/平米/月,惠州市欢喜苑物业管理有限公司,惠州南海旅游公司,1栋,120户
怡家假日酒店,(大亚湾澳头)新澳大道9号,5636,塔板结合,1.2元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,1栋,196户
桥胜雅苑,(惠阳区政府)人民路桥胜雅苑小区,6246,板楼,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,264户
金润东方公寓,(大亚湾澳头)大亚湾大道3号,7044,塔楼,1.98元/平米/月,深圳彩生活物业管理公司,句容金润房地产开发有限公司,2栋,836户
南山国际,(大亚湾大亚湾中心区)中兴五路103号,7257,塔板结合,1.5元/平米/月,惠州市德美南海物业管理有限公司, 重庆汇东房地产开发有限公司,2栋,410户
春熙楼,(惠阳三和经济开发区)惠东大道沙田市场春熙楼,5782,塔楼/板楼,1.6元/平米/月,惠州深达,暂无信息,3栋,23户
长富花园,(惠阳草洋新区)惠阳区淡水镇人民五路,5653,板楼/塔板结合,1.2至1.46元/平米/月,其他物业公司,山西长富房地产开发有限公司,8栋,202户
翠微苑,(惠阳区政府)河背街153号,5689,塔楼/板楼,1.1至1.2元/平米/月,惠州市翠微苑物业有限公司,无,2栋,9户
富丽楼,(惠阳开城大润发)惠州市惠阳区惠康东路一巷,4062,塔板结合,0.8元/平米/月,富景物业,暂无信息,2栋,29户
COCO公寓,(惠阳开城大润发)淡水南三路,6082,塔板结合,1.5元/平米/月,暂无信息,暂无信息,1栋,45户
世贸广场,(惠阳区政府)白云二路105,6382,塔板结合,1.1元/平米/月,暂无信息, 五指山水墨雨林置业有限公司,1栋,192户
物业城,(惠阳区政府)物业城街18号,7364,塔板结合/平房,1.5元/平米/月,本因坊物业管理服务有限公司, 西安保亿名卓置业有限公司,6栋,32户
碧海庭,(大亚湾澳头)安惠大道46号,6820,板楼,1.2元/平米/月,暂无信息,郑州海昌碧海置业有限公司,1栋,227户
下埔一路10号,(惠城麦地)下埔一路10号,5833,塔板结合,1.5元/平米/月,业主自营,暂无信息,1栋,32户
北二街6号,(惠城麦地)北二街6号,7789,塔楼/塔板结合,1.3至1.5元/平米/月,惠州市惠城区私人物业有限责任公司,暂无信息,7栋,258户
新兴花苑,(惠城河南岸)新兴花苑,7790,塔板结合,1.5元/平米/月,博罗县年年丰市场物业管理有限公司,青岛新都心置业有限公司,8栋,516户
丽景花园,(惠城江北)新淋路2号,7489,塔板结合,1.6元/平米/月,私人物业管理有限公司,惠州市丽景房产开发有限公司,2栋,233户
吉祥大厦,(惠阳开城大润发)吉祥大厦,7331,板楼/塔板结合,0.5至0.8元/平米/月,社区业主委员会,暂无信息,3栋,209户
广正楼,(惠阳开城大润发)广正楼,5407,塔板结合,1.2至1.86元/平米/月,惠州市广运物业管理有限公司,暂无信息,2栋,20户
鹅岭西路,(惠城龙丰)鹅岭西路,5159,塔楼/塔板结合,1.1至1.9元/平米/月,惠州大亚湾秋谷依家物业管理有限公司,暂无信息,11栋,184户
新华书店,(惠阳开城大润发)新华书店,6048,塔楼,1.2元/平米/月,暂无信息,暂无信息,1栋,24户
裕丰花园(中山二路),(惠阳开城大润发)裕丰花园,5260,塔板结合,1.2元/平米/月,开发商自家物业,暂无信息,2栋,98户
华侨新苑,(惠城龙丰)华侨新苑,5880,塔楼/塔板结合,1.8元/平米/月,惠州恒泰物业,暂无信息,6栋,210户
新华书店教材部,(惠阳开城大润发)新华书店教材部,6767,塔楼,0.8元/平米/月,惠州合想物业管理有限公司, 合肥万科瑞翔地产有限公司,1栋,42户
南丰楼小区,(惠城河南岸)河南岸银岭路20号,6752,板楼,1.1元/平米/月,惠州广信第二物业发展有限公司,暂无信息,3栋,316户
新城花园,(惠城河南岸)白泥路3号B栋,5608,塔板结合,1.2元/平米/月,德美南海物业管理有限公司大亚湾天麓花园分公司,暂无信息,6栋,214户
麦岸路7号,(惠城麦地)麦岸路7号,4362,塔板结合,1.1元/平米/月,业主自营,暂无信息,4栋,140户
安惠大道三巷1号大院,(大亚湾澳头)安惠大道三巷1号大院,7443,塔板结合,1.3至1.45元/平米/月,深圳彩生活物业管理公司,惠州大亚湾裕隆置业有限公司,7栋,138户
中国电信小区,(惠阳开城大润发)南路36号,7372,塔板结合,1.5元/平米/月,暂无信息,暂无信息,3栋,84户
华侨新村,(惠城麦地)华侨新村,4725,塔板结合,0.5元/平米/月,业主自管,暂无信息,6栋,247户
怡兴花园(新澳大道五街),(大亚湾澳头)怡兴花园,5169,平房,0.8至0.9元/平米/月,私人物业管理有限公司,暂无信息,9栋,194户
金雅花苑,(博罗博罗中心区)金雅花苑,5155,塔板结合,1至1.2元/平米/月,业主自营,暂无信息,4栋,96户
金泰苑,(博罗博罗中心区)金泰苑,5725,塔板结合,1.7元/平米/月,惠州金泰恒物业有限公司,暂无信息,2栋,32户
博罗新时代花园,(博罗博罗中心区)城博新路与榕溪北路交汇处（生鸡桥红绿灯往北500米）,6813,塔楼/塔板结合,1.2至1.5元/平米/月,新居物业,博罗县新创展置业有限公司,8栋,635户
雅安阁小区,(博罗博罗中心区)雅安阁小区,4926,塔板结合,1.2元/平米/月,惠州山子物业,暂无信息,4栋,137户
依云小镇,(博罗博罗中心区)宝瑞路139号,7592,塔楼/板楼/塔板结合,1.5至1.6元/平米/月,曼哈顿物业公司,惠州市博罗海逸房产开发有限公司,14栋,1080户
宝麒花园,(博罗博罗中心区)龙溪中二路与龙桥大道交汇处,7388,塔板结合,1.42至1.43元/平米/月,惠州市龙腾房地产投资发展有限公司,惠州市龙腾房地产投资发展有限公司,8栋,1070户
粤华苑,(惠阳开城大润发)粤华苑,6361,塔板结合/平房,1至1.01元/平米/月,暂无信息,金辉集团,2栋,140户
公庄山水花园,(博罗博罗中心区)金龙大道与花园北路交接处黄金之口（四家曾村）,4742,塔板结合,1至1.8元/平米/月,深圳花样年物管顾问,博罗晟立实业发展有限公司,5栋,409户
海港城,(大亚湾澳头)坣头尾海港城,6769,塔板结合,1.2元/平米/月,其他物业公司,暂无信息,4栋,112户
河南新村,(惠城河南岸)苏陶路河南新村,6320,板楼/塔板结合,1.25元/平米/月,暂无信息,暂无信息,7栋,108户
又一村花园十一期,(惠阳白云新城)裕兴街又一村花园十一期,5542,塔板结合/平房,0.5至1.5元/平米/月,又一村物业,又一村实业,2栋,13户
颐港楼,(惠阳开城大润发)万福路三巷5号,6171,平房,0.5元/平米/月,暂无信息,暂无信息,1栋,32户
德兴苑,(惠阳白云新城)人民四路24号,7476,板楼,1.2元/平米/月,暂无信息,德兴地产,1栋,60户
芙蓉苑,(惠阳区政府)白云二路19号,5148,塔楼,1.11元/平米/月,其他物业公司,暂无信息,8栋,199户
港湾新村,(大亚湾澳头)大塭坝路75号,5029,塔板结合/平房,1至1.4元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,6栋,127户
富城阁,(惠城麦地)横江四路7号,5413,板楼,1.6元/平米/月,暂无信息,暂无信息,1栋,31户
金宝云山花园一期,(惠城江北)花园路11号,7698,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,暂无信息,广东金宝集团有限公司,22栋,505户
海港城,(大亚湾澳头)坣头尾海港城,6769,塔板结合,1.2元/平米/月,其他物业公司,暂无信息,4栋,112户
河南新村,(惠城河南岸)苏陶路河南新村,6320,板楼/塔板结合,1.25元/平米/月,暂无信息,暂无信息,7栋,108户
强兴楼,(惠城河南岸)斑樟湖二横街6号,7723,塔板结合,1.1元/平米/月,暂无信息,暂无信息,1栋,67户
麗港山莊,(大亚湾澳头)安惠大道19号,4521,塔楼/塔板结合,1元/平米/月,惠州大亚湾百惠实业有限公司,大亚湾恒利实业有限公司,4栋,143户
沙田花园,(大亚湾澳头)中兴五路15号,5665,板楼/塔板结合,0.9至1元/平米/月,暂无信息,上海沙田房地产有限责任公司,9栋,114户
麦地花园,(惠城麦地)麦地南路10号,7272,塔楼/板楼,1.2至1.4元/平米/月,暂无信息,暂无信息,5栋,89户
凝华苑,(惠城麦地)下埔南二街13号,5855,板楼/塔板结合,0.81元/平米/月,暂无信息,暂无信息,4栋,157户
新埔苑,(惠城麦地)北五街1号,5650,塔板结合,0.65元/平米/月,暂无信息,暂无信息,7栋,148户
新地花园,(惠城河南岸)流江路新地花园,7736,塔板结合,1.5至1.52元/平米/月,暂无信息,暂无信息,9栋,143户
金和苑,(惠城小金口)惠州大道金和苑,4574,塔板结合,1.8元/平米/月,惠州恒泰物业,暂无信息,1栋,108户
春晖阁,(大亚湾澳头)新澳大道3街7号,5219,塔板结合,1元/平米/月,业主自营,暂无信息,1栋,128户
上排苑小区,(惠城龙丰)上排苑小区,7028,塔板结合,1.8元/平米/月,碧桂园生活服务集团股份有限公司, 五指山水墨雨林置业有限公司,3栋,91户
南珠小区,(惠城河南岸)南珠小区,5620,塔板结合,2.5元/平米/月,开发商自家物业,暂无信息,2栋,273户
南阳苑,(惠城河南岸)南阳苑,5771,塔板结合,2.3元/平米/月,广东碧桂园物业服务股份有限公司大亚湾分公司,暂无信息,4栋,218户
金蕾小区,(惠城龙丰)金蕾小区,5647,板楼,1.3至1.5元/平米/月,碧桂园生活服务集团股份有限公司大亚湾分公司,暂无信息,3栋,175户
龙福新苑,(惠城水口)龙湖大道南77号,5276,塔板结合,0.5元/平米/月,惠州深达,惠州金城房产开发有限公司,12栋,638户
金安楼,(惠城河南岸)银岭路一横街26号,7784,板楼,1.5至1.86元/平米/月,业主自营,惠州世纪置业有限公司,3栋,57户
瑶芳花园,(惠城龙丰)瑶芳花园,6862,板楼/塔板结合,1元/平米/月,惠州市业成物业管理有限公司,惠州市惠阳华星实业有限公司,22栋,991户
沙廖湖住宅小区,(惠城河南岸)河南岸骆虾路28号,7788,塔楼/塔板结合,1.5至1.8元/平米/月,碧桂园生活服务集团股份有限公司,惠州大亚湾裕隆置业有限公司,10栋,343户
下埔一路10号,(惠城麦地)下埔一路10号,5833,塔板结合,1.5元/平米/月,业主自营,暂无信息,1栋,32户
北二街6号,(惠城麦地)北二街6号,7789,塔楼/塔板结合,1.3至1.5元/平米/月,惠州市惠城区私人物业有限责任公司,暂无信息,7栋,258户
新兴花苑,(惠城河南岸)新兴花苑,7790,塔板结合,1.5元/平米/月,博罗县年年丰市场物业管理有限公司,青岛新都心置业有限公司,8栋,516户
丽景花园,(惠城江北)新淋路2号,7489,塔板结合,1.6元/平米/月,私人物业管理有限公司,惠州市丽景房产开发有限公司,2栋,233户
大湖星城,(惠城水口)湖溪大道6号,6624,板楼,1.4元/平米/月,暂无信息,惠州市麦德龙贸易有限公司,4栋,165户
惠景花园,(惠东惠东县城)松子岭91号,5308,板楼,0.6元/平米/月,暂无信息,暂无信息,7栋,98户
惠福花园,(惠东惠东县城)惠景路2号,6814,板楼,3.6元/平米/月,嘉美物业管理有限公司,暂无信息,2栋,124户
滨源小区,(惠东惠东县城)滨源路6号,4672,塔板结合,2元/平米/月,山水人家,暂无信息,5栋,74户
海天花园,(惠东惠东县城)文体街77号,6446,塔板结合,1至1.5元/平米/月,海天花园物业,暂无信息,4栋,60户
清晖花园,(惠东惠东县城)象棋路88号,7146,塔板结合,1.4元/平米/月,暂无信息,暂无信息,4栋,389户
健民路128号,(惠东惠东县城)健民路公安花园,5962,板楼/塔板结合,1.8元/平米/月,惠东县振利物业管理有限公司,暂无信息,6栋,596户
广厦花园,(惠东惠东县城)广厦路25号,6562,塔板结合,1.2至1.4元/平米/月,暂无信息,暂无信息,28栋,727户
碧海庭,(大亚湾澳头)安惠大道46号,6820,板楼,1.2元/平米/月,暂无信息,郑州海昌碧海置业有限公司,1栋,227户
芙蓉花园,(惠东惠东县城)滨源路8号,5263,塔板结合,2.2至2.6元/平米/月,暂无信息,暂无信息,5栋,128户
上排苑小区,(惠城龙丰)上排苑小区,7028,塔板结合,1.8元/平米/月,碧桂园生活服务集团股份有限公司, 五指山水墨雨林置业有限公司,3栋,91户
南珠小区,(惠城河南岸)南珠小区,5620,塔板结合,2.5元/平米/月,开发商自家物业,暂无信息,2栋,273户
南阳苑,(惠城河南岸)南阳苑,5771,塔板结合,2.3元/平米/月,广东碧桂园物业服务股份有限公司大亚湾分公司,暂无信息,4栋,218户
金蕾小区,(惠城龙丰)金蕾小区,5647,板楼,1.3至1.5元/平米/月,碧桂园生活服务集团股份有限公司大亚湾分公司,暂无信息,3栋,175户
龙福新苑,(惠城水口)龙湖大道南77号,5276,塔板结合,0.5元/平米/月,惠州深达,惠州金城房产开发有限公司,12栋,638户
金安楼,(惠城河南岸)银岭路一横街26号,7784,板楼,1.5至1.86元/平米/月,业主自营,惠州世纪置业有限公司,3栋,57户
瑶芳花园,(惠城龙丰)瑶芳花园,6862,板楼/塔板结合,1元/平米/月,惠州市业成物业管理有限公司,惠州市惠阳华星实业有限公司,22栋,991户
沙廖湖住宅小区,(惠城河南岸)河南岸骆虾路28号,7788,塔楼/塔板结合,1.5至1.8元/平米/月,碧桂园生活服务集团股份有限公司,惠州大亚湾裕隆置业有限公司,10栋,343户
下埔一路10号,(惠城麦地)下埔一路10号,5833,塔板结合,1.5元/平米/月,业主自营,暂无信息,1栋,32户
北二街6号,(惠城麦地)北二街6号,7789,塔楼/塔板结合,1.3至1.5元/平米/月,惠州市惠城区私人物业有限责任公司,暂无信息,7栋,258户
新兴花苑,(惠城河南岸)新兴花苑,7790,塔板结合,1.5元/平米/月,博罗县年年丰市场物业管理有限公司,青岛新都心置业有限公司,8栋,516户
丽景花园,(惠城江北)新淋路2号,7489,塔板结合,1.6元/平米/月,私人物业管理有限公司,惠州市丽景房产开发有限公司,2栋,233户
吉祥大厦,(惠阳开城大润发)吉祥大厦,7331,板楼/塔板结合,0.5至0.8元/平米/月,社区业主委员会,暂无信息,3栋,209户
广正楼,(惠阳开城大润发)广正楼,5407,塔板结合,1.2至1.86元/平米/月,惠州市广运物业管理有限公司,暂无信息,2栋,20户
新力大厦,(惠城河南岸)新力小区,7475,塔板结合,1.2至1.5元/平米/月,富力物业服务集团惠州公司,暂无信息,2栋,56户
新升楼,(惠阳开城大润发)新升楼,4658,塔板结合,1元/平米/月,暂无信息,暂无信息,2栋,39户
石园东街9号,(惠阳区政府)石园东街9号,6627,塔板结合,0.6元/平米/月,深圳彩生活物业管理公司,暂无信息,3栋,73户
铁湖七村,(惠阳开城大润发)金湖街11号,5111,塔板结合,1至2元/平米/月,深圳市彩生活服务集团有限公司,惠州市惠阳区联诚实业投资有限公司,7栋,255户
正泰花园,(惠城河南岸)正泰花园,7677,塔板结合,1.4至1.6元/平米/月,正泰物业,暂无信息,3栋,122户
金辉花园,(惠阳区政府)上湖西街1,5503,板楼,1至2.4元/平米/月,金辉物业有限公司,金辉集团,12栋,239户
花怡苑,(惠城麦地)麦地路花怡苑,6994,塔板结合/平房,1.2元/平米/月,暂无信息,暂无信息,4栋,80户
福新花园,(惠城三栋镇)明德路1号,6165,塔板结合,1元/平米/月,惠州市德兴物业有限公司,暂无信息,7栋,338户
威龙花苑,(惠城龙丰)龙丰路28号,3782,塔楼/塔板结合,1.5元/平米/月,暂无信息,暂无信息,5栋,259户
