小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
明鑫苑,(鱼峰区柳东新区)柳州市鱼峰区民生南街49号,3634,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
建中北路32号,(鹿寨县鹿寨县)建中北路32号,3735,未知类型,暂无信息,暂无信息,暂无信息,1栋,15户
横山泰和苑小区,(融水苗族自治县融水苗族自治县)城南大道横山泰和苑小区,2675,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
朝阳东路17号,(融水苗族自治县融水苗族自治县)朝阳东路17号,3020,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
建中西路89号之十五,(鹿寨县鹿寨县)建中西路89号之十五,3183,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
工业品市场95号,(柳江区基隆商圈)宏发路工业品市场95号,3461,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
广场路30号,(鹿寨县鹿寨县)广场路30号,2918,未知类型,暂无信息,暂无信息,暂无信息,1栋,26户
电信宿舍,(鹿寨县鹿寨县)建中西路电信宿舍,3568,未知类型,暂无信息,暂无信息,暂无信息,8栋,89户
柳城县教育局,(柳城县柳城县)文昌路2号,3167,未知类型,暂无信息,暂无信息,暂无信息,2栋,30户
白阳南路一巷34号之一,(柳城县柳城县)白阳南路一巷34号之一,3710,未知类型,暂无信息,暂无信息,暂无信息,1栋,47户
盘龙路,(柳城县柳城县)大埔镇向阳路95号,2479,未知类型,暂无信息,暂无信息,暂无信息,1栋,5户
民生北街,(鱼峰区柳东新区)雒容镇民生北街12号,2970,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
福星路33号之一,(融水苗族自治县融水苗族自治县)福星路33号之一,3007,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
太和街27号,(鹿寨县鹿寨县)太和街27号,3241,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
南市街15号,(鹿寨县鹿寨县)南市街15号,3395,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
基隆综和区祥和路87号,(柳江区航五路商圈)祥和路87号,3761,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
向阳路95号,(柳城县柳城县)向阳路95号,3683,未知类型,暂无信息,暂无信息,暂无信息,2栋,168户
广场路32号,(鹿寨县鹿寨县)广场路32号,3044,塔板结合,暂无信息,暂无信息,暂无信息,3栋,59户
太和街47号,(鹿寨县鹿寨县)太和街47号,2972,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
仁厚街,(鹿寨县鹿寨县)仁厚街,3150,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
柳城县农业局生活区,(柳城县柳城县)白阳北路2号,3343,未知类型,暂无信息,暂无信息,暂无信息,7栋,66户
柳城县教育局,(柳城县柳城县)文昌路2号,3167,未知类型,暂无信息,暂无信息,暂无信息,2栋,30户
朝阳东路17号,(融水苗族自治县融水苗族自治县)朝阳东路17号,3020,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
柳城县农业局生活区,(柳城县柳城县)白阳北路2号,3343,未知类型,暂无信息,暂无信息,暂无信息,7栋,66户
仁厚街,(鹿寨县鹿寨县)仁厚街,3150,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
盘龙路,(柳城县柳城县)大埔镇向阳路95号,2479,未知类型,暂无信息,暂无信息,暂无信息,1栋,5户
盘龙祥和院,(柳城县柳城县)盘龙路盘龙祥和院,3036,未知类型,暂无信息,暂无信息,暂无信息,1栋,9户
鑫业融江水岸,(融安县融安县)融江北路219号,3237,未知类型,暂无信息,暂无信息,暂无信息,9栋,372户
易通一品,(融安县融安县)融江北路易通一品,3254,未知类型,暂无信息,暂无信息,暂无信息,1栋,116户
白阳中路17号,(柳城县柳城县)白阳中路17号,2638,未知类型,暂无信息,暂无信息,暂无信息,3栋,54户
鑫鸿苑,(柳城县柳城县)河西大道136号,2785,未知类型,暂无信息,暂无信息,暂无信息,8栋,170户
河东大道十二巷,(柳城县柳城县)河东大道十二巷,3215,未知类型,暂无信息,暂无信息,暂无信息,3栋,10户
河东大道105号,(柳城县柳城县)河东大道105号,2755,未知类型,暂无信息,暂无信息,暂无信息,1栋,28户
太和街47号,(鹿寨县鹿寨县)太和街47号,2972,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
融水商贸城,(融水苗族自治县融水苗族自治县)朝阳西路41号,3250,未知类型,暂无信息,暂无信息,暂无信息,1栋,27户
白阳东路20号,(柳城县柳城县)白阳东路20号,3301,未知类型,暂无信息,暂无信息,暂无信息,2栋,34户
白阳南路一巷34号之一,(柳城县柳城县)白阳南路一巷34号之一,3710,未知类型,暂无信息,暂无信息,暂无信息,1栋,47户
福川金苑,(鹿寨县鹿寨县)西闸塘路福川金苑,3838,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
拉堡民族新区,(柳江区昌厦荣府)柳州市柳江区拉堡民族新区3号,3340,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
桥北新区,(鹿寨县鹿寨县)桥头街桥北新区,3380,板楼,暂无信息,暂无信息,暂无信息,4栋,4户
盛世家园,(鹿寨县鹿寨县)创业路1号,4884,塔楼/板楼/塔板结合,0.5至1.4元/平米/月,暂无信息,暂无信息,18栋,1099户
教师公寓,(鹿寨县鹿寨县)创业路22号,4584,塔板结合,0.5元/平米/月,暂无信息,暂无信息,8栋,224户
宁鑫苑,(鹿寨县鹿寨县)飞鹿大道42号,4318,平房,0.45至1.2元/平米/月,暂无信息,暂无信息,22栋,754户
鹿城名都,(鹿寨县鹿寨县)创业路15号,4540,塔楼/板楼/塔板结合/平房,0.4至0.56元/平米/月,暂无信息,暂无信息,24栋,942户
鑫园小区,(鹿寨县鹿寨县)建中东路33号,3939,塔楼/板楼/塔板结合/平房,0.5元/平米/月,暂无信息,暂无信息,21栋,634户
金鹿新城财园,(鹿寨县鹿寨县)创业路金鹿新城财园,5177,板楼/塔板结合,0.4至4.5元/平米/月,暂无信息,暂无信息,12栋,969户
文轩铭园,(鹿寨县鹿寨县)大桥路7-1号,5572,板楼,1.3元/平米/月,暂无信息,暂无信息,1栋,175户
金鹿新城春园,(鹿寨县鹿寨县)园丁路金鹿新城春园,5149,塔板结合,0.45至0.5元/平米/月,暂无信息,暂无信息,23栋,861户
广鹿华厦,(鹿寨县鹿寨县)建中西路34号,5466,塔楼,0.9元/平米/月,暂无信息,暂无信息,1栋,144户
金鹿新城,(鹿寨县鹿寨县)迎宾大道66号,4221,板楼/塔板结合/平房,0.4至0.53元/平米/月,暂无信息,暂无信息,38栋,1123户
警苑小区,(鹿寨县鹿寨县)龙田路1号,4848,塔楼/板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,21栋,810户
化冶小区,(柳北区鹧鸪江)鹧鸪江路5号,5768,塔楼,0.6元/平米/月,暂无信息,上海金本科技有限公司,9栋,366户
桂中综合批发市场,(鹿寨县鹿寨县)飞鹿大道2号,4880,板楼/平房,0.56元/平米/月,暂无信息,暂无信息,10栋,291户
建北一街,(柳江区柳江商业广场)建北一街,5633,未知类型,暂无信息,暂无信息,暂无信息,1栋,18户
柳州市一中教工宿舍,(鱼峰区汽车总站)柳石路3号,5839,塔板结合,暂无信息,暂无信息,柳州市电力房地产开发有限公司,7栋,174户
宏都新村,(柳北区黄村商圈)北雀路37号,5752,板楼,0.5至0.8元/平米/月,暂无信息,宏发集团,11栋,307户
丰泽盛景广场西区,(柳江区柳江商业广场)吉庆街丰泽盛景广场西区,5628,塔楼/塔板结合,1元/平米/月,暂无信息,暂无信息,9栋,410户
金丰苑,(柳江区昌厦荣府)柳堡路265号,5859,塔楼,0.5元/平米/月,暂无信息,天津柳兴园置业有限公司,11栋,439户
柳州市玻璃厂家属院,(柳南区永前路商圈)柳邕路三巷柳州市玻璃厂家属院,5740,板楼,0.5元/平米/月,暂无信息,暂无信息,13栋,352户
平安小苑,(柳江区柳江商业广场)柳堡路799号,5675,塔楼,暂无信息,暂无信息,暂无信息,4栋,200户
香桥路,(鱼峰区古亭山商圈)香桥路,5261,平房,暂无信息,暂无信息,暂无信息,3栋,3户
邮苑小区,(柳南区城站路商圈)南站路115号,5482,未知类型,暂无信息,暂无信息,暂无信息,3栋,112户
紫域白莲国际城,(柳江区柳江商圈)柳石路56号,5478,塔楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,42栋,1723户
新坡小苑,(鱼峰区大桥商圈)南环路88号,5179,塔板结合,暂无信息,暂无信息,暂无信息,70栋,253户
上窑雅居,(鱼峰区恒大商圈)东环路西一巷上窑雅居,5653,塔楼,0.5元/平米/月,园江物业公司,柳州市城市投资建设发展有限公司,12栋,697户
豐華商住樓,(鱼峰区银泰城)屏山大道43号,5659,塔楼,0.8元/平米/月,暂无信息,北京金源丰华置业有限公司,3栋,118户
宏发路85号,(柳江区基隆商圈)宏发路85号,4669,板楼,暂无信息,暂无信息,暂无信息,1栋,14户
柳地建总基地大院,(柳江区基隆商圈)柳邕路373号,5632,塔楼/塔板结合,0.8元/平米/月,暂无信息,暂无信息,10栋,403户
福安苑,(柳江区基隆商圈)中杨路福安苑,5325,板楼,暂无信息,暂无信息,暂无信息,3栋,96户
西苑小区,(柳南区革新路商圈)石烂路西苑小区,5709,板楼/平房,0.3至1元/平米/月,暂无信息,天津柳兴园置业有限公司,33栋,1292户
金都汇,(柳南区沃尔玛商圈)潭中西路16号,5826,板楼/塔板结合,1.2至1.8元/平米/月,暂无信息,上海矮柳置业有限公司,2栋,565户
国泰花苑,(鱼峰区九头山)荣新路28号,5732,塔板结合,0.6元/平米/月,柳州市琪鑫物业服务有限公司,西安市房地产经营二公司,9栋,480户
十一冶二区,(柳南区沃尔玛商圈)柳太路二区,5857,板楼/塔板结合,0.3至0.8元/平米/月,暂无信息,广西柳州彰泰房地产开发有限公司,71栋,2425户
祥兴汇南国际,(柳江区柳江商圈)柳石路4646号,5511,塔板结合,0.4至0.55元/平米/月,暂无信息,暂无信息,8栋,313户
柳州市人防办宿舍区,(鱼峰区汽车总站)乐群路127号,5843,板楼,1元/平米/月,暂无信息,柳州悦景房地产开发有限公司,3栋,68户
宏发小苑,(柳江区航五路商圈)航岭路宏发小苑,5623,板楼,暂无信息,暂无信息,暂无信息,2栋,64户
柳邕路218号一区,(柳南区柳邕路商圈)柳邕路218号一区,5500,塔楼/板楼/塔板结合,0.6元/平米/月,柳州市宏基物业服务有限公司,柳州华锦房地产开发有限公司,29栋,428户
康怡嘉园,(柳南区航一路商圈)航生路3号,5269,板楼,0.5元/平米/月,暂无信息,伊春市小松源置业有限公司,1栋,72户
双马南苑,(鱼峰区九头山)鸡喇路4号,5621,塔楼,0.5元/平米/月,暂无信息,柳州市晟汇房地产开发有限责任公司,7栋,208户
中百站宿舍,(柳北区三中商圈)北站路中百站宿舍,5827,塔楼,暂无信息,暂无信息,河南中中置业集团有限公司,3栋,80户
宏发家园,(柳江区航五路商圈)航岭路235号,5242,板楼,0.6元/平米/月,暂无信息,上海羌柳置业有限公司,1栋,84户
金竺花苑,(柳江区昌厦荣府)柳堡路283号,4496,塔板结合,1元/平米/月,暂无信息,金辉地产,3栋,5户
金鑫苑,(柳江区昌厦荣府)柳堡路283号之2,5554,塔楼,0.5元/平米/月,暂无信息,柳州华锦房地产开发有限公司,6栋,371户
兴隆市场,(柳江区基隆商圈)龙怀路125号,5706,未知类型,暂无信息,暂无信息,暂无信息,5栋,196户
拉堡镇南大街,(柳江区柳江商业广场)拉堡镇南大街,5624,板楼,暂无信息,暂无信息,暂无信息,3栋,133户
第四生活区,(鹿寨县鹿寨县)政军路第四生活区,4188,板楼/塔板结合,0.42至5元/平米/月,暂无信息,暂无信息,18栋,503户
柳邕路134号,(柳南区柳南万达)柳邕路134号,5104,未知类型,暂无信息,暂无信息,暂无信息,2栋,56户
金瑞苑,(柳江区昌厦荣府)振兴路32号,5629,板楼,暂无信息,暂无信息,暂无信息,4栋,232户
柳州市磁电机厂宿舍区,(鱼峰区龙潭公园)柳石路155号,5732,板楼,0.45元/平米/月,暂无信息,暂无信息,11栋,318户
洛清春晓,(鹿寨县鹿寨县)桥东路2号,4946,塔板结合/平房,0.85元/平米/月,暂无信息,暂无信息,2栋,384户
建中东路天地楼,(鹿寨县鹿寨县)建中东路天地楼,5113,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
如意居,(鹿寨县鹿寨县)民生路10号,4122,塔板结合,0.5元/平米/月,暂无信息,暂无信息,5栋,197户
中国工商银行宿舍,(鹿寨县鹿寨县)建中西路中国工商银行宿舍,4939,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
第三生活区二段,(鹿寨县鹿寨县)政军路第三生活区二段,4122,平房,暂无信息,暂无信息,暂无信息,21栋,564户
佳力西区,(柳南区飞鹅商圈)飞鹅路53号,5330,板楼,0.5元/平米/月,暂无信息,上海矮柳置业有限公司,2栋,150户
福鹿苑,(鹿寨县鹿寨县)民生路6号,4979,塔板结合/平房,0.4至0.56元/平米/月,暂无信息,暂无信息,5栋,212户
金地华府,(鹿寨县鹿寨县)政通路3号,5461,板楼/平房,1元/平米/月,暂无信息,暂无信息,2栋,420户
中远大厦,(鹿寨县鹿寨县)创业路25号,4954,未知类型,暂无信息,暂无信息,暂无信息,1栋,128户
五金公司宿舍,(鹿寨县鹿寨县)建中西路五金公司宿舍,4789,平房,暂无信息,暂无信息,暂无信息,1栋,10户
箭盘路23号,(鱼峰区箭盘山)箭盘路23号,5674,塔板结合,0.5元/平米/月,暂无信息,柳州市电力房地产开发有限公司,2栋,84户
春苑路84号,(鱼峰区古亭山商圈)春苑路84号,5000,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
御桂园,(鹿寨县鹿寨县)桂园路7号,4721,塔楼,0.4元/平米/月,暂无信息,暂无信息,3栋,58户
塘福小苑,(柳江区柳江商业广场)塘福路塘福小苑,4878,塔板结合,0.6元/平米/月,暂无信息,上海荣康地产公司,6栋,279户
富源叁号,(柳城县柳城县)向阳路富源叁号,4662,未知类型,暂无信息,暂无信息,暂无信息,2栋,88户
河西路三区,(柳南区十一冶商圈)河西路三区,5515,板楼,0.5元/平米/月,柳州利明物业,柳州悦景房地产开发有限公司,3栋,52户
三江县城北小区,(三江侗族自治县三江侗族自治县)兴宜街三江县城北小区,5096,未知类型,暂无信息,暂无信息,暂无信息,9栋,148户
思源山水华庭,(三江侗族自治县三江侗族自治县)侗乡大道57号,4318,未知类型,暂无信息,暂无信息,暂无信息,2栋,58户
柳机生活区11区,(鱼峰区九头山)鸡喇路柳机生活区11区,5763,塔板结合,0.5元/平米/月,暂无信息,暂无信息,12栋,219户
宏和江岸丽苑,(三江侗族自治县三江侗族自治县)悦江路25号,5152,未知类型,暂无信息,暂无信息,暂无信息,4栋,6户
华融天禾城,(融安县融安县)广场东路2号,4609,未知类型,暂无信息,暂无信息,暂无信息,5栋,482户
苏城光明城,(三江侗族自治县三江侗族自治县)侗乡大道2号,5702,塔板结合,暂无信息,暂无信息,暂无信息,11栋,22户
明珠广场,(三江侗族自治县三江侗族自治县)三元路33号,5377,未知类型,暂无信息,暂无信息,暂无信息,8栋,171户
金地华府,(鹿寨县鹿寨县)政通路3号,5461,板楼/平房,1元/平米/月,暂无信息,暂无信息,2栋,420户
中远大厦,(鹿寨县鹿寨县)创业路25号,4954,未知类型,暂无信息,暂无信息,暂无信息,1栋,128户
沐荣世家,(鹿寨县鹿寨县)龙田路28号,5473,板楼,1.2元/平米/月,暂无信息,暂无信息,4栋,944户
奥运康城,(鹿寨县鹿寨县)民生路4号,5428,塔楼/板楼/塔板结合,0.4至1.4元/平米/月,暂无信息,暂无信息,20栋,520户
飞鹿小区,(鹿寨县鹿寨县)广源街飞鹿小区,5244,板楼,暂无信息,暂无信息,暂无信息,5栋,94户
川海友邻,(鹿寨县鹿寨县)创业路19号,4973,板楼/塔板结合/平房,0.65至1.2元/平米/月,暂无信息,暂无信息,4栋,338户
昌厦御座,(鹿寨县鹿寨县)飞鹿大道68号,4135,塔板结合/平房,1元/平米/月,暂无信息,暂无信息,3栋,512户
鑫都花园,(鹿寨县鹿寨县)民生路5号,4906,板楼/塔板结合/平房,0.45至0.56元/平米/月,暂无信息,暂无信息,17栋,395户
粮食局宿舍,(鹿寨县鹿寨县)灵渠路粮食局宿舍,4808,未知类型,0.45元/平米/月,暂无信息,暂无信息,4栋,40户
金洲,(鹿寨县鹿寨县)飞鹿大道7号,5428,塔楼,0.5元/平米/月,暂无信息,暂无信息,4栋,392户
佳力西区,(柳南区飞鹅商圈)飞鹅路53号,5330,板楼,0.5元/平米/月,暂无信息,上海矮柳置业有限公司,2栋,150户
如意居,(鹿寨县鹿寨县)民生路10号,4122,塔板结合,0.5元/平米/月,暂无信息,暂无信息,5栋,197户
中国工商银行宿舍,(鹿寨县鹿寨县)建中西路中国工商银行宿舍,4939,未知类型,暂无信息,暂无信息,暂无信息,1栋,42户
第三生活区二段,(鹿寨县鹿寨县)政军路第三生活区二段,4122,平房,暂无信息,暂无信息,暂无信息,21栋,564户
福鹿苑,(鹿寨县鹿寨县)民生路6号,4979,塔板结合/平房,0.4至0.56元/平米/月,暂无信息,暂无信息,5栋,212户
荷塘路27号,(柳江区柳江商业广场)荷塘路27号,5342,塔板结合,暂无信息,暂无信息,暂无信息,1栋,12户
鹿山家园,(鹿寨县鹿寨县)建中东路55号,4027,板楼,暂无信息,暂无信息,暂无信息,15栋,342户
兴隆市场,(柳江区基隆商圈)龙怀路125号,5706,未知类型,暂无信息,暂无信息,暂无信息,5栋,196户
宏发小苑,(柳江区航五路商圈)航岭路宏发小苑,5623,板楼,暂无信息,暂无信息,暂无信息,2栋,64户
国泰花苑,(鱼峰区九头山)荣新路28号,5732,塔板结合,0.6元/平米/月,柳州市琪鑫物业服务有限公司,西安市房地产经营二公司,9栋,480户
十一冶三公司宿舍区,(柳南区十一冶商圈)柳太路十一冶三公司宿舍区,5536,板楼,暂无信息,暂无信息,暂无信息,4栋,200户
广西柳州威奇化工有限责任公司宿舍,(柳北区鹧鸪江)柳长路广西柳州威奇化工有限责任公司宿舍,5730,板楼,暂无信息,无物业,暂无信息,8栋,143户
金都铭城,(柳江区柳江商业广场)建都市场街206号,5592,板楼,0.6元/平米/月,暂无信息,广西三林建设投资有限公司,3栋,504户
贵人山庄,(鱼峰区龙潭公园)柳石路79号,5767,塔楼,1元/平米/月,暂无信息,上海贵人实业有限公司,1栋,56户
金地华府,(鹿寨县鹿寨县)政通路3号,5461,板楼/平房,1元/平米/月,暂无信息,暂无信息,2栋,420户
中远大厦,(鹿寨县鹿寨县)创业路25号,4954,未知类型,暂无信息,暂无信息,暂无信息,1栋,128户
沐荣世家,(鹿寨县鹿寨县)龙田路28号,5473,板楼,1.2元/平米/月,暂无信息,暂无信息,4栋,944户
奥运康城,(鹿寨县鹿寨县)民生路4号,5428,塔楼/板楼/塔板结合,0.4至1.4元/平米/月,暂无信息,暂无信息,20栋,520户
