小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
尚东国际城,(灞桥半坡立交)电广西路尚东国际城,6732,塔板结合,1.2元/平米/月,暂无信息,陕西瑞和房地产开发有限公司,16栋,3660户
蓝天华庭,(未央城北)开元路中段108号,7296,塔楼/板楼/塔板结合,1.2元/平米/月,开发商自持物业,陕西兰天房地产开发有限公司,7栋,840户
尚豪家园,(未央城西)二环北路西段辅路,6868,塔楼/塔板结合,1至1.2元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,8栋,1761户
长庆龙凤园,(高陵高陵)马家湾长庆西路50号,5821,塔楼/板楼/塔板结合/平房,0.4至1.5元/平米/月,西安长庆物业管理有限公司,暂无信息,169栋,7288户
灞桥电厂小区,(灞桥半坡立交)电厂东路灞桥电厂小区,7785,板楼,暂无信息,暂无信息,暂无信息,6栋,7户
学林花园西区,(高陵高陵)长庆东路10号,7009,板楼/塔板结合,0.8至4元/平米/月,陕西新文化物业管理咨询有限公司,暂无信息,8栋,323户
李鑫佳苑,(高陵高陵)广场东路15号,5544,板楼/塔板结合,0.35至1.2元/平米/月,暂无信息,暂无信息,6栋,214户
姜寨小区,(临潼临潼)人民北路姜寨小区,6347,未知类型,暂无信息,暂无信息,暂无信息,2栋,53户
秦景園小區,(临潼临潼)秦陵北路163号,7327,未知类型,暂无信息,暂无信息,暂无信息,5栋,283户
商业小区,(鄠邑区户县)草堂路219号,5789,未知类型,暂无信息,暂无信息,暂无信息,1栋,49户
西关工行小区,(临潼临潼)姜寨南路48号,6308,未知类型,暂无信息,暂无信息,暂无信息,3栋,131户
火车站二小区,(临潼临潼)人民北路火车站二小区,5817,未知类型,暂无信息,暂无信息,暂无信息,3栋,90户
金星小区,(临潼临潼)人民东路金星小区,6139,塔楼,暂无信息,暂无信息,暂无信息,6栋,105户
锦绣苑,(高陵高陵)长庆东路19号,7533,板楼/塔板结合,1.2元/平米/月,西安长庆物业管理有限公司,暂无信息,10栋,263户
店子王生态家园,(高陵高陵)泾渭中路159号,6589,板楼,0.35至1.5元/平米/月,暂无信息,暂无信息,10栋,346户
天缘丽居,(未央西咸)建章路19号,6943,塔楼,1.2元/平米/月,暂无信息,暂无信息,10栋,934户
交通局住宅楼,(临潼临潼)兴教巷95号,4758,未知类型,暂无信息,暂无信息,暂无信息,2栋,13户
中国人寿西安分公司灞桥支公司家属院,(新城区安装四处)咸宁东路488号,7699,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
城市蓝湾,(高陵高陵)泾渭街道泾渭一路16号,6880,塔板结合,1.1元/平米/月,暂无信息,暂无信息,4栋,726户
陕西一建集团大兴西路小区,(莲湖城西)大兴西路陕西一建集团大兴西路小区,6979,板楼,0.5元/平米/月,暂无信息,陕西昊伟地产,7栋,395户
瑞丽公寓,(碑林城内)菊花园一号,7366,塔板结合,1.2元/平米/月,小区自主物业,暂无信息,1栋,2户
双府小区,"(莲湖城西)丰收路双府小区,丰收路39号",7359,塔板结合,1.2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,8栋,943户
美郡嘉年华,(高陵高陵)长庆东路美郡嘉年华,7599,塔楼/塔板结合,0.8至1.2元/平米/月,暂无信息,暂无信息,4栋,197户
解放小区,(蓝田蓝田)北环路东段解放小区,5948,未知类型,暂无信息,暂无信息,暂无信息,3栋,134户
蓝丰新天地,(蓝田蓝田)北环西路蓝丰新天地,6015,塔楼,0.8元/平米/月,暂无信息,暂无信息,10栋,468户
唐品A,(高陵高陵)泾渭一路1280号,7759,板楼/塔板结合,1.2元/平米/月,暂无信息,暂无信息,8栋,957户
祥云小区,(周至周至)农商东街祥云小区,6009,平房,1元/平米/月,暂无信息,暂无信息,1栋,99户
加州阳光北区,(周至周至)南新街加州阳光北区,4582,塔板结合,1.5元/平米/月,暂无信息,暂无信息,8栋,250户
嘉恒景园,(周至周至)南新街嘉恒景园,4923,平房,1元/平米/月,自持物业,暂无信息,1栋,50户
一品金洲,(周至周至)京昆线一品金洲,6695,塔板结合,1.5元/平米/月,暂无信息,暂无信息,12栋,540户
金周鑫城,(周至周至)和平路金周鑫城,5663,未知类型,暂无信息,暂无信息,暂无信息,4栋,138户
景园毓秀花园,(周至周至)环城南路景园毓秀花园,7323,未知类型,暂无信息,暂无信息,暂无信息,7栋,451户
龙泉公寓,(周至周至)温泉路22号,4709,塔楼,0.5至1元/平米/月,自持物业,暂无信息,4栋,288户
尚豪家园,(未央城西)二环北路西段辅路,6868,塔楼/塔板结合,1至1.2元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,8栋,1761户
学林花园西区,(高陵高陵)长庆东路10号,7009,板楼/塔板结合,0.8至4元/平米/月,陕西新文化物业管理咨询有限公司,暂无信息,8栋,323户
李鑫佳苑,(高陵高陵)广场东路15号,5544,板楼/塔板结合,0.35至1.2元/平米/月,暂无信息,暂无信息,6栋,214户
长庆龙凤园,(高陵高陵)马家湾长庆西路50号,5821,塔楼/板楼/塔板结合/平房,0.4至1.5元/平米/月,西安长庆物业管理有限公司,暂无信息,169栋,7288户
灞桥电厂小区,(灞桥半坡立交)电厂东路灞桥电厂小区,7785,板楼,暂无信息,暂无信息,暂无信息,6栋,7户
姜寨小区,(临潼临潼)人民北路姜寨小区,6347,未知类型,暂无信息,暂无信息,暂无信息,2栋,53户
秦景園小區,(临潼临潼)秦陵北路163号,7327,未知类型,暂无信息,暂无信息,暂无信息,5栋,283户
商业小区,(鄠邑区户县)草堂路219号,5789,未知类型,暂无信息,暂无信息,暂无信息,1栋,49户
西关工行小区,(临潼临潼)姜寨南路48号,6308,未知类型,暂无信息,暂无信息,暂无信息,3栋,131户
火车站二小区,(临潼临潼)人民北路火车站二小区,5817,未知类型,暂无信息,暂无信息,暂无信息,3栋,90户
金星小区,(临潼临潼)人民东路金星小区,6139,塔楼,暂无信息,暂无信息,暂无信息,6栋,105户
构件厂家属院,(新城区安装四处)半坡路,7158,平房,1.2元/平米/月,恒大金碧物业有限公司,陕西昊伟地产,3栋,169户
康家村121社区,(新城区城东)康家村,7165,板楼,0.9元/平米/月,西安艾米物业有限公司,西安龙腾,2栋,104户
东方绿洲,(雁塔安装四处)咸宁东路148号,6939,塔楼/塔板结合,1至1.2元/平米/月,陕西真阳心桥物业管理有限责任公司,西安大信房地产开发有限公司,16栋,1990户
怡园,(临潼临潼)环城北路12,6739,未知类型,暂无信息,暂无信息,暂无信息,6栋,255户
工行纺一路小区,(灞桥纺织城)纺一路208号,7134,塔板结合,1.2元/平米/月,西安万顺物来管理有限公司,开天集团,1栋,23户
学林花园东区,(高陵高陵)长庆东路学林花园东区,6828,塔楼/板楼,1.35元/平米/月,暂无信息,暂无信息,10栋,327户
骊景天下,(临潼临潼)桃源路59号,6914,塔楼,暂无信息,暂无信息,暂无信息,1栋,175户
金松新天地,(阎良阎良)前进东路11号,5815,板楼,0.5元/平米/月,暂无信息,暂无信息,9栋,444户
千禧家园,(阎良阎良)人民东路千禧家园,6575,塔板结合,1.5元/平米/月,暂无信息,暂无信息,24栋,300户
华美一号小区,(阎良阎良)人民东路,5365,塔板结合,1.2元/平米/月,自持物业,暂无信息,9栋,522户
良友商贸家属楼,(阎良阎良)凤凰东路良友商贸家属楼,5465,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
翔荷小区,(阎良阎良)前进东路2号,5694,未知类型,暂无信息,暂无信息,暂无信息,6栋,220户
秦飞食品酿造厂家属楼,(阎良阎良)前进东路秦飞食品酿造厂家属楼,5025,未知类型,暂无信息,暂无信息,暂无信息,6栋,111户
润天小区,(阎良阎良)人民东路97号,6489,塔板结合,1.2元/平米/月,自持物业,暂无信息,16栋,696户
前进花园小区,(新城区城北)未央区太和路前进花园小区,5914,塔板结合,暂无信息,暂无信息,暂无信息,11栋,1028户
幸福小区,(阎良阎良)前进东路幸福小区,4312,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
东方尚城,(阎良阎良)人民东路东方尚城,7460,塔板结合,2元/平米/月,暂无信息,暂无信息,12栋,1012户
同飞小区-东区,(阎良阎良)科研巷同飞小区-东区,5931,塔板结合,1.5元/平米/月,暂无信息,暂无信息,18栋,868户
曲湾新苑南区,(阎良阎良)研飞巷19号,5133,塔板结合,1.2元/平米/月,自持物业,暂无信息,4栋,120户
建秀一号小区,(阎良阎良)前进西路建秀一号小区,5264,未知类型,暂无信息,暂无信息,暂无信息,4栋,108户
风尚馨筑,(莲湖城西)汉城北路冶金厂十字向北300米路西,6557,板楼/塔板结合,0.8至1元/平米/月,进丰物业有限公司,陕西进丰置业有限公司 ,7栋,365户
东兴蓝波湾,(阎良阎良)前进东路18号,7003,塔板结合,1.5元/平米/月,暂无信息,暂无信息,35栋,1553户
东航花园,(阎良阎良)前进东路3号,7050,塔板结合,1.3元/平米/月,暂无信息,暂无信息,21栋,1008户
华美二号小区,(阎良阎良)人民东路38号,6347,塔板结合,暂无信息,暂无信息,暂无信息,9栋,294户
科苑小区南区,(阎良阎良)教育巷科苑小区,6303,板楼,暂无信息,暂无信息,暂无信息,31栋,1448户
十六区小区,(阎良阎良)人民东路21号,5556,塔板结合,1.2元/平米/月,自持物业,暂无信息,14栋,664户
皇城丽都北院,(阎良阎良)文化东路122号,5874,塔板结合,1.1元/平米/月,暂无信息,暂无信息,9栋,371户
福源四季风景,(阎良阎良)人民东路64号,7804,未知类型,1元/平米/月,暂无信息,暂无信息,22栋,552户
华美雅苑小区,(阎良阎良)人民东路48号,5764,塔板结合,1.2元/平米/月,暂无信息,暂无信息,3栋,137户
鹿鸣花园,(高陵高陵)鹿歌路10号,5565,板楼/塔板结合,0.35元/平米/月,暂无信息,暂无信息,8栋,152户
乐居苑,(高陵高陵)东环城路729号,5343,未知类型,暂无信息,暂无信息,暂无信息,5栋,45户
兴盛花园,(未央国际港务区)灞浦一路兴盛花园,4590,板楼,1.2元/平米/月,西安市和美物业管理有限公司,北辰集团,1栋,288户
馨苑新世纪,(高陵高陵)鹿祥路181号,6337,平房,暂无信息,暂无信息,暂无信息,10栋,397户
馨苑春天,(高陵高陵)鹿歌路62号,6152,板楼/塔板结合/平房,0.35至1.2元/平米/月,暂无信息,暂无信息,9栋,386户
东方名城,(高陵高陵)东方红路59号,6990,板楼,1元/平米/月,开发商自持,陆家嘴开发商,2栋,291户
锦苑小区,(高陵高陵)鹿岭路166号,6512,板楼,暂无信息,暂无信息,暂无信息,5栋,32户
车城温泉花园,(高陵高陵)陕汽路车城温泉花园,7482,塔楼/板楼/塔板结合,0.4至5元/平米/月,西安荣鑫物业有限公司,暂无信息,112栋,3332户
丽舍春天,(未央经开北)显庆路丽舍春天,7247,板楼,0.6至0.7元/平米/月,暂无信息,山西天房丽舍房地产开发有限公司,30栋,2008户
鹿苑二小区,(高陵高陵)中街183号,4375,塔板结合,暂无信息,无物业公司,无,2栋,18户
平乐苑小区,(高陵高陵)北街46号,4492,平房,1元/平米/月,自持物业,暂无信息,1栋,36户
北城·尚品,(高陵高陵)西城环路北城·尚品,6671,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,208户
泾渭苑一区,(高陵高陵)平安西路泾渭苑一区,6379,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,西安长庆物业管理有限公司,暂无信息,66栋,2318户
泾渭苑三区,(高陵高陵)泾环南路1849号,7193,塔楼/板楼/平房,0.5至1.2元/平米/月,西安长庆物业管理有限公司,暂无信息,89栋,3312户
泾渭苑二区,(高陵高陵)泾环南路2124号,6252,板楼/塔板结合,0.6至1.2元/平米/月,暂无信息,暂无信息,71栋,2650户
泾欣园一区,(高陵高陵)泾环南路672号,6717,板楼/塔板结合,0.6至1.2元/平米/月,华远永兴大厦自己物业,暂无信息,71栋,2500户
航苑小区南区,(阎良阎良)大良路航苑小区南区,5320,未知类型,0.5元/平米/月,暂无信息,暂无信息,52栋,2088户
道南小区,(阎良阎良)胜利街175号,7677,未知类型,暂无信息,暂无信息,暂无信息,13栋,504户
腾飞锦都鑫苑,(阎良阎良)人民西路腾飞锦都鑫苑,6669,未知类型,暂无信息,暂无信息,暂无信息,8栋,319户
安德佳苑,(阎良阎良)人民西路安德佳苑,6563,塔板结合,1.2元/平米/月,自持物业,暂无信息,1栋,36户
鸿飞小区,(阎良阎良)迎宾大道鸿飞小区,5007,未知类型,暂无信息,暂无信息,暂无信息,41栋,1740户
凤华小区,(阎良阎良)凤凰西路凤凰新村小区,4885,塔板结合,0.7元/平米/月,西安顺源物业管理有限公司,暂无信息,11栋,410户
西雅图国际社区,(阎良阎良)蓝天六路21号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,14栋,629户
临凤小区,(阎良阎良)前进小区临凤小区,4821,塔板结合,1.3元/平米/月,暂无信息,暂无信息,6栋,204户
文卫路小区,(高陵高陵)文卫路186号,4325,平房,暂无信息,暂无信息,暂无信息,5栋,9户
科苑小区北区,(阎良阎良)教育巷16号,6772,未知类型,暂无信息,西飞华隆物业公司,暂无信息,9栋,402户
皇冠花园,(阎良阎良)人民西路221号,6176,塔板结合,1.2元/平米/月,自持物业,暂无信息,27栋,1428户
文和小区,(高陵高陵)东环城路411号,5238,板楼,暂无信息,无,暂无信息,1栋,40户
鸿禧花园,(高陵高陵)鹿祥路72号,7324,塔楼/板楼/塔板结合,0.35至1.2元/平米/月,西安天诚物业服务有限公司,暂无信息,22栋,254户
桐景小区,(高陵高陵)鹿鸣西路桐景小区,4705,塔板结合,暂无信息,暂无信息,暂无信息,5栋,125户
嘉辉花园,(高陵高陵)鹿景路10号,7508,板楼/塔板结合,暂无信息,暂无信息,暂无信息,7栋,69户
工行小区(高陵),(高陵高陵)南新街488号,6880,未知类型,暂无信息,暂无信息,暂无信息,2栋,76户
外贸小区,(高陵高陵)文卫路外贸小区,5725,未知类型,暂无信息,暂无信息,暂无信息,4栋,48户
安驰小区,(高陵高陵)东二环路81号,5813,未知类型,暂无信息,暂无信息,暂无信息,2栋,30户
407库住宅区,(未央经开北)秦川路407库住宅区,7329,塔板结合,0.75元/平米/月,自持物业,暂无信息,11栋,66户
锦绣新天地,(高陵高陵)东二环路133号,5256,板楼/塔板结合,1元/平米/月,暂无信息,暂无信息,4栋,50户
延凤小区,(阎良阎良)延凤路33号,5472,塔板结合,暂无信息,暂无信息,暂无信息,21栋,831户
北城·尚品,(高陵高陵)西城环路北城·尚品,6671,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,208户
泾渭苑一区,(高陵高陵)平安西路泾渭苑一区,6379,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,西安长庆物业管理有限公司,暂无信息,66栋,2318户
泾渭苑三区,(高陵高陵)泾环南路1849号,7193,塔楼/板楼/平房,0.5至1.2元/平米/月,西安长庆物业管理有限公司,暂无信息,89栋,3312户
泾渭苑二区,(高陵高陵)泾环南路2124号,6252,板楼/塔板结合,0.6至1.2元/平米/月,暂无信息,暂无信息,71栋,2650户
泾欣园一区,(高陵高陵)泾环南路672号,6717,板楼/塔板结合,0.6至1.2元/平米/月,华远永兴大厦自己物业,暂无信息,71栋,2500户
草市街150号,(高陵高陵)草市街150号,4287,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
蓝馨苑小区,(高陵高陵)东二环路31号,5873,未知类型,暂无信息,暂无信息,暂无信息,3栋,48户
皇城丽都南院,(阎良阎良)文化东路122号,5550,塔板结合,1.2元/平米/月,自持物业,暂无信息,11栋,449户
凤鸣园,(阎良阎良)前进西路凤鸣园,5767,塔板结合,1.5元/平米/月,暂无信息,暂无信息,17栋,715户
纸箱厂家属楼,(高陵高陵)南新街81号,4945,板楼,暂无信息,暂无信息,暂无信息,1栋,17户
安家村农村新区,(高陵高陵)西高路安家村农村新区,7786,未知类型,暂无信息,暂无信息,暂无信息,14栋,1354户
君悦·金桂苑,(高陵高陵)西韩街君悦·金桂苑,7676,未知类型,1.2元/平米/月,暂无信息,暂无信息,2栋,215户
怡阳小区,(高陵高陵)鹿歌路63号,5753,未知类型,暂无信息,暂无信息,暂无信息,5栋,146户
大千小区,(高陵高陵)西韩街4986号,7125,未知类型,暂无信息,暂无信息,暂无信息,1栋,25户
鹿建苑,(高陵高陵)文卫路鹿建苑,6883,未知类型,暂无信息,暂无信息,暂无信息,4栋,110户
鹿鸣花园,(高陵高陵)鹿歌路10号,5565,板楼/塔板结合,0.35元/平米/月,暂无信息,暂无信息,8栋,152户
乐居苑,(高陵高陵)东环城路729号,5343,未知类型,暂无信息,暂无信息,暂无信息,5栋,45户
东大院社区,(新城区城内)尚俭路,7375,未知类型,暂无信息,暂无信息,暂无信息,8栋,484户
建章路石化社区,(未央西咸)建章路北段1号,7808,板楼/塔板结合,0.4至1.5元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,11栋,470户
西纺3村,(未央城西)武警路附近,7643,板楼,0.6至1元/平米/月,暂无信息, 苏州天地源木渎置业有限公司,11栋,346户
穆将王,(灞桥雁鸣湖)半引路穆将王,6426,板楼/塔板结合,1.2至1.5元/平米/月,时进物业,开发区建设集团建设开发分公司开发,20栋,1928户
国税局家属院（临潼）,(临潼临潼)环城北路73号,6118,未知类型,暂无信息,暂无信息,暂无信息,2栋,72户
建业家园,(临潼临潼)姜寨北路附近,5581,板楼,0.4至0.7元/平米/月,暂无信息,暂无信息,5栋,212户
陕药小区,(临潼临潼)房西路陕药小区,5852,塔板结合,暂无信息,暂无信息,暂无信息,9栋,201户
建材家属院,(莲湖城西)劳动路建材家属院,7542,板楼,0.03元/平米/月,暂无信息,暂无信息,2栋,43户
交大商场街16号,(碑林城东)交大商场街16号,8781,板楼,0.6元/平米/月,陕西金叶物业管理服务有限责任公司, 陕西中硕房地产开发有限公司,1栋,77户
月亮公寓,(长安长安)广场北路月亮公寓,6023,塔板结合,1.2元/平米/月,暂无信息,陕西南飞鸿实业有限公司,1栋,65户
泾渭国际中心,(高陵高陵)泾渭大道与西金路交汇处东北角,7705,塔楼/板楼,1.2至4.5元/平米/月,暂无信息,西安经开城建集团有限责任公司,3栋,2426户
建章尚品,(未央西咸)建章路中段86号,5376,塔板结合,21元/平米/月,陕西恒大物业管理有限公司,广州恒大,10栋,1606户
电子小区,(灞桥安装四处)长田路电子小区,7783,塔板结合,0.4元/平米/月,广东碧桂园物业服务股份有限公司西安分公司,陕西通达实业有限公司,1栋,57户
临潼教师小区,(临潼临潼)文化东路107号,6575,板楼/平房,0.6元/平米/月,中新嘉业物业公司,暂无信息,8栋,254户
西部商贸中心,(新城区城东)朝阳门长乐西路398号,7037,塔楼,2.5元/平米/月,暂无信息,暂无信息,1栋,65户
西安电力树脂厂,(灞桥半坡立交)西安市灞桥区柳林坊,6550,未知类型,暂无信息,暂无信息,暂无信息,2栋,5户
淳风苑小区,(周至周至)淳风路淳风苑小区,4085,未知类型,暂无信息,暂无信息,暂无信息,31栋,1111户
东方绿洲,(雁塔安装四处)咸宁东路148号,6939,塔楼/塔板结合,1至1.2元/平米/月,陕西真阳心桥物业管理有限责任公司,西安大信房地产开发有限公司,16栋,1990户
怡园,(临潼临潼)环城北路12,6739,未知类型,暂无信息,暂无信息,暂无信息,6栋,255户
安诚御花苑D区,"(未央城北)安诚御花苑D区, 御井路519号",7078,塔楼,1.1至4元/平米/月,重庆安诚物业管理有限公司西安分公司,陕西安诚房地产开发有限公司,4栋,916户
新房绿色家园,(未央浐河西路)广兴路369号,4877,塔楼/板楼/塔板结合,1至1.2元/平米/月,业主自筹物业,中房海荣（北京）置业有限公司,22栋,1063户
沁园春,(未央城西)梨园路2401号,6485,板楼/塔板结合/平房,0.45至7元/平米/月,西安创业物业,陕西华云实业有限公司,16栋,1139户
东大院社区,(新城区城内)尚俭路,7375,未知类型,暂无信息,暂无信息,暂无信息,8栋,484户
北何花园,(未央城西)阿房四路什字南50米,7847,板楼/塔板结合,0.5至20元/平米/月,小区自主物业, 重庆汇东房地产开发有限公司,11栋,525户
构件厂家属院,(新城区安装四处)半坡路,7158,平房,1.2元/平米/月,恒大金碧物业有限公司,陕西昊伟地产,3栋,169户
康家村121社区,(新城区城东)康家村,7165,板楼,0.9元/平米/月,西安艾米物业有限公司,西安龙腾,2栋,104户
东风坊社区,(新城区城内)尚爱路20号附近,5528,塔楼/板楼,0.4至0.8元/平米/月,暂无信息,物业和度娘都不知道开发商名称,6栋,442户
穆将王,(灞桥雁鸣湖)半引路穆将王,6426,板楼/塔板结合,1.2至1.5元/平米/月,时进物业,开发区建设集团建设开发分公司开发,20栋,1928户
国税局家属院（临潼）,(临潼临潼)环城北路73号,6118,未知类型,暂无信息,暂无信息,暂无信息,2栋,72户
建业家园,(临潼临潼)姜寨北路附近,5581,板楼,0.4至0.7元/平米/月,暂无信息,暂无信息,5栋,212户
华清住宅小区,(临潼临潼)桃园路,6459,塔板结合/平房,0.3至0.8元/平米/月,暂无信息,暂无信息,13栋,454户
憩园小区,(临潼临潼)憩园小区,6259,塔板结合,暂无信息,暂无信息,暂无信息,5栋,192户
开发区小区,(临潼临潼)桃园路33,4768,平房,暂无信息,暂无信息,暂无信息,3栋,126户
桃源新苑小区,(临潼临潼)万年路与兴盛路交汇处,6408,板楼,暂无信息,暂无信息,暂无信息,3栋,108户
农林苑,(临潼临潼)体育路,6439,未知类型,暂无信息,暂无信息,暂无信息,4栋,109户
贾堡小区,(临潼临潼)体育路,5855,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,250户
东江世园名城,(灞桥世博园)34中学南门对面,4813,塔楼/板楼/塔板结合,1.2至6元/平米/月,暂无信息,河南东江置业有限公司,14栋,1755户
红旗小区(阎良),(阎良阎良)科研巷附近,5356,塔板结合,0.8元/平米/月,自持物业,暂无信息,8栋,8户
医药公司北环路家属院,(临潼临潼)北环路51号,5951,未知类型,暂无信息,暂无信息,暂无信息,3栋,5户
骊景新世界,(临潼临潼)东关正街附近,7211,板楼,0.8元/平米/月,暂无信息,暂无信息,8栋,348户
华清骊苑,(临潼临潼)行者路附近,6757,板楼,0.4至1.2元/平米/月,暂无信息,暂无信息,14栋,492户
秀岭家园,(临潼临潼)东关正街秀岭家园(南门)附近,6335,未知类型,暂无信息,暂无信息,暂无信息,9栋,376户
菊花园小区,(临潼临潼)骊山街道办人民西路,6469,板楼,0.35元/平米/月,暂无信息,暂无信息,7栋,229户
迪普小区,(临潼临潼)会昌路5号,7771,塔板结合,暂无信息,暂无信息,暂无信息,4栋,92户
秦陵社区,(临潼临潼)秦陵北路195号,5781,未知类型,暂无信息,暂无信息,暂无信息,4栋,85户
东方开元小区,(临潼临潼)城东公园南路11号,6960,板楼/平房,暂无信息,暂无信息,暂无信息,5栋,256户
建章路石化社区,(未央西咸)建章路北段1号,7808,板楼/塔板结合,0.4至1.5元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,11栋,470户
西纺3村,(未央城西)武警路附近,7643,板楼,0.6至1元/平米/月,暂无信息, 苏州天地源木渎置业有限公司,11栋,346户
华清苑住宅小区,(临潼临潼)城东幸福南路与建工路交汇处,6753,塔板结合,1元/平米/月,暂无信息,暂无信息,5栋,211户
骊景新天地,(临潼临潼)人民西路138,7443,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,8栋,337户
工行小区(临潼),(临潼临潼)工行小区,5852,塔板结合,0.65元/平米/月,暂无信息,暂无信息,2栋,60户
西花园小区,(临潼临潼)西南队,7676,板楼,0.4至0.45元/平米/月,暂无信息,暂无信息,11栋,408户
环城北路126号,(临潼临潼)环城北路126号,5941,塔板结合,0.65元/平米/月,泰华物业,暂无信息,6栋,255户
华清新苑,(临潼临潼)银桥大道,7640,板楼,0.5元/平米/月,暂无信息,暂无信息,13栋,576户
广场小区,(临潼临潼)秦陵街办会昌路,6514,塔板结合/平房,0.4元/平米/月,暂无信息,暂无信息,3栋,132户
骊苑小区,(临潼临潼)骊苑小区,7088,未知类型,暂无信息,暂无信息,暂无信息,4栋,109户
中国临潼石油生活城,(临潼临潼)行者路与人民西路交汇处,6979,塔楼/板楼/塔板结合,0.4至1.5元/平米/月,暂无信息,暂无信息,25栋,1215户
榴花小区,(临潼临潼)会昌路19号,5522,板楼,暂无信息,暂无信息,暂无信息,3栋,155户
骊山街办住宅小区,(临潼临潼)骊山街办住宅小区,6905,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
桃苑御景新城,(临潼临潼)桃园路北关社区,6905,塔楼/板楼/塔板结合/平房,0.4至0.8元/平米/月,暂无信息,暂无信息,50栋,2205户
信合小区（临潼区）,(临潼临潼)诚信路74号,7098,板楼,暂无信息,暂无信息,暂无信息,4栋,235户
桃苑星言花园,(临潼临潼)桃源路中段路北桃苑小区(桃苑小区1区北)附近,6700,板楼/塔板结合,0.49至1.2元/平米/月,暂无信息,暂无信息,40栋,1897户
区委二小区,(临潼临潼)人民西路155号,7627,未知类型,1元/平米/月,暂无信息,暂无信息,3栋,216户
沁园小区(临潼),(临潼临潼)文化西路142号,7226,塔板结合,0.7至2元/平米/月,暂无信息,上海欣沁置业有限公司,5栋,280户
龙鑫商住公寓,(莲湖城北)龙首南路9号,6300,板楼,暂无信息,暂无信息,暂无信息,3栋,86户
