小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
北方茶都,(潍城区潍坊站)青年路1513号,3883,塔楼/塔板结合,0.5至1.65元/平米/月,潍坊金都物业有限公司,中房潍坊置业有限公司,6栋,1763户
华茂贵宾楼,(寿光市寿光市)迎宾路24附5号,2872,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,867户
汽车配件,(寒亭区寒亭第一实验小学)永安巷106号,2933,塔板结合,0.3元/平米/月,暂无信息,暂无信息,2栋,60户
燃料公司,(寒亭区寒亭第一实验小学)民主街燃料公司,3670,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,48户
德蒙商务广场,(奎文区新华路佳乐家)东风东街229号,3672,未知类型,暂无信息,暂无信息,暂无信息,2栋,354户
联盟化工集团有限公司第一生活区,(寿光市寿光市)建新街4723号,2820,未知类型,暂无信息,暂无信息,暂无信息,4栋,140户
豪德家居材料市场,(潍城区豪德广场)工业四街豪德家居材料市场,3439,塔楼,10元/平米/月,暂无信息,暂无信息,2栋,41户
法院宿舍(坊子区),(坊子区坊子周边)坊子区行政街28号,2643,板楼,4.5元/平米/月,暂无信息,暂无信息,2栋,78户
寿光邮政公司家属区,(寿光市寿光市)新兴街寿光邮政公司家属区,3261,塔楼,0.55元/平米/月,暂无信息,暂无信息,1栋,36户
晨鸣家属院,(寿光市寿光市)晨鸣路1650号,3055,板楼,暂无信息,暂无信息,暂无信息,2栋,31户
工商行小区,(寿光市寿光市)银海路工商行小区,2803,板楼/塔板结合,0.4元/平米/月,寿光泰和华宇物业管理服务有限公司,寿光金鼎置业有限公司,4栋,102户
同乐花园,(昌乐县昌乐县)方山路1990号,3276,未知类型,暂无信息,暂无信息,暂无信息,27栋,898户
石油公司宿舍,(寒亭区外国语学校)友谊路石油公司宿舍,3669,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,37户
中医院家属院,(寿光市寿光市)迎宾路中医院家属院,3356,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,52户
小拖宿舍楼,(潍城区佳乐家上城店)胜利西街2581号,3821,板楼/塔板结合,0.3至0.5元/平米/月,潍坊星湖物业,潍坊水清木华置业有限公司,11栋,256户
华联宿舍,(潍城区万家福)北宫北街990号,3556,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,62户
人民银行宿舍楼,(寿光市寿光市)北海路920号,3288,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
晨鸣园艺小区,(寿光市寿光市)圣城街4154号,3339,板楼/塔板结合,0.4元/平米/月,暂无信息,寿光宏安置业有限公司,3栋,69户
建新街小区,"(寿光市寿光市)建新街4301号, 建新街103号",3379,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,48户
五一宿舍,(坊子区坊子周边)长宁街五一宿舍,3250,板楼/塔板结合,0.1至0.5元/平米/月,暂无信息,暂无信息,15栋,456户
土产杂品公司,(寿光市寿光市)新兴街292号,2978,塔板结合,0.4元/平米/月,暂无信息,暂无信息,2栋,80户
土产局家属院,(寒亭区高铁北站)民主街土产局家属院,3584,板楼,暂无信息,暂无信息,暂无信息,2栋,25户
徐家新村,(寿光市寿光市)农圣街4555号,3644,板楼,0.4元/平米/月,暂无信息,暂无信息,20栋,690户
发改委小区,(寿光市寿光市)龙泉街发改委小区,2791,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,20户
海洋与渔业局,(寿光市寿光市)永胜巷海洋与渔业局,3905,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,33户
苹果公寓,(寿光市寿光市)菜都路苹果公寓,3306,板楼,1元/平米/月,暂无信息,暂无信息,1栋,324户
联运首座,(潍城区潍坊站)和平路5196号,3164,板楼,1.7元/平米/月,潍坊联运物业服务有限公司,潍坊联运置业有限公司,1栋,851户
发改委小区,(寿光市寿光市)龙泉街发改委小区,2791,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,20户
武装部宿舍,(坊子区坊子周边)永宁路武装部宿舍,2633,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
德蒙商务广场,(奎文区新华路佳乐家)东风东街229号,3672,未知类型,暂无信息,暂无信息,暂无信息,2栋,354户
人民银行宿舍楼,(寿光市寿光市)北海路920号,3288,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
联盟化工集团有限公司第一生活区,(寿光市寿光市)建新街4723号,2820,未知类型,暂无信息,暂无信息,暂无信息,4栋,140户
五三厂宿舍,(潍城区潍坊站)胜利西街2724号,3694,板楼,暂无信息,暂无信息,暂无信息,3栋,94户
北方茶都,(潍城区潍坊站)青年路1513号,3883,塔楼/塔板结合,0.5至1.65元/平米/月,潍坊金都物业有限公司,中房潍坊置业有限公司,6栋,1763户
丽都住宅小区,(寿光市寿光市)圣城街道建新街4445号,3585,板楼,0.4至0.5元/平米/月,暂无信息,寿光卫东置业有限公司,9栋,436户
工业组团,(寿光市寿光市)晨鸣路2897号,3520,板楼/塔板结合,0.4元/平米/月,暂无信息, 西安保亿名卓置业有限公司,7栋,274户
联通公司家属院,(寿光市寿光市)北海路联通公司家属院,5009,塔楼/板楼,0.4至0.5元/平米/月,暂无信息,寿光金鼎置业有限公司,5栋,145户
农机公司家属院,(寿光市寿光市)迎宾路农机公司家属院,3492,板楼,0.4元/平米/月,暂无信息,寿光晨鸣广源地产有限公司,3栋,100户
供销社家属院,(寿光市寿光市)新兴街供销社家属院,3201,板楼,0.4至0.5元/平米/月,暂无信息,寿光金鼎置业有限公司,3栋,120户
立新小区,(寿光市寿光市)迎宾路2186号,3220,板楼,暂无信息,暂无信息,寿光金鼎置业有限公司,1栋,30户
华茂贵宾楼,(寿光市寿光市)迎宾路24附5号,2872,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,867户
录音机厂宿舍,(奎文区则尔庄)北宫东街录音机厂宿舍,3718,塔板结合,0.5元/平米/月,暂无信息,暂无信息,3栋,34户
基金会宿舍,(坊子区雷沃重工)北海路基金会宿舍,3826,板楼,暂无信息,暂无信息,暂无信息,3栋,90户
水产东院,(寿光市寿光市)新兴街水产东院,3680,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
职工家园,(寒亭区寒亭周边)山东省潍坊市寒亭区央子街道职工家园小区龙溪水岸,2807,塔板结合,暂无信息,暂无信息,暂无信息,14栋,45户
锦华苑,(潍城区万家福)怡园路2271号,3438,板楼,0.32元/平米/月,潍坊溢辉物业,潍坊水清木华置业有限公司,2栋,90户
百姓居家南区,(坊子区坊子周边)青年路百姓居家南区,3745,板楼,0.3至4.5元/平米/月,安邦物业管理有限公司,暂无信息,6栋,252户
翡翠苑(昌乐县),(昌乐县昌乐县)利民街323号,3690,未知类型,暂无信息,暂无信息,暂无信息,10栋,379户
冷藏楼宿舍,(坊子区坊子周边)北海路冷藏楼宿舍,2431,板楼,暂无信息,暂无信息,暂无信息,2栋,72户
晨鸣园艺小区,(寿光市寿光市)圣城街4154号,3339,板楼/塔板结合,0.4元/平米/月,暂无信息,寿光宏安置业有限公司,3栋,69户
寿光邮政公司家属区,(寿光市寿光市)新兴街寿光邮政公司家属区,3261,塔楼,0.55元/平米/月,暂无信息,暂无信息,1栋,36户
法院宿舍(坊子区),(坊子区坊子周边)坊子区行政街28号,2643,板楼,4.5元/平米/月,暂无信息,暂无信息,2栋,78户
土产杂品公司,(寿光市寿光市)新兴街292号,2978,塔板结合,0.4元/平米/月,暂无信息,暂无信息,2栋,80户
建新街小区,"(寿光市寿光市)建新街4301号, 建新街103号",3379,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,48户
五一宿舍,(坊子区坊子周边)长宁街五一宿舍,3250,板楼/塔板结合,0.1至0.5元/平米/月,暂无信息,暂无信息,15栋,456户
中医院家属院,(寿光市寿光市)迎宾路中医院家属院,3356,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,52户
石油公司宿舍,(寒亭区外国语学校)友谊路石油公司宿舍,3669,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,37户
颐德花园,(青州市青州市)海岱北路颐德花园,2944,未知类型,暂无信息,暂无信息,暂无信息,35栋,1423户
安丘市职业中专家属院,(安丘市安丘市)和平东路521号,3860,未知类型,暂无信息,暂无信息,暂无信息,5栋,270户
安丘市烟草公司家属院,(安丘市安丘市)潍徐南路安丘市烟草公司家属院,3363,未知类型,暂无信息,暂无信息,暂无信息,1栋,37户
人社局南院,(寿光市寿光市)公园北街人社局南院,3879,未知类型,暂无信息,暂无信息,暂无信息,1栋,17户
光明路千榕家纺小区,(寿光市寿光市)光明路千榕家纺小区,3446,未知类型,暂无信息,暂无信息,暂无信息,2栋,60户
渤海路千榕家纺小区,(寿光市寿光市)渤海路千榕家纺小区,3795,未知类型,暂无信息,暂无信息,暂无信息,2栋,74户
龙耀锦都,(安丘市安丘市)潍徐北路351号,3713,未知类型,暂无信息,暂无信息,暂无信息,23栋,1458户
酒厂宿舍,(坊子区坊子周边)恒安街酒厂宿舍,3103,板楼/塔板结合,0.3至0.5元/平米/月,暂无信息,暂无信息,7栋,156户
老建设银行宿舍,(坊子区坊子周边)兴坊路老建设银行宿舍,3079,板楼,暂无信息,暂无信息,暂无信息,1栋,18户
食品站小区,(寿光市寿光市)广场街食品站小区,2848,未知类型,暂无信息,暂无信息,暂无信息,2栋,44户
拖配厂家属院,(寿光市寿光市)光明路拖配厂家属院,3825,未知类型,暂无信息,暂无信息,暂无信息,2栋,54户
街办宿舍,(坊子区坊子周边)兴坊路街办宿舍,2978,板楼,1元/平米/月,暂无信息,暂无信息,1栋,40户
板桥家园,(坊子区坊子周边)七马路板桥家园,3389,板楼,0.48元/平米/月,暂无信息,暂无信息,1栋,60户
千榕家纺家属院,(寿光市寿光市)圣城街千榕家纺家属院,3335,塔板结合,0.45元/平米/月,暂无信息,暂无信息,2栋,136户
棉纺厂小区,(寿光市寿光市)晨鸣路棉纺厂小区,3259,板楼,0.3元/平米/月,暂无信息,暂无信息,3栋,168户
冷藏楼宿舍,(坊子区坊子周边)北海路冷藏楼宿舍,2431,板楼,暂无信息,暂无信息,暂无信息,2栋,72户
市场监督管理小区,(寒亭区高铁北站)丰华路986号,3532,塔板结合,3元/平米/月,暂无信息,暂无信息,2栋,56户
美的亚大厦,(坊子区坊子周边)长宁街8600号,3866,板楼,1.5元/平米/月,暂无信息,暂无信息,1栋,192户
老农行宿舍,(坊子区坊子周边)长宁街老农行宿舍,3552,板楼,暂无信息,暂无信息,暂无信息,2栋,31户
五里墩晨鸣热电厂生活区,(寿光市寿光市)静山路五里墩晨鸣热电厂生活区,2411,板楼,0.4元/平米/月,暂无信息,暂无信息,4栋,180户
畜牧局宿舍楼,(坊子区坊子周边)兴坊路畜牧局宿舍楼,2490,板楼,0.4元/平米/月,暂无信息,暂无信息,1栋,18户
红泥洼宿舍,(坊子区坊子周边)兴坊路红泥洼宿舍,2479,板楼,暂无信息,暂无信息,暂无信息,4栋,102户
度假村小区,(昌乐县昌乐县)恒安街306号,3730,未知类型,暂无信息,暂无信息,暂无信息,17栋,548户
交运家属院,(寿光市寿光市)文圣街交运家属院,3460,板楼,暂无信息,暂无信息,暂无信息,1栋,100户
水产东院,(寿光市寿光市)新兴街水产东院,3680,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
物资局宿舍,(坊子区坊子周边)青年路物资局宿舍,2634,板楼/塔板结合,0.4至0.48元/平米/月,潍坊蓝顿物业管理有限责任公司,暂无信息,4栋,151户
五三厂宿舍,(潍城区潍坊站)胜利西街2724号,3694,板楼,暂无信息,暂无信息,暂无信息,3栋,94户
武装部宿舍,(坊子区坊子周边)永宁路武装部宿舍,2633,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
职工家园,(寒亭区寒亭周边)山东省潍坊市寒亭区央子街道职工家园小区龙溪水岸,2807,塔板结合,暂无信息,暂无信息,暂无信息,14栋,45户
祥安公寓,(安丘市安丘市)人民路582号,3424,未知类型,暂无信息,暂无信息,暂无信息,7栋,324户
锦华苑,(潍城区万家福)怡园路2271号,3438,板楼,0.32元/平米/月,潍坊溢辉物业,潍坊水清木华置业有限公司,2栋,90户
基金会宿舍,(坊子区雷沃重工)北海路基金会宿舍,3826,板楼,暂无信息,暂无信息,暂无信息,3栋,90户
黄金家园,(坊子区坊子周边)建材路350号,3654,板楼,0.4至0.5元/平米/月,暂无信息,暂无信息,4栋,140户
长宁公寓,(坊子区坊子周边)七马路长宁公寓,3312,板楼,0.45元/平米/月,暂无信息,暂无信息,2栋,131户
行政街社区,(坊子区坊子周边)西四马路1号,3151,板楼/塔板结合,0.4至4.5元/平米/月,自己的物业,无,6栋,196户
中基饲料27号院,(坊子区坊子周边)兴坊路中基饲料27号院,3619,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,24户
农机局宿舍,(坊子区坊子周边)恒安街农机局宿舍,2423,塔板结合,0.45元/平米/月,暂无信息,暂无信息,1栋,18户
工业区派出所家属院,(寿光市寿光市)建新街工业区派出所家属院,2034,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
实验小学宿舍,(坊子区坊子周边)恒安街实验小学宿舍,2439,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
农机局西小区,(寿光市寿光市)光明路129号,2866,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
水泥厂宿舍,(青州市青州市)海岱中路1527号,3964,未知类型,暂无信息,暂无信息,暂无信息,3栋,81户
山东调水宿舍,(寿光市寿光市)健康街山东调水宿舍,3873,未知类型,暂无信息,暂无信息,暂无信息,3栋,23户
勘测研究院宿舍,(奎文区则尔庄)北宫西街勘测研究院宿舍,3322,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
云都酒店,(潍城区潍坊站)潍坊潍城区茶都大街502号（世纪泰华/中百商圈/风筝广场）,3605,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
西苑小区,(寿光市寿光市)金光街西苑小区,2190,未知类型,暂无信息,暂无信息,暂无信息,2栋,96户
老公路局家属院,(寿光市寿光市)圣城街4814号,4107,未知类型,暂无信息,暂无信息,暂无信息,2栋,40户
老区人民医院小区,(坊子区坊子周边)公安街80号,2518,板楼/塔板结合,0.4至0.48元/平米/月,暂无信息,暂无信息,3栋,142户
坊子老区水利局宿舍,(坊子区坊子周边)西四马路坊子老区水利局宿舍,2803,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,20户
凯马家属院,(寿光市寿光市)新建街凯马家属院,2864,板楼,0.3元/平米/月,暂无信息,暂无信息,3栋,148户
翡翠苑(昌乐县),(昌乐县昌乐县)利民街323号,3690,未知类型,暂无信息,暂无信息,暂无信息,10栋,379户
豪杰贸易广场,(潍城区豪德广场)东风西街539号,2702,塔板结合,1.5元/平米/月,暂无信息,暂无信息,3栋,187户
承信嘉城,(安丘市安丘市)和平东路985号,2406,未知类型,暂无信息,暂无信息,暂无信息,5栋,198户
西三马路中段一号楼,(坊子区坊子周边)西三马路老公安楼,2586,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,32户
潍城区向阳路175号,(潍城区十笏园)潍城区向阳路175号,3519,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
外贸家属院,(寿光市寿光市)寿光市光明路205号,3512,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,13户
汶水花园,(安丘市安丘市)华安路汶水花园,3749,未知类型,暂无信息,暂无信息,暂无信息,2栋,241户
长运小区,(寿光市寿光市)建新街4979号,2511,塔板结合,暂无信息,南京青和物业管理有限公司,暂无信息,4栋,87户
12中教师宿舍楼,(坊子区坊子周边)恒安街12中教师宿舍楼,3697,板楼,0.4至0.5元/平米/月,暂无信息,暂无信息,2栋,52户
中医院宿舍,(坊子区坊子周边)永宁路中医院宿舍,3769,板楼,0.4至0.5元/平米/月,潍坊新方置业有限公司,潍坊新方置业有限公司,2栋,54户
蓝星国际,(安丘市安丘市)兴安路20号,2922,未知类型,暂无信息,暂无信息,暂无信息,1栋,449户
商场路南十二户居民小区,(安丘市安丘市)商场路278号,3800,未知类型,暂无信息,暂无信息,暂无信息,5栋,181户
北宫北街1092号,(潍城区万家福)北宫北街1092号,3012,未知类型,暂无信息,暂无信息,暂无信息,1栋,10户
云都酒店,(潍城区潍坊站)潍坊潍城区茶都大街502号（世纪泰华/中百商圈/风筝广场）,3605,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
西苑小区,(寿光市寿光市)金光街西苑小区,2190,未知类型,暂无信息,暂无信息,暂无信息,2栋,96户
坊子老区水利局宿舍,(坊子区坊子周边)西四马路坊子老区水利局宿舍,2803,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,20户
实验小学宿舍,(坊子区坊子周边)恒安街实验小学宿舍,2439,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
潍城区向阳路175号,(潍城区十笏园)潍城区向阳路175号,3519,塔板结合,暂无信息,暂无信息,暂无信息,1栋,1户
西三马路中段一号楼,(坊子区坊子周边)西三马路老公安楼,2586,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,32户
仓圣社区,(寿光市寿光市)光明路209号,3171,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
老公路局家属院,(寿光市寿光市)圣城街4814号,4107,未知类型,暂无信息,暂无信息,暂无信息,2栋,40户
山东联盟化工集团有限公司第五生活区,(寿光市寿光市)光明路山东联盟化工集团有限公司第五生活区,2641,未知类型,暂无信息,暂无信息,暂无信息,2栋,80户
山东调水宿舍,(寿光市寿光市)健康街山东调水宿舍,3873,未知类型,暂无信息,暂无信息,暂无信息,3栋,23户
农机局西小区,(寿光市寿光市)光明路129号,2866,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
农机局宿舍,(坊子区坊子周边)恒安街农机局宿舍,2423,塔板结合,0.45元/平米/月,暂无信息,暂无信息,1栋,18户
中基饲料27号院,(坊子区坊子周边)兴坊路中基饲料27号院,3619,板楼,0.2元/平米/月,暂无信息,暂无信息,1栋,24户
水泥厂宿舍,(青州市青州市)海岱中路1527号,3964,未知类型,暂无信息,暂无信息,暂无信息,3栋,81户
长宁公寓,(坊子区坊子周边)七马路长宁公寓,3312,板楼,0.45元/平米/月,暂无信息,暂无信息,2栋,131户
行政街社区,(坊子区坊子周边)西四马路1号,3151,板楼/塔板结合,0.4至4.5元/平米/月,自己的物业,无,6栋,196户
西华昌南区,(坊子区坊子周边)八马路西华昌南区,3900,板楼/塔板结合,0.3至3元/平米/月,暂无信息,暂无信息,11栋,438户
领秀杰座,(奎文区北王)健康东街14278号,3596,塔楼,1.2元/平米/月,暂无信息,四川省聚丰房地产开发有限责任公司3,2栋,635户
黄金家园,(坊子区坊子周边)建材路350号,3654,板楼,0.4至0.5元/平米/月,暂无信息,暂无信息,4栋,140户
佳元小区,(坊子区坊子周边)北大营街6号,3737,板楼/塔板结合,0.5至4.5元/平米/月,暂无信息,暂无信息,5栋,144户
名门公馆,(寿光市寿光市)迎宾路25号,2861,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,480户
欣海花园,(寒亭区高铁北站)民主街315号,4524,塔楼/板楼,0.3至0.5元/平米/月,欣海花园物业服务公司,暂无信息,51栋,1725户
镜湖小区,(寒亭区高铁北站)运河西街镜湖小区,4620,板楼,0.4元/平米/月,潍坊大通物业管理有限公司,暂无信息,13栋,504户
泰华领域,(奎文区人民医院)胜利东街4888号,4791,塔板结合,1.8元/平米/月,潍坊世纪泰华物业管理有限公司,泰华地产开发商,1栋,2548户
苇湾社区西区,"(奎文区泰华)四平路苇湾社区, 福寿街四平路",4831,塔楼/板楼/塔板结合/平房,0.3至1元/平米/月,潍坊市海峰物业管理有限公司,上海天业科房置业有限公司,58栋,2634户
润扬新城,(潍城区潍坊站)邗江中路371号,4546,塔楼/板楼/塔板结合,0.9至1.2元/平米/月,暂无信息,潍坊市润扬置业有限公司,9栋,2584户
游麟小区,(奎文区则尔庄)游麟路63号,4849,塔楼/板楼/塔板结合,0.25至0.7元/平米/月,大连万达物业管理有限公司潍坊分公司,万达集团,13栋,625户
张辛庄社区,(潍城区十笏园)和平路290号,4639,塔楼/板楼/塔板结合,0.2至0.5元/平米/月,山东东方服务有限公司,潍坊壹品置业有限公司潍坊分公司,28栋,1130户
颐园社区,(潍城区十笏园)东风街颐园社区,4669,塔楼/板楼/塔板结合,0.3至20元/平米/月,暂无信息,潍坊海韵置业有限公司,45栋,2022户
卧龙社区,(奎文区则尔庄)四平路卧龙社区,4445,塔楼/板楼/塔板结合,0.25至10元/平米/月,青州市山水置业有限公司,潍坊市三元置业有限公司,52栋,1908户
西关中和街,(潍城区自怡园)永安南路59号,4731,板楼,0.5至10元/平米/月,山东诚通物业管理有限公司,潍坊海韵置业有限公司,55栋,1718户
文苑小区(寿光市),(寿光市寿光市)金光西街1159号,4413,板楼,0.4至0.5元/平米/月,暂无信息,暂无信息,6栋,240户
四中家属院,(坊子区雷沃重工)北海路四中家属院,4521,板楼,0.4至0.5元/平米/月,暂无信息,暂无信息,5栋,156户
苇湾社区东区,(奎文区泰华)四平路苇湾社区,4364,塔楼/板楼/塔板结合,0.3至0.5元/平米/月,暂无信息,绍兴天水置业有限公司,13栋,514户
管委会,(寒亭区寒亭第一实验小学)海天路管委会,4380,板楼,暂无信息,暂无信息,暂无信息,1栋,20户
尚都国际,(奎文区则尔庄)潍州路尚都国际,4686,板楼,0.95元/平米/月,暂无信息,保利集团,1栋,256户
向阳东区,(潍城区万家福)向阳路向阳东区,4574,塔楼/板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,8栋,198户
潍坊科技学院家属院西区,(寿光市寿光市)晨鸣路潍坊科技学院家属院西区,3978,板楼,0.4至0.5元/平米/月,寿光市惠丰物业管理有限公司,寿光卫东置业有限公司,4栋,156户
社会保险家属院,(寒亭区寒亭第一实验小学)友谊路社会保险家属院,4449,板楼,暂无信息,暂无信息,暂无信息,1栋,16户
舜之都王子座,(奎文区新华路北)北宫东街63号,4796,塔楼,1.1至1.6元/平米/月,潍坊康安物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,2栋,706户
人民医院家属院,(寒亭区寒亭第一实验小学)民主街2652号,4809,板楼/塔板结合,0.3至0.4元/平米/月,暂无信息,暂无信息,4栋,228户
十笏园小区,(潍城区十笏园)向阳路十笏园小区,4765,板楼,0.2至0.5元/平米/月,暂无信息,潍坊银燕置业有限公司,11栋,675户
中阳渤海花园,(寿光市寿光市)渤海路1557号,4276,塔板结合,1元/平米/月,暂无信息,寿光金鼎置业有限公司,5栋,638户
万锦国际广场,(潍城区潍坊站)健康西街1599号,4589,塔板结合,1.2元/平米/月,潍坊万锦商业经营管理有限公司,山东万锦置业发展有限公司,1栋,1452户
苹果园小区,(潍城区万家福)北宫北街502号,4218,板楼,0.3元/平米/月,暂无信息,潍坊和信置业有限公司,4栋,126户
西市场社区向阳小区,(潍城区潍坊站)向阳路西市场社区向阳小区,4369,未知类型,暂无信息,暂无信息,暂无信息,1栋,45户
泰华金泰广场,(潍城区福乐多)长松路8207号,4669,板楼,0.2元/平米/月,潍坊世纪泰华物业管理有限公司,泰华地产开发商,1栋,372户
向阳苑,(潍城区万家福)向阳路232号,4883,塔板结合,0.45元/平米/月,潍坊同德物业管理有限公司, 嘉兴世茂新世纪置业有限公司,1栋,75户
