小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
香樟庭院,(婺城区秋滨工业区)金衢路81号,14784,板楼,暂无信息,暂无信息,暂无信息,4栋,157户
胡大海弄8号,(婺城区江北)北山路胡大海小区,14088,板楼,暂无信息,暂无信息,无,4栋,152户
金殿苑,(婺城区江北)得春路53号,11752,板楼,0.5至1.2元/平米/月,暂无信息,未知,6栋,168户
人民东路1283号,(婺城区江北)人民东路1283号,12929,板楼,暂无信息,暂无信息,暂无信息,1栋,10户
都景蝶园,(金东区金东区)金山大道88-2号,12996,塔楼,0.4至1元/平米/月,金华市四季物业管理有限公司,安徽新华新茂置业有限公司,18栋,740户
百合公寓,(婺城区江北)丹光西路628弄39号,13718,板楼,暂无信息,暂无信息,无,1栋,25户
柳西苑,(婺城区江北)丹光西路239号,13056,板楼,1.2元/平米/月,暂无信息,无,8栋,318户
青春苑,(婺城区江北)通园路358号,13027,塔板结合,0.5元/平米/月,暂无信息,无,3栋,119户
山水人家,(婺城区江北)金带街968号,14516,板楼,0.5元/平米/月,暂无信息,无,5栋,260户
阳光香榭,(婺城区婺城新区)新洲路199号,12480,板楼/塔板结合,0.6元/平米/月,暂无信息,暂无信息,12栋,414户
东欣家园,(金东区金东区)湖杨街275号,15221,板楼,0.5至1.2元/平米/月,金华市新恒福物业管理有限责任公司,金华市台万工艺饰品有限公司,6栋,134户
锦春花园,(金东区金义都市新区)常春路锦春花园,11075,塔板结合,0.8至1.2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,16栋,402户
江南春城南区,(婺城区江南)三得街266号,15505,塔楼/板楼,0.8至1.6元/平米/月,暂无信息,中天地产,3栋,97户
银都花园(婺城区),(婺城区江南)兰溪街500号,15155,板楼,0.7至0.8元/平米/月,金华汉晟物业管理有限公司, 上海招平房地产开发有限公司,5栋,143户
金发兴园,(婺城区婺城新区)宾虹西路430－458号,13704,板楼,0.5元/平米/月,暂无信息,暂无信息,11栋,975户
芙苑路210号,(婺城区江北)芙苑路210号,14801,板楼,0.3元/平米/月,暂无信息,暂无信息,1栋,10户
秀水园,(婺城区婺城新区)临江东路836号,9901,板楼/塔板结合,1.8元/平米/月,暂无信息,暂无信息,3栋,353户
金发惠苑,(婺城区江北)环城西路2217号,10562,板楼,暂无信息,暂无信息,暂无信息,3栋,138户
湘江街88号,(婺城区江北)湘江街88号,12868,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
人民东路1290号,(婺城区江北)人民东路1290号,13656,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
巨龙腾逹湾名座,(婺城区婺城新区)宾虹西路2727号,13589,塔楼,1.5元/平米/月,暂无信息,暂无信息,2栋,132户
劳动路550号,(婺城区江北)劳动路550号,15367,未知类型,暂无信息,暂无信息,暂无信息,4栋,165户
耀江苑,(婺城区婺城新区)金江南街耀江苑,8255,板楼,0.5至0.6元/平米/月,暂无信息,暂无信息,7栋,168户
广天大厦,(婺城区江北)倍熙街59号,14130,板楼,1元/平米/月,暂无信息,暂无信息,1栋,55户
凤山街478弄21号,(婺城区江北)凤山街478弄21号,13772,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
中港大厦,(婺城区江北)人民西路968号,13739,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
得春路36号,(婺城区江北)得春路36号,12865,未知类型,暂无信息,暂无信息,暂无信息,1栋,47户
青春西路258号,(婺城区江北)青春西路258号,15592,未知类型,暂无信息,暂无信息,暂无信息,2栋,33户
金果苑,(金东区金东区)金瓯路金果苑,14089,塔板结合,1.2元/平米/月,暂无信息,金华市现代房产建设开发有限公司,11栋,28户
婺州街89号,(婺城区江南)婺州街89号,12384,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
人民西路128号,(婺城区江北)人民西路128号,14721,平房,1.5元/平米/月,无物业管理服务,无,1栋,32户
昌平路39号,(婺城区江北)昌平路39号,13132,板楼,0.8元/平米/月,暂无信息,暂无信息,1栋,72户
外贸小区,"(婺城区江北)九章路35号,九章路33号",13084,未知类型,暂无信息,暂无信息,暂无信息,2栋,66户
柳青十区,(义乌市北苑)柳青路柳青十区,11863,未知类型,暂无信息,暂无信息,暂无信息,31栋,988户
后畈邨,(兰溪市兰溪市)莲花路后畈邨,7658,未知类型,暂无信息,暂无信息,暂无信息,35栋,1336户
紫香苑,(金东区金义都市新区)清坊街紫香苑,10111,塔板结合,0.5元/平米/月,暂无信息,苏州新盛开发公司 ,3栋,64户
丹溪花园西区,(婺城区江南)兰溪街388号,17925,板楼,0.3元/平米/月,暂无信息,暂无信息,6栋,174户
柳苑街139号,(婺城区江北)柳苑街139号,14501,未知类型,暂无信息,暂无信息,暂无信息,1栋,36户
首创5号花园,(婺城区江北)柳苑街111号,8331,板楼,1.5元/平米/月,暂无信息,首创置业,2栋,40户
凤凰小区北区,(婺城区江北)劳动路525号,11236,板楼,暂无信息,暂无信息,暂无信息,2栋,50户
丰亭西路399号,(婺城区江北)丰亭西路399号,13719,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
五星公寓二期,(婺城区江北)广丰街30,13097,板楼,暂无信息,暂无信息,暂无信息,3栋,134户
海德公园,(东阳市东阳市)世贸大道605号,13500,塔板结合,暂无信息,暂无信息,暂无信息,14栋,2283户
巨龙山水逸居,(婺城区婺城新区)金龙路巨龙山水逸居,13739,板楼,1.8元/平米/月,暂无信息,暂无信息,1栋,150户
大昌宿舍,(婺城区江北)环城北路968号,14731,板楼,0.5元/平米/月,浙江当代物业服务有限公司, 陕西亿润经贸有限公司 ,3栋,102户
和春楼,(金东区金东区)商业街和春楼,6844,塔板结合,0.8元/平米/月,金华和瑞园物业管理有限公司,家和集团,1栋,48户
宝隆名园,(金东区金东区)华丰路宝隆名园,7047,板楼,1.5元/平米/月,暂无信息,温州中铁置业有限公司,8栋,581户
新狮乡园丁楼,(婺城区江北)柳青街116号,12436,板楼,暂无信息,暂无信息,无,2栋,72户
金龙东院,(婺城区江北)东荷街金龙东院,15069,板楼,1元/平米/月,暂无信息,金龙地产,3栋,68户
卫校宿舍,(婺城区江北)安居街99号,12146,板楼,1元/平米/月,暂无信息,集资房,2栋,54户
中天·云庭小区,(金东区金东区)金山大道中天·云庭小区,15099,板楼,2.3元/平米/月,暂无信息,金华中怡房地产开发有限公司,14栋,624户
海天城市雅园,(东阳市东阳市)关山北路海天城市雅园,11557,未知类型,暂无信息,暂无信息,暂无信息,8栋,216户
傅二村,(金东区金义都市新区)振兴路傅二村,7748,未知类型,暂无信息,暂无信息,暂无信息,1栋,5户
海德建国酒店员工宿舍,(东阳市东阳市)吴宁西路111号,11789,未知类型,暂无信息,暂无信息,暂无信息,1栋,301户
万城金都,"(兰溪市兰溪市)上园路527号, 上园路525号, 上园路529号",9603,未知类型,暂无信息,暂无信息,暂无信息,2栋,116户
嘉星上尚城,(兰溪市兰溪市)金角路588号,11761,未知类型,暂无信息,暂无信息,暂无信息,6栋,98户
望江苑,(兰溪市兰溪溪望文华)横山路16号,10115,未知类型,暂无信息,暂无信息,暂无信息,3栋,100户
新湖香格里拉,(兰溪市兰溪溪望文华)衢江路3号,15613,未知类型,暂无信息,暂无信息,暂无信息,3栋,85户
金色华府,(兰溪市兰溪市)环城西路金色华府,9548,未知类型,暂无信息,暂无信息,暂无信息,17栋,618户
永胜小区,(义乌市江东)东洲路20号,13056,未知类型,暂无信息,暂无信息,暂无信息,121栋,1560户
候儿小区,(义乌市江东)平海路72号,9168,未知类型,暂无信息,暂无信息,暂无信息,37栋,1044户
下街村,(金东区金东区)站前路下街村,8958,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
锦天大厦,"(兰溪市兰溪溪望文华)丹华路208号,振兴路190号",7377,未知类型,暂无信息,暂无信息,暂无信息,1栋,44户
朝阳小区,(东阳市东阳市)振兴路朝阳小区,13806,未知类型,暂无信息,暂无信息,暂无信息,2栋,40户
东望文华,(义乌市廿三里)开元北街2号,9447,未知类型,暂无信息,暂无信息,暂无信息,2栋,200户
衡山路199号住宅楼,(兰溪市兰溪溪望文华)衡山路199号,8050,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
华丰商城,(金东区金东区)商业街华丰商城,9525,板楼,1.2元/平米/月,金华桃园物业管理有限公司, 合肥万科瑞翔地产有限公司,6栋,204户
新狮乡园丁楼,(婺城区江北)柳青街116号,12436,板楼,暂无信息,暂无信息,无,2栋,72户
五里亭新村,(婺城区江南)康亭街26号,14074,未知类型,暂无信息,暂无信息,暂无信息,19栋,368户
五星公寓一期,(婺城区江北)迪耳路38号,12743,未知类型,暂无信息,暂无信息,暂无信息,3栋,100户
金佛手小区(劳动路),(婺城区江北)劳动路248号,12159,板楼,暂无信息,暂无信息,暂无信息,6栋,267户
兰冶村,(兰溪市兰溪市)城郊西路17号,8085,未知类型,暂无信息,暂无信息,暂无信息,5栋,101户
傅村镇向阳南路1号,(金东区金义都市新区)清坊街傅村镇向阳南路1号,9153,未知类型,暂无信息,暂无信息,暂无信息,1栋,22户
龙腾创业大厦,(婺城区江南)丹溪路1171号,10112,塔楼,暂无信息,暂无信息,暂无信息,1栋,351户
浙中国际悦府,(兰溪市兰溪溪望文华)渔洲路浙中国际悦府,8144,未知类型,暂无信息,暂无信息,暂无信息,4栋,250户
三江路35住宅楼,(兰溪市兰溪溪望文华)三江路35号,9629,未知类型,暂无信息,暂无信息,暂无信息,1栋,48户
水岸家园,(义乌市义乌市)枫赤线水岸家园,12934,未知类型,17.5元/平米/月,暂无信息,暂无信息,19栋,1626户
嘉禾雅苑,(兰溪市)横溪镇冠山路799号,7165,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
新塘北路112号,(永康市永康市)新塘北路112号,7283,未知类型,暂无信息,暂无信息,暂无信息,1栋,7户
文昌花苑,(永康市永康市)环镇东路文昌花苑,8305,未知类型,暂无信息,暂无信息,暂无信息,10栋,1524户
九铃东路3010号,(永康市永康市)九铃东路3010号,12835,未知类型,暂无信息,暂无信息,暂无信息,3栋,60户
溪中东路66号,(永康市永康市)溪中东路66号,14343,未知类型,暂无信息,暂无信息,暂无信息,1栋,64户
物资回收综合楼,(永康市永康市)九铃东路3235号,13750,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
三马路三十八弄,(永康市永康市)三马路38弄,15199,未知类型,暂无信息,暂无信息,暂无信息,12栋,45户
武警公寓,(婺城区江南)丹南街12号,15445,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
人民路81号,(东阳市东阳市)人民路81号,13687,未知类型,暂无信息,暂无信息,暂无信息,1栋,40户
永兴路,(永康市永康市)永兴路,13904,未知类型,暂无信息,暂无信息,暂无信息,2栋,10户
永富南路75号,(永康市永康市)永富南路75号,13343,未知类型,暂无信息,暂无信息,暂无信息,2栋,25户
城南教师楼,(永康市永康市)华丰西路城南教师楼,12758,未知类型,暂无信息,暂无信息,暂无信息,17栋,484户
九铃西路1037号,(永康市永康市)九铃西路1037号,11123,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
华丰中路50号,(永康市永康市)华丰中路50号,13856,未知类型,暂无信息,暂无信息,暂无信息,1栋,20户
华丰西路225号,(永康市永康市)华丰西路225号,13111,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
智汇园,(婺城区秋滨工业区)金衢路智汇园,9981,未知类型,暂无信息,暂无信息,暂无信息,2栋,338户
中月珑园,(永康市永康市)花城中路中月珑园,15438,未知类型,暂无信息,暂无信息,暂无信息,11栋,868户
又见康桥,(婺城区婺城新区)宾虹西路2518号,15232,板楼,1元/平米/月,暂无信息,暂无信息,26栋,58户
华电新村,(婺城区婺城新区)白门线华电新村,9037,板楼/塔板结合/平房,0.5至2元/平米/月,暂无信息,暂无信息,65栋,2293户
怡景聚贤庭,(婺城区婺城新区)新洲路202号,14003,板楼/塔板结合,0.5至1.2元/平米/月,金华市安德物业管理有限公司,暂无信息,9栋,545户
银都花园(婺城区),(婺城区江南)兰溪街500号,15155,板楼,0.7至0.8元/平米/月,金华汉晟物业管理有限公司, 上海招平房地产开发有限公司,5栋,143户
芙苑路210号,(婺城区江北)芙苑路210号,14801,板楼,0.3元/平米/月,暂无信息,暂无信息,1栋,10户
卫校宿舍,(婺城区江北)安居街99号,12146,板楼,1元/平米/月,暂无信息,集资房,2栋,54户
金龙东院,(婺城区江北)东荷街金龙东院,15069,板楼,1元/平米/月,暂无信息,金龙地产,3栋,68户
聚鑫苑,(金东区金东区)金山大道88号,7884,平房,1至1.8元/平米/月,华丰物业,开发区建设集团建设开发分公司开发,4栋,104户
聚鑫商城,(金东区金东区)金山大道88号,8144,平房,1.5元/平米/月,暂无信息,华丰房地产,3栋,86户
华顺苑,(金东区金东区)昌顺路华顺苑,9084,塔板结合,0.3元/平米/月,浙江保亿物业服务股份有限公司,晋中开发区房地产开发有限公司,5栋,120户
锦苑小区,(婺城区江南)东阳街999号,15399,塔板结合,暂无信息,暂无信息,金华利玛房地产开发有限公司,4栋,110户
商城花园,(金东区金东区)金山大道105号,14725,板楼,1.5元/平米/月,金华桃园物业管理有限公司, 陕西亿润经贸有限公司 ,3栋,155户
怡景园东区,(婺城区江北)柳青街139号,15428,板楼,1.5元/平米/月,金华市新恒福物业管理有限责任公司,无,1栋,144户
西塘苑,(婺城区江北)解放西路676号,14030,未知类型,暂无信息,暂无信息,暂无信息,4栋,112户
人民西路1025号,(婺城区江北)人民西路1025号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,45户
芙峰街185号,(婺城区江北)芙峰街185号,13706,未知类型,1.2元/平米/月,暂无信息,暂无信息,1栋,20户
杏林苑,(婺城区江南)双馨路127号,15589,板楼/塔板结合,1元/平米/月,金华和美物业管理有限公司,1,7栋,152户
锦苑小区,(婺城区江南)东阳街999号,15399,塔板结合,暂无信息,暂无信息,金华利玛房地产开发有限公司,4栋,110户
大昌宿舍,(婺城区江北)环城北路968号,14731,板楼,0.5元/平米/月,浙江当代物业服务有限公司, 陕西亿润经贸有限公司 ,3栋,102户
白沙苑,(婺城区婺城新区)白沙路11号,14548,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,96户
金凤小区,(婺城区江北)劳动路601号,15213,未知类型,暂无信息,暂无信息,暂无信息,2栋,45户
保集外滩商业广场,(金东区金东区)清照路828号,8172,未知类型,暂无信息,暂无信息,暂无信息,2栋,2016户
浙商财富公馆,(东阳市东阳市)江滨南街1001号,9165,塔楼,暂无信息,暂无信息,暂无信息,6栋,542户
博大城市花园,(东阳市东阳市)汉宁西路19巷,10602,未知类型,暂无信息,暂无信息,暂无信息,12栋,442户
万达中心,(义乌市稠江)新科路9号,12166,未知类型,暂无信息,暂无信息,暂无信息,1栋,851户
汉宁东路小区,(东阳市东阳市)汉宁东路222号,15533,未知类型,暂无信息,暂无信息,暂无信息,1栋,96户
东景小区,(东阳市东阳市)东景路东景小区,14488,未知类型,暂无信息,暂无信息,暂无信息,240栋,410户
金成铭座,(东阳市东阳市)东义路157号,12614,未知类型,暂无信息,暂无信息,暂无信息,2栋,265户
南岘新村,(东阳市东阳市)双岘路107号,14605,未知类型,暂无信息,暂无信息,暂无信息,84栋,4903户
艺海云庭,(东阳市东阳市)艺海北路208号,14635,未知类型,1.8元/平米/月,暂无信息,暂无信息,3栋,145户
万达广场4号甲级写字楼,(金东区多湖)东市南街777号,12567,塔楼,3元/平米/月,金华市万达花园物业管理有限公司,万达集团,1栋,500户
时代雅居南区,(东阳市东阳市)小康路77号,12993,未知类型,暂无信息,暂无信息,暂无信息,96栋,439户
天工今日家园,(东阳市东阳市)广福西街天工今日家园,13025,未知类型,暂无信息,暂无信息,暂无信息,6栋,233户
曙光路111号,(婺城区江北)曙光路111号,15213,板楼,暂无信息,暂无信息,无,1栋,9户
信联大厦四季华庭,(兰溪市兰溪溪望文华)丹溪大道信联大厦四季华庭,10876,未知类型,暂无信息,暂无信息,暂无信息,1栋,96户
明珠广场,(义乌市义乌市)大陈大道288号,15251,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
西山路333号,(兰溪市兰溪溪望文华)西山路333号,10642,未知类型,暂无信息,暂无信息,暂无信息,2栋,52户
檀公馆,(东阳市东阳市)世贸大道168号,8768,未知类型,暂无信息,暂无信息,暂无信息,1栋,618户
芙峰街185号,(婺城区江北)芙峰街185号,13706,未知类型,1.2元/平米/月,暂无信息,暂无信息,1栋,20户
人民西路1025号,(婺城区江北)人民西路1025号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,45户
金佛手小区(劳动路),(婺城区江北)劳动路248号,12159,板楼,暂无信息,暂无信息,暂无信息,6栋,267户
双溪源,(婺城区安地)香溪街66号,14530,未知类型,暂无信息,暂无信息,暂无信息,3栋,22户
丹溪花园西区,(婺城区江南)兰溪街388号,17925,板楼,0.3元/平米/月,暂无信息,暂无信息,6栋,174户
紫香苑,(金东区金义都市新区)清坊街紫香苑,10111,塔板结合,0.5元/平米/月,暂无信息,苏州新盛开发公司 ,3栋,64户
西塘苑,(婺城区江北)解放西路676号,14030,未知类型,暂无信息,暂无信息,暂无信息,4栋,112户
白云书苑,(东阳市东阳市)东义路189号,13677,塔板结合,暂无信息,暂无信息,暂无信息,1栋,50户
胡大海弄8号,(婺城区江北)北山路胡大海小区,14088,板楼,暂无信息,暂无信息,无,4栋,152户
金殿苑,(婺城区江北)得春路53号,11752,板楼,0.5至1.2元/平米/月,暂无信息,未知,6栋,168户
都景蝶园,(金东区金东区)金山大道88-2号,12996,塔楼,0.4至1元/平米/月,金华市四季物业管理有限公司,安徽新华新茂置业有限公司,18栋,740户
百合公寓,(婺城区江北)丹光西路628弄39号,13718,板楼,暂无信息,暂无信息,无,1栋,25户
柳西苑,(婺城区江北)丹光西路239号,13056,板楼,1.2元/平米/月,暂无信息,无,8栋,318户
青春苑,(婺城区江北)通园路358号,13027,塔板结合,0.5元/平米/月,暂无信息,无,3栋,119户
山水人家,(婺城区江北)金带街968号,14516,板楼,0.5元/平米/月,暂无信息,无,5栋,260户
东景小区东区,(婺城区江北)秀景路东景小区东区,15076,板楼,0.5元/平米/月,暂无信息,集资房,4栋,168户
人民东路1283号,(婺城区江北)人民东路1283号,12929,板楼,暂无信息,暂无信息,暂无信息,1栋,10户
宝隆名园,(金东区金东区)华丰路宝隆名园,7047,板楼,1.5元/平米/月,暂无信息,温州中铁置业有限公司,8栋,581户
