小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
星湾家园,(平湖市平湖市)星华路797号,7753,板楼,0.8至1.5元/平米/月,暂无信息,暂无信息,2栋,11户
锦凰丽苑,(海宁市海宁市)海宁市凤凰山路62号,6950,板楼,暂无信息,暂无信息,暂无信息,2栋,24户
泰富商业广场,(南湖区南湖区)南溪西路2035号,6930,板楼,0.2元/平米/月,无物业,嘉兴市泰富房地产开发有限公司,4栋,649户
嘉兴总部商务花园,(南湖区南湖区)嘉兴市总部商务花园68号楼,6591,板楼/塔板结合,暂无信息,暂无信息,暂无信息,6栋,214户
多凌景苑,(平湖市嘉兴港区（乍浦）)南湾北路16号,7529,板楼/塔板结合,0.8至1.5元/平米/月,无物业,浙江多凌置业股份有限公司,36栋,1170户
京都圣汇,(平湖市平湖市)福臻路京都圣汇,4994,未知类型,暂无信息,暂无信息,暂无信息,2栋,180户
绿洲花苑,(平湖市平湖市)港城路绿洲花苑,7584,板楼,1元/平米/月,暂无信息,暂无信息,16栋,254户
凤启路,(南湖区南湖区)凤启路,6954,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
新新小区,(平湖市平湖市)浙江省嘉兴市平湖市独山港镇新新小区,5777,未知类型,暂无信息,暂无信息,暂无信息,3栋,4户
汇兴路121号,(桐乡市桐乡市)汇兴路121号,6702,未知类型,暂无信息,暂无信息,暂无信息,2栋,30户
东方商厦,(海宁市海宁市)工人路122号,6729,塔板结合,暂无信息,暂无信息,暂无信息,1栋,372户
广隆财富中心,(海宁市海宁市)钱江西路238号,6776,塔板结合,暂无信息,暂无信息,暂无信息,11栋,508户
铂爵公馆,(海宁市海宁市)联合路895号,6566,板楼,2元/平米/月,嘉兴市新金桥物业管理有限公司海宁分公司,海宁市农副产品批发市场有限公司,4栋,799户
她他花园,(南湖区南湖区)嘉兴市南湖区亚美路,6200,板楼,2元/平米/月,嘉兴市远龙物业管理有限公司,嘉兴鸿锦置业有限公司,2栋,192户
凤凰商厦,(海宁市海宁市)凤凰路2号,7669,板楼,暂无信息,暂无信息,暂无信息,1栋,4户
颐高广场,(南湖区南湖区)中环西路500号,7079,板楼,2.2元/平米/月,暂无信息,颐高集团有限公司,2栋,717户
子恺东路,(桐乡市桐乡市)子恺东路,7491,未知类型,暂无信息,暂无信息,暂无信息,3栋,22户
龙源花园,(秀洲区秀洲区)嘉民路44号,6555,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
福馨花园,(嘉善县嘉善县)杨庙大道46号,7562,板楼,0.5至1.3元/平米/月,江苏中南物业服务有限公司,	西安大德房地产开发有限公司,8栋,235户
广福东路68号,(桐乡市桐乡市)广福东路68号,4883,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
琴秋西路175号,(桐乡市桐乡市)琴秋路175号,6809,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
锦凰丽苑,(海宁市海宁市)海宁市凤凰山路62号,6950,板楼,暂无信息,暂无信息,暂无信息,2栋,24户
长海大厦,(海宁市海宁市)海州西路137号,6023,未知类型,暂无信息,暂无信息,暂无信息,1栋,5户
宜家园,(平湖市嘉兴港区（乍浦）)林丰路688号,7154,板楼/塔板结合,1.5元/平米/月,苏州易亚物业管理有限公司,绥芬河易正投资有限公司,2栋,88户
中核二四公司宿舍,(南湖区南湖区)新丰镇新阳路199号,5837,板楼,暂无信息,暂无信息,暂无信息,3栋,81户
江南新天地,(秀洲区秀洲区)江南新天地2幢108号,5241,塔楼,2.5元/平米/月,暂无信息,暂无信息,2栋,189户
新文化广场,(南湖区南湖区)香槟街232号,7694,板楼,1.8元/平米/月,暂无信息,暂无信息,2栋,1166户
南龙公寓,(嘉善县嘉善县)天凝大道,7105,板楼,0.5元/平米/月,暂无信息, 石家庄博皓房地产开发公司有限公司,9栋,429户
鸿运大厦,(海宁市海宁市)硖石街道农丰路鸿运大厦,7764,塔楼,2元/平米/月,暂无信息,海宁市建材商贸城开发有限公司,1栋,466户
天妃西苑小区,(平湖市嘉兴港区（乍浦）)天妃路天妃西苑小区,7287,板楼,暂无信息,无物业,许昌东湖置业有限公司,123栋,3063户
嘉福楼,(平湖市嘉兴港区（乍浦）)天妃路嘉福楼,7446,未知类型,暂无信息,暂无信息,暂无信息,1栋,144户
江南摩尔东区,(秀洲区秀洲区)洪兴路江南摩尔东区,7069,塔楼,暂无信息,暂无信息,暂无信息,1栋,850户
南龙公寓,(嘉善县嘉善县)天凝大道,7105,板楼,0.5元/平米/月,暂无信息, 石家庄博皓房地产开发公司有限公司,9栋,429户
嘉汇城市广场,(嘉善县嘉善县)晋阳东路1111号,11718,板楼,1.5至1.8元/平米/月,嘉兴都汇物业管理有限公司,嘉兴都汇置业有限公司,11栋,2329户
东鼎名人府邸,(嘉善县嘉善县)三仙路一号,13316,板楼/平房,1.2至1.8元/平米/月,暂无信息,华夏幸福基业股份有限公司,24栋,3054户
金沙苑,(海宁市海宁市)启潮路金沙苑,13577,塔板结合,0.8元/平米/月,永升物业,浙江星星港湾房地产开发有限公司,58栋,1584户
好第坊,(南湖区南湖区)广益路2129号,12073,塔楼/板楼,1.7至2.2元/平米/月,嘉兴市嘉富物业服务有限公司,"""浙江富园房地产开发有限公司",14栋,2338户
春江中心,(南湖区南湖区)广益路春江中心,8974,塔楼/板楼/塔板结合,1.86至2.5元/平米/月,桐乡万达置业有限公司,万达广场,4栋,2648户
北大金城,(嘉善县嘉善县)体育北路533号,13668,板楼,0.6至1.5元/平米/月,嘉善宜家物业管理有限公司, 重庆桥达茂宸房地产开发有限公司,47栋,1997户
金穗月亮湾,(南湖区南湖区)嘉杭路金穗月亮湾,14788,板楼,0.25至2.2元/平米/月,暂无信息,丽江金穗房地产开发有限公司,67栋,2149户
嘉业阳光城(嘉善县),(嘉善县嘉善县)晋吉路61号,15503,板楼,1至1.5元/平米/月,广东碧桂园物业服务股份有限公司,金科集团苏州金科科润房地产开发有限公司,88栋,2394户
万好家居,(南湖区南湖区)庆丰路万好家居,8072,板楼,0.6至1元/平米/月,嘉兴市析嘉物业有限公司,	西安大德房地产开发有限公司,12栋,1008户
御景苑,(海宁市海宁市)长河路128号,11381,塔楼/板楼,1.45至1.8元/平米/月,海宁市立德物业管理有限责任公司,无开发商,5栋,577户
都市先锋,(秀洲区秀洲区)常秀街80号,11313,板楼,1.2元/平米/月,嘉兴市远洋物业有限责任公司,广州市白去城镇地产有限公司,2栋,504户
水木晶华,(嘉善县嘉善县)晋阳东路859号,14885,板楼,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,11栋,493户
卡森卫星城名庭园,(海宁市海宁市)沈塘路卡森卫星城名庭园,12029,板楼/塔板结合,1至2.2元/平米/月,海宁市四海之家物业管理有限公司, 重庆汇东房地产开发有限公司,64栋,1912户
和平景苑,(海宁市海宁市)平川路69号,14809,板楼,0.6至1.8元/平米/月,嘉兴市新地置业有限公司,上海和平实业有限公司,30栋,1004户
尚东名邸,(秀洲区秀洲区)中环北路尚东名邸,14492,板楼,1.8至3元/平米/月,暂无信息,北京尚东嘉华置业有限公司,21栋,2743户
桃源林语坊,(南湖区南湖区)大桥北路283号,10535,板楼,1.2元/平米/月,嘉兴宜居物业管理有限公司,暂无信息,17栋,1058户
万联公馆,(嘉善县嘉善县)嘉善大道万联公馆,11428,塔板结合,3元/平米/月,嘉善万联物业管理有限责任公司,万联上书房集团有限公司,2栋,793户
和风丽园,(秀洲区秀洲区)和风路474号,13217,板楼/塔板结合,0.6元/平米/月,暂无信息,和裕地产,16栋,949户
金鹭倾城一品,(海宁市海宁市)海宁大道218号,8755,板楼,2.5元/平米/月,暂无信息, 太原俊景房地产开发有限公司,1栋,445户
嘉华广场,(南湖区南湖区)中山东路205号,11302,塔楼,1.6元/平米/月,暂无信息,万科房产,1栋,672户
禾源新都南区,(南湖区南湖区)开禧路禾源新都南区,11958,板楼,0.25至0.3元/平米/月,嘉兴大树物业管理有限公司,嘉兴恒大置业有限公司,60栋,2365户
长安虹桥花园,(海宁市海宁市)汉帛路125号,15226,板楼/塔板结合/平房,0.8至1.8元/平米/月,海宁工联物业服务有限公司,长欣建筑有限公司,19栋,754户
云都大厦,(南湖区南湖区)越秀北路306号,10104,塔楼,2元/平米/月,嘉兴市美好居物业管理有限公司,云纺置业,1栋,300户
杉杉in象,(秀洲区秀洲区)中环西路1857-1861-1865号,10414,塔楼/板楼,2.7元/平米/月,暂无信息,嘉兴杉杉生活广场有限公司,4栋,905户
禾源新都北区,(南湖区南湖区)开禧路禾源新都北区,12974,板楼,0.25至0.3元/平米/月,大树物业,城建,53栋,1557户
浙联金座,(秀洲区秀洲区)洪兴路2203号,8528,塔楼/板楼,1.8元/平米/月,浙江江南摩尔物业经营有限公司嘉善分公司,深圳是金马地产有限公司,2栋,460户
嘉禾北京城二区,(南湖区南湖区)北京路185号,12063,板楼,0.6元/平米/月,暂无信息,北京嘉禾远东置业有限公司,6栋,361户
杭海大厦,(海宁市海宁市)启潮路8号,10510,塔板结合,1.5元/平米/月,嘉兴市析嘉物业有限公司,"""浙江富园房地产开发有限公司",1栋,193户
嘉兴人才公寓,(南湖区南湖区)创新路220号,8215,塔板结合,1.6元/平米/月,嘉兴人才公寓建设开发有限公司,大综艺集团,6栋,2619户
黎明苑,(南湖区南湖区)东余线黎明苑,15977,板楼,0.8元/平米/月,暂无信息,嘉兴江浩置业有限公司,23栋,522户
梅里春天,(秀洲区秀洲区)梅北路梅里春天,11327,平房,暂无信息,暂无信息,暂无信息,14栋,1580户
百妙公寓二期,(南湖区南湖区)恒力路26-9号,14986,板楼,0.25元/平米/月,嘉兴市嘉城环艺物业经营管理有限公司, 大理耀鹏房地产开发有限责任公司,21栋,818户
昌盛花园东区,(秀洲区秀洲区)昌盛中路昌盛花园东区,15236,塔楼/板楼,0.9元/平米/月,暂无信息,嘉兴经济开发区投资发展集团有限责任公司,35栋,1066户
财富之星,(海宁市海宁市)环镇北路311号,9113,板楼,1.5至1.8元/平米/月,嘉兴市析嘉物业有限公司,四川西财置业公司,8栋,422户
栅堰新村社区,(南湖区南湖区)洪声路30号,14996,塔楼/板楼/塔板结合,0.5至6元/平米/月,无物业, 陕西亿润经贸有限公司 ,83栋,2375户
慕容城,(海宁市海宁市)隆兴路101号,14570,塔楼/板楼,1.8至2.3元/平米/月,南都物业服务股份有限公司海宁分公司,无,13栋,1247户
金鼎广场,(南湖区南湖区)建国路400号,9287,塔板结合,1.8元/平米/月,无物业,上海中冶嘉禾置业有限公司,2栋,476户
星雅汇,(南湖区南湖区)清华路星雅汇,8657,板楼,3元/平米/月,浙江绿城绿发物业服务有限公司,西安海荣集团,2栋,235户
新月公寓,(南湖区南湖区)文昌路2081号,14360,板楼,1.8元/平米/月,天宇流星物业管理有限公司,万科,58栋,1996户
园乐新村,(平湖市平湖市)新华路888号,14781,塔楼/板楼,暂无信息,无物业,三亚美海龙房地产开发有限公司,38栋,772户
宜家公寓,(南湖区南湖区)中环西路342号,9275,塔楼,2元/平米/月,无物业,兰州万科物业服务有限公司,1栋,190户
海洋花园,(平湖市嘉兴港区（乍浦）)九龙山旅游度假区,10406,板楼,1.86元/平米/月,嘉兴海旅物业管理有限公司平湖分公司  ,平湖九龙山海洋花园度假有限公司,8栋,404户
百合公馆,(海宁市海宁市)文宗南路313号,10557,板楼,3.3元/平米/月,海宁市嘉宁物业管理有限公司,海宁市恒立房地产开发有限公司,1栋,213户
龙熹园,(嘉善县嘉善县)窑砖北路80号,10908,板楼,1.9元/平米/月,业主自筹物业, 陕西亿润经贸有限公司 ,13栋,390户
盈和花苑,(嘉善县嘉善县)兴学路329号,15292,板楼,0.7元/平米/月,嘉善金钥匙物业管理有限公司,浙江省直开发商,5栋,267户
旺家园,(嘉善县嘉善县)洪兴路205号,8172,板楼,1.4元/平米/月,暂无信息,湖南新族房地产开发有限公司,5栋,158户
香堤绿都,(平湖市平湖市)平成路712号,12965,塔板结合,1至1.6元/平米/月,新鑫物业服务有限公司,上海为至房地产开发有限公司,18栋,661户
宏兴东区,(平湖市平湖市)兴平路245号,14259,板楼,1元/平米/月,暂无信息,金胜小区,8栋,114户
阳光花城,(桐乡市桐乡市)凯旋路1398号,15407,板楼/塔板结合,2元/平米/月,浙江华泰房地产有限公司,乌镇旅游股份有限公司,48栋,942户
皇都佳苑,(平湖市嘉兴港区（乍浦）)天妃路229号,9315,板楼,0.5至1.3元/平米/月,无物业,伊春市小松源置业有限公司,36栋,1493户
巨石新村,(桐乡市桐乡市)长乐路126号,11676,板楼/塔板结合,暂无信息,暂无信息,暂无信息,12栋,117户
滨海丽景,(平湖市嘉兴港区（乍浦）)南湾路23号,8151,板楼,暂无信息,暂无信息,金胜小区,4栋,466户
红建花苑,(平湖市平湖市)宏建路红建花苑,11789,板楼,暂无信息,无物业,蓝高小区,97栋,2221户
中景名苑,(嘉善县嘉善县)惠民大道359号,15490,板楼,1.4元/平米/月,荷花堤街道办,暂无信息,6栋,132户
宏福公寓,(嘉善县嘉善县)平川路266号,13151,板楼,暂无信息,暂无信息,暂无信息,4栋,85户
兴阳花苑,(平湖市平湖市)兴阳路兴阳花苑,15506,板楼,暂无信息,无物业,"""乐清市乐成镇房地产建设开发公司",46栋,1352户
星洲东湖花苑,(平湖市平湖市)三港路313号,15548,板楼,1元/平米/月,无物业,福建新东湖投资有限公司,41栋,1231户
龙鑫公寓(嘉善县),(嘉善县嘉善县)晋阳东路龙鑫公寓,12313,板楼,1.24元/平米/月,嘉兴市建业物业管理有限公司,重庆富州房地产开发有限公司,7栋,106户
阳光嘉苑,(平湖市平湖市)曹金路440号,14859,板楼/平房,2元/平米/月,苏州悦华置合物业服务有限公司, 陕西亿润经贸有限公司 ,45栋,1800户
滨湖新村,(平湖市平湖市)梅园路513号,12246,板楼/塔板结合,1至1.05元/平米/月,平湖九龙山海洋花园度假有限公司,金胜小区,34栋,791户
德城·星东铭苑,(桐乡市桐乡市)青阳西路崇明大道交叉口,9326,板楼,1.8元/平米/月,无物业,上海巨成置业有限责任公司,12栋,788户
港汇广场,(桐乡市桐乡市)崇德西路310号,9709,板楼,2至2.5元/平米/月,港汇经营管理有限公司,桐乡市巨丰房地产有限公司,2栋,784户
阳海景怡南区,(秀洲区秀洲区)云海路58号,12200,板楼,0.25元/平米/月,嘉兴市雅洁物业服务有限公司,嘉兴市万合商业房地产开发有限公司,20栋,760户
长虹春天,(秀洲区秀洲区)运河东路999号,11835,板楼,1.7至1.86元/平米/月,暂无信息,嘉兴吉恩仕置业有限公司,15栋,852户
树人小区,(海宁市海宁市)西山路993-995号,14785,板楼,2元/平米/月,暂无信息,暂无信息,8栋,184户
凯旋公寓,(秀洲区秀洲区)友谊街44号,13738,未知类型,暂无信息,暂无信息,暂无信息,4栋,159户
建明公寓,(秀洲区秀洲区)天河街77号,15111,塔楼/板楼,0.3元/平米/月,嘉兴市经济物业公司,松建集团,14栋,609户
湘景苑,(南湖区南湖区)七星路湘景苑,10516,板楼,0.7元/平米/月,暂无信息,暂无信息,16栋,460户
石雪公寓北区,(南湖区南湖区)新气象路石雪公寓北区,15413,板楼,0.25元/平米/月,暂无信息,碧桂园,26栋,1508户
三家浜公寓采菊苑,(南湖区南湖区)桥埭路273号,11409,塔楼/板楼,0.25元/平米/月,暂无信息,上海中星集团协利置业有限公司,27栋,680户
穆湖花园阳光苑,(南湖区南湖区)禾兴北路511号,14454,板楼,1元/平米/月,暂无信息,穆棱市绥穆新城置业有限公司,8栋,288户
西马桥社区翠竹苑,(南湖区南湖区)禾兴北路522号,14483,板楼,0.4元/平米/月,暂无信息,惠州市创城水电安装有限公司,12栋,546户
名人国际花园,(秀洲区秀洲区)洪兴路593号,14523,塔楼,0.7元/平米/月,嘉兴市越秀物业管理有限公司, 重庆汇东房地产开发有限公司,4栋,244户
月河公寓北区,(南湖区南湖区)同乐路265号,15172,板楼,暂无信息,暂无信息,暂无信息,5栋,62户
建业公寓,(南湖区南湖区)彩虹街32号,11473,板楼,暂无信息,暂无信息,卢湾建业,4栋,102户
长风苑,(南湖区南湖区)禾兴北路126号,15404,板楼,0.4元/平米/月,嘉环园林物业管理有限公司,嘉兴经房置业有限公司,23栋,769户
丰乐公寓,(南湖区南湖区)同乐路552号,15287,板楼,0.8元/平米/月,暂无信息,"""温州育英房地产开发有限公司",7栋,210户
洛溪嘉苑东区,(海宁市海宁市)庆仲路45号,12092,板楼,1元/平米/月,暂无信息,暂无信息,14栋,253户
亚澳花苑,(南湖区南湖区)大桥镇天宁路524号,11887,板楼,0.25元/平米/月,暂无信息,暂无信息,15栋,686户
东景园,(南湖区南湖区)十八里西街296号,13364,平房,2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,4栋,148户
春晖苑,(南湖区南湖区)洪声路425号,14732,板楼,0.8元/平米/月,暂无信息,百荣百尚置业投资有限公司,6栋,177户
三家浜公寓采菱苑,(南湖区南湖区)桥埭路三家浜公寓采菱苑,10374,板楼,0.25元/平米/月,暂无信息,暂无信息,12栋,270户
府南花园,(南湖区南湖区)新气象路1100号,15017,板楼,0.25元/平米/月,暂无信息,浙江嘉城控股集团有限公司,20栋,688户
立达汇园公寓,(秀洲区秀洲区)洪兴路1167号,8661,塔楼,1.5元/平米/月,无物业, 重庆汇东房地产开发有限公司,1栋,341户
三家浜公寓采莲苑,(南湖区南湖区)桥埭路333号,12294,板楼,0.25元/平米/月,无物业,上海中建孚泰置业有限公司,26栋,775户
格兰春天,(秀洲区秀洲区)天星西路255号,14414,板楼,1元/平米/月,暂无信息,永嘉嘉悦置业有限公司,23栋,656户
华府国际广场,(南湖区南湖区)由拳路华府国际广场,10529,板楼,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,2栋,483户
高桥花园南区,(秀洲区秀洲区)高桥路高桥花园南区,13971,板楼,0.2元/平米/月,暂无信息,广州市白去城镇地产有限公司,78栋,2198户
阳光小区西区,(秀洲区秀洲区)同心路阳光小区西区,13452,板楼,0.8元/平米/月,嘉兴市中港物业管理有限公司,嘉兴市时代置业有限公司,35栋,1234户
步云花苑,(南湖区南湖区)天宁路30号,10670,板楼,暂无信息,暂无信息,暂无信息,8栋,178户
盈和花苑,(嘉善县嘉善县)兴学路329号,15292,板楼,0.7元/平米/月,嘉善金钥匙物业管理有限公司,浙江省直开发商,5栋,267户
龙熹园,(嘉善县嘉善县)窑砖北路80号,10908,板楼,1.9元/平米/月,业主自筹物业, 陕西亿润经贸有限公司 ,13栋,390户
红建花苑,(平湖市平湖市)宏建路红建花苑,11789,板楼,暂无信息,无物业,蓝高小区,97栋,2221户
中景名苑,(嘉善县嘉善县)惠民大道359号,15490,板楼,1.4元/平米/月,荷花堤街道办,暂无信息,6栋,132户
宏福公寓,(嘉善县嘉善县)平川路266号,13151,板楼,暂无信息,暂无信息,暂无信息,4栋,85户
兴阳花苑,(平湖市平湖市)兴阳路兴阳花苑,15506,板楼,暂无信息,无物业,"""乐清市乐成镇房地产建设开发公司",46栋,1352户
星洲东湖花苑,(平湖市平湖市)三港路313号,15548,板楼,1元/平米/月,无物业,福建新东湖投资有限公司,41栋,1231户
龙鑫公寓(嘉善县),(嘉善县嘉善县)晋阳东路龙鑫公寓,12313,板楼,1.24元/平米/月,嘉兴市建业物业管理有限公司,重庆富州房地产开发有限公司,7栋,106户
阳光嘉苑,(平湖市平湖市)曹金路440号,14859,板楼/平房,2元/平米/月,苏州悦华置合物业服务有限公司, 陕西亿润经贸有限公司 ,45栋,1800户
小寺弄,(嘉善县嘉善县)泗洲路6-2号,13282,板楼,暂无信息,业主自筹物业,四川是钢实业有限公司,9栋,236户
