小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
北顺小区,(阿城区阿城商圈)北新路北顺小区,3821,板楼,0.6元/平米/月,业主自筹物业, 大理耀鹏房地产开发有限责任公司,7栋,605户
三福小区,(香坊永泰商圈)农科街1号,3719,板楼/塔板结合,1.6元/平米/月,黑龙江润园物业管理有限公司,南京三福房地产开发有限公司,2栋,270户
废旧物资回收公司家属楼,(阿城区阿城商圈)通城路废旧物资回收公司家属楼,3114,板楼,0.5元/平米/月,暂无信息,天津蛟湖小区投资有限公司,1栋,48户
碧园街,(香坊永泰商圈)碧园街,3390,板楼/塔板结合,0.5至20元/平米/月,哈尔滨邻里邻居物业有限公司,物业和度娘都不知道开发商名称,7栋,219户
民权大街100号,(阿城区阿城商圈)民权大街100号,3044,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,1栋,114户
兴业小区(啊城),(阿城区阿城商圈)延川大街兴业小区,3478,板楼,1元/平米/月,业主自筹物业,哈尔滨房地产开发有限公司,3栋,143户
马端头道街,(南岗南岗分局十三中)马端头道街35号,3694,板楼,0.8元/平米/月,暂无信息,四川省聚丰房地产开发有限责任公司1,4栋,130户
汽车公司家属楼,(阿城区阿城商圈)会宁路241号,3245,板楼,0.5元/平米/月,暂无信息,市政建设,1栋,133户
东铁街,(道外先锋路商圈)东铁街,3708,板楼,0.5元/平米/月,暂无信息,哈尔滨哈电地产置业股份有限公司秦皇岛分公司,5栋,288户
黎明乡家属楼,(香坊动力区)红黎街39号,3111,板楼,0.65元/平米/月,暂无信息,暂无信息,2栋,208户
生态学院家属楼,(松北哈尔滨新区)学院路77号,3459,板楼,1.1至1.5元/平米/月,业主自筹物业, 陕西亿润经贸有限公司 ,4栋,241户
畜牧局楼,(阿城区阿城商圈)延川大街畜牧局楼,3706,未知类型,暂无信息,暂无信息,暂无信息,1栋,308户
工商银行小区,(阿城区阿城商圈)解放大街工商银行小区,3410,塔板结合,暂无信息,哈尔滨市安埠小区物业管理有限公司,蓝高小区,2栋,100户
燃料家属楼,(阿城区阿城商圈)牌路大街燃料家属楼,2881,塔板结合,暂无信息,街道办事处（居委会）代管物业, 合肥万科瑞翔地产有限公司,1栋,49户
林业局家属楼,(阿城区阿城商圈)通城路林业局家属楼,3159,板楼,1.1元/平米/月,哈尔滨惠民物业有限公司,北京建工地产,1栋,36户
鑫瑞家园小区,(香坊永泰商圈)鑫瑞家园,3783,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,22户
团结新区,(道外哈东站商圈)黄家崴子路团结新区,3032,塔楼/板楼/平房,0.7至1.6元/平米/月,无物业管理服务,暂无信息,4栋,899户
水产供销公司,(阿城区阿城商圈)延川大街水产供销公司,3142,塔板结合,暂无信息,暂无信息,哈尔滨哈电实业开发总公司,1栋,77户
体改委家属楼,(阿城区阿城商圈)解放大街体改委家属楼,3484,塔板结合,暂无信息,暂无信息,天津蛟湖小区投资有限公司,2栋,162户
阿什河新家属楼,(阿城区阿城商圈)体育路阿什河新家属楼,3762,塔板结合,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,2栋,182户
二中家属楼,(阿城区阿城商圈)牌路大街二中家属楼,3679,板楼,暂无信息,暂无信息,天津蛟湖小区投资有限公司,1栋,210户
农电前楼,(阿城区阿城商圈)民权大街农电前楼,3471,塔板结合,暂无信息,暂无信息,蓝高小区,1栋,18户
环保局家属楼,(阿城区阿城商圈)解放大街环保局家属楼,2874,板楼,暂无信息,暂无信息,蓝高小区,1栋,30户
老干部局家属楼,(阿城区阿城商圈)牌路大街458号,4038,板楼,暂无信息,哈尔滨市佳晟佳物业管理有限公司,市政开发,1栋,147户
东方花园,(尚志市尚志市)尚志大街112号,3574,未知类型,暂无信息,暂无信息,暂无信息,23栋,1518户
御河花园小区,(尚志市尚志市)尚五路御河花园小区,3841,未知类型,暂无信息,暂无信息,暂无信息,6栋,1062户
南十九道街,(道外玛克威)南十九道街89号,3450,板楼/塔板结合,0.5元/平米/月,哈尔滨尚展物业管理有限公司,哈尔滨光太房地产开发有限责任公司,2栋,178户
兴华小区,(方正县方正县)迎宾路兴华小区,3312,未知类型,暂无信息,暂无信息,暂无信息,4栋,149户
电厂小区,(阿城区阿城商圈)延川大街电厂小区,3187,板楼,暂无信息,哈尔滨市金爱物业管理有限公司,蓝高小区,4栋,420户
黄金部队家属楼,(阿城区阿城商圈)东姓胡同黄金部队家属楼,3879,塔板结合,暂无信息,暂无信息, 重庆汇东房地产开发有限公司,2栋,55户
703综合楼,(阿城区阿城商圈)金都大街100号,3492,塔楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,3栋,155户
富氏龙,(阿城区阿城商圈)牌路大街富氏龙,3347,板楼,暂无信息,哈尔滨河松小区物业公司,金胜小区,2栋,252户
畜牧局楼,(阿城区阿城商圈)延川大街畜牧局楼,3706,未知类型,暂无信息,暂无信息,暂无信息,1栋,308户
佳丽里家属楼,(阿城区阿城商圈)建华街佳丽里家属楼,2846,塔板结合,暂无信息,暂无信息,天津蛟湖小区投资有限公司,1栋,80户
工商银行小区,(阿城区阿城商圈)解放大街工商银行小区,3410,塔板结合,暂无信息,哈尔滨市安埠小区物业管理有限公司,蓝高小区,2栋,100户
无线电家属楼,(阿城区阿城商圈)金都大街无线电家属楼,3563,板楼,暂无信息,哈尔滨晨光物业有限公司,哈尔滨东兴置业公司,1栋,210户
燃料家属楼,(阿城区阿城商圈)牌路大街燃料家属楼,2881,塔板结合,暂无信息,街道办事处（居委会）代管物业, 合肥万科瑞翔地产有限公司,1栋,49户
林业局家属楼,(阿城区阿城商圈)通城路林业局家属楼,3159,板楼,1.1元/平米/月,哈尔滨惠民物业有限公司,北京建工地产,1栋,36户
土产卫校综合楼,(阿城区阿城商圈)会宁路土产卫校综合楼,3115,塔板结合,暂无信息,暂无信息,哈尔滨哈电实业开发总公司,2栋,133户
路桥公司家属楼,(阿城区阿城商圈)昌玉胡同路桥公司家属楼,3875,塔板结合,暂无信息,暂无信息,哈尔滨市房屋置业担保有限责任公司阿城分公司,1栋,136户
微波炉家属楼,(阿城区阿城商圈)体南路微波炉家属楼,3516,板楼,暂无信息,暂无信息,天津蛟湖小区投资有限公司,2栋,126户
鑫瑞家园小区,(香坊永泰商圈)鑫瑞家园,3783,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,22户
阿城铁路小区,(阿城区阿城商圈)通城路阿城铁路小区,3294,板楼,0.8至12元/平米/月,业主自筹物业,铁路局,12栋,949户
绿波小区,(尚志市尚志市)尚志路绿波小区,3658,未知类型,暂无信息,暂无信息,暂无信息,4栋,319户
水韵紫城(依兰县),(依兰县依兰县)通江路38号,3856,未知类型,暂无信息,暂无信息,暂无信息,32栋,2734户
劳动技师家属楼,(松北哈尔滨新区)利民西八大街劳动技师家属楼,3345,板楼,1至1.1元/平米/月,单位自管物业,中国房地产开发集团哈尔滨有限公司,2栋,256户
兴华小区,(方正县方正县)迎宾路兴华小区,3312,未知类型,暂无信息,暂无信息,暂无信息,4栋,149户
迎宾尚城D区,(宾县宾县)宾州西路迎宾尚城D区,3192,未知类型,暂无信息,暂无信息,暂无信息,16栋,926户
科技楼,(阿城区阿城商圈)牌路大街245号,3791,未知类型,暂无信息,暂无信息,暂无信息,1栋,24户
苏城花园,(巴彦县巴彦县)东直路288号,3110,未知类型,暂无信息,暂无信息,暂无信息,4栋,328户
欧尚风景,(尚志市尚志市)西大直街787号,3708,未知类型,暂无信息,暂无信息,暂无信息,23栋,1232户
皮革公司住宅楼,(阿城区阿城商圈)金都大街皮革公司住宅楼,3062,未知类型,暂无信息,暂无信息,暂无信息,1栋,189户
黑纺楼,(阿城区阿城商圈)中都大街黑纺楼,2876,未知类型,暂无信息,暂无信息,暂无信息,1栋,60户
水韵紫城(依兰县),(依兰县依兰县)通江路38号,3856,未知类型,暂无信息,暂无信息,暂无信息,32栋,2734户
绿波小区,(尚志市尚志市)尚志路绿波小区,3658,未知类型,暂无信息,暂无信息,暂无信息,4栋,319户
御景兰亭,(依兰县依兰县)五国城路御景兰亭,3734,未知类型,暂无信息,暂无信息,暂无信息,14栋,302户
松纺家属楼,(阿城区阿城商圈)哈红公路松纺家属楼,3782,未知类型,暂无信息,暂无信息,暂无信息,2栋,64户
庆云小区,(阿城区阿城商圈)庆云胡同56号,3886,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,6栋,512户
景泰嘉园,(双城区双城区)凤凰路景泰嘉园,2962,未知类型,暂无信息,暂无信息,暂无信息,2栋,4户
龙江新苑,(巴彦县巴彦县)人民大街龙江新苑,3562,未知类型,暂无信息,暂无信息,暂无信息,3栋,192户
劳动技师家属楼,(松北哈尔滨新区)利民西八大街劳动技师家属楼,3345,板楼,1至1.1元/平米/月,单位自管物业,中国房地产开发集团哈尔滨有限公司,2栋,256户
通城街综合楼,(阿城区阿城商圈)通城街综合楼,3158,未知类型,暂无信息,暂无信息,暂无信息,1栋,84户
农机小区(呼兰区),(呼兰区呼兰商圈)北二道街农机小区,2867,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,198户
电力街,(香坊动力区)电力街7-1号,3455,未知类型,暂无信息,暂无信息,暂无信息,4栋,268户
新世纪双桥广场二区,(尚志市尚志市)腾飞路新世纪双桥广场二区,2964,未知类型,暂无信息,暂无信息,暂无信息,6栋,630户
市政家属楼,(阿城区阿城商圈)解放大街市政家属楼,3762,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,2栋,240户
人民银行楼,(阿城区阿城商圈)民权大街人民银行楼,3181,板楼,暂无信息,暂无信息,天津蛟湖小区投资有限公司,1栋,42户
统建七楼,(阿城区阿城商圈)仁寿胡同统建七楼,3188,未知类型,暂无信息,暂无信息,暂无信息,1栋,49户
哈平路121号,(香坊动力区)哈平路121号,3530,未知类型,暂无信息,暂无信息,暂无信息,2栋,183户
逸翠雅居,(双城区双城区)东直路逸翠雅居,3746,未知类型,暂无信息,暂无信息,暂无信息,4栋,273户
高明小区,(阿城区阿城商圈)高明胡同1号,3806,板楼/塔板结合,0.5至1.2元/平米/月,哈尔滨明达物业管理有限公司,哈尔滨房地产开发有限公司,21栋,1707户
劳动人事家属楼,(阿城区阿城商圈)延川大街劳动人事家属楼,3468,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,3栋,296户
松纺小区,(阿城区阿城商圈)中直路松纺小区,3887,板楼,0.5元/平米/月,暂无信息,金辉地产,28栋,2882户
外资家属楼,(阿城区阿城商圈)金都大街外资家属楼,3606,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,1栋,161户
马利花园小区,(阿城区阿城商圈)会宁路276号,3720,板楼,0.8元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,4栋,552户
植物油厂家属楼,(阿城区阿城商圈)会宁路202号,3899,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,1栋,84户
龙江新苑,(巴彦县巴彦县)人民大街龙江新苑,3562,未知类型,暂无信息,暂无信息,暂无信息,3栋,192户
新世纪双桥广场二区,(尚志市尚志市)腾飞路新世纪双桥广场二区,2964,未知类型,暂无信息,暂无信息,暂无信息,6栋,630户
巡警队家属楼,(阿城区阿城商圈)解放大街巡警队家属楼,3109,板楼,0.5元/平米/月,暂无信息,金帆集团,1栋,98户
龙涤小区,(阿城区阿城商圈)中都大街龙涤小区,3527,板楼,0.7元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,58栋,3674户
东方哥德堡,(松北哈尔滨新区)群英街东方哥德堡,5834,板楼,0.85至1.2元/平米/月,哈尔滨博大物业管理有限公司,哈尔滨博大房地产综合开发有限责任公司,18栋,2134户
金泰小区,(松北哈尔滨新区)学院路金泰小区,5562,板楼,0.5至1.5元/平米/月,业主自筹物业,黑龙江志华金泰房地产开发有限责任公司,18栋,3383户
金紫邑,(阿城区阿城商圈)通城路金紫邑,5039,塔板结合,1.2元/平米/月,业主自筹物业,哈尔滨新征程农业有限公司,4栋,603户
东铁花园,(道外先锋路商圈)东铁街14号,5573,板楼/塔板结合,0.5至0.6元/平米/月,哈尔滨惠民物业有限公司,襄阳东铁正新房地产开发有限公司,6栋,989户
金河铭苑,(阿城区阿城商圈)上京大道355号,4973,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨市诚信房地产开发有限公司,29栋,2718户
滨才城三期,(松北哈尔滨新区)利民西五大街幸福新居,5773,板楼,1至11元/平米/月,哈尔滨市滨才物业管理有限公司,黑龙江省滨才房地产开发集团有限公司,25栋,1991户
华龙金城,(阿城区阿城商圈)牌路大街华龙金城,5504,塔板结合,1元/平米/月,黑龙江省宝泰隆物业管理有限责任公司,黑龙江省宝泰隆房地产开发有限责任公司,19栋,2175户
绿波华园,(阿城区阿城商圈)金源路绿波华园,4421,板楼,0.8元/平米/月,黑龙江绿波物业管理有限公司,大连绿波（阿城）房地产开发有限公司文兴分公司,58栋,2178户
绿海田园梧桐园,(松北哈尔滨新区)南京路绿海田园梧桐园,5608,板楼/塔板结合,0.8至1.2元/平米/月,哈尔滨绿海田园物业管理有限公司,哈尔滨国基中小城镇建设有限公司,10栋,526户
仁和家园,(香坊动力区)军民街103号,5795,板楼,0.6元/平米/月,业主自筹物业,仁和房产公司,35栋,3409户
南直小区,(道外哈东站商圈)南直路南直小区,5080,板楼,0.5元/平米/月,业主自筹物业,哈尔滨房地产开发有限公司,5栋,912户
绿波东关一品,(阿城区阿城商圈)金都大街绿波东关一品,5174,板楼,1.2元/平米/月,黑龙江绿波物业管理有限公司,大连绿波（阿城）房地产开发有限公司文兴分公司,18栋,2098户
富佳新天地,(松北哈尔滨新区)宝安路富佳新天地,5850,板楼/塔板结合,0.8至1.3元/平米/月,哈尔滨裕建物业管理有限公司,哈尔滨裕建房地产开发有限公司,50栋,4431户
永泰广小区,(阿城区阿城商圈)金澜路63号,3915,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,30栋,2327户
禹舜嘉园,(松北哈尔滨新区)美术家大街100号,5569,板楼,0.5至1.2元/平米/月,哈尔滨鸿昌物业管理有限责任公司,淄博金大洲房地产开发有限公司,22栋,1455户
金源华府,(阿城区阿城商圈)牌路大街422号,5379,板楼,0.9元/平米/月,哈尔滨明达物业管理有限公司,龙江省金源房地产开发集团有限公司,8栋,708户
龙汇小区,(阿城区阿城商圈)上京大道92号,5858,板楼,1.3元/平米/月,哈尔滨常龙物业有限公司,哈尔滨房地产开发有限公司,11栋,1846户
北新小区,(阿城区阿城商圈)金澜路39号,4464,塔楼/板楼,0.5至1.2元/平米/月,哈尔滨惠民物业有限公司,东莞御花苑商品住宅建造有限公司,24栋,1564户
金源饮品,(阿城区阿城商圈)长安路金源饮品,4297,塔板结合,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,1栋,84户
邮电小区,(香坊动力区)通郊路36号,4862,板楼,0.5元/平米/月,哈尔滨万润物业管理有限公司, 陕西亿润经贸有限公司 ,9栋,159户
上京华府,(阿城区阿城商圈)延川大道上京华府,4326,板楼/塔板结合,0.8至0.9元/平米/月,成都银都物业服务有限公司,黑龙江隆汇房地产开发有限公司,35栋,2504户
体育小区,(道外哈东站商圈)桦树街166号,5715,板楼/塔板结合,0.5元/平米/月,业主自筹物业,哈尔滨东兴置业公司,4栋,545户
恒盛新天地(阿城区),(阿城区阿城商圈)上京大道385号,5041,板楼/塔板结合,1.2元/平米/月,哈尔滨盛达物业管理有限责任公司,哈尔滨市恒盛房地产开发有限公司,7栋,912户
三鑫小区,(香坊动力区)新香坊通乡街24号,5124,板楼,0.5元/平米/月,常州市欣祥物业有限公司,唐山虹基房地产开发有限公司,29栋,1904户
沿江国际小区,(阿城区阿城商圈)解放大街甲88号,4882,板楼,1.2元/平米/月,优居美家物业服务有限责任公司,东莞市丽水佳园开发有限公司,17栋,1036户
阿城上京广场商住小区,(阿城区阿城商圈)北新路阿城上京广场商住小区,4545,板楼/塔板结合,0.5至1.2元/平米/月,哈尔滨市东誉物业管理有限公司,黑龙江省龙安房屋建设开发有限公司,35栋,3136户
半里花庭,(阿城区阿城商圈)解放大街半里华庭,4606,板楼,1.2元/平米/月,哈尔滨金图物业管理有限公司,黑龙江金图房地产开发有限公司,9栋,1114户
志华商城,(松北哈尔滨新区)学院路111号,5680,板楼/塔板结合,0.5至1.5元/平米/月,黑龙江实德物业管理服务有限公司,黑龙江省宏信房地产开发有限责任公司,31栋,2946户
金上京公馆,(阿城区阿城商圈)上京大道金上京公馆,4757,板楼,1.2至1.3元/平米/月,哈尔滨静雅物业管理有限公司,黑龙江金上京房地产开发有限公司,10栋,1029户
金都府邸一期,(阿城区阿城商圈)上京大道金都府邸,4575,板楼,1.2元/平米/月,哈尔滨盛达物业管理有限责任公司,哈尔滨市恒盛房地产开发有限公司,3栋,1209户
億達帝景,(阿城区阿城商圈)金澜路207号,5265,板楼,1元/平米/月,哈尔滨长龙物业管理有限公司,黑龙江省金亿达房地产开发有限公司,17栋,1713户
体东名城,(阿城区阿城商圈)体东路35号,5265,塔楼/板楼/平房,1.2至1.7元/平米/月,哈尔滨市东誉物业管理有限公司,哈尔滨房地产开发有限公司,11栋,1313户
哈东新区,(道外哈东站商圈)道口三道街哈东新区,5489,板楼,0.5元/平米/月,业主自筹物业,物业和度娘都不知道开发商名称,24栋,3499户
交通家园,(阿城区阿城商圈)牌路大街653号,4659,板楼,0.5元/平米/月,业主自筹物业,哈尔滨房地产开发有限公司,6栋,1511户
检察院,(阿城区阿城商圈)上京大道159号,4489,塔板结合,1.2元/平米/月,暂无信息, 大理耀鹏房地产开发有限责任公司,2栋,390户
宏信广场,(松北哈尔滨新区)南京路宏信广场,5312,板楼,0.5至1元/平米/月,哈尔滨市温馨岛物业管理有限公司,黑龙江省宏信房地产开发有限责任公司,16栋,1235户
金京壹号官邸,(阿城区阿城商圈)上京大道66号,4997,板楼,0.8元/平米/月,哈尔滨金泽物业管理有限责任公司,哈尔滨金京房地产开发有限公司,11栋,876户
海富城,(阿城区阿城商圈)上京大道海富城,4610,板楼,1.2元/平米/月,黑龙江海富金钥匙物业管理有限公司,黑龙江海富永业房地产开发有限公司,29栋,1391户
会宁嘉园,(阿城区阿城商圈)通城路会宁嘉园,4930,板楼,1元/平米/月,哈尔滨市会宁物业有限公司,哈尔滨房地产开发有限公司,4栋,421户
穆斯林小区,(道里群力新区)机场路七号,4974,板楼,0.5元/平米/月,业主自筹物业,哈尔滨房地产开发有限公司,12栋,988户
新苑家园,(南岗哈南商圈)哈尔滨市南岗区哈双路,5480,板楼/塔板结合,0.6至1.1元/平米/月,哈尔滨中达房地产总公司,哈尔滨大发房地产开发有限公司,10栋,809户
金都华府,(阿城区阿城商圈)会宁路金都华府,5078,板楼,1至1.3元/平米/月,哈尔滨市房天物业管理有限公司河苑小区物业管理分公司,哈尔滨金京房地产开发有限公司,3栋,893户
鼎新小区,(南岗南岗分局十三中)辽河路鼎新小区,4384,板楼/塔板结合,0.4至0.8元/平米/月,自持物业,哈尔滨房地产开发有限公司,17栋,1570户
和平四期,(阿城区阿城商圈)会宁路和平四期,4255,板楼,0.5元/平米/月,业主自筹物业, 大理耀鹏房地产开发有限责任公司,8栋,626户
鼎源名座,(阿城区阿城商圈)会宁路195号,4530,板楼,1.2元/平米/月,业主自筹物业,哈尔滨宝鼎房地产开发有限公司,4栋,1692户
金上京二号公馆,(阿城区阿城商圈)上京大道44号,4488,板楼,0.5元/平米/月,暂无信息,黑龙江凡奇房地产综合开发有限公司,8栋,580户
诚信花园,(阿城区阿城商圈)团结胡同诚信花园,3958,板楼,0.8元/平米/月,哈尔滨惠民物业有限公司,天津蛟湖小区投资有限公司,6栋,864户
建家小区,(香坊动力区)香坊区军民街附96-2号,5488,板楼,0.5元/平米/月,暂无信息,省一建公司,7栋,510户
交运福安家园,(阿城区阿城商圈)北新路交运福安家园,5090,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,5栋,691户
振兴小区(阿城区),(阿城区阿城商圈)振兴路振兴小区,4712,板楼,0.5元/平米/月,业主自筹物业, 石家庄博皓房地产开发公司有限公司,6栋,893户
百姓花园,(阿城区阿城商圈)解放大街286号,4281,板楼,0.5元/平米/月,业主自筹物业,哈尔滨富氏隆集团阿城房地产开发有限公司,12栋,654户
达仁悦城,(阿城区阿城商圈)金澜路225号,5208,塔楼/板楼/塔板结合,1至1.3元/平米/月,黑龙江蓝郡物业管理有限公司哈尔滨分公司,哈尔滨市诚信房地产开发有限公司,4栋,828户
清真寺小区,(阿城区阿城商圈)解放大街清真寺小区,4050,板楼,0.5元/平米/月,哈尔滨惠民物业有限公司,哈尔滨房地产开发有限公司,33栋,2334户
