小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
盛汇城市广场,(南昌县莲塘)迎宾中大道2013号,7465,塔楼/板楼/平房,1至1.9元/平米/月,深圳万夏居业有限公司,暂无信息,8栋,4231户
壹号公馆,(进贤县进贤县)中山大道777号,7282,塔楼/板楼/塔板结合/平房,1至1.5元/平米/月,南昌市春天物业管理有限公司,物业和度娘都不知道开发商名称,8栋,617户
金山角小区,(进贤县进贤县)人民大道金山角小区,5512,塔楼/板楼/塔板结合,0.5元/平米/月,南昌市春天物业管理有限公司,进贤城市建设投资发展集团有限公司,17栋,1315户
洪崖公馆,(湾里区湾里区)乐祖路洪崖公馆,7047,未知类型,1元/平米/月,南昌世龙物业有限公司,暂无信息,1栋,276户
丰泽花园,(新建区红谷滩)茅山路丰泽花园,5836,板楼/平房,暂无信息,暂无信息,暂无信息,31栋,785户
湾里区七彩路富丽花园,(湾里区湾里)七彩路富丽花园,4913,板楼,0.8元/平米/月,暂无信息,暂无信息,8栋,321户
七二社区,(经开区经开其他)兴国路七二社区,7189,板楼,0.6至1.2元/平米/月,暂无信息,暂无信息,115栋,3805户
绿苑小区(湾里区),(湾里区天宁路)磨盘山南路58号,6880,板楼,0.5元/平米/月,南昌怡博物业有限公司,九茂集团,15栋,364户
金桂苑住宅小区,(经开区紫荆路)团结路金桂苑小区,7398,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,23栋,771户
金丰社区,(经开区蛟桥)庐山北大道343号,7048,未知类型,暂无信息,暂无信息,暂无信息,13栋,378户
伯爵山庄,(湾里区湾里)翠岩路伯爵山庄,6357,板楼,0.5元/平米/月,南昌九州物业管理有限公司,九铭地产,4栋,308户
红苗小区,(西湖区洪城大市场)建设西路1282号,7300,塔板结合,20元/平米/月,暂无信息,暂无信息,67栋,2023户
金桂苑住宅小区,(经开区紫荆路)团结路金桂苑小区,7398,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,23栋,771户
湾里区七彩路富丽花园,(湾里区湾里)七彩路富丽花园,4913,板楼,0.8元/平米/月,暂无信息,暂无信息,8栋,321户
文卫路,(南昌县莲塘)文卫路文卫路生活小区,7275,塔楼/板楼/塔板结合,0.6元/平米/月,0,0,54栋,706户
建设路131号,(新建区红湾大道以南)建设路131号,6368,未知类型,暂无信息,暂无信息,暂无信息,1栋,14户
磨盘山北路,(湾里区湾里)磨盘山北路,6673,板楼,暂无信息,暂无信息,暂无信息,3栋,21户
经开区皇姑路523号小区,(经开区蛟桥)皇姑路东523号小区,5425,板楼/平房,暂无信息,江西伟涵物业管理有限公司,南昌大众制冰有限公司,7栋,273户
兴国路450弄,(新建区红湾大道以南)兴国路450弄,6981,塔板结合,0.8元/平米/月,南昌金润物业经营有限公司,沧兴房地产开发有限公司海兴兴融分公司,5栋,61户
江氨生活区2区,(高新区)青山湖区尤氨路江氨生活区2区6栋1单元101室,7549,板楼,暂无信息,暂无信息,暂无信息,8栋,8户
南钢北三路,(高新区)南钢北三路,7767,板楼,暂无信息,暂无信息,暂无信息,5栋,8户
下泽路经济适用房,(湾里区天宁路)下泽路经济适用房,6460,平房,暂无信息,暂无信息,暂无信息,4栋,6户
凯旋国际大厦,(青云谱区洪都)洪都南大道237号,3871,未知类型,暂无信息,暂无信息,暂无信息,3栋,906户
洪都村公寓,(青山湖区青山湖区)洪都中大道169-8号,6378,未知类型,暂无信息,暂无信息,暂无信息,4栋,138户
富锦社区,(南昌县莲塘)澄湖东路246号,6484,未知类型,暂无信息,暂无信息,暂无信息,3栋,39户
水厂路57号,(南昌县莲塘)水厂路57号,7210,未知类型,暂无信息,暂无信息,暂无信息,2栋,19户
圣旨殿,(进贤县进贤县)民安路圣旨殿,3794,塔板结合,暂无信息,进贤城市建设投资发展集团有限公司,进贤城市建设投资发展集团有限公司,1栋,24户
洪达长天郡,(进贤县进贤县)滨湖大道洪达长天郡,7031,板楼/塔板结合,1.2元/平米/月,南昌市春天物业管理有限公司,物业和度娘都不知道开发商名称,9栋,592户
香梅苑,(湾里区湾里)翠岩路81号,6578,板楼,1.2元/平米/月,暂无信息,暂无信息,12栋,328户
石棉厂宿舍,(湾里区湾里)竹山路109号,7596,板楼,0.5元/平米/月,无物业,房改房,5栋,59户
东亚盛世滨江,(西湖区朝阳新城)沿江南大道1599号,5346,塔楼/板楼,1.5至2.15元/平米/月,北京东亚时代物业管理有限公司,暂无信息,5栋,3483户
老法院宿舍,(进贤县进贤县)军门第路老法院宿舍,3702,未知类型,暂无信息,暂无信息,暂无信息,2栋,61户
进贤食品厂宿舍,(进贤县进贤县)军湖路进贤食品厂宿舍,3750,未知类型,暂无信息,暂无信息,暂无信息,2栋,58户
精英汇,(青山湖区青山湖区)北京东路1463号,7308,板楼/平房,1.25元/平米/月,暂无信息,暂无信息,5栋,654户
进贤县经济适用房小区,(进贤县进贤县)祥和路进贤县经济适用房小区,5343,塔楼/板楼,0.6至1.25元/平米/月,无物业,物业和度娘都不知道开发商名称,14栋,438户
丽晶广场,(南昌县莲塘)澄湖大厦东路丽晶广场,7627,塔楼,1.2元/平米/月,暂无信息,暂无信息,2栋,849户
江西电力技校（国家电网）家属院,(南昌县象湖)迎宾北大道1588号,7643,板楼,暂无信息,暂无信息,暂无信息,5栋,115户
云栖谷小区,(湾里区天宁路)江西省南昌市新建区湾里天宁西路,6173,板楼,暂无信息,暂无信息,暂无信息,5栋,295户
天河首府,(南昌县向塘)南昌市南昌县向沙路188号,4292,未知类型,暂无信息,暂无信息,暂无信息,4栋,6户
名门世家,(进贤县进贤县)进贤大道618号,6784,板楼,1元/平米/月,暂无资料,暂无资料,8栋,400户
尤氨社区(新区),(高新区)青山湖区南钢街道尤氨社区（新区）,4600,平房,暂无信息,暂无信息,暂无信息,5栋,6户
广贤阁,(进贤县进贤县)军湖路广贤阁,4632,未知类型,暂无信息,暂无信息,暂无信息,4栋,48户
康盛阳光城二期B区,(进贤县进贤县)祥和路康盛阳光城二期B区,7610,板楼,1.3至1.6元/平米/月,南昌市新苑物业管理有限公司,暂无信息,5栋,528户
福星楼,(南昌县莲塘)莲西路668号,7453,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,88户
梨园小区,(南昌县其它)向塘北大道2168号,4414,塔楼/板楼,0.45至0.6元/平米/月,单位自管物业,暂无信息,19栋,481户
安心小区,(南昌县银三角)莲塘南大道479号,6615,板楼,暂无信息,暂无信息,江西铭威实业有限公司,9栋,224户
明珠广场,(青云谱区洪都)江西省南昌市青云谱区解放西路49号,6296,塔楼/板楼,2.8元/平米/月,暂无信息,暂无信息,4栋,1468户
心怡家园,(湾里区湾里)文明南路99号,6324,板楼,0.6元/平米/月,南昌市新建区泽众物业管理有限公司,江西省中磊房地产开发有限公司南昌县分公司,6栋,270户
民和商城电信小区,(进贤县进贤县)祥和路民和商城电信小区,4329,板楼/塔板结合,暂无信息,江西万佳物业,电信局自建,2栋,52户
交警宿舍,(进贤县进贤县)祥和路交警宿舍,5090,板楼,2元/平米/月,暂无信息,暂无信息,3栋,126户
新都名苑,(进贤县进贤县)董源路新都名苑,4818,板楼,0.4至30元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,10栋,462户
南钢花园,(高新区高新区)冶金大道495号,7518,板楼/塔板结合,暂无信息,暂无信息,东莞太和花园建造有限公司,44栋,1398户
城投花园,(进贤县进贤县)董源路城投花园,4838,板楼/塔板结合,0.5至2.8元/平米/月,暂无信息,物业和度娘都不知道开发商名称,2栋,160户
府前住宅小区,(南昌县莲塘)莲塘中大道623号,6490,板楼,0.3元/平米/月,暂无信息,暂无信息,6栋,96户
云桥傅家安置房小区,(进贤县进贤县)董源路云桥傅家安置房小区,4878,板楼,暂无信息,暂无信息,暂无信息,26栋,914户
赣昌大厦,(东湖区李家庄)富大有路9号,6793,塔板结合,暂无信息,暂无信息,昌建地产集团,1栋,58户
帝景湾洋城,(湾里区天宁路)兴湾大道199号,6574,板楼/塔板结合/平房,0.6至1.7元/平米/月,江西彼得物业管理有限公司,海南美好中和房地产开发有限公司,29栋,1585户
电机厂宿舍,(南昌县莲塘)莲塘南大道195号,6350,板楼/平房,1元/平米/月,暂无信息,暂无信息,5栋,59户
育贤小区,(进贤县进贤县)港边站路育贤小区,4403,未知类型,暂无信息,暂无信息,暂无信息,7栋,217户
城镇安置房D区,(湾里区湾里)五湖路城镇安置房D区,7665,板楼,1元/平米/月,暂无信息,暂无信息,8栋,185户
南门路,(进贤县进贤县)南门路,4830,塔板结合,暂无信息,无物业管理服务,廊坊盛辉房地产开发有限公司,3栋,14户
进贤大道340号,(进贤县进贤县)进贤大道340号,5074,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
明轩家园刘村,(青云谱区洪都)解放西路555号,3637,板楼,暂无信息,暂无信息,暂无信息,19栋,944户
石棉厂宿舍,(湾里区湾里)竹山路109号,7596,板楼,0.5元/平米/月,无物业,房改房,5栋,59户
保利幸福里,(湾里区湾里)红湾大道66号,7257,未知类型,2.5元/平米/月,暂无信息,保利（江西）金通泰置业有限公司,9栋,911户
百顺居宿舍,(湾里区湾里)招贤大道393号,6227,板楼,1.2元/平米/月,江西万佳物业,南昌县城市建设投资发展有限公司,1栋,54户
进贤县衡贵小区,(进贤县进贤县)中山大道555号,5673,板楼,1.2元/平米/月,南昌市春天物业管理有限公司, 合肥万科瑞翔地产有限公司,5栋,97户
轻纺城东城时代,(青山湖区青山湖区)昌东大道66号,6261,未知类型,暂无信息,暂无信息,江西申华投资有限公司,2栋,173户
新邮政局宿舍,(进贤县进贤县)祥和路新邮政局宿舍,3043,未知类型,暂无信息,暂无信息,暂无信息,4栋,84户
圣旨殿,(进贤县进贤县)民安路圣旨殿,3794,塔板结合,暂无信息,进贤城市建设投资发展集团有限公司,进贤城市建设投资发展集团有限公司,1栋,24户
军湖路,(进贤县进贤县)军湖路,4301,未知类型,1元/平米/月,无物业管理服务,暂无信息,3栋,73户
进贤食品厂宿舍,(进贤县进贤县)军湖路进贤食品厂宿舍,3750,未知类型,暂无信息,暂无信息,暂无信息,2栋,58户
莲花巷,(进贤县进贤县)莲花巷,3875,塔板结合,1.3元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,2栋,50户
老烟草公司宿舍,(进贤县进贤县)钟陵路28号,3765,塔板结合,25元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,3栋,33户
岚湖商厦,(进贤县进贤县)岚湖路岚湖商厦,5446,板楼,30元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,1栋,108户
财富广场,(进贤县进贤县)胜利中路财富广场,5434,塔楼,1元/平米/月,暂无信息,暂无信息,3栋,147户
老县委宿舍,(进贤县进贤县)军门第路老县委宿舍,4597,塔板结合/平房,暂无信息,进贤城市建设投资发展集团有限公司,"""平阳县宏祥房地产开发有限公司",6栋,146户
二毛小区,(进贤县进贤县)民安路,3877,塔板结合,暂无信息,暂无信息,暂无信息,4栋,164户
进贤县水务局宿舍,(进贤县进贤县)雁鱼塘路30号,3977,塔板结合,暂无信息,暂无信息,物业和度娘都不知道开发商名称,2栋,76户
民和镇校前路,(进贤县进贤县)民和镇校前路,4361,板楼,暂无信息,暂无信息,暂无信息,3栋,96户
电力住宅小区,(进贤县进贤县)进贤大道653号,6610,塔楼,1.2元/平米/月,暂无信息,暂无信息,2栋,364户
星火小区,(进贤县进贤县)民和路星火小区,5013,平房,2元/平米/月,无物业管理服务,无,13栋,302户
瀚香苑,(进贤县进贤县)人民大道瀚香苑,5460,塔楼/塔板结合/平房,0.6元/平米/月,无物业,物业和度娘都不知道开发商名称,15栋,792户
帝亚世豪,(进贤县进贤县)胜利中路帝亚世豪,4245,板楼/塔板结合,1至1.8元/平米/月,南昌市春天物业管理有限公司,物业和度娘都不知道开发商名称,6栋,180户
邮电小区,(进贤县进贤县)进贤大道378号,4541,平房,暂无信息,暂无信息,暂无信息,1栋,28户
保利幸福里,(湾里区湾里)红湾大道66号,7257,未知类型,2.5元/平米/月,暂无信息,保利（江西）金通泰置业有限公司,9栋,911户
弘阳时光里,(湾里区天宁路)下泽路弘阳时光里,7771,未知类型,暂无信息,暂无信息,南昌弘阳房地产开发有限公司,4栋,223户
百顺居宿舍,(湾里区湾里)招贤大道393号,6227,板楼,1.2元/平米/月,江西万佳物业,南昌县城市建设投资发展有限公司,1栋,54户
名爵公馆,(进贤县进贤县)井冈山大道1155号,6143,板楼/塔板结合,1至1.2元/平米/月,无物业管理服务,暂无信息,3栋,335户
贤湖路80号,(进贤县进贤县)贤湖路80号,3972,塔板结合,暂无信息,暂无信息,物业和度娘都不知道开发商名称,17栋,694户
水榭花都,(进贤县进贤县)滨湖大道,6107,塔楼/板楼/塔板结合,1至8元/平米/月,宜春市信隆实业有限公司,物业和度娘都不知道开发商名称,18栋,1037户
新辉小区,(进贤县进贤县)人民大道680号,5433,板楼,0.4元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,4栋,300户
汇洋格林郡小区,(进贤县进贤县)云桥南路汇洋格林郡小区,7660,板楼,暂无信息,暂无信息,暂无信息,10栋,392户
中山星城小区1期,(进贤县进贤县)云桥南路中山星城小区1期,6490,板楼,0.5元/平米/月,暂无信息,暂无信息,11栋,216户
钻石广场,(进贤县进贤县)岚湖路391号,4658,板楼/平房,0.8至1元/平米/月,暂无信息,暂无信息,5栋,108户
星光名庭,(进贤县进贤县)军湖路186号,4270,塔板结合,0.3至1元/平米/月,暂无信息,暂无信息,6栋,211户
老武装部,(进贤县进贤县)步行街老武装部,4297,未知类型,暂无信息,暂无信息,暂无信息,2栋,44户
碧水茗苑,(进贤县进贤县)沿港路碧水茗苑,5105,板楼,1.2元/平米/月,南昌市春天物业管理有限公司,进贤西湖房地产开发有限公司,6栋,144户
锦绣滨湖,(进贤县进贤县)滨湖大道锦绣滨湖,6624,板楼,暂无信息,暂无信息,暂无信息,11栋,265户
豪景壹品,(进贤县进贤县)人民大道豪景壹品,6447,板楼/塔板结合/平房,0.55至1.2元/平米/月,南昌市春天物业管理有限公司,暂无信息,10栋,412户
豫章花园,(湾里区天宁路)兴湾大道222号,5660,板楼/塔板结合,0.7至1.5元/平米/月,南昌市豫章物业管理有限公司,暂无信息,22栋,526户
中心花园,(湾里区湾里)工农路20号,6134,板楼,0.8至4元/平米/月,暂无信息,九铭地产,10栋,302户
巅峰财富广场,(高新区太子殿)紫阳大道2888号,7523,塔楼/塔板结合,2.5至2.9元/平米/月,暂无信息,暂无信息,4栋,2360户
旋耕机厂,(南昌县莲塘)五一路235号,6993,塔楼/板楼/平房,0.5至0.8元/平米/月,南昌桃苑物业有限公司,暂无信息,8栋,227户
仪器厂宿舍,(经开区蛟桥)俊彩路仪器厂宿舍,7451,板楼/塔板结合/平房,0.1至0.5元/平米/月,无物业管理服务,单位自建,10栋,258户
军湖路,(进贤县进贤县)军湖路,4301,未知类型,1元/平米/月,无物业管理服务,暂无信息,3栋,73户
进贤大道340号,(进贤县进贤县)进贤大道340号,5074,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
城镇安置房D区,(湾里区湾里)五湖路城镇安置房D区,7665,板楼,1元/平米/月,暂无信息,暂无信息,8栋,185户
南门路,(进贤县进贤县)南门路,4830,塔板结合,暂无信息,无物业管理服务,廊坊盛辉房地产开发有限公司,3栋,14户
明轩家园刘村,(青云谱区洪都)解放西路555号,3637,板楼,暂无信息,暂无信息,暂无信息,19栋,944户
南井路社区,(南昌县莲塘)莲塘中大道南井路社区,6813,未知类型,暂无信息,暂无信息,暂无信息,1栋,21户
澄湖北大道,(南昌县莲塘)南昌市澄湖北大道,7049,未知类型,暂无信息,暂无信息,暂无信息,13栋,2049户
感恩住宅区,(南昌县向塘)南昌莲塘感恩住宅区,3587,未知类型,暂无信息,暂无信息,暂无信息,5栋,66户
北林小区,(新建区新建县)南昌新建北林小区,6901,塔板结合,暂无信息,暂无信息,暂无信息,3栋,27户
保温瓶厂宿舍（何坊西路90号）,(青云谱区江铃)南昌青云谱保温瓶厂宿舍（何坊西路90号）,7573,塔板结合,0.3至4元/平米/月,南昌市永泰物业管理有限公司,暂无信息,21栋,534户
伯爵公馆,(西湖区八一广场)广场南路(铁路医院对面),7174,未知类型,暂无信息,暂无信息,暂无信息,1栋,322户
湾里区康都养生园,(湾里区湾里区)梅岭镇镇政府南侧,5012,未知类型,1.1元/平米/月,暂无信息,暂无信息,30栋,1136户
新建解放路,(新建区红湾大道以南)南昌市新建解放路,7339,塔楼/板楼/塔板结合/平房,0.5至1.3元/平米/月,无物业,暂无信息,36栋,874户
冶建第一测绘院宿舍,(青云谱区江铃)南昌青云谱冶建第一测绘院宿舍,7716,未知类型,暂无信息,暂无信息,暂无信息,4栋,140户
华东国际博览城（华东工业博览城）,(青云谱区洪都航空工业园)广州路中段（昌南工业园对面）包家花园旁边，市场中路35号，汇鑫路35号,7543,塔板结合,1.3元/平米/月,江西和泰物业管理有限公司,上海博泰房地产发展有限公司,24栋,422户
外贸街,(南昌县莲塘)南昌市外贸街,6400,塔板结合/平房,0.6元/平米/月,江西长鸿物业管理有限公司,贵州新洪宇房地产开发有限公司,7栋,180户
赛维莱国际企业城,(经开区蛟桥)国家经济技术产业开发区白水湖工业园区,7449,未知类型,暂无信息,暂无信息,暂无信息,5栋,9户
南钢北四路,(高新区高新区)南昌市南钢北四路,7643,板楼,暂无信息,无物业,暂无信息,18栋,637户
学府名门,(东湖区大士院)南昌湾里学府名门,6250,未知类型,暂无信息,暂无信息,暂无信息,2栋,111户
南莲路冶建大院（南莲路451号  南莲路451号附1号）,(青云谱区江铃)南莲路451号  南莲路451号附1号,7613,未知类型,暂无信息,暂无信息,暂无信息,11栋,188户
迎宾大道印钞厂宿舍（岱山东路16号、4号）,(南昌县昌南)岱山东路16号、4号）印钞厂宿舍,8109,板楼/塔板结合,1.2元/平米/月,暂无信息,暂无信息,20栋,318户
大井头,(西湖区洪城大市场)万寿宫,6760,未知类型,暂无信息,暂无信息,暂无信息,6栋,69户
东方百灵（洪城路469号),(西湖区朝阳洲)洪城路469号,7370,未知类型,暂无信息,暂无信息,暂无信息,1栋,85户
莲塘火车站宿舍,(南昌县莲塘)南昌莲塘莲塘火车站宿舍,7245,未知类型,暂无信息,暂无信息,暂无信息,3栋,21户
钢材大市场,(经开区蛟桥)南昌昌北钢材大市场,4062,塔板结合,暂无信息,暂无信息,暂无信息,2栋,23户
莲塘北大道1399号南昌化工大市场,(南昌县莲塘)南昌莲塘莲塘北大道1399号南昌化工大市场,7021,未知类型,暂无信息,暂无信息,暂无信息,5栋,11户
下罗商贸城,(经开区紫荆路)昌北开发区庐山南大道下罗菜场楼上,7690,塔板结合,暂无信息,暂无信息,暂无信息,2栋,29户
岚湖商厦,(进贤县进贤县)岚湖路岚湖商厦,5446,板楼,30元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,1栋,108户
邮电小区,(进贤县进贤县)进贤大道378号,4541,平房,暂无信息,暂无信息,暂无信息,1栋,28户
二毛小区,(进贤县进贤县)民安路,3877,塔板结合,暂无信息,暂无信息,暂无信息,4栋,164户
弘阳时光里,(湾里区天宁路)下泽路弘阳时光里,7771,未知类型,暂无信息,暂无信息,南昌弘阳房地产开发有限公司,4栋,223户
万湖村万坊安居小区,(南昌县莲塘)城南大道325号,3950,板楼,0.3元/平米/月,暂无信息,暂无信息,5栋,192户
莲花巷,(进贤县进贤县)莲花巷,3875,塔板结合,1.3元/平米/月,无物业管理服务,物业和度娘都不知道开发商名称,2栋,50户
进贤县水务局宿舍,(进贤县进贤县)雁鱼塘路30号,3977,塔板结合,暂无信息,暂无信息,物业和度娘都不知道开发商名称,2栋,76户
贤府书院,(进贤县进贤县)进贤大道991号,7224,未知类型,暂无信息,暂无信息,暂无信息,2栋,148户
电力住宅小区,(进贤县进贤县)进贤大道653号,6610,塔楼,1.2元/平米/月,暂无信息,暂无信息,2栋,364户
星火小区,(进贤县进贤县)民和路星火小区,5013,平房,2元/平米/月,无物业管理服务,无,13栋,302户
瀚香苑,(进贤县进贤县)人民大道瀚香苑,5460,塔楼/塔板结合/平房,0.6元/平米/月,无物业,物业和度娘都不知道开发商名称,15栋,792户
帝亚世豪,(进贤县进贤县)胜利中路帝亚世豪,4245,板楼/塔板结合,1至1.8元/平米/月,南昌市春天物业管理有限公司,物业和度娘都不知道开发商名称,6栋,180户
车家垄,(进贤县进贤县)民和路车家垄,5950,板楼,1元/平米/月,暂无信息,暂无信息,9栋,880户
府前雅苑,(进贤县进贤县)进贤大道1155号,3681,板楼/塔板结合,1至2元/平米/月,上海睿府物业,暂无信息,3栋,80户
胡家近湖佳苑,(进贤县进贤县)中山大道胡家近湖佳苑,4941,平房,1.2元/平米/月,暂无信息,暂无信息,34栋,1514户
旭日家园南区,(高新区高新区)南京东路1009号,4482,板楼,1.58元/平米/月,深圳市深华物业集团有限公司江西分公司,暂无信息,11栋,326户
南昌农机宿舍,(南昌县莲塘)105省道南昌农机宿舍,6783,板楼,0.5元/平米/月,暂无信息,暂无信息,1栋,48户
旋耕机厂,(南昌县莲塘)五一路235号,6993,塔楼/板楼/平房,0.5至0.8元/平米/月,南昌桃苑物业有限公司,暂无信息,8栋,227户
巅峰财富广场,(高新区太子殿)紫阳大道2888号,7523,塔楼/塔板结合,2.5至2.9元/平米/月,暂无信息,暂无信息,4栋,2360户
蔚蓝嘉园,(安义县安义县)文峰路蔚蓝嘉园,6183,板楼,1.5元/平米/月,暂无信息,暂无信息,106栋,2723户
湾里区长鸿小区,(湾里区天宁路)湾里区下泽路115号,7539,平房,暂无信息,暂无信息,暂无信息,2栋,67户
前进花园小区,(新建区红湾大道以南)工业二路前进花园小区,7724,板楼/塔板结合,1元/平米/月,暂无信息,暂无信息,29栋,3503户
世纪星城,(南昌县向塘)银河西路888号,5610,塔楼/板楼/塔板结合,0.65至7元/平米/月,南昌福田物业管理有限公司,江西星球实业开发有限公司,29栋,550户
纳贤苑,(进贤县进贤县)军湖路纳贤苑,5403,板楼,0.5元/平米/月,南昌市春天物业管理有限公司,无,1栋,36户
子安路农行宿舍,(西湖区朝阳洲)子安路72号,7298,未知类型,暂无信息,暂无信息,暂无信息,3栋,5户
南钢北三路,(高新区)南钢北三路,7767,板楼,暂无信息,暂无信息,暂无信息,5栋,8户
下泽路经济适用房,(湾里区天宁路)下泽路经济适用房,6460,平房,暂无信息,暂无信息,暂无信息,4栋,6户
九悦广场,(南昌县昌南)莲塘九悦广场,7291,塔板结合,暂无信息,暂无信息,暂无信息,2栋,392户
付家巷,(进贤县进贤县)傅家巷付家庄,4165,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
双港东大街棉麻公司综合楼住宅楼,(经开区蛟桥)双港东大街双港东大街棉麻公司综合楼住宅楼,7534,未知类型,暂无信息,暂无信息,暂无信息,1栋,80户
桃花路,(西湖区洪城大市场)南昌市桃花路,7643,板楼,0.6元/平米/月,单位自管物业,暂无信息,13栋,318户
光大科技园,(高新区高新区)青山湖大道1111号,7356,塔板结合,暂无信息,暂无信息,暂无信息,1栋,110户
林家湾住宅小区,(湾里区湾里区)天宁路林家湾住宅小区,7431,塔楼/板楼/平房,1.65元/平米/月,暂无信息,暂无信息,30栋,999户
江西旧货大世界,(东湖区)解放东路和青山湖大道十字路口,4383,板楼,3元/平米/月,深圳市长城物业管理股份有限公司南昌分公司,暂无信息,18栋,1397户
迎宾北大道,(青云谱区江铃)青山湖区迎宾北大道509号70栋1单元13号,6764,未知类型,暂无信息,暂无信息,暂无信息,38栋,637户
物资局,(进贤县进贤县)民安路物资局,3335,未知类型,暂无信息,暂无信息,暂无信息,7栋,214户
翠湖名都,(南昌县向塘)银河东路369号,4740,塔楼/板楼/塔板结合/平房,0.58至1.28元/平米/月,深圳福田物业服务有限公司,江西星球实业开发有限公司,43栋,805户
东投阳光城,(新建区新建县)南昌市桑海经济开发区济生路北777号,5312,板楼,1.5元/平米/月,江西美诚物业管理有限公司,暂无信息,17栋,620户
深农大厦,(青云谱区洪都航空工业园)朱桥东路799号,6630,板楼,2.8元/平米/月,暂无信息,暂无信息,1栋,66户
金茂大厦,(西湖区二七南)二七南路537号,7794,未知类型,暂无信息,暂无信息,暂无信息,4栋,132户
颐澜湾小区,(湾里区湾里区)南昌市湾里区幸福路118号,6117,塔楼,1.3至1.5元/平米/月,暂无信息,暂无信息,6栋,374户
东方之星,(湾里区湾里)南昌湾里东方之星,7522,未知类型,暂无信息,暂无信息,暂无信息,2栋,100户
锦绣天地青年城,(南昌县昌南)南昌县迎宾中大道919号（昌南客运站对面）,6415,未知类型,2元/平米/月,南昌永泰物业管理公司,暂无信息,2栋,1026户
