小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
周南花苑四村,(江阴市周庄镇)长和街周南花苑四村,5461,平房,0.23元/平米/月,无锡大唐物业管理有限公司,江阴房建置业有限公司,33栋,732户
滨河家园,(江阴市周庄镇)龙山西路160号,7458,未知类型,暂无信息,暂无信息,暂无信息,6栋,260户
雷下二村,(江阴市新桥镇)东环路211号,6398,未知类型,暂无信息,暂无信息,暂无信息,17栋,450户
周南花苑二村,(江阴市周庄镇)长和街周南花苑二村,3636,塔楼,暂无信息,新颖物业,暂无信息,23栋,498户
五洲国际小商品城,(惠山钱桥)盛岸西路668号,7669,板楼/平房,3元/平米/月,无锡惠银龙物业管理有限公司,无锡五洲国际装饰城有限公司,11栋,2273户
山观新村,(江阴市高新区)延陵东路山观新村,6776,塔楼/塔板结合,0.25至0.5元/平米/月,江阴市永兴物业服务有限公司,江阴市富源置业有限公司,8栋,315户
云吉小区,(江阴市云亭街道)澄杨路389号,6519,塔板结合,0.5至2.2元/平米/月,无物业,江阴市恒源置业有限公司,3栋,96户
陆苑小区,(惠山阳山)陆中南路59号,7570,塔板结合,2元/平米/月,无锡市顺昌物业有限公司,暂无信息,55栋,52户
锦湖苑二村,(江阴市临港经济开发区)府前路锦湖苑二村,5956,塔楼,1.5元/平米/月,江阴三元物业有限公司,江阴申达置业投资有限公司,24栋,740户
育才新村,(惠山洛社)钢铁路8号,7475,板楼,暂无信息,暂无信息,暂无信息,6栋,121户
菜场西路,(江阴市周庄镇)菜场西路,6497,板楼,暂无信息,江阴市鑫江物业有限公司,江阴开发商,44栋,44户
张镇家园六期A区,(惠山洛社)洛兰路张镇家园,7269,板楼,暂无信息,江阴兰星物业服务有限公司,天津国民投资有限公司,6栋,576户
一品城,(江阴市周庄镇)周山路3号,7191,塔楼/板楼,1.88至3.5元/平米/月,江阴市鼎诚物业管理有限公司,暂无信息,38栋,522户
五度领寓,(惠山钱桥)无锡市惠山区钱桥街道盛岸西路五洲国际装饰,5836,塔板结合,2元/平米/月,宜兴海逸物业服务有限公司,未知,1栋,456户
幸福新村,(江阴市顾山镇)国民西路50号,7109,未知类型,暂无信息,暂无信息,暂无信息,15栋,399户
赛格大厦,(惠山刘潭)惠山大道7号,5725,塔楼,3.75元/平米/月,无锡赛格物业管理有限公司,深圳市赛格集团有限公司,1栋,29户
江东花苑,(江阴市周庄镇)卧龙湖路江东花苑,7532,塔板结合,1元/平米/月,江阴泰禾物业,王各庄大队,8栋,554户
汇丰大厦,(江阴市澄江街道)澄江中路258号,7659,平房,暂无信息,暂无信息,暂无信息,2栋,124户
周庄教师新村,(江阴市周庄镇)宗言路周庄教师新村,6866,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
博爱花苑,(江阴市周庄镇)博爱路33号,7210,板楼,暂无信息,无物业,暂无信息,3栋,66户
长寿路228号,(江阴市周庄镇)长寿路228号,7262,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
程厅弄,(江阴市华士镇)程厅弄,5698,板楼,暂无信息,金碧物业江阴分公司,暂无信息,3栋,72户
银杏花苑,(江阴市祝塘镇)银杏路银杏花苑,6477,未知类型,暂无信息,暂无信息,暂无信息,9栋,226户
金山路,(江阴市高新区)金山路,7136,未知类型,暂无信息,暂无信息,暂无信息,8栋,64户
花港苑B区,(江阴市璜土镇)璜石路花港苑B区,5295,塔板结合,1元/平米/月,江阴泰禾物业,暂无信息,30栋,3108户
湖畔花园乐湖居,(江阴市徐霞客镇)外环北路37号,7093,未知类型,暂无信息,暂无信息,暂无信息,21栋,230户
勤新科技创业园,(滨湖梅园)钱荣路108号,6160,板楼,4.5元/平米/月,暂无信息,暂无信息,6栋,6户
胜景嘉苑,(江阴市祝塘镇)人民北路58号,8419,板楼/塔板结合,0.7至1.8元/平米/月,金科物业江阴分公司,江西省恒益房地产有限公司,16栋,689户
湖畔花城A区,(惠山玉祁)无锡市惠山区湖西路,7001,未知类型,暂无信息,暂无信息,暂无信息,7栋,13户
洛社汇坚国际工业原料城,(惠山洛社)洛南大道6号,6509,塔楼,暂无信息,暂无信息,暂无信息,1栋,63户
南方港湾城,(新吴坊前)纺城大道289号,6888,板楼,5元/平米/月,无锡市南方不锈钢物业管理有限公司,无锡市南方投资发展有限公司,4栋,588户
水畔兰庭,(江阴市祝塘镇)祝塘镇环东路西侧、青祝河南侧,7467,塔楼/板楼/塔板结合,1.9元/平米/月,金科物业江阴分公司,江苏阳光置业发展有限公司,19栋,1039户
西城荟,(惠山钱桥)钱桥大街343号,7203,塔楼/板楼,1.85至6元/平米/月,无锡西城荟商业管理有限公司,无锡华强房地产开发有限公司,7栋,639户
前洲五洲国际广场,(惠山前洲)惠山区前洲中兴路与唐平大道交汇处,6914,板楼,6元/平米/月,无锡五洲物业管理有限公司,无锡五洲地产有限公司,3栋,362户
紫砂小区,(宜兴市宜兴)公园西路紫砂小区,6786,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,31户
绿城东苑二区,(江阴市云亭街道)建设路335号,7338,塔楼/板楼/塔板结合,1至5元/平米/月,江阴市沁扬物业管理有限公司,江苏新绿城房地产开发有限公司,27栋,2192户
华馨苑,(江阴市华士镇)环西路华馨苑,4420,塔板结合,0.3元/平米/月,江阴泰禾物业,暂无信息,11栋,808户
锦绣家园,(江阴市周庄镇)光辉路锦绣家园,6428,塔板结合,2元/平米/月,金科物业江阴分公司,暂无信息,9栋,144户
周南花苑一村,(江阴市周庄镇)长和街周南花苑一村,4357,未知类型,暂无信息,暂无信息,暂无信息,28栋,607户
宜滨新村,(宜兴市宜兴)氿滨北路71号,7101,板楼/塔板结合,0.5至1.6元/平米/月,无锡世贸物业公司,暂无信息,11栋,246户
渡江三村,(江阴市高新区)渡江路渡江三村,7096,塔楼/板楼/塔板结合,0.5至1元/平米/月,江阴泰禾物业,暂无信息,21栋,516户
南庄佳苑,(江阴市临港经济开发区)崇文路521号,6496,塔板结合,暂无信息,暂无信息,暂无信息,15栋,1105户
南高小区,(宜兴市宜兴)教育路175号,4145,未知类型,暂无信息,暂无信息,暂无信息,91栋,91户
滨水新城一期,(宜兴市宜兴)新城路滨水新城一期,5366,板楼,0.7元/平米/月,锡苑物业,暂无信息,5栋,93户
明珠花园,(江阴市临港经济开发区)人民北路205号,7295,未知类型,暂无信息,暂无信息,暂无信息,19栋,442户
凝秀华庭,(江阴市华士镇)俭益路2号,7087,板楼,1.4元/平米/月,江阴纵横物业公司,江阴开发商,32栋,209户
化纤新村,(江阴市周庄镇)云顺路化纤新村,5957,未知类型,暂无信息,暂无信息,暂无信息,3栋,13户
迎秀花园,(江阴市青阳镇)府前路245-1号,5535,板楼,0.35至0.8元/平米/月,暂无信息,暂无信息,50栋,1556户
新联钢大厦,(梁溪广益)梁溪区广益路1288号,7789,板楼,3.5元/平米/月,无锡金马物业管理有限公司,暂无信息,1栋,276户
新华苑,(江阴市华士镇)环南路157号,7171,板楼/塔板结合,0.45至1.8元/平米/月,江苏新奥物业管理有限公司,江阴开发商,162栋,939户
新都苑二村,(江阴市新桥镇)康定路152号,7674,未知类型,暂无信息,暂无信息,暂无信息,68栋,1376户
东方花苑,(江阴市新桥镇)萧林东路314号,4720,未知类型,暂无信息,暂无信息,暂无信息,32栋,1229户
华士村别墅东区,(江阴市华士镇)华东路华士村别墅东区,4142,未知类型,暂无信息,暂无信息,暂无信息,302栋,606户
龙山花园,(江阴市周庄镇)澄鹿路龙山花园,7350,板楼/塔板结合,1.5至2元/平米/月,江阴纵横物业公司,江阴市向阳置业发展有限公司,66栋,66户
长山社区渡江二村,(江阴市高新区)长山大道长山社区渡江二村,7121,塔板结合,1元/平米/月,江阴市凯顺物业管理有限公司滨江分公司,暂无信息,31栋,929户
江南花园,(江阴市临港经济开发区)崇文路333号,6087,板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,67栋,1827户
锡北汽配城,(惠山刘潭)振原路8号,7287,未知类型,暂无信息,暂无信息,暂无信息,24栋,769户
书香桃苑,(惠山洛社)杨市园大街128号,7665,板楼,1至1.5元/平米/月,暂无信息,暂无信息,20栋,228户
前洲五洲国际广场,(惠山前洲)惠山区前洲中兴路与唐平大道交汇处,6914,板楼,6元/平米/月,无锡五洲物业管理有限公司,无锡五洲地产有限公司,3栋,362户
紫砂小区,(宜兴市宜兴)公园西路紫砂小区,6786,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,31户
绿城东苑二区,(江阴市云亭街道)建设路335号,7338,塔楼/板楼/塔板结合,1至5元/平米/月,江阴市沁扬物业管理有限公司,江苏新绿城房地产开发有限公司,27栋,2192户
华馨苑,(江阴市华士镇)环西路华馨苑,4420,塔板结合,0.3元/平米/月,江阴泰禾物业,暂无信息,11栋,808户
锦绣家园,(江阴市周庄镇)光辉路锦绣家园,6428,塔板结合,2元/平米/月,金科物业江阴分公司,暂无信息,9栋,144户
长寿新村,(江阴市周庄镇)长寿路145号,4978,塔板结合,暂无信息,威龙物业,暂无信息,38栋,746户
宜滨新村,(宜兴市宜兴)氿滨北路71号,7101,板楼/塔板结合,0.5至1.6元/平米/月,无锡世贸物业公司,暂无信息,11栋,246户
周南花苑一村,(江阴市周庄镇)长和街周南花苑一村,4357,未知类型,暂无信息,暂无信息,暂无信息,28栋,607户
云吉小区,(江阴市云亭街道)澄杨路389号,6519,塔板结合,0.5至2.2元/平米/月,无物业,江阴市恒源置业有限公司,3栋,96户
名人国际南区,(江阴市澄江街道)迎宾路27号,6933,未知类型,1.5元/平米/月,暂无信息,暂无信息,1栋,238户
润洲家园,(惠山前洲)前石路润洲家园,7664,板楼,暂无信息,暂无信息,暂无信息,73栋,4049户
松涛苑,(惠山玉祁)东兴路317号,7794,未知类型,暂无信息,暂无信息,暂无信息,13栋,446户
水华苑,(江阴市月城镇)水华路水华苑,7329,塔板结合,暂无信息,暂无信息,暂无信息,23栋,1132户
万和新城绿海香洲二期,(江阴市璜土镇)日新路万和新城绿海香洲二期,5871,未知类型,暂无信息,暂无信息,暂无信息,14栋,374户
藕莲新村,(惠山钱桥)藕莲新村,7472,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
卧龙家园,(江阴市月城镇)花园路36号,4066,板楼,0.5元/平米/月,江阴市中峰物业有限公司,暂无信息,5栋,152户
水芙苑一期,(江阴市月城镇)水芝路水芙苑一期,4920,未知类型,暂无信息,暂无信息,暂无信息,2栋,61户
兴港新村,(江阴市临港经济开发区)兴港新村,7724,未知类型,暂无信息,暂无信息,暂无信息,28栋,1574户
西站商贸城,(惠山洛社)园区中路西站商贸城,7628,塔楼,3元/平米/月,暂无信息,暂无信息,2栋,423户
嘉润公馆,(锡山东亭)团结中路20号,7650,塔板结合,2.5至4元/平米/月,无锡金宝利物业管理有限公司,无锡市一品房地产开发有限公司,2栋,195户
勤新科技创业园,(滨湖梅园)钱荣路108号,6160,板楼,4.5元/平米/月,暂无信息,暂无信息,6栋,6户
湖畔花园乐湖居,(江阴市徐霞客镇)外环北路37号,7093,未知类型,暂无信息,暂无信息,暂无信息,21栋,230户
胜景嘉苑,(江阴市祝塘镇)人民北路58号,8419,板楼/塔板结合,0.7至1.8元/平米/月,金科物业江阴分公司,江西省恒益房地产有限公司,16栋,689户
桃源新居,(江阴市周庄镇)公园路12号,7665,未知类型,暂无信息,暂无信息,暂无信息,6栋,684户
湖畔花城A区,(惠山玉祁)无锡市惠山区湖西路,7001,未知类型,暂无信息,暂无信息,暂无信息,7栋,13户
银杏花苑,(江阴市祝塘镇)银杏路银杏花苑,6477,未知类型,暂无信息,暂无信息,暂无信息,9栋,226户
金山路,(江阴市高新区)金山路,7136,未知类型,暂无信息,暂无信息,暂无信息,8栋,64户
花港苑B区,(江阴市璜土镇)璜石路花港苑B区,5295,塔板结合,1元/平米/月,江阴泰禾物业,暂无信息,30栋,3108户
博爱花苑,(江阴市周庄镇)博爱路33号,7210,板楼,暂无信息,无物业,暂无信息,3栋,66户
江东花苑,(江阴市周庄镇)卧龙湖路江东花苑,7532,塔板结合,1元/平米/月,江阴泰禾物业,王各庄大队,8栋,554户
华府家园,(江阴市月城镇)畅园路88-1号,5897,未知类型,暂无信息,暂无信息,暂无信息,2栋,65户
赛格大厦,(惠山刘潭)惠山大道7号,5725,塔楼,3.75元/平米/月,无锡赛格物业管理有限公司,深圳市赛格集团有限公司,1栋,29户
周庄镇大西街116-118-120号小区,"(江阴市周庄镇)大西街116号,大西街118,大西街120号",6303,未知类型,暂无信息,暂无信息,暂无信息,3栋,24户
绿海香洲,(江阴市璜土镇)日新路23号,7778,板楼,1.8元/平米/月,自持物业,暂无信息,9栋,822户
汇丰大厦,(江阴市澄江街道)澄江中路258号,7659,平房,暂无信息,暂无信息,暂无信息,2栋,124户
周庄教师新村,(江阴市周庄镇)宗言路周庄教师新村,6866,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
长寿路228号,(江阴市周庄镇)长寿路228号,7262,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
程厅弄,(江阴市华士镇)程厅弄,5698,板楼,暂无信息,金碧物业江阴分公司,暂无信息,3栋,72户
西大街290号,(江阴市周庄镇)西大街290号,6566,未知类型,暂无信息,暂无信息,暂无信息,1栋,4户
藕莲新村,(惠山钱桥)藕莲新村,7472,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
堰玉路,(惠山玉祁)堰玉路,7723,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
迎宾路26号,(江阴市澄江街道)迎宾路26号,6278,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
水华苑,(江阴市月城镇)水华路水华苑,7329,塔板结合,暂无信息,暂无信息,暂无信息,23栋,1132户
文星路东区,(江阴市华士镇)文星路东区,6347,未知类型,暂无信息,暂无信息,暂无信息,11栋,53户
水芙苑一期,(江阴市月城镇)水芝路水芙苑一期,4920,未知类型,暂无信息,暂无信息,暂无信息,2栋,61户
云都苑,(江阴市长泾镇)兴隆路53号,6903,未知类型,暂无信息,暂无信息,暂无信息,2栋,35户
卧龙家园,(江阴市月城镇)花园路36号,4066,板楼,0.5元/平米/月,江阴市中峰物业有限公司,暂无信息,5栋,152户
兴港新村,(江阴市临港经济开发区)兴港新村,7724,未知类型,暂无信息,暂无信息,暂无信息,28栋,1574户
文星路西区,(江阴市华士镇)文星路西区,6406,未知类型,暂无信息,暂无信息,暂无信息,11栋,62户
鑫湖湾,(江阴市周庄镇)徐霞客镇璜塘湖畔花园鑫湖湾1号楼602室,7717,未知类型,暂无信息,暂无信息,暂无信息,12栋,49户
中港国际,(江阴市临港经济开发区)长达路1号,7325,塔板结合,2元/平米/月,江阴天力物业有限公司,江阴市福华置业有限公司,1栋,300户
青东花苑,(江阴市青阳镇)北环东路望远北路交叉口,6839,塔板结合,0.25元/平米/月,江阴澄康物业管理有限公司,暂无信息,4栋,5户
宏基东方金港,(江阴市临港经济开发区)陈墅路宏基东方金港,6702,未知类型,暂无信息,暂无信息,暂无信息,12栋,192户
南方国际电动车城,(锡山安镇)锡沪东路88号,7515,未知类型,暂无信息,暂无信息,暂无信息,7栋,10户
勤丰路,(江阴市华士镇)勤丰路81号,5961,未知类型,暂无信息,暂无信息,暂无信息,4栋,31户
锡港路小区,(锡山东北塘)锡港路93号,7438,未知类型,暂无信息,暂无信息,暂无信息,2栋,6户
海瑞路,(惠山玉祁)海瑞路193号,6967,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
东方国际轻纺城,(锡山东北塘)东方国际轻纺城,6430,未知类型,暂无信息,暂无信息,暂无信息,4栋,6户
龙定路,(江阴市高新区)龙定路,6615,未知类型,暂无信息,暂无信息,暂无信息,2栋,14户
石牌路33号,(江阴市高新区)石牌路33号,5404,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
胜景嘉苑,(江阴市祝塘镇)人民北路58号,8419,板楼/塔板结合,0.7至1.8元/平米/月,金科物业江阴分公司,江西省恒益房地产有限公司,16栋,689户
桃源新居,(江阴市周庄镇)公园路12号,7665,未知类型,暂无信息,暂无信息,暂无信息,6栋,684户
泓家汇峰巢,(江阴市临港经济开发区)五星路567号,7216,塔板结合,2元/平米/月,无锡泓美物业有限公司,江苏法尔威置业发展有限公司,1栋,171户
戴庄新苑,(江阴市月城镇)月城东路281号,5583,板楼,暂无信息,暂无信息,暂无信息,1栋,40户
湖畔花城A区,(惠山玉祁)无锡市惠山区湖西路,7001,未知类型,暂无信息,暂无信息,暂无信息,7栋,13户
金都 惠丰广场,(惠山堰桥)政和大道212号,7173,未知类型,暂无信息,暂无信息,暂无信息,1栋,2户
天华苑,(江阴市华士镇)陆东大街天华苑,7477,塔板结合,0.5元/平米/月,江阴市大桥物业管理有限公司,江阴红豆置业有限公司,1栋,8户
冯溪家苑,(江阴市周庄镇)博爱路冯溪家苑,6513,未知类型,暂无信息,暂无信息,暂无信息,37栋,1172户
港郦花苑南区,(江阴市临港经济开发区)延安路港郦花苑南区,5615,未知类型,暂无信息,暂无信息,暂无信息,17栋,478户
大西街,(江阴市周庄镇)大西街,6132,平房,1元/平米/月,金碧物业江阴分公司,暂无信息,7栋,44户
绿海香洲,(江阴市璜土镇)日新路23号,7778,板楼,1.8元/平米/月,自持物业,暂无信息,9栋,822户
周庄镇大西街116-118-120号小区,"(江阴市周庄镇)大西街116号,大西街118,大西街120号",6303,未知类型,暂无信息,暂无信息,暂无信息,3栋,24户
西红柿公寓,(江阴市临港经济开发区)浦江路西红柿公寓,7094,塔楼,暂无信息,无锡市恒邦物业有限公司,无锡顺达置业发展有限公司,1栋,291户
朱家湾花园一村,(江阴市临港经济开发区)人民北路朱家湾花园,6104,未知类型,暂无信息,暂无信息,暂无信息,60栋,3092户
港欣花苑二村,(江阴市临港经济开发区)贵宾路港欣花苑二村,4578,未知类型,暂无信息,暂无信息,暂无信息,33栋,904户
嘉润公馆,(锡山东亭)团结中路20号,7650,塔板结合,2.5至4元/平米/月,无锡金宝利物业管理有限公司,无锡市一品房地产开发有限公司,2栋,195户
云新路75号,(江阴市云亭街道)云新路75号,4493,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
石牌路33号,(江阴市高新区)石牌路33号,5404,未知类型,暂无信息,暂无信息,暂无信息,1栋,16户
藕塘北路77号,(惠山钱桥)藕塘北路77号,7765,未知类型,暂无信息,暂无信息,暂无信息,1栋,8户
龙定路,(江阴市高新区)龙定路,6615,未知类型,暂无信息,暂无信息,暂无信息,2栋,14户
环南路,(江阴市华士镇)华士镇环南路,6560,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
东方国际轻纺城,(锡山东北塘)东方国际轻纺城,6430,未知类型,暂无信息,暂无信息,暂无信息,4栋,6户
中威国际公寓,(惠山堰桥)吴韵路589号,6847,板楼,1.8至2元/平米/月,无锡威孚物业有限公司,无锡威孚房屋开发有限公司,7栋,1966户
金江花苑,(江阴市临港经济开发区)葫桥路金江花苑,7660,未知类型,暂无信息,暂无信息,暂无信息,62栋,1994户
临港新天地,(江阴市临港经济开发区)浦江路105号,5355,塔楼,暂无信息,暂无信息,暂无信息,2栋,632户
新生街,(江阴市华士镇)新生街106号,5714,塔板结合,暂无信息,暂无信息,暂无信息,1栋,8户
龙山大街28号,(江阴市高新区)龙山大街38号,7005,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
月星国际,(梁溪广益)广南路307号,7029,未知类型,4.65元/平米/月,暂无信息,暂无信息,1栋,483户
东锦家园,(宜兴市宜兴)健康东路东锦家园,6582,板楼/平房,1元/平米/月,金辉物业,暂无信息,152栋,169户
新生路,(江阴市华士镇)新生路72号,5400,板楼,暂无信息,暂无信息,暂无信息,2栋,3户
云新路75号,(江阴市云亭街道)云新路75号,4493,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
海瑞路,(惠山玉祁)海瑞路193号,6967,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
长江星悦荟,(江阴市澄江街道)五星路长江星悦荟,7281,塔板结合,3.6元/平米/月,江阴市华惠物业管理有限公司,江阴市新长江置业有限公司,1栋,728户
石牌一村,(江阴市高新区)石牌路石牌一村,7630,塔楼,1元/平米/月,江阴泰禾物业,暂无信息,59栋,1445户
云顾路,(江阴市云亭街道)云顾路,6972,未知类型,暂无信息,暂无信息,暂无信息,19栋,140户
泓临新居,(江阴市临港经济开发区)长达路26号,7582,板楼/塔板结合,1.1至2元/平米/月,江阴市纵横物业管理有限公司,江阴中昊置业有限公司,8栋,710户
云新小区,(江阴市云亭街道)长山大道云新小区,7725,塔板结合,暂无信息,江阴市建设物业管理有限公司,暂无信息,49栋,1741户
尚岛豪庭,(宜兴市宜兴)官丰路尚岛豪庭,6689,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
宝龙国际公寓,(新吴旺庄)旺庄路156号,7343,塔楼/板楼,2至2.5元/平米/月,上海宝龙物业管理有限公司无锡分公司,上海宝龙商业地产管理有限公司无锡分公司,5栋,4507户
芦庄六区,(梁溪扬名)芦庄六区,11636,板楼,2.2元/平米/月,无锡市市政建设综合开发公司,北京新龙房地产开发有限公司,77栋,3894户
鸿泰苑二区,(新吴鸿山)鸿泰苑二区,11357,板楼/塔板结合,暂无信息,自持物业,暂无资料,50栋,2664户
万达公寓,(滨湖河埒口)梁溪路37号,10298,塔楼/板楼,3.15至4元/平米/月,无锡融创物业管理有限公司,万达集团,7栋,1506户
溪南新村,(滨湖新体育中心)青祁路溪南新村,11694,塔楼/板楼/塔板结合/平房,0.2至1元/平米/月,暂无信息,无锡市政建设综合开发有限公司,132栋,4195户
金科米兰花园,(新吴江溪)新吴区江溪路28号,8552,塔楼/板楼,2.7至3.5元/平米/月,无锡金科物业有限公司,无锡金科地产有限公司,12栋,3725户
五河四小区,(梁溪黄巷)五河四小区,10843,塔板结合,1.6元/平米/月,暂无信息,无锡市政建设综合开发有限公司,12栋,613户
五河一村,(梁溪黄巷)五河一村,11136,塔楼/板楼/塔板结合,0.2至2元/平米/月,江阴君鹏物业管理有限公司,无锡市市政建设综合有限公司,42栋,1498户
君域豪庭,(新吴鸿山)锦宅路8号,11019,板楼,1.5至1.65元/平米/月,无锡市长庆物业有限公司,上海石龙工业区联合发展有限公司,21栋,2087户
金城新村,(梁溪中桥)金城新村,11256,板楼/平房,0.5元/平米/月,暂无信息,东誉控股有限公司,58栋,2421户
民丰里小区(兴昌北路辅路),(梁溪黄巷)兴昌北路民丰里小区,11649,板楼,0.4元/平米/月,暂无信息,无锡市市政建设综合有限公司,14栋,454户
香楠佳苑,(新吴硕放)香楠佳苑,11082,塔楼/板楼/塔板结合/平房,暂无信息,无锡市新吴区江溪万丰物业管理有限公司,江苏中江文谷置业有限公司,77栋,3728户
五河新村,(梁溪黄巷)五河新村,10939,板楼/塔板结合,0.1至1元/平米/月,暂无信息,无锡市市政建设综合开发公司,75栋,2514户
惠峰新村C区,(梁溪山北)石门路惠峰新村C区,11077,板楼,0.2至20元/平米/月,锡苑物业,延安开发商,25栋,575户
中南新村,(梁溪中桥)隐秀路119号,11500,板楼/塔板结合,0.3至0.7元/平米/月,暂无信息,无锡市市政建设综合有限公司,52栋,1672户
水秀新村,(滨湖新体育中心)北华路水秀新村,11559,塔楼/板楼/塔板结合/平房,0.5至1.5元/平米/月,暂无信息,无锡市市政建设综合开发公司,180栋,4858户
鑫安苑润和里,(锡山安镇)鑫安苑润和里,10323,塔楼/板楼/平房,0.6至1.5元/平米/月,无锡隆达物业管理服务有限公司安镇分公司,无锡市润福置业有限公司,31栋,2670户
盛岸一村,(梁溪山北)凤翔南路盛岸一村,11408,板楼,0.2至0.5元/平米/月,无锡国光物业有限公司,无锡市市政建设综合开发公司,62栋,2474户
惠华新村B区,(梁溪山北)方巷惠华新村B区,11607,板楼/塔板结合,0.5至0.8元/平米/月,暂无信息,永久开发商,69栋,1065户
环翠苑,(锡山东北塘)承塘路环翠苑,10836,板楼/塔板结合,0.5至1元/平米/月,暂无信息,无锡市政建设综合开发有限公司,17栋,1625户
民丰里,(梁溪黄巷)兴昌北路民丰里,11636,塔楼/板楼/塔板结合,0.25至0.4元/平米/月,无锡市智诚物业有限公司,无锡世茂房地产开发建筑有限公司,20栋,306户
双河新村,(梁溪山北)双河新村32号,10688,板楼/塔板结合,0.2至1元/平米/月,无锡市芦庄物业管理有限公司,无锡市城南置业有限公司,60栋,1864户
中联新村,(梁溪中桥)中南路153号,11604,塔楼/板楼/塔板结合,0.4元/平米/月,无锡中申物业管理有限公司,天津南望山庄教师小区投资有限公司,65栋,2313户
五河新村东小区,(梁溪黄巷)五河新村,10624,塔楼/板楼/塔板结合/平房,0.3至1元/平米/月,无物业,市政建设,22栋,960户
惠麓苑,(梁溪山北)惠麓苑,10601,板楼/塔板结合/平房,0.5至10元/平米/月,无锡市智诚物业有限公司,无锡市市政建设综合有限公司,12栋,437户
惠峰新村,(梁溪山北)惠峰路惠峰新村,10807,板楼/塔板结合,0.5至0.8元/平米/月,无锡市堰北物业管理有限公司,无锡华天置业有限公司,47栋,1038户
鑫安苑润富里,(锡山安镇)鑫安苑润富里,10245,塔楼/板楼/塔板结合/平房,0.5至1元/平米/月,无锡鑫福润物业管理有限公司,无锡市润福置业有限公司,39栋,1060户
南星苑,(新吴硕放)南星路南星苑,10477,板楼,暂无信息,无锡市新吴区江溪万丰物业管理有限公司,阳明江置业公司,210栋,8740户
惠峰新村A区,(梁溪山北)盛岸路惠峰新村A区,10725,板楼/塔板结合,0.2至0.8元/平米/月,社区居委会,虎丘开发商,53栋,1338户
