小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
青龙华庄,(亭湖区张庄商圈)盐兴东路100号,7580,板楼/塔板结合,0.6至1.5元/平米/月,盐城新欣物业有限公司,盐城大丰宝庆置业有限公司,14栋,622户
育才小区,(盐都区盐都商圈)新冈路育才小区,5849,塔楼,0.6元/平米/月,暂无信息,暂无信息,10栋,287户
鼎尚白领公寓,(亭湖区新四军纪念馆商圈)平安路6号,7115,板楼,1.2元/平米/月,暂无信息,鼎浩开发公司,1栋,43户
麦海雅居,(射阳县射阳)双拥北路131号,5555,未知类型,暂无信息,暂无信息,暂无信息,8栋,232户
海棠花园,(亭湖区张庄商圈)延兴路海棠花园,7580,塔楼/板楼,0.5至1.4元/平米/月,小区物业居委会,暂无信息,25栋,925户
宝林冠城,(盐都区盐都商圈)盐金路88号,6050,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,华厦物业,暂无信息,19栋,636户
华庆花园,(盐都区盐都商圈)凤凰南路华庆花园,7372,塔楼/板楼/塔板结合,0.5至1.41元/平米/月,暂无信息,暂无信息,15栋,654户
汇文花园,(盐都区盐都商圈)振兴路汇文花园,7011,板楼,暂无信息,暂无信息,暂无信息,7栋,1020户
富洋新村,(东台市东台市)惠阳路富洋新村,5251,塔楼,暂无信息,暂无信息,暂无信息,8栋,576户
永嘉小区,(亭湖区亭湖商圈)新永路永嘉小区,4387,塔板结合/平房,暂无信息,苏州万宝物业管理有限公司建湖分公司,烟台万泰实业有限公司,8栋,253户
花园小区,(大丰区大丰区)东宁南路花园小区,5737,未知类型,暂无信息,暂无信息,暂无信息,14栋,157户
苏州花苑,(阜宁县阜宁县)苏州路398号,5910,未知类型,暂无信息,暂无信息,暂无信息,6栋,392户
教师新村,(滨海县滨海公园商圈)师苑路118号,7613,未知类型,暂无信息,暂无信息,暂无信息,10栋,230户
滨江.上海城,(响水县响水县)黄海路滨江.上海城,6200,未知类型,暂无信息,暂无信息,暂无信息,2栋,170户
锦香花苑,(阜宁县阜宁县)香港路766号,7419,未知类型,暂无信息,暂无信息,暂无信息,23栋,2户
响水县国税局家属区,(响水县响水县)双园西路204号,6045,未知类型,暂无信息,暂无信息,暂无信息,2栋,41户
供销社住宅楼,(东台市东台市)文明路供销社住宅楼,4627,板楼,暂无信息,无物业管理服务,暂无信息,5栋,115户
原水产公司宿舍,(东台市东台市)东园路原水产公司宿舍,7587,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
原种场宿舍楼,(东台市东台市)富腾路原种场宿舍楼,7049,板楼,暂无信息,暂无信息,无,1栋,20户
温馨花苑,(东台市东台市)富腾路温馨花苑,6883,塔板结合,暂无信息,无物业管理服务,单位自建,2栋,40户
嘉城和苑,(东台市东台市)开放大道4号,4774,板楼/平房,0.95元/平米/月,盐城市苏嘉物业服务有限公司,盐城嘉诚置业有限公司,10栋,561户
康和花苑,(东台市东台市)纬二路康和花苑,4774,塔楼/板楼/塔板结合,0.6元/平米/月,无物业管理服务,暂无信息,30栋,1552户
永泰大厦,(东台市东台市)北关路9号,6584,板楼,暂无信息,暂无信息,永泰雅居,2栋,120户
京西大厦,(东台市东台市)北关北路19号,7170,板楼,暂无信息,暂无信息,北京西路开发商,2栋,41户
城东新区钱陈安置区,(东台市东台市)红星河路2号,4108,板楼/塔板结合,0.65至0.9元/平米/月,东台市丰驰物业有限公司,暂无信息,12栋,831户
翰林华府(建湖县),(建湖县建湖县)丰收路翰林华府,6797,未知类型,暂无信息,暂无信息,暂无信息,10栋,554户
瑞林晶典,(阜宁县阜宁县)澳门路511号,4414,未知类型,暂无信息,暂无信息,暂无信息,1栋,351户
皇家花苑,(阜宁县阜宁县)黄码路1号,4786,未知类型,暂无信息,暂无信息,暂无信息,5栋,246户
金鼎橡树湾,(阜宁县阜宁县)华茂大街金鼎橡树湾,3502,未知类型,暂无信息,暂无信息,暂无信息,9栋,284户
鸿儒明邸,(阜宁县阜宁县)哈尔滨路鸿儒明邸,5517,未知类型,暂无信息,暂无信息,暂无信息,22栋,712户
胜利花苑,(阜宁县阜宁县)香港路700号,5988,未知类型,暂无信息,暂无信息,暂无信息,38栋,1155户
书香水岸,(亭湖区张庄商圈)人民路88号,6754,塔楼/板楼/塔板结合,0.6至1.4元/平米/月,小区自建物业,暂无信息,15栋,492户
滨江.上海城,(响水县响水县)黄海路滨江.上海城,6200,未知类型,暂无信息,暂无信息,暂无信息,2栋,170户
响水县国税局家属区,(响水县响水县)双园西路204号,6045,未知类型,暂无信息,暂无信息,暂无信息,2栋,41户
锦香花苑,(阜宁县阜宁县)香港路766号,7419,未知类型,暂无信息,暂无信息,暂无信息,23栋,2户
金港家园,(响水县响水县)和谐路金港家园,4393,未知类型,暂无信息,暂无信息,暂无信息,49栋,1990户
开元一品,(盐都区盐都商圈)开元路开元一品,6383,未知类型,暂无信息,暂无信息,暂无信息,4栋,138户
龙腾苑小区,(盐都区盐都商圈)育才路龙腾苑小区,6510,板楼,1元/平米/月,无物业管理服务,暂无信息,5栋,138户
绿都风尚,(盐都区盐都商圈)人民东路绿都风尚,6122,板楼/塔板结合,0.5至1元/平米/月,南通市信拓物业管理有限公司东台分公司,暂无信息,9栋,404户
景苑小区,(盐都区盐都商圈)吉安路景苑小区,7238,板楼/塔板结合,0.5至1.2元/平米/月,泰元物业,上海新湾景置业有限公司,8栋,366户
向阳公寓一期,(盐都区盐都商圈)郭猛路向阳公寓一期,5855,塔板结合,0.8至1.3元/平米/月,江苏瑞景置业有限公司,新城物业,8栋,230户
向阳花苑,(阜宁县阜宁县)向阳路77号,6209,未知类型,暂无信息,暂无信息,暂无信息,22栋,656户
盐阜水岸丽都,(阜宁县阜宁县)扬州路630号,6467,未知类型,暂无信息,暂无信息,暂无信息,35栋,980户
盛世嘉园,(阜宁县阜宁县)徐州路550号,6599,未知类型,暂无信息,暂无信息,暂无信息,19栋,1052户
龙园新村,(亭湖区亭湖商圈)西环路龙园新村,6689,塔楼/板楼/塔板结合,1.2至1.45元/平米/月,江苏坤源物业,暂无信息,67栋,1566户
花园小区,(大丰区大丰区)东宁南路花园小区,5737,未知类型,暂无信息,暂无信息,暂无信息,14栋,157户
永嘉小区,(亭湖区亭湖商圈)新永路永嘉小区,4387,塔板结合/平房,暂无信息,苏州万宝物业管理有限公司建湖分公司,烟台万泰实业有限公司,8栋,253户
卧龙花苑,(盐都区盐都商圈)卧龙路卧龙花苑,4889,塔楼/板楼/平房,1.2至1.5元/平米/月,江苏新昌物业管理有限公司,郑州郑报豫美置业有限公司,15栋,435户
青龙华庄,(亭湖区张庄商圈)盐兴东路100号,7580,板楼/塔板结合,0.6至1.5元/平米/月,盐城新欣物业有限公司,盐城大丰宝庆置业有限公司,14栋,622户
海棠花园,(亭湖区张庄商圈)延兴路海棠花园,7580,塔楼/板楼,0.5至1.4元/平米/月,小区物业居委会,暂无信息,25栋,925户
汇文花园,(盐都区盐都商圈)振兴路汇文花园,7011,板楼,暂无信息,暂无信息,暂无信息,7栋,1020户
宝林冠城,(盐都区盐都商圈)盐金路88号,6050,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,华厦物业,暂无信息,19栋,636户
华庆花园,(盐都区盐都商圈)凤凰南路华庆花园,7372,塔楼/板楼/塔板结合,0.5至1.41元/平米/月,暂无信息,暂无信息,15栋,654户
百安居东苑,(亭湖区亭湖商圈)三元宫东路16号,7634,塔板结合,1.25至30元/平米/月,江苏百城物业股份有限公司,盐城金鼎置业有限公司,8栋,276户
华欧公寓,(盐都区人民公园商圈)凤凰南路华欧公寓,7462,塔楼/板楼/塔板结合,1.4元/平米/月,盐城市乾和物业管理有限公司,暂无信息,5栋,278户
汇成名居,(亭湖区亭湖商圈)龙凤东路80号,7580,塔楼,8元/平米/月,恒源物业,暂无信息,8栋,324户
碧水蓝湾,(亭湖区亭湖商圈)新城路1号,6321,板楼/塔板结合,0.5至1.2元/平米/月,暂无信息,暂无信息,10栋,329户
建昌新苑,(建湖县建湖县)秀夫南路611弄,4655,未知类型,暂无信息,暂无信息,暂无信息,8栋,244户
书香苑,(建湖县建湖县)秀夫南路881号,6893,未知类型,暂无信息,暂无信息,暂无信息,3栋,326户
秀丰文苑,(建湖县建湖县)秀夫南路808号,4312,未知类型,暂无信息,暂无信息,暂无信息,6栋,141户
恒鑫花园,(建湖县建湖县)冠华西路53号,4221,未知类型,暂无信息,暂无信息,暂无信息,7栋,236户
振阳公寓西区,(射阳县射阳)黄海北路8号,3976,未知类型,暂无信息,暂无信息,暂无信息,11栋,608户
鑫阳小区,(建湖县建湖县)新扬路41号,5416,未知类型,暂无信息,暂无信息,暂无信息,2栋,52户
双山萃园,(射阳县射阳)兴阳北路92号,5800,未知类型,暂无信息,暂无信息,暂无信息,14栋,446户
咏林花苑,(建湖县建湖县)湖中北路103号,3229,未知类型,暂无信息,暂无信息,暂无信息,5栋,226户
翠湖新村,(建湖县建湖县)双湖路翠湖新村,4380,未知类型,暂无信息,暂无信息,暂无信息,20栋,560户
文泽康城,(射阳县射阳)解放西路148号,5982,未知类型,暂无信息,暂无信息,暂无信息,19栋,960户
湖岸名居,(建湖县建湖县)建宝路湖岸名居,6980,未知类型,暂无信息,暂无信息,暂无信息,16栋,344户
翰林华府(建湖县),(建湖县建湖县)丰收路翰林华府,6797,未知类型,暂无信息,暂无信息,暂无信息,10栋,554户
县政府西院宿舍区,(阜宁县阜宁县)阜城大街县政府西院宿舍区,6107,未知类型,暂无信息,暂无信息,暂无信息,6栋,188户
登达花苑,(建湖县建湖县)太平路登达花苑,5368,未知类型,暂无信息,暂无信息,暂无信息,6栋,6户
清华家园,(阜宁县阜宁县)汶通路69号,3701,未知类型,暂无信息,暂无信息,暂无信息,10栋,314户
盛利家园,(阜宁县阜宁县)胜利路251号,5037,未知类型,暂无信息,暂无信息,暂无信息,11栋,372户
尚都名苑东区,(建湖县建湖县)明珠西路尚都名苑,4393,未知类型,暂无信息,暂无信息,暂无信息,18栋,960户
丽锦佳园,(阜宁县阜宁县)城西路180号,4836,未知类型,暂无信息,暂无信息,暂无信息,18栋,742户
虹亚名居,(射阳县射阳)红旗西路8号,5011,未知类型,暂无信息,暂无信息,暂无信息,34栋,1029户
城西花苑,(阜宁县阜宁县)城河路719,2537,未知类型,暂无信息,暂无信息,暂无信息,47栋,2040户
海洲嘉苑,(滨海县滨海坎南小学商圈)凤鸣路80号,7176,未知类型,暂无信息,暂无信息,暂无信息,13栋,364户
碧水明苑,(阜宁县阜宁县)射河东路599号,5260,未知类型,暂无信息,暂无信息,暂无信息,12栋,440户
东方广场,(阜宁县阜宁县)阜城大街2号,6327,未知类型,暂无信息,暂无信息,暂无信息,7栋,248户
石字新村,(阜宁县阜宁县)园林路10号,5164,未知类型,暂无信息,暂无信息,暂无信息,21栋,503户
富康新村,(滨海县滨海体育中心商圈)景湖路107号,5766,未知类型,暂无信息,暂无信息,暂无信息,6栋,180户
盛拓花园,(滨海县滨海坎南小学商圈)人民南路225号,7342,未知类型,暂无信息,暂无信息,暂无信息,9栋,348户
恒隆嘉苑,(射阳县射阳)人民西路9号,5690,未知类型,暂无信息,暂无信息,暂无信息,3栋,96户
阳光一号,(建湖县建湖县)振阳路8号,4753,未知类型,暂无信息,暂无信息,暂无信息,10栋,289户
东方御花园,(建湖县建湖县)湖中南路52号,3712,未知类型,暂无信息,暂无信息,暂无信息,20栋,507户
幸福1号公馆,(射阳县射阳)幸福大道402号,6635,未知类型,暂无信息,暂无信息,暂无信息,12栋,685户
红旗二邨,(射阳县射阳)为民路红旗二邨,5004,未知类型,暂无信息,暂无信息,暂无信息,5栋,115户
御景尊园,(建湖县建湖县)滨河北路御景尊园,5141,未知类型,暂无信息,暂无信息,暂无信息,7栋,542户
都市华城,(射阳县射阳)兴盛路99号,6542,未知类型,暂无信息,暂无信息,暂无信息,10栋,204户
壹品仕家,(阜宁县阜宁县)香港路681号,7726,未知类型,暂无信息,暂无信息,暂无信息,35栋,1561户
南苑新村,(滨海县滨海坎南小学商圈)阜东南路260号,7390,未知类型,暂无信息,暂无信息,暂无信息,4栋,126户
华信锦园,(滨海县滨海坎南小学商圈)风鸣路1号,7553,未知类型,暂无信息,暂无信息,暂无信息,12栋,545户
中亿城市花园,(阜宁县阜宁县)河东路5号,5297,未知类型,暂无信息,暂无信息,暂无信息,32栋,1198户
跃进花苑,(阜宁县阜宁县)长春路400号,6993,未知类型,暂无信息,暂无信息,暂无信息,63栋,2505户
海鑫华府,(阜宁县阜宁县)新兴路海鑫华府,6212,未知类型,暂无信息,暂无信息,暂无信息,11栋,392户
金鼎橡树湾,(阜宁县阜宁县)华茂大街金鼎橡树湾,3502,未知类型,暂无信息,暂无信息,暂无信息,9栋,284户
书香水岸,(亭湖区张庄商圈)人民路88号,6754,塔楼/板楼/塔板结合,0.6至1.4元/平米/月,小区自建物业,暂无信息,15栋,492户
鸿儒明邸,(阜宁县阜宁县)哈尔滨路鸿儒明邸,5517,未知类型,暂无信息,暂无信息,暂无信息,22栋,712户
胜利花苑,(阜宁县阜宁县)香港路700号,5988,未知类型,暂无信息,暂无信息,暂无信息,38栋,1155户
瑞林晶典,(阜宁县阜宁县)澳门路511号,4414,未知类型,暂无信息,暂无信息,暂无信息,1栋,351户
皇家花苑,(阜宁县阜宁县)黄码路1号,4786,未知类型,暂无信息,暂无信息,暂无信息,5栋,246户
剑桥公寓,(亭湖区北金鹰商圈)盐马路23号,7421,板楼,1.2元/平米/月,江苏澄达置业有限公司,江苏国信地产,1栋,193户
星河绿苑,(盐都区盐都商圈)人民路星河绿苑,5887,板楼/塔板结合,0.5至1.5元/平米/月,青岛中南物业管理有限公司盐城分公司,暂无信息,8栋,195户
静水香都,(盐都区盐都商圈)世纪大道静水香都,7904,板楼/塔板结合,1至1.05元/平米/月,盐城市万家祥和物业管理有限公司,暂无信息,16栋,450户
阳光家园,(盐都区盐都商圈)卧龙路阳光家园,5143,未知类型,暂无信息,暂无信息,暂无信息,4栋,160户
中医院宿舍,(东台市东台市)东达路中医院宿舍,4339,未知类型,暂无信息,暂无信息,暂无信息,3栋,59户
东台镇运输公司综合楼,(东台市东台市)东进南路16号东台镇运输公司综合楼,7610,塔板结合,20元/平米/月,南京金基物业管理服务有限公司盐城中泰金基分公司,暂无信息,1栋,42户
步凤镇教师公寓,(亭湖区亭湖商圈)曙光路36号,3634,未知类型,暂无信息,暂无信息,暂无信息,2栋,31户
幸福华城幸福里西区,(射阳县射阳)解放西路幸福华城幸福里西区,4373,未知类型,暂无信息,暂无信息,暂无信息,5栋,362户
兴阳花苑,(射阳县射阳)红旗西路8号,5261,未知类型,暂无信息,暂无信息,暂无信息,23栋,756户
龙湖新城,(阜宁县阜宁县)经一路龙湖新城,4626,未知类型,暂无信息,暂无信息,暂无信息,24栋,883户
奥林春天,(射阳县射阳)解放东路奥林春天,7446,未知类型,暂无信息,暂无信息,暂无信息,16栋,638户
新东方嘉园,(射阳县射阳)幸福大道新东方嘉园,7279,未知类型,暂无信息,暂无信息,暂无信息,17栋,1036户
东风小区(大丰区),(大丰区大丰区)东风北路232号,6508,未知类型,暂无信息,暂无信息,暂无信息,11栋,379户
万景华庭,(射阳县射阳)人民东路38号,4174,未知类型,暂无信息,暂无信息,暂无信息,30栋,934户
苏农国际广场,(大丰区大丰区)丰华街道通港大道888号,5354,塔板结合,暂无信息,暂无信息,暂无信息,4栋,4户
桃园滨河小区,(响水县响水县)幸福南路688号,6655,未知类型,暂无信息,暂无信息,暂无信息,46栋,1362户
东方明珠,(射阳县射阳)解放东路13号,5918,未知类型,暂无信息,暂无信息,暂无信息,21栋,910户
灌江碧桂苑,(响水县响水县)规划路21号,6560,未知类型,暂无信息,暂无信息,暂无信息,25栋,788户
东都天润,(射阳县射阳)解放东路19号,7611,未知类型,暂无信息,暂无信息,暂无信息,29栋,2484户
振阳集团公寓,(射阳县射阳)德发大道振阳集团公寓,3394,未知类型,暂无信息,暂无信息,暂无信息,9栋,410户
电厂小区,(射阳县射阳)解放东路4号,4776,未知类型,暂无信息,暂无信息,暂无信息,9栋,366户
万国汽配城,(阜宁县阜宁县)向阳东路5号,3900,未知类型,暂无信息,暂无信息,暂无信息,10栋,372户
东风小区(大丰区),(大丰区大丰区)东风北路232号,6508,未知类型,暂无信息,暂无信息,暂无信息,11栋,379户
滨河现代城,(响水县响水县)红旗路248号,6634,未知类型,暂无信息,暂无信息,暂无信息,31栋,1131户
汇文苑,(建湖县建湖县)汇文东路338号,4243,未知类型,暂无信息,暂无信息,暂无信息,14栋,332户
水溪澜亭,(阜宁县阜宁县)射河北路水溪澜亭,7719,未知类型,暂无信息,暂无信息,暂无信息,7栋,571户
锦绣苑小区,(射阳县射阳)晨光路30号,5834,未知类型,暂无信息,暂无信息,暂无信息,17栋,537户
江南山水城,(大丰区大丰区)张謇路江南山水城,5718,未知类型,暂无信息,暂无信息,暂无信息,9栋,92户
西城沁园,(阜宁县阜宁县)城河路西城沁园,5856,未知类型,暂无信息,暂无信息,暂无信息,13栋,582户
城市嘉园,(建湖县建湖县)太平路1268号,6681,未知类型,暂无信息,暂无信息,暂无信息,8栋,249户
顶盛华府,(阜宁县阜宁县)香港路958号,5157,未知类型,暂无信息,暂无信息,暂无信息,8栋,370户
射阳县建华园小区,(射阳县射阳)双拥路188号,5424,未知类型,暂无信息,暂无信息,暂无信息,5栋,95户
翠谷玉苑,(建湖县建湖县)明星路翠谷玉苑,4060,未知类型,暂无信息,暂无信息,暂无信息,20栋,598户
香港城,(阜宁县阜宁县)通榆路8号,2775,未知类型,暂无信息,暂无信息,暂无信息,13栋,410户
阳光雅居,(响水县响水县)幸福路582号,6604,未知类型,暂无信息,暂无信息,暂无信息,4栋,352户
安居馨苑,(滨海县滨海体育中心商圈)西湖路177号,7806,未知类型,暂无信息,暂无信息,暂无信息,24栋,829户
清华园南区,(响水县响水县)灌江路136号,6198,未知类型,暂无信息,暂无信息,暂无信息,18栋,313户
大丰紫林名邸,(大丰区大丰区)盐城市大丰区刘庄镇振兴路西侧、322省道南侧紫林名邸6幢402室,4128,塔板结合,1元/平米/月,无物业管理服务,无,2栋,2户
郑介小区,(东台市东台市)东五公路郑介小区,3064,未知类型,暂无信息,暂无信息,暂无信息,5栋,20户
光明花苑,(东台市东台市)廉广线光明花苑,3917,板楼,暂无信息,无物业管理服务,无开发公司,2栋,72户
仁济路14号,(东台市东台市)仁济路14号,7129,板楼,暂无信息,无物业管理服务,村委集资自建,1栋,1户
金域澜湾,(大丰区大丰区)淮海路金域澜湾,7726,未知类型,暂无信息,暂无信息,暂无信息,23栋,906户
百盛花苑东区,(阜宁县阜宁县)北门街262号,4727,未知类型,暂无信息,暂无信息,暂无信息,7栋,336户
阳光家园,(盐都区盐都商圈)卧龙路阳光家园,5143,未知类型,暂无信息,暂无信息,暂无信息,4栋,160户
城北花园A区,(东台市东台市)经三路城北花园A区,3987,塔板结合,30元/平米/月,名门,上海中天置业有限公司,17栋,624户
东都天润,(射阳县射阳)解放东路19号,7611,未知类型,暂无信息,暂无信息,暂无信息,29栋,2484户
金丰花园,(大丰区大丰区)新丰镇方大线金丰花园,5621,未知类型,暂无信息,暂无信息,暂无信息,10栋,301户
东都商住楼,(东台市东台市)范公南路348号,6188,塔板结合,暂无信息,暂无信息,上海东上海联合置业有限公司,1栋,36户
东风小区(大丰区),(大丰区大丰区)东风北路232号,6508,未知类型,暂无信息,暂无信息,暂无信息,11栋,379户
滨河现代城,(响水县响水县)红旗路248号,6634,未知类型,暂无信息,暂无信息,暂无信息,31栋,1131户
万国汽配城,(阜宁县阜宁县)向阳东路5号,3900,未知类型,暂无信息,暂无信息,暂无信息,10栋,372户
金北村5组粮贸楼,(东台市东台市)金北路金北村5组粮贸楼,7658,未知类型,暂无信息,暂无信息,暂无信息,1栋,35户
苏中装饰城,(东台市东台市)北关路苏中装饰城,6885,未知类型,暂无信息,暂无信息,暂无信息,4栋,111户
生资公司宿舍,(东台市东台市)金海中路生资公司宿舍,6973,未知类型,暂无信息,暂无信息,暂无信息,1栋,32户
格林春天,(亭湖区亭湖商圈)镇北路格林春天,7289,塔板结合,0.5至1.5元/平米/月,南通市信拓物业管理有限公司东台分公司,暂无信息,13栋,311户
汇文苑,(建湖县建湖县)汇文东路338号,4243,未知类型,暂无信息,暂无信息,暂无信息,14栋,332户
电厂小区,(射阳县射阳)解放东路4号,4776,未知类型,暂无信息,暂无信息,暂无信息,9栋,366户
西城沁园,(阜宁县阜宁县)城河路西城沁园,5856,未知类型,暂无信息,暂无信息,暂无信息,13栋,582户
振阳集团公寓,(射阳县射阳)德发大道振阳集团公寓,3394,未知类型,暂无信息,暂无信息,暂无信息,9栋,410户
锦绣苑小区,(射阳县射阳)晨光路30号,5834,未知类型,暂无信息,暂无信息,暂无信息,17栋,537户
江南山水城,(大丰区大丰区)张謇路江南山水城,5718,未知类型,暂无信息,暂无信息,暂无信息,9栋,92户
水溪澜亭,(阜宁县阜宁县)射河北路水溪澜亭,7719,未知类型,暂无信息,暂无信息,暂无信息,7栋,571户
亚美国际花园,(响水县响水县)幸福路亚美国际花园,7395,未知类型,暂无信息,暂无信息,暂无信息,29栋,1283户
兴湖花苑,(建湖县建湖县)光荣巷兴湖花苑,4555,未知类型,暂无信息,暂无信息,暂无信息,7栋,204户
世纪花苑,(射阳县射阳)人民东路1号,5559,未知类型,暂无信息,暂无信息,暂无信息,3栋,52户
碧水绿都,(滨海县滨海体育中心商圈)富康路137号,7565,未知类型,暂无信息,暂无信息,暂无信息,94栋,2172户
丽都华庭,(建湖县建湖县)丰收西路80号,6495,未知类型,暂无信息,暂无信息,暂无信息,14栋,425户
财富广场,(响水县响水县)黄海路303号,6923,未知类型,暂无信息,暂无信息,暂无信息,8栋,215户
锦绣东方苑,(射阳县射阳)兴阳路235号,5539,未知类型,暂无信息,暂无信息,暂无信息,10栋,222户
书苑雅舍,(射阳县射阳)兴阳路378号,5243,未知类型,暂无信息,暂无信息,暂无信息,5栋,124户
兴阳花苑,(射阳县射阳)红旗西路8号,5261,未知类型,暂无信息,暂无信息,暂无信息,23栋,756户
龙湖新城,(阜宁县阜宁县)经一路龙湖新城,4626,未知类型,暂无信息,暂无信息,暂无信息,24栋,883户
金港名门,(阜宁县阜宁县)天津路8号,7709,未知类型,暂无信息,暂无信息,暂无信息,10栋,594户
豆制品厂商住楼,(东台市东台市)华联路豆制品厂商住楼,7711,未知类型,暂无信息,暂无信息,暂无信息,1栋,22户
泽园现代城,(建湖县建湖县)向阳西路686号,5606,未知类型,暂无信息,暂无信息,暂无信息,15栋,547户
东陶新村,(东台市东台市)东淘路东陶新村,3655,未知类型,暂无信息,暂无信息,暂无信息,5栋,160户
光明花苑,(阜宁县阜宁县)新兴路1号,3972,未知类型,暂无信息,暂无信息,暂无信息,27栋,986户
恒隆苑,(射阳县射阳)健康路恒隆苑,7087,未知类型,暂无信息,暂无信息,暂无信息,6栋,305户
碧桂园·翡翠东郡,(大丰区大丰区)幸福东大街碧桂园·翡翠东郡,7793,未知类型,2.5元/平米/月,广东碧桂园物业服务股份有限公司盐城分公司,暂无信息,4栋,6户
