小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
怡景新苑,(罗庄区火车站)清河南路87号,6415,塔楼/板楼,0.3至1.5元/平米/月,暂无信息,兰州天力房地产开发有限责任公司,43栋,2238户
东华花园,(河东区沂河实验小学)沂河路东华花园,6577,板楼/平房,0.5至0.6元/平米/月,山东三友物业管理有限公司,大连东华置业有限公司,34栋,1017户
東方郡,(河东区东方城)香港路東方郡,7781,塔楼/板楼/塔板结合,1至1.5元/平米/月,暂无信息,东方置地集团,15栋,288户
慧谷小镇,(河东区国际会展中心)海关路慧谷小镇,7737,塔楼/板楼/塔板结合,0.8至7元/平米/月,美艺物业,东方置地集团,7栋,184户
幸福花城A区,(河东区河东汽车站)东兴路幸福花城A区,6071,塔楼/板楼,0.3元/平米/月,临沂幸福物业服务有限公司,幸福五村,10栋,480户
幸福花城B区,(河东区东夷文化园)陶然东路幸福花城B区,6926,板楼,0.3至2.3元/平米/月,临沂幸福物业服务有限公司, 重庆汇东房地产开发有限公司,12栋,624户
中晟世纪城,(罗庄区宝泉寺)火炬路中晟世纪城,6617,塔楼/板楼,0.6至1.3元/平米/月,临沂高新区聚鑫物业服务有限公司,中晟汇泽投资有限公司,44栋,1837户
博正慧园,(河东区东方城)沂河东路136号,7376,板楼,0.5至0.6元/平米/月,暂无信息,临沂博正置业有限公司,3栋,168户
北园花苑,(兰山区隆达客运站)北园路260号,7684,塔楼/板楼/塔板结合,0.5至1元/平米/月,临沂浙景置业有限公司,浙江顺益房地产开发有限公司,7栋,348户
嘉益·台北新城,(兰山区启阳路)蒙山大道152号,7695,板楼,1元/平米/月,厦门嘉益实业有限公司, 重庆桥达茂宸房地产开发有限公司,5栋,2240户
美多现代城,(兰山区前十街)琅琊王路37号,7765,塔楼/板楼/塔板结合,1至1.5元/平米/月,临沂美星物业服务有限公司,山西荣盛德投资有限公司,15栋,3281户
临商1号,(兰山区和谐广场)通达路231号,5625,塔楼,2.5元/平米/月,暂无信息,辽宁天元投资置业有限公司,1栋,918户
龙泽国际,(罗庄区双月湖公园)科技大道132号,6051,塔楼/板楼/塔板结合,0.5至1.5元/平米/月,临沂市罗庄区鑫汇物业服务有限公司,上海大成置业有限公司,31栋,1384户
富贵嘉园,(兰山区火车站)新华路富贵嘉园,5754,板楼,1元/平米/月,暂无信息,富贵鸟集团有限公司,5栋,253户
深莞城,(罗庄区火车站)沂河路19号,5919,塔楼/板楼,1.2至1.5元/平米/月,山东神采物业管理有限公司临沂分公司,商丘恒坤房地产开发有限公司,6栋,702户
怡景天鹅湖,(罗庄区双月湖公园)科技大道115号,5922,板楼/塔板结合,0.6至0.7元/平米/月,暂无信息,宝丽实业,39栋,1573户
香港城小米公寓,(兰山区曹王庄)顺和街香港城小米公寓,7210,塔楼/塔板结合,1.5元/平米/月,自有物业,香港南丰集团,2栋,1074户
科技鑫城,(河东区国际会展中心)海关路科技鑫城,5775,板楼/塔板结合,1.2至1.5元/平米/月,卧龙嘉苑物业,海南嘉禾远东置业有限公司,2栋,300户
地王豪庭南区,(罗庄区双月湖公园)双月湖路地王豪庭南区,5878,塔楼/板楼,1至1.2元/平米/月,临沂市沂州物业管理有限公司,临沂宝利置业有限公司,2栋,277户
泰和花园,(河东区河东妇幼保健院)东兴路泰和花园,7448,板楼/塔板结合,0.46至1.2元/平米/月,暂无信息,泰和郡,10栋,354户
美华润景,(罗庄区盛能游乐园)工业北路美华润景,7458,塔楼/板楼/塔板结合,0.6至1.3元/平米/月,临沂美华物业管理有限公司,临沂美华房地产开发有限公司,21栋,823户
海天华庭,(罗庄区火车站)罗4路41号,5795,板楼,0.6元/平米/月,海天置业有限公司,承德名城房地产开发有限公司承德县分公司,8栋,300户
贵和水韵华庭,(罗庄区远通汽车广场)通达南路贵和水韵华庭,7155,板楼,0.6至6.6元/平米/月,广州市龙能物业管理有限公司,宝丽实业,23栋,944户
怡景绿州,(罗庄区火车站)清河南路怡景绿洲,7381,塔楼/板楼,0.3元/平米/月,临沂市房产经营开发有限公司,浙江怡景置业有限公司,25栋,1000户
朗宇花好园,(兰山区花鸟市场)解放路朗宇花好园,7017,塔楼/板楼,0.3至1.2元/平米/月,暂无信息,山东凯宇置业有限公司,17栋,664户
蓝湾国际A区西门家属院,(兰山区隆达客运站)东岳庙街公安局家属院,7557,板楼,0.65至0.8元/平米/月,单位自管物业,市政开发公司,2栋,78户
金桂园(罗六路),(罗庄区双月湖公园)罗六路金桂园,6720,板楼/塔板结合,0.7至6元/平米/月,韵皓置业物业管理有限公司,青岛韵浩置业有限公司,38栋,1016户
红星国际,(兰山区北城-鲁商中心)济南路与孝河路,6661,板楼,1.8元/平米/月,苏州工业园区置信物业服务有限公司,红星置业公司,5栋,1185户
沂州阳光花园,(罗庄区双月湖公园)新华路17号,5309,塔楼/板楼/塔板结合,0.6至1.3元/平米/月,临沂市沂州物业管理有限公司,山东天元建设集团总公司,52栋,1806户
金桂御景城,(河东区长安路小学)沂河路金桂御景城,6812,板楼,0.8至1.2元/平米/月,暂无信息,通许金桂苑置业有限公司,15栋,360户
新城花园(河东区),(河东区河东汽车站)兰亭路新城花园,6225,板楼,0.5至1元/平米/月,山东省建银房地产开发有限公司物业管理分公司,上海新城宁,7栋,599户
清华苑,(河东区临沂市第三人民医院)临工路清华苑,6749,塔楼/板楼,0.6元/平米/月,临沂东城物业,临沂永固置业有限公司,21栋,713户
金鼎国际广场,(兰山区人民广场)红旗路1号,5388,塔楼,1.5元/平米/月,费县开元物业管理有限公司,开天集团,1栋,1225户
宝丽盛世嘉园,(罗庄区双月湖公园)湖西路宝丽盛世嘉园,5684,板楼,0.6至0.7元/平米/月,暂无信息,临沂宝利置业有限公司,23栋,712户
凯泰庄园,"(罗庄区高都)滨河路凯泰庄园, 罗程路5号",5056,板楼,0.4至0.7元/平米/月,自持物业,北京恒安泰投资有限公司,34栋,1218户
清泉小区,(兰山区火车站)沂州路174号,7180,塔楼/板楼/塔板结合,0.3至1.8元/平米/月,单位自管物业,开元旅业集团,38栋,1642户
港湾经典家园,(河东区动植物园)沂河路港湾经典家园,5799,塔楼/板楼/塔板结合,0.9至1.2元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,5栋,607户
法院家属院,(兰山区新东关)兰山路77号,7326,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
旭洋·阳光花园,(兰山区火车站)兴隆路旭洋·阳光花园,5830,板楼,0.4元/平米/月,临沂旭洋物业服务有限公司,旭阳置业有限公司,19栋,1088户
贵和 · 锦上,(河东区河东吾悦广场)东兴路贵和 · 锦上,7801,板楼,1.5元/平米/月,临沂市东易置业有限公司,临沂中梁龙置业有限公司,1栋,375户
兴隆小区,(兰山区和谐广场)兴隆路兴隆小区,6625,塔楼/板楼,0.3至0.5元/平米/月,开发商自建物业,福建兴鸿置业,10栋,240户
育才苑小区,(兰山区东方不夜城)会展商业街43号,7069,板楼,1.5元/平米/月,暂无信息,暂无信息,3栋,109户
鼎鑫佳园,(兰山区曹王庄)顺和街4号,7848,板楼,0.5至0.6元/平米/月,临沂威斯顿物业管理有限公司,上海鼎鑫置业有限公司,6栋,266户
金源小区,(兰山区平安路)金源路329号,5975,板楼/塔板结合,0.5至10元/平米/月,济南诚信行,青岛海丰源置业有限公司,4栋,168户
莱茵国际,(河东区东方城)沂河东路138号,7403,板楼/平房,1.1至2.8元/平米/月,厦门中都物业管理有限公司临沂分公司,红书房建,10栋,430户
东兴花园(河东区),(河东区东夷文化园)东兴路36号,7582,板楼/塔板结合,0.5元/平米/月,暂无信息,物业和度娘都不知道开发商名称,6栋,175户
豪德城,(罗庄区沂河路)化武路豪德鑫界,4027,塔楼/板楼/塔板结合,1至1.5元/平米/月,临沂市玉山物业管理有限公司,江苏豪德置业有限公司,12栋,1196户
鲁商中心,(兰山区北城-鲁商中心)成都路鲁商中心,7721,塔楼/塔板结合,1至2.7元/平米/月,暂无信息,临沂鲁商地产有限公司,19栋,2096户
宝丽阳光国际,(罗庄区双月湖公园)双月湖路宝丽阳光国际,6710,板楼/塔板结合,1.2至1.3元/平米/月,临沂市沂州物业管理有限公司,北京美华投资有限公司,7栋,762户
天顺家园,(罗庄区双月湖公园)高新大道天顺家园,6235,塔楼/板楼/塔板结合/平房,0.4至1.3元/平米/月,临沂金佰利置业有限公司,临沂大元房地产开发有限公司,38栋,1396户
卫校家属院,(兰山区东方不夜城)育才路卫校家属院,6630,未知类型,暂无信息,暂无信息,暂无信息,1栋,26户
苗庄小区,"(兰山区平安路)平安路苗庄小区,泉山大道192号",7355,塔楼/板楼,0.5至1.5元/平米/月,业主自筹物业, 陕西亿润经贸有限公司 ,110栋,3805户
双月小区,(罗庄区远通汽车广场)湖东路55号,6012,板楼/塔板结合,0.5至0.7元/平米/月,山东美华物业有限公司,临沂美华房地产开发有限公司,28栋,957户
兰田八巷小区,(兰山区和谐广场)水田路75号,5764,板楼,0.5元/平米/月,临沂市庆丰物业服务有限公司,暂无信息,5栋,154户
东城里,(罗庄区双月湖公园)湖东路82号,6488,板楼,0.7元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,10栋,102户
美华新村,(罗庄区双月湖公园)龙潭路美华新村,4688,板楼/塔板结合/平房,0.5至1.3元/平米/月,临沂美华物业管理有限公司,临沂美华房地产开发有限公司,32栋,1353户
海联国际广场,(兰山区和谐广场)蒙山大道海联国际广场,6808,塔楼,1.6元/平米/月,山东恒合物业管理有限公司,山东广和实业有限公司,1栋,696户
沁園庭,(河东区月亮湾广场)朝阳路19号,5541,板楼,0.5至1元/平米/月,临沂盛拓置业有限公司,北京方恒置业股份有限公司方恒酒店管理分公司,21栋,713户
四建小区,(兰山区陶瓷批发市场)琅琊王路90号,6414,板楼,0.3元/平米/月,暂无信息,四建公司,2栋,67户
砚台岭小区,(兰山区大学城)临西十路33号,4135,未知类型,暂无信息,暂无信息,暂无信息,43栋,1579户
富贵花园,(罗庄区盛能游乐园)湖北路富贵花园,5833,板楼,0.6元/平米/月,业主自筹物业,广西地王投资集团,23栋,688户
天使文化小区,(河东区河东妇幼保健院)陶然东路天使文化小区,6744,塔楼/板楼/塔板结合,0.36至0.6元/平米/月,单位自管物业,张家口天使投资有限公司,11栋,238户
南湖尚都,(罗庄区双月湖公园)新华路南湖尚都,5341,板楼,0.7至0.75元/平米/月,临沂市家庆物业管理有限公司,嫩江县好房源房屋置业中介有限公司,13栋,385户
美华世纪新筑,(罗庄区双月湖公园)双月湖路美华世纪新筑,6345,塔楼,1元/平米/月,临沂美华物业管理有限公司, 大理耀鹏房地产开发有限责任公司,1栋,104户
韵皓 · 宝翠园,(罗庄区双月湖公园)双月湖路219号,6483,板楼/塔板结合,0.6至1.3元/平米/月,暂无信息,临沂宝利置业有限公司,24栋,1377户
电厂东区,(罗庄区盛能游乐园)电厂路电厂东区,6047,板楼,0.4至0.5元/平米/月,浙江金昌物业服务有限公司,华能上安电厂,3栋,130户
建委家属院,(兰山区和谐广场)解放路建委家属院,7291,板楼,0.3元/平米/月,自有物业,开元房地产,1栋,36户
五金厂家属院北区,(兰山区和谐广场)临西四路五金厂家属院北区,7569,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,137户
美華園,(罗庄区双月湖公园)湖北路240号,5312,塔楼/板楼,0.6元/平米/月,暂无信息,北京美华投资有限公司,24栋,765户
王庄小区四勘家属院,(兰山区和谐广场)兴隆路王庄小区四勘家属院,6718,塔楼/塔板结合,0.2至20元/平米/月,无物业管理服务,临沂杰夫置业有限公司,6栋,256户
荣华农贸麻纺厂小区,(兰山区启阳路)王庄路荣华农贸麻纺厂小区,6352,塔板结合,0.2元/平米/月,临沂市恒瑞物业管理有限公司,天元地产开发公司,2栋,96户
兰苑小区,(兰山区启阳路)银雀山路190号,6380,板楼/塔板结合,1至1.8元/平米/月,紫东物业有限公司,诸暨永尚置业有限公司,3栋,212户
金地家园,(罗庄区双月湖公园)新华路金地家园,5094,板楼,0.6至0.7元/平米/月,暂无信息,临沂美华房地产开发有限公司,11栋,385户
褚庄社区汇银苑小区,(河东区九曲街道)正阳路褚庄社区汇银苑小区,4718,板楼,0.5元/平米/月,临沂东城物业,临沂房屋经营开发有限公司,36栋,1390户
西墩鼎盛家园,(兰山区花鸟市场)启阳路西墩鼎盛家园,3370,未知类型,暂无信息,暂无信息,暂无信息,11栋,392户
西城名居,(兰山区南道)临西十一路西城名居,4266,未知类型,暂无信息,暂无信息,暂无信息,9栋,340户
供销小区,(罗庄区罗庄医院)通达南路供销小区,4559,板楼,0.5元/平米/月,自持物业,临沂宝利置业有限公司,4栋,148户
林村小区,(罗庄区沂河路)化武路71号,3536,板楼,0.7元/平米/月,自持物业,暂无信息,25栋,1127户
南苑小区(罗庄区),(罗庄区双月湖公园)开元路南苑小区,4209,板楼,0.5元/平米/月,自持物业,山东山东裕丰实业有限公司,10栋,246户
东墩花园,(兰山区花鸟市场)启阳路东墩花园,4786,塔楼/板楼/塔板结合,0.5元/平米/月,暂无信息,暂无信息,14栋,652户
书香嘉苑,(罗庄区罗庄陶瓷城)罗三路书香嘉苑,4050,板楼,0.7元/平米/月,自持物业,暂无信息,14栋,438户
后岗头小区,(兰山区陶瓷批发市场)清河路后岗头小区,4425,未知类型,暂无信息,单位自管物业,暂无信息,11栋,356户
罗泉新城小区,(罗庄区罗庄陶瓷城)罗三路66号,3582,未知类型,暂无信息,暂无信息,暂无信息,6栋,439户
五里新村,(兰山区平安路)通达路五里新村,4944,塔楼/塔板结合,0.4至1元/平米/月,临沂威士顿物管有限公司,临沂久隆置业发展有限公司,6栋,288户
金颐社区D区,(兰山区北城-沂龙湾大桥)济南路金颐社区D区,7291,塔板结合,1.5元/平米/月,暂无信息,暂无信息,24栋,1646户
刘村社区,(河东区九曲街道)兰亭路刘村社区,4787,未知类型,暂无信息,暂无信息,暂无信息,12栋,743户
九龙口居委,(河东区临沂市第三人民医院)厦门路九龙口居委,2661,板楼,0.6元/平米/月,暂无信息,暂无信息,46栋,1918户
葛家王平社区（向阳小区）,(兰山区大学城)王庄路7号,6270,未知类型,暂无信息,暂无信息,暂无信息,27栋,2095户
临沂市劳动和社会保障局西家属院,(兰山区启阳路)银雀山路临沂市劳动和社会保障局西家属院,7369,塔楼,暂无信息,暂无信息,暂无信息,7栋,239户
天翔花园,(河东区河东吾悦广场)九曲街道天翔花园,6051,板楼,0.5至1.2元/平米/月,暂无信息,天翔控股集团,20栋,703户
古城社区南B区,(兰山区北城-长沙路东区)长沙路古城社区南B区,6227,板楼/塔板结合,0.8元/平米/月,暂无信息,暂无信息,42栋,1522户
福泉家园,(平邑县平邑县)莲花山路福泉家园,7780,未知类型,暂无信息,暂无信息,暂无信息,8栋,207户
站前小区(平邑县),(平邑县平邑县)石都大道站前小区,5146,板楼,0.5元/平米/月,暂无信息,暂无信息,8栋,256户
西湖花园,(兰山区陶瓷批发市场)银雀山路287号,4726,未知类型,暂无信息,暂无信息,暂无信息,23栋,1184户
丽都家园,(平邑县平邑县)石都大道丽都家园,4065,未知类型,暂无信息,暂无信息,暂无信息,4栋,118户
三庆香榭丽,(费县费县)蒙山路153号,7134,未知类型,暂无信息,暂无信息,暂无信息,37栋,1434户
地税幸福家园,(平邑县平邑县)莲花山路地税幸福家园,6517,未知类型,暂无信息,暂无信息,暂无信息,2栋,55户
福乐园,(平邑县平邑县)财源大道93号,6486,未知类型,暂无信息,暂无信息,暂无信息,2栋,75户
财源路61号,(平邑县平邑县)财源路61号,5133,未知类型,暂无信息,暂无信息,暂无信息,4栋,135户
十里洋房,(罗庄区火车站)沂州路十里洋房,6080,板楼,0.7元/平米/月,自持物业,开元旅游集团,17栋,726户
南马社区,(平邑县平邑县)连菏线南马社区,3786,未知类型,暂无信息,暂无信息,暂无信息,42栋,1252户
平安花园(费县),(费县费县)蒙山路平安花园,7178,未知类型,暂无信息,暂无信息,暂无信息,5栋,144户
怡景园(平邑县),(平邑县平邑县)银花路怡景园,7425,未知类型,暂无信息,暂无信息,暂无信息,5栋,286户
汇源雅居,(沂水县沂水县)长安南路汇源雅居,7103,未知类型,暂无信息,暂无信息,暂无信息,7栋,602户
沂水公路局家属院,(沂水县沂水县)长安中路沂水公路局家属院,6392,未知类型,暂无信息,暂无信息,暂无信息,2栋,45户
世纪花园(蒙阴县),(蒙阴县蒙阴县)湖滨路18号,3858,未知类型,暂无信息,暂无信息,暂无信息,13栋,339户
阳光丽景(沂水县),(沂水县沂水县)东一环路阳光丽景,6379,板楼,暂无信息,暂无信息,暂无信息,6栋,360户
御品居,(蒙阴县蒙阴县)叠翠路御品居,7525,未知类型,暂无信息,暂无信息,暂无信息,16栋,813户
翡翠园,(沂水县沂水县)北二环路翡翠园,5600,未知类型,暂无信息,暂无信息,暂无信息,31栋,1020户
小沂河花苑,(沂水县沂水县)长安中路48号,6599,未知类型,暂无信息,暂无信息,暂无信息,7栋,185户
家和花园,(沂水县沂水县)沂蒙山路68号,6667,未知类型,暂无信息,暂无信息,暂无信息,3栋,144户
文山家园,(沂水县沂水县)文山街文山家园,7300,未知类型,暂无信息,暂无信息,暂无信息,15栋,460户
审计局家属院,(莒南县莒南商圈)站前路审计局家属院,6281,板楼,暂无信息,暂无信息,暂无信息,1栋,24户
振兴佳苑,(沂南县沂南县)振兴路15号,7372,未知类型,暂无信息,暂无信息,暂无信息,9栋,254户
馨德花园,(莒南县莒南商圈)淮海路8号,5689,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,130户
羊革厂家属院,(莒南县莒南商圈)隆山北路8号,4598,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
沂水二中东院,(沂水县沂水县)双成路16号,7254,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
金苑小区(临沭县),(临沭县临沭县)苍山北路60号,3095,未知类型,暂无信息,暂无信息,暂无信息,5栋,271户
临沭第一城,(临沭县临沭县)苍山南路临沭第一城,5546,未知类型,暂无信息,暂无信息,暂无信息,34栋,1873户
阳光丽景(临沭县),(临沭县临沭县)中山北路阳光丽景,5756,未知类型,暂无信息,暂无信息,暂无信息,20栋,690户
人和花园,(郯城县郯城县)人民路26号,6114,未知类型,暂无信息,暂无信息,暂无信息,4栋,208户
建馨嘉苑,(郯城县郯城县)沐河路建馨嘉苑,6528,未知类型,暂无信息,暂无信息,暂无信息,11栋,643户
一品尚都,(郯城县郯城县)郯东路172号,4873,未知类型,暂无信息,暂无信息,暂无信息,10栋,408户
三合园,(兰山区平安路)兴隆路三合园,7012,板楼,0.7元/平米/月,暂无信息,西安三合置业有限责任公司,17栋,902户
天弘苑,(河东区河东汽车站)解放东路天弘苑,6251,板楼,0.5元/平米/月,业主自筹物业,长沙东来置业有限公司,1栋,288户
欣悦小区,(兰山区十五中)金雀山路201号,7275,塔楼/板楼/塔板结合,0.2至0.5元/平米/月,临沂泰隆物业服务有限公司,山东天元建设集团总公司,8栋,357户
印染厂家属院,(兰山区启阳路)银雀山路206号,6552,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,54户
红日小区,(罗庄区双月湖公园)湖东路207号,5583,板楼,0.6至0.7元/平米/月,临沂浙景置业有限公司,南京红日置业顾问有限公司,25栋,941户
朱夏社区B区,(兰山区北城-北城人民医院)北京路朱夏社区B区,4589,塔楼/塔板结合,1.5至2元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,27栋,1362户
北城新区金殿社区,(兰山区北城-北外环)兰州路北城新区金殿社区,5318,板楼/塔板结合,1元/平米/月,自有物业,村委集资自建,20栋,883户
鑫岭社区,(兰山区前十街)育才路155号,4958,未知类型,暂无信息,暂无信息,暂无信息,33栋,970户
朱夏社区C区,(兰山区北城-北城人民医院)武汉路朱夏社区C区,5479,未知类型,暂无信息,暂无信息,暂无信息,5栋,152户
宏伟新区,(兰山区启阳路)银雀山路208号,4421,未知类型,0.9元/平米/月,暂无信息,暂无信息,7栋,271户
南坊大官苑,(兰山区北城-鲁商中心)广州路29号,7728,塔楼/板楼,0.6至1元/平米/月,单位自管物业, 中国奥园地产集团股份有限公司,25栋,2336户
农机小区,(兰山区平安路)平安路176号,7062,板楼/塔板结合,1元/平米/月,临沂和润物业,包头鲁商置业有限公司,6栋,163户
合兴花园小区,(罗庄区沂河路)沂河路合兴花园小区,5534,板楼,0.7元/平米/月,自持物业,上海万锴房地产有限公司,6栋,288户
金湖新村,(罗庄区双月湖公园)罗五路15号,4743,板楼/塔板结合,5元/平米/月,暂无信息,临沂金城置业有限公司,17栋,514户
金泰世纪村,(罗庄区罗庄医院)文化路121号,4886,塔楼/板楼/塔板结合,0.4至0.7元/平米/月,临沂市庆丰物业服务有限公司,上海金泰房地产开发有限公司,11栋,408户
芙瑞家园,(罗庄区双月湖公园)建设街56号,5621,塔楼/塔板结合,0.5至0.7元/平米/月,临沂市沂州物业管理有限公司,临沂宝利置业有限公司,3栋,156户
地王豪庭,(罗庄区双月湖公园)双月湖路107号,6900,板楼,0.7元/平米/月,临沂市沂州物业管理有限公司,深圳帝王居物业发展有限公司,19栋,653户
利民小区,(郯城县郯城县)北环路利民小区,3856,未知类型,0.5元/平米/月,暂无信息,暂无信息,26栋,965户
明馨小区,(兰山区平安路)商城路183号,7350,板楼/塔板结合,0.3至1元/平米/月,卧龙嘉苑物业,开发区建设集团建设开发分公司开发,8栋,272户
砚台岭社区B区,(兰山区大学城)临西十路砚台岭社区B区,4043,未知类型,暂无信息,暂无信息,暂无信息,25栋,1218户
范家沟A区,(河东区临沂市第三人民医院)临工东路范家沟A区,2581,塔楼,0.6元/平米/月,临沂市绿城物业服务有限公司, 陕西亿润经贸有限公司 ,19栋,752户
福源社区,(兰山区枣沟头)乔家顶205号,4425,塔楼/塔板结合,1元/平米/月,单位自管物业,暂无信息,28栋,1160户
锦华园,(罗庄区双月湖公园)龙潭路锦华园,5010,未知类型,暂无信息,暂无信息,暂无信息,3栋,154户
前朱汪小区,(河东区李公河湿地公园)旭洋路前朱汪小区,2583,塔板结合,暂无信息,无物业管理服务,暂无信息,26栋,798户
罗庄区国税局家属院,(罗庄区远通汽车广场)湖东二路62号,7520,板楼,0.8元/平米/月,暂无信息,丹东白果房产置业服务有限公司,4栋,108户
八里屯社区,(兰山区临沂汽车站)琅琊王路八里屯社区,3771,未知类型,暂无信息,暂无信息,暂无信息,20栋,1109户
十里阳光,(罗庄区火车站)沂河路十里阳光,5402,板楼,0.7元/平米/月,自持物业,大连阿里房房置业代理有限公司,14栋,631户
金颐社区B区,(兰山区北城-沂龙湾大桥)广州路金颐社区B区,7090,板楼/塔板结合,0.6至1.5元/平米/月,金颐社区物业, 重庆汇东房地产开发有限公司,19栋,1349户
御水苑,(沂水县沂水县)小河路御水苑,4467,未知类型,暂无信息,暂无信息,暂无信息,8栋,296户
学府花园,(沂水县沂水县)裕丰路学府花园,6007,未知类型,暂无信息,暂无信息,暂无信息,12栋,470户
唐槐小区,(沂水县沂水县)莲旺街唐槐小区,4836,未知类型,暂无信息,暂无信息,暂无信息,3栋,80户
东方名城,(沂水县沂水县)沂蒙山路14-19号,6963,塔板结合,暂无信息,暂无信息,暂无信息,34栋,1002户
沂蒙国际天枢阁B区,(沂水县沂水县)莲旺街沂蒙国际天枢阁B区,6182,未知类型,0.5元/平米/月,暂无信息,暂无信息,5栋,108户
金水湾花园,(沂水县沂水县)健康东路31号,7293,板楼,暂无信息,暂无信息,暂无信息,29栋,1039户
沂水县三中家属院,(沂水县沂水县)健康东路63号,6121,未知类型,暂无信息,暂无信息,暂无信息,6栋,152户
前埠东社区,(沂水县沂水县)小沂河北路前埠东社区,4244,未知类型,暂无信息,暂无信息,暂无信息,20栋,636户
福町花园,(临沭县临沭县)光明北路福町花园,7358,塔楼,暂无信息,暂无信息,暂无信息,13栋,867户
鼎钰华居,(临沭县临沭县)沭河大街鼎钰华居,7384,未知类型,暂无信息,暂无信息,暂无信息,6栋,592户
佳禾花园小区,(临沭县临沭县)演武山路佳禾花园小区,6363,塔楼,0.7元/平米/月,暂无信息,暂无信息,16栋,545户
百合花园(莒南县),(莒南县莒南商圈)滨海路73号,6962,塔板结合,0.5至0.55元/平米/月,暂无信息,暂无信息,6栋,142户
阳光丽景(临沭县),(临沭县临沭县)中山北路阳光丽景,5756,未知类型,暂无信息,暂无信息,暂无信息,20栋,690户
五里新村,(兰山区平安路)通达路五里新村,4944,塔楼/塔板结合,0.4至1元/平米/月,临沂威士顿物管有限公司,临沂久隆置业发展有限公司,6栋,288户
临沂市劳动和社会保障局西家属院,(兰山区启阳路)银雀山路临沂市劳动和社会保障局西家属院,7369,塔楼,暂无信息,暂无信息,暂无信息,7栋,239户
古城社区南B区,(兰山区北城-长沙路东区)长沙路古城社区南B区,6227,板楼/塔板结合,0.8元/平米/月,暂无信息,暂无信息,42栋,1522户
