小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
凤凰嘉园,(渭城区渭城区)民生路43号,当前网页找不到元素（价格）,塔楼/板楼,0.4元/平米/月,自营自管,暂无信息,14栋,750户
名仕雅居东区,(渭城区渭城区)咸阳市渭城区东风路,当前网页找不到元素（价格）,板楼,0.38至0.4元/平米/月,暂无信息,陕西华宇实业有限公司,8栋,390户
丽景苑小区,(渭城区渭城区)咸阳市渭城区中五台路附近,当前网页找不到元素（价格）,板楼,0.4元/平米/月,暂无信息,丽丰房地产集团,13栋,704户
电建小区,(秦都区秦都区)纺建路205号,当前网页找不到元素（价格）,塔楼/板楼/塔板结合/平房,0.5至0.8元/平米/月,暂无信息,中国电建地产集团有限公司,30栋,1767户
华秦大厦,(秦都区秦都区)玉泉东路,当前网页找不到元素（价格）,板楼,1元/平米/月,暂无信息,绍兴华秦明珠置业有限公司,1栋,144户
咸户小区,(西咸新区（咸阳）秦都区)咸阳市秦都区陈伍路附近,当前网页找不到元素（价格）,板楼,0.35至0.6元/平米/月,金碧物业有限公司, 陕西亿润经贸有限公司 ,8栋,336户
华商大厦,(秦都区秦都区)秦皇中路19号,当前网页找不到元素（价格）,塔板结合,0.9元/平米/月,暂无信息,暂无信息,1栋,110户
秦都区教育局玉泉路教师公寓,(秦都区秦都区)泉北一巷秦都区教育局玉泉路教师公寓,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,72户
天和苑小区,(西咸新区（咸阳）渭城区)文林路中段,当前网页找不到元素（价格）,塔板结合,0.4至0.5元/平米/月,暂无信息,天石集团,10栋,361户
南阳新村,(渭城区渭城区)渭阳东路南阳新村,当前网页找不到元素（价格）,板楼,0.4元/平米/月,自营, 大连保利锦恒房地产开发有限公司,9栋,344户
留园小区,(渭城区渭城区)文汇西路,当前网页找不到元素（价格）,板楼/塔板结合,0.4至0.8元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,10栋,442户
新运花园,(渭城区渭城区)文林路,当前网页找不到元素（价格）,板楼,1.1元/平米/月,暂无信息,佛山市新运泰房地产开发有限公司,23栋,1491户
红旗大厦,(渭城区渭城区)红旗大厦,当前网页找不到元素（价格）,塔板结合,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,135户
乐南小区,(秦都区秦都区)乐育南路25号,当前网页找不到元素（价格）,塔板结合,0.4至0.98元/平米/月,柳林物业, 陕西亿润经贸有限公司 ,12栋,506户
秦宝瑞源小区,(秦都区秦都区)咸阳市秦都区秦宝一路附近,当前网页找不到元素（价格）,板楼/平房,0.4至6.5元/平米/月,暂无信息,西安市秦宝投资有限责任公司,8栋,301户
安居三村小区,(秦都区秦都区)咸阳市秦都区咸通北路,当前网页找不到元素（价格）,板楼/塔板结合,0.4元/平米/月,安居三村自管物业,蓁瀛华泰（北京）置业有限公司中恒华泰分公司,15栋,678户
惠普紫薇苑,(渭城区渭城区)咸阳市渭城区朝阳二路附近,当前网页找不到元素（价格）,板楼,0.4至0.6元/平米/月,自由物业,宏阳,19栋,931户
梦馨小区,(渭城区渭城区)金旭路梦馨小区,当前网页找不到元素（价格）,板楼/塔板结合,0.4至0.6元/平米/月,咸阳携手裕塬管理责任有限公司,方华地产,6栋,228户
中山社区,(渭城区渭城区)中山街中山社区,当前网页找不到元素（价格）,板楼,暂无信息,暂无信息,暂无信息,2栋,136户
天王第二社区,(秦都区秦都区)文汇西路,当前网页找不到元素（价格）,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息, 咸阳天虹基置业有限公司,28栋,1810户
饮料厂家属院,(秦都区秦都区)联盟三路饮料厂家属院,当前网页找不到元素（价格）,板楼/塔板结合,0.5元/平米/月,饮料厂家属院公司物业,咸阳丰收置业有限公司,2栋,60户
西北一棉社区东区,(渭城区渭城区)西北国棉一厂,当前网页找不到元素（价格）,塔楼/板楼/塔板结合,0.5至1.2元/平米/月,陕西西北二棉实业有限公司,咸阳兴秦房地产开发有限公司,34栋,2395户
供电局小区,(秦都区秦都区)环城东路159号,当前网页找不到元素（价格）,平房,0.3元/平米/月,咸阳东顺物业开发有限公司,咸阳恒远置业有限公司,7栋,236户
滨河小区(渭城区),(渭城区渭城区)咸阳市渭城区金旭路,当前网页找不到元素（价格）,塔楼/板楼/塔板结合,0.38至0.4元/平米/月,暂无信息,	西安大德房地产开发有限公司,14栋,731户
天宏小区,(秦都区秦都区)咸阳市秦都区咸通北路附近,当前网页找不到元素（价格）,板楼/塔板结合,0.4元/平米/月,暂无信息,咸阳南沣置业有限公司,7栋,332户
建花苑小区,(秦都区秦都区)咸阳市秦都区沈兴北路,当前网页找不到元素（价格）,板楼,0.5元/平米/月,咸阳秦苑物业公司, 嘉兴世茂新世纪置业有限公司,6栋,270户
渭城农机家属院,(渭城区渭城区)乐育北路3号,当前网页找不到元素（价格）,板楼,暂无信息,暂无信息,暂无信息,1栋,73户
秦宝小区西区南院,(秦都区秦都区)彩虹一路与秦宝二路交叉口东北100米,当前网页找不到元素（价格）,板楼,0.6元/平米/月,秦宝物业, 陕西亿润经贸有限公司 ,4栋,192户
焦化厂小区,(秦都区秦都区)焦化厂小区,当前网页找不到元素（价格）,塔板结合,0.5元/平米/月,暂无信息,暂无信息,2栋,88户
文汇路小区,(渭城区渭城区)文汇路小区,当前网页找不到元素（价格）,板楼,0.4元/平米/月,暂无信息,陕西昊伟地产,16栋,662户
华瑞苑小区,(秦都区秦都区)咸阳市秦都区西兰路40号,当前网页找不到元素（价格）,板楼,0.5元/平米/月,暂无信息,咸阳南沣置业有限公司,2栋,54户
化纤小区,(渭城区渭城区)中五台路化纤小区,当前网页找不到元素（价格）,板楼,0.2至0.4元/平米/月,暂无信息,暂无信息,12栋,475户
玉泉小区B组团2号院,(秦都区秦都区)玉泉路泉北四巷,当前网页找不到元素（价格）,板楼,0.3元/平米/月,单位自治,单位自建,2栋,66户
惠馨苑,(秦都区秦都区)便民巷惠馨苑,当前网页找不到元素（价格）,板楼/平房,0.37至0.4元/平米/月,暂无信息,咸阳恒远置业有限公司,3栋,124户
宝泉花园,(秦都区秦都区)咸阳市秦都区宝泉路,当前网页找不到元素（价格）,塔楼/板楼/平房,0.3至1元/平米/月,咸阳富安物业管理有限公司,阜新宝地阜新宝地置业有限公司,9栋,283户
枫林花园,(秦都区秦都区)文林花园,当前网页找不到元素（价格）,板楼,0.5至0.6元/平米/月,暂无信息,单位自建,5栋,240户
天元北区,(秦都区秦都区)咸通北路天元北区,当前网页找不到元素（价格）,塔楼/板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,102户
华林大厦,(秦都区秦都区)中华路4号,当前网页找不到元素（价格）,板楼,1.2元/平米/月,暂无信息,蓁瀛华泰（北京）置业有限公司中恒华泰分公司,4栋,82户
联盟二路壹号院,(秦都区秦都区)文汇西路15附近,当前网页找不到元素（价格）,板楼,0.3元/平米/月,暂无信息,陕西开元置业有限公司,3栋,144户
兴秦丽都苑小区,(秦都区秦都区)惠民巷兴秦丽都苑小区,当前网页找不到元素（价格）,塔楼/板楼,0.42至0.8元/平米/月,暂无信息,陕西海峡置业公司,4栋,138户
咸阳市医药总公司家属院,(秦都区秦都区)咸阳市医药总公司家属院,当前网页找不到元素（价格）,板楼/塔板结合,0.5元/平米/月,医药总公司家属院自住物业,暂无信息,3栋,121户
留园公司惠民小区贰号院,(秦都区秦都区)文汇西路留园公司惠民小区贰号院,当前网页找不到元素（价格）,塔板结合,0.5元/平米/月,暂无信息,包头市惠民置业有限公司,10栋,497户
中民大厦,(秦都区秦都区)人民中路16号,当前网页找不到元素（价格）,塔板结合,1至1.2元/平米/月,暂无信息,咸阳天虹基置业有限公司,2栋,32户
凌云小区,(秦都区秦都区)文林路34号,当前网页找不到元素（价格）,板楼,0.5至0.8元/平米/月,暂无信息,暂无信息,3栋,102户
陈杨新界,(西咸新区（咸阳）秦都区)郑国路陈杨新界,当前网页找不到元素（价格）,板楼/塔板结合,1.2元/平米/月,彩虹物业,咸阳凯创置业有限责任公司,17栋,3437户
陕玻小区,(西咸新区（咸阳）渭城区)咸阳市,当前网页找不到元素（价格）,板楼/塔板结合,0.18至1元/平米/月,陕西华福嘉业物业有限公司,暂无信息,12栋,563户
西北电力建设有限公司小区,(西咸新区（咸阳）渭城区)咸阳市秦都区人民西路附近,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,17栋,808户
医药公司家属院,(渭城区渭城区)人民东路77号,当前网页找不到元素（价格）,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,126户
渭城区农机管理站家属院,(渭城区渭城区)长陵路渭城区农机管理站家属院,当前网页找不到元素（价格）,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,60户
文汇房管所家属院,(渭城区渭城区)北平街91号,当前网页找不到元素（价格）,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,27户
中铁七局家属院,(渭城区渭城区)中铁七局家属院,当前网页找不到元素（价格）,塔板结合,暂无信息,暂无信息,暂无信息,1栋,11户
环卫处家属院,(渭城区渭城区)金旭路3号,当前网页找不到元素（价格）,板楼,0.3元/平米/月,暂无信息,暂无信息,1栋,60户
古渡花园小区,(渭城区渭城区)咸阳市渭城区人民东路附近,当前网页找不到元素（价格）,板楼,0.4元/平米/月,暂无信息,鼎和地产,10栋,440户
瑞祥小区,(秦都区秦都区)咸阳市秦都区珠泉路泉北一巷,当前网页找不到元素（价格）,板楼,0.35至0.98元/平米/月,暂无信息,陕西迪普物业有限公司,3栋,114户
偏转一区,(秦都区秦都区)渭阳西路街道咸阳市中华路,当前网页找不到元素（价格）,板楼,5.4元/平米/月,陕西偏转电子科技公司,彩虹房地产,2栋,132户
朝阳苑,(渭城区渭城区)朝阳苑,当前网页找不到元素（价格）,塔楼/板楼,0.4元/平米/月,自营自管,海城市新新置业有限公司,11栋,383户
东明街小区,(渭城区渭城区)咸阳市渭城区东明街35号,当前网页找不到元素（价格）,板楼,0.35元/平米/月,暂无信息,暂无信息,4栋,124户
勤俭小区,(秦都区秦都区)秦都区西兰路53号,当前网页找不到元素（价格）,板楼/塔板结合,0.33至0.8元/平米/月,暂无信息,暂无信息,5栋,144户
工商局家属院,(秦都区秦都区)秦都区玉泉东路东段,当前网页找不到元素（价格）,板楼,0.6元/平米/月,暂无信息,暂无信息,3栋,120户
公园世嘉,(兴平市兴平市)航空路公园世嘉,当前网页找不到元素（价格）,塔板结合,1元/平米/月,暂无信息,陕西鑫宇房地产开发有限公司,5栋,828户
咸阳纺织机械厂北生活区,(秦都区秦都区)利民巷,当前网页找不到元素（价格）,塔楼/板楼/塔板结合/平房,0.42至0.5元/平米/月,暂无信息,暂无信息,11栋,678户
中宏大厦,(秦都区秦都区)团结路口对面,当前网页找不到元素（价格）,塔板结合,1.2元/平米/月,暂无信息,南京中锐宏润置业有限公司,1栋,130户
梦园小区,(秦都区秦都区)乐育北路11号,当前网页找不到元素（价格）,板楼/塔板结合,0.5至0.56元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,4栋,144户
留园公司惠民小区壹号院,(秦都区秦都区)便民巷留园公司惠民小区壹号院,当前网页找不到元素（价格）,板楼/塔板结合,0.3至0.5元/平米/月,惠民小区自主物业,陕西昊伟地产,5栋,329户
荣发花园,(渭城区渭城区)咸阳市渭城区中五台路附近,当前网页找不到元素（价格）,板楼/塔板结合,0.4至1元/平米/月,暂无信息,城开集团,14栋,510户
西北医疗器械有限公司生活区,(渭城区渭城区)咸阳市渭城区联盟一路附近,当前网页找不到元素（价格）,塔板结合,0.3至3.5元/平米/月,暂无信息,暂无信息,13栋,700户
東風花园一区,(渭城区渭城区)東風花园一区,当前网页找不到元素（价格）,板楼,0.4至0.56元/平米/月,暂无信息,一方置业,8栋,361户
西兰小区,(秦都区秦都区)秦皇北路55号,当前网页找不到元素（价格）,塔板结合,0.42至0.56元/平米/月,暂无信息,暂无信息,4栋,192户
柳林花园南区,(渭城区渭城区)民生路  柳林花园,当前网页找不到元素（价格）,板楼,1元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,1栋,126户
紫韵龙桥,(三原县三原县)南关正街100号,当前网页找不到元素（价格）,塔板结合,暂无信息,暂无信息, 咸阳天虹基置业有限公司,26栋,251户
泾城华府,(泾阳县泾阳县)吉元大街204号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,3栋,412户
清河湾,(三原县三原县)人民银行大街清河湾,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,3栋,611户
毛条二区,(秦都区秦都区)毛条二区,当前网页找不到元素（价格）,板楼,0.5至0.6元/平米/月,暂无信息,咸阳市房地产开发公司,8栋,552户
供电局家属院,(秦都区秦都区)思源南路5号,当前网页找不到元素（价格）,板楼,0.5至1元/平米/月,陕西嘉源物业,陕西金泰恒业,3栋,159户
秦龙泵业,(渭城区渭城区)北门口双峰城市花园北边,当前网页找不到元素（价格）,板楼,暂无信息,暂无信息,暂无信息,1栋,18户
光辉小区,(渭城区渭城区)朱雀大街朱雀东坊,当前网页找不到元素（价格）,板楼/塔板结合,0.42至0.7元/平米/月,暂无信息,暂无信息,8栋,562户
大地鑫园,(泾阳县泾阳县)东环路大地鑫园,当前网页找不到元素（价格）,板楼,暂无信息,暂无信息,暂无信息,18栋,553户
华电东区,(秦都区秦都区)金华路1号,当前网页找不到元素（价格）,塔板结合/平房,0.4至0.9元/平米/月,华凯物业,后卫华庄,11栋,610户
龙泉时代名居,(泾阳县泾阳县)东环路龙泉时代名居,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,240户
织布厂家属楼,(泾阳县泾阳县)体育路72号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,13户
瑞园小区,(泾阳县泾阳县)中心街瑞园小区,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,5栋,118户
文定天下小区,(泾阳县泾阳县)先锋大街文定天下小区,当前网页找不到元素（价格）,未知类型,1元/平米/月,暂无信息,暂无信息,25栋,777户
丽晶雅苑,(三原县三原县)东三路丽晶雅苑,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,3栋,558户
家绮池阳国际,(三原县三原县)池阳街中段家绮池阳国际,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,523户
交大康桥清河花园,(三原县三原县)裕原路交大康桥清河花园,当前网页找不到元素（价格）,塔板结合,0.6元/平米/月,暂无信息,暂无信息,30栋,1068户
工商银行小区,(秦都区秦都区)工商银行小区,当前网页找不到元素（价格）,板楼,0.5元/平米/月,咸阳兴信物业有限公司,咸阳兴秦房地产开发有限公司,11栋,408户
社区公寓,(秦都区秦都区)社区公寓,当前网页找不到元素（价格）,板楼,0.5元/平米/月,暂无信息,咸阳恒远置业有限公司,2栋,60户
咸阳市卫生学院家属院,(秦都区秦都区)便民巷附近,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,1栋,84户
瑞田小区,(秦都区秦都区)珠泉路8号,当前网页找不到元素（价格）,塔板结合,0.42至0.56元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,7栋,204户
毛条生活区,(秦都区秦都区)玉泉路7号,当前网页找不到元素（价格）,板楼,0.42元/平米/月,暂无信息,陕西尤居置业,8栋,437户
咸阳市二水厂家属院,(秦都区秦都区)渭阳西路80号,当前网页找不到元素（价格）,塔楼/板楼/塔板结合,0.5至0.56元/平米/月,暂无信息,蓁瀛华泰（北京）置业有限公司中恒华泰分公司,4栋,136户
鑫苑大厦公寓,(秦都区秦都区)秦皇南路鑫苑大厦公寓,当前网页找不到元素（价格）,塔板结合,0.6元/平米/月,咸阳霖广物业管理有限公司,苑鑫开发有限公司,1栋,180户
华宇豪庭,(渭城区渭城区)文林路,当前网页找不到元素（价格）,塔板结合,0.35至1.5元/平米/月,暂无信息, 陕西亿润经贸有限公司 ,12栋,446户
西北国棉一厂西区,(渭城区渭城区)西北国棉一厂西区,当前网页找不到元素（价格）,塔楼/板楼/塔板结合,0.5元/平米/月,暂无信息,咸阳兴秦房地产开发有限公司,26栋,2380户
惠沣园西区,(秦都区秦都区)便民巷2号,当前网页找不到元素（价格）,板楼/塔板结合,0.4至0.6元/平米/月,小区自管,咸阳丰收置业有限公司,5栋,285户
衔阳居,(渭城区渭城区)衔阳居,当前网页找不到元素（价格）,板楼,0.3元/平米/月,物业自管,咸阳桦洋里置业有限公司,7栋,380户
瑞泉苑,(秦都区秦都区)咸阳市秦都区泉北四巷附近,当前网页找不到元素（价格）,塔板结合,0.38至0.6元/平米/月,陕西瑞民物业, 陕西亿润经贸有限公司 ,2栋,93户
中集汽车产业园,(西咸新区（咸阳）秦都区)西兰路中集汽车产业园,当前网页找不到元素（价格）,塔板结合,1至1.5元/平米/月,物业自管,暂无信息,3栋,319户
长青花园,(西咸新区（咸阳）渭城区)长青花园,当前网页找不到元素（价格）,塔楼/板楼/塔板结合,0.4至1元/平米/月,暂无信息,长青有限公司,5栋,238户
陈杨新界,(西咸新区（咸阳）秦都区)郑国路陈杨新界,当前网页找不到元素（价格）,板楼/塔板结合,1.2元/平米/月,彩虹物业,咸阳凯创置业有限责任公司,17栋,3437户
陕玻小区,(西咸新区（咸阳）渭城区)咸阳市,当前网页找不到元素（价格）,板楼/塔板结合,0.18至1元/平米/月,陕西华福嘉业物业有限公司,暂无信息,12栋,563户
供电局家属院,(秦都区秦都区)思源南路5号,当前网页找不到元素（价格）,板楼,0.5至1元/平米/月,陕西嘉源物业,陕西金泰恒业,3栋,159户
秦龙泵业,(渭城区渭城区)北门口双峰城市花园北边,当前网页找不到元素（价格）,板楼,暂无信息,暂无信息,暂无信息,1栋,18户
光辉小区,(渭城区渭城区)朱雀大街朱雀东坊,当前网页找不到元素（价格）,板楼/塔板结合,0.42至0.7元/平米/月,暂无信息,暂无信息,8栋,562户
朝阳苑,(渭城区渭城区)朝阳苑,当前网页找不到元素（价格）,塔楼/板楼,0.4元/平米/月,自营自管,海城市新新置业有限公司,11栋,383户
勤俭小区,(秦都区秦都区)秦都区西兰路53号,当前网页找不到元素（价格）,板楼/塔板结合,0.33至0.8元/平米/月,暂无信息,暂无信息,5栋,144户
留园公司惠民小区壹号院,(秦都区秦都区)便民巷留园公司惠民小区壹号院,当前网页找不到元素（价格）,板楼/塔板结合,0.3至0.5元/平米/月,惠民小区自主物业,陕西昊伟地产,5栋,329户
荣发花园,(渭城区渭城区)咸阳市渭城区中五台路附近,当前网页找不到元素（价格）,板楼/塔板结合,0.4至1元/平米/月,暂无信息,城开集团,14栋,510户
西北医疗器械有限公司生活区,(渭城区渭城区)咸阳市渭城区联盟一路附近,当前网页找不到元素（价格）,塔板结合,0.3至3.5元/平米/月,暂无信息,暂无信息,13栋,700户
東風花园一区,(渭城区渭城区)東風花园一区,当前网页找不到元素（价格）,板楼,0.4至0.56元/平米/月,暂无信息,一方置业,8栋,361户
西兰小区,(秦都区秦都区)秦皇北路55号,当前网页找不到元素（价格）,塔板结合,0.42至0.56元/平米/月,暂无信息,暂无信息,4栋,192户
东明街小区,(渭城区渭城区)咸阳市渭城区东明街35号,当前网页找不到元素（价格）,板楼,0.35元/平米/月,暂无信息,暂无信息,4栋,124户
绿苑小区,(秦都区秦都区)绿苑小区,当前网页找不到元素（价格）,板楼,0.29至0.98元/平米/月,暂无信息,上海绿杉置业,3栋,112户
氮肥厂小区,(秦都区渭城区)秦皇北路93号,当前网页找不到元素（价格）,板楼,0.6元/平米/月,单位自治,单位管理,3栋,112户
三五三零家属院,(渭城区渭城区)长陵路三五三零家属院,当前网页找不到元素（价格）,板楼,0.5元/平米/月,暂无信息,暂无信息,19栋,692户
工商局家属院,(秦都区秦都区)秦都区玉泉东路东段,当前网页找不到元素（价格）,板楼,0.6元/平米/月,暂无信息,暂无信息,3栋,120户
文定天下小区,(泾阳县泾阳县)先锋大街文定天下小区,当前网页找不到元素（价格）,未知类型,1元/平米/月,暂无信息,暂无信息,25栋,777户
织布厂家属楼,(泾阳县泾阳县)体育路72号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,13户
大地鑫园,(泾阳县泾阳县)东环路大地鑫园,当前网页找不到元素（价格）,板楼,暂无信息,暂无信息,暂无信息,18栋,553户
龙泉时代名居,(泾阳县泾阳县)东环路龙泉时代名居,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,240户
瑞园小区,(泾阳县泾阳县)中心街瑞园小区,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,5栋,118户
泾城华府,(泾阳县泾阳县)吉元大街204号,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,3栋,412户
华电东区,(秦都区秦都区)金华路1号,当前网页找不到元素（价格）,塔板结合/平房,0.4至0.9元/平米/月,华凯物业,后卫华庄,11栋,610户
紫韵龙桥,(三原县三原县)南关正街100号,当前网页找不到元素（价格）,塔板结合,暂无信息,暂无信息, 咸阳天虹基置业有限公司,26栋,251户
清河湾,(三原县三原县)人民银行大街清河湾,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,3栋,611户
名城小区2区,(渭城区渭城区)名城小区2区,当前网页找不到元素（价格）,板楼,0.4元/平米/月,自由物业, 合肥万科瑞翔地产有限公司,2栋,61户
自来水小区,(三原县三原县)苍南路自来水小区,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,104户
温泉新城,(三原县三原县)丰原街温泉新城,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,5栋,165户
万家乐小区,(三原县三原县)兴隆路万家乐小区,当前网页找不到元素（价格）,未知类型,暂无信息,暂无信息,暂无信息,2栋,1户
文汇房管所家属院,(渭城区渭城区)北平街91号,当前网页找不到元素（价格）,板楼,0.5元/平米/月,暂无信息,暂无信息,2栋,27户
医药公司家属院,(渭城区渭城区)人民东路77号,当前网页找不到元素（价格）,板楼,0.3元/平米/月,暂无信息,暂无信息,2栋,126户
