小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
龙城国际,(彭泽县彭泽县)狄公路龙城国际,2943,未知类型,暂无信息,暂无信息,暂无信息,6栋,779户
幸福花园,(柴桑区柴桑区)柴桑路幸福花园,3590,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
柴桑区纺织厂宿舍,(柴桑区柴桑区)冷水路,3479,未知类型,暂无信息,暂无信息,暂无信息,2栋,3户
蛟滩湖社区,(柴桑区柴桑区)永宁大道蛟滩湖社区,3048,平房,0.5元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,16栋,1199户
临港新城A区,(濂溪区莲花)陶埠大道临港新城A区,2371,未知类型,暂无信息,暂无信息,暂无信息,20栋,653户
幸福家园,(柴桑区柴桑区)沙河街柴桑南路,3506,未知类型,暂无信息,暂无信息,暂无信息,1栋,3户
杨桥新城一区,(德安县德安县)工业大道杨桥新城一区,2052,未知类型,暂无信息,暂无信息,暂无信息,20栋,519户
三中教师楼,(柴桑区柴桑区)庐山西路三中教师楼,3602,未知类型,暂无信息,暂无信息,暂无信息,3栋,57户
亲水山庄,(永修县永修县)福银高速亲水山庄,3686,未知类型,暂无信息,暂无信息,暂无信息,35栋,854户
四季花城,(德安县德安县)渊明大道四季花城一区,3326,未知类型,暂无信息,暂无信息,暂无信息,17栋,316户
铂金公馆,(德安县德安县)德安大道铂金公馆,3460,未知类型,暂无信息,暂无信息,暂无信息,16栋,163户
山水五柳庄,(庐山市庐山市)白鹿大道338号,2743,未知类型,暂无信息,暂无信息,暂无信息,5栋,5户
香榭茗邸,(德安县德安县)渊明大道香榭茗邸,3288,未知类型,暂无信息,暂无信息,暂无信息,4栋,140户
冷水路27号,(柴桑区柴桑区)冷水路27号,2632,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
滨湖苑,(瑞昌市瑞昌市)瑞码大道滨湖苑,2074,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,180户
园艺场新家园小区,(德安县德安县)德安大道园艺场新家园小区,3802,未知类型,暂无信息,暂无信息,暂无信息,30栋,932户
新城华庭小区,(德安县德安县)宝塔大道105号,3268,未知类型,暂无信息,暂无信息,暂无信息,8栋,226户
东南花苑,(德安县德安县)朝阳路292号,3137,未知类型,暂无信息,暂无信息,暂无信息,3栋,98户
乘风花园,(共青城市共青城市)金纺路乘风花园,2095,未知类型,暂无信息,暂无信息,暂无信息,15栋,414户
沙城锦苑,(柴桑区柴桑区)柳林路沙城锦苑,3369,未知类型,暂无信息,暂无信息,暂无信息,1栋,180户
瑞丰小区,(柴桑区柴桑区)双瑞路瑞丰小区,3840,未知类型,暂无信息,暂无信息,暂无信息,4栋,139户
水华郡,(柴桑区柴桑区)浔阳东路水华郡,3493,未知类型,暂无信息,暂无信息,暂无信息,10栋,228户
水岸新都,(彭泽县彭泽县)龙城大道水岸新都,3479,未知类型,暂无信息,暂无信息,暂无信息,11栋,458户
书香嘉苑,(德安县德安县)石桥路165号,3458,未知类型,暂无信息,暂无信息,暂无信息,5栋,204户
渊明湖小区,(彭泽县彭泽县)渊明路158号,3035,未知类型,暂无信息,暂无信息,暂无信息,21栋,475户
大唐家园,(瑞昌市瑞昌市)西环南路大唐家园,3761,板楼,1元/平米/月,暂无信息,暂无信息,51栋,1976户
阳光花园精品三期,(都昌县都昌县)迎宾大道阳光花园精品三期,3793,未知类型,暂无信息,暂无信息,暂无信息,20栋,748户
中铁九桥工程有限公司宿舍,(浔阳区莲花)滨江东路148号,3281,未知类型,暂无信息,暂无信息,暂无信息,28栋,579户
翡翠城住宅小区,(德安县德安县)桂田大道7号,3777,未知类型,暂无信息,暂无信息,暂无信息,15栋,528户
东南花苑二期,(德安县德安县)广场路东南花苑二期,2701,未知类型,暂无信息,暂无信息,暂无信息,3栋,94户
河畔小苑,(柴桑区柴桑区)沿河南路河畔小苑,3537,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
冷水路27号,(柴桑区柴桑区)冷水路27号,2632,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
新城华庭小区,(德安县德安县)宝塔大道105号,3268,未知类型,暂无信息,暂无信息,暂无信息,8栋,226户
十二中老宿舍楼,(浔阳区莲花)滨江东路十二中老宿舍楼,2938,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
老人民医院宿舍楼,(瑞昌市瑞昌市)赤乌大道老人民医院宿舍楼,3482,未知类型,暂无信息,暂无信息,暂无信息,2栋,24户
园艺场新家园小区,(德安县德安县)德安大道园艺场新家园小区,3802,未知类型,暂无信息,暂无信息,暂无信息,30栋,932户
滨湖苑,(瑞昌市瑞昌市)瑞码大道滨湖苑,2074,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,180户
熙鸿百货小区,(德安县德安县)北门路熙鸿百货小区,3364,未知类型,暂无信息,暂无信息,暂无信息,2栋,48户
安居工程小区,(德安县德安县)东佳路73号,2617,未知类型,暂无信息,暂无信息,暂无信息,15栋,484户
嘉辉郦堡,(德安县德安县)渊明大道8号,3541,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
东南花苑,(德安县德安县)朝阳路292号,3137,未知类型,暂无信息,暂无信息,暂无信息,3栋,98户
鑫鸿商住楼,(德安县德安县)宝塔大道鑫鸿商住楼,3058,未知类型,暂无信息,暂无信息,暂无信息,3栋,44户
阳光花园精品三期,(都昌县都昌县)迎宾大道阳光花园精品三期,3793,未知类型,暂无信息,暂无信息,暂无信息,20栋,748户
书香嘉苑,(德安县德安县)石桥路165号,3458,未知类型,暂无信息,暂无信息,暂无信息,5栋,204户
水华郡,(柴桑区柴桑区)浔阳东路水华郡,3493,未知类型,暂无信息,暂无信息,暂无信息,10栋,228户
水岸新都,(彭泽县彭泽县)龙城大道水岸新都,3479,未知类型,暂无信息,暂无信息,暂无信息,11栋,458户
渊明湖小区,(彭泽县彭泽县)渊明路158号,3035,未知类型,暂无信息,暂无信息,暂无信息,21栋,475户
瑞丰小区,(柴桑区柴桑区)双瑞路瑞丰小区,3840,未知类型,暂无信息,暂无信息,暂无信息,4栋,139户
沙城锦苑,(柴桑区柴桑区)柳林路沙城锦苑,3369,未知类型,暂无信息,暂无信息,暂无信息,1栋,180户
乘风花园,(共青城市共青城市)金纺路乘风花园,2095,未知类型,暂无信息,暂无信息,暂无信息,15栋,414户
滨湖北区一区,(彭泽县彭泽县)马湖路滨湖北区一区,3511,未知类型,暂无信息,暂无信息,暂无信息,13栋,354户
公园北路,(柴桑区柴桑区)公园北路1号,3163,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
隆鑫村,(瑞昌市瑞昌市)市府西路45号,3723,未知类型,暂无信息,暂无信息,暂无信息,1栋,22户
宝塔新城,(德安县德安县)德安大道宝塔新城,3436,未知类型,暂无信息,暂无信息,暂无信息,6栋,271户
益和花园,(共青城市共青城市)发展大道236号,3194,未知类型,暂无信息,暂无信息,暂无信息,28栋,1740户
十五连小区,(瑞昌市瑞昌市)浔阳西路十五连小区,2967,未知类型,暂无信息,暂无信息,暂无信息,1栋,6户
站前巷,(瑞昌市瑞昌市)站前巷,3704,未知类型,暂无信息,暂无信息,暂无信息,9栋,87户
河东新村,(德安县德安县)石桥路河东新村,2931,未知类型,暂无信息,暂无信息,暂无信息,2栋,38户
一中路二支巷73号,(柴桑区柴桑区)江西省九江市柴桑区沙河街道双瑞西路12号,3405,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
安居工程小区,(德安县德安县)东佳路73号,2617,未知类型,暂无信息,暂无信息,暂无信息,15栋,484户
益和花园,(共青城市共青城市)发展大道236号,3194,未知类型,暂无信息,暂无信息,暂无信息,28栋,1740户
万象新天,(共青城市共青城市)工业大道万象新天,3453,未知类型,暂无信息,暂无信息,暂无信息,11栋,385户
阳光家园一期,(柴桑区柴桑区)赏庐路2,3036,未知类型,暂无信息,暂无信息,暂无信息,2栋,2户
庐山北路一支巷151,(柴桑区柴桑区)庐山北路一支巷151,3201,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
十二中老宿舍楼,(浔阳区莲花)滨江东路十二中老宿舍楼,2938,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
滨湖北区一区,(彭泽县彭泽县)马湖路滨湖北区一区,3511,未知类型,暂无信息,暂无信息,暂无信息,13栋,354户
公园北路,(柴桑区柴桑区)公园北路1号,3163,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
隆鑫村,(瑞昌市瑞昌市)市府西路45号,3723,未知类型,暂无信息,暂无信息,暂无信息,1栋,22户
汇龙广场,(德安县德安县)义峰路汇龙广场,3723,未知类型,暂无信息,暂无信息,暂无信息,2栋,144户
鑫鸿商住楼,(德安县德安县)宝塔大道鑫鸿商住楼,3058,未知类型,暂无信息,暂无信息,暂无信息,3栋,44户
嘉辉郦堡,(德安县德安县)渊明大道8号,3541,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
南湖家园,(瑞昌市瑞昌市)公园路南湖家园,3608,未知类型,暂无信息,暂无信息,暂无信息,2栋,252户
财政局宿舍楼,(柴桑区柴桑区)公园南路18号,2900,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
宝塔新城,(德安县德安县)德安大道宝塔新城,3436,未知类型,暂无信息,暂无信息,暂无信息,6栋,271户
德鑫花园,(德安县德安县)宝塔大道121号,3655,未知类型,暂无信息,暂无信息,暂无信息,13栋,414户
老人民医院宿舍楼,(瑞昌市瑞昌市)赤乌大道老人民医院宿舍楼,3482,未知类型,暂无信息,暂无信息,暂无信息,2栋,24户
幸福楼,(柴桑区柴桑区)柴桑路106,3352,板楼,暂无信息,暂无信息,暂无信息,1栋,2户
庐山南路商城开发小区,(柴桑区柴桑区)天坡社区,3732,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
瀼溪东路161号,(瑞昌市瑞昌市)瀼溪东路161号,3428,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
安永人家三期,(柴桑区柴桑区)开发区城西港区安永人家,2720,未知类型,暂无信息,暂无信息,暂无信息,3栋,3户
河畔小苑,(柴桑区柴桑区)沿河南路河畔小苑,3537,未知类型,暂无信息,暂无信息,暂无信息,1栋,12户
站前巷,(瑞昌市瑞昌市)站前巷,3704,未知类型,暂无信息,暂无信息,暂无信息,9栋,87户
河东新村,(德安县德安县)石桥路河东新村,2931,未知类型,暂无信息,暂无信息,暂无信息,2栋,38户
甘泉小区,(柴桑区柴桑区)甘泉路48号,3885,板楼/塔板结合,6元/平米/月,暂无信息,暂无信息,27栋,820户
瑞景新城,(柴桑区柴桑区)柴桑北路245号,5261,板楼/塔板结合,0.45至0.6元/平米/月,九江兴旺物业管理有限公司,暂无信息,42栋,1669户
柴玺欣园南区,(柴桑区柴桑区)庐泉路柴玺欣园南区,4966,板楼/塔板结合,0.6至1.2元/平米/月,居隆物业,武汉柴盛科技发展有限公司,26栋,1140户
柴玺欣园东区,(柴桑区柴桑区)二中路柴玺欣园东区,5188,塔板结合,0.6至1.2元/平米/月,九江鑫欣物业服务有限公司,云奥中普河北置业发展有限公司,7栋,456户
庐峰小区,(浔阳区白水湖)庐峰东路36号,5677,板楼/塔板结合,0.45至0.6元/平米/月,暂无信息,暂无信息,55栋,1794户
赵家花园,(浔阳区大中大)浔阳路137号,5279,塔板结合,0.6元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,11栋,314户
丽都中央公馆,(柴桑区柴桑区)江州大道丽都中央公馆,5293,塔板结合,1.2元/平米/月,九江幸福家园物业公司,暂无信息,9栋,600户
金丰御园,(柴桑区柴桑区)天池路3号,4074,板楼/塔板结合,0.4至0.5元/平米/月,九江金丰物业管理有限公司,暂无信息,28栋,908户
紫玉双庭,(浔阳区新桥头)湓浦路200号,5743,未知类型,0.8元/平米/月,居隆物业,暂无信息,2栋,92户
船校家属宿舍,(濂溪区十里)卢玲大道船校家属宿舍,5834,塔楼/塔板结合,0.6元/平米/月,暂无信息,暂无信息,15栋,580户
九冶小区,(瑞昌市瑞昌市)湓城东路九冶小区,4705,板楼,0.5元/平米/月,暂无信息,暂无信息,15栋,584户
正大小区二期,(濂溪区新桥头)正大安置小区,4326,塔板结合,1元/平米/月,暂无信息,暂无信息,10栋,679户
苏山新区,(瑞昌市瑞昌市)人民北路苏山新区,4300,未知类型,暂无信息,暂无信息,暂无信息,3栋,4户
石门村九组,(柴桑区柴桑区)石门村九组,4044,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
三中路商住楼,"(柴桑区柴桑区)三中路,三中路55号,三中路53号",3284,板楼,暂无信息,暂无信息,暂无信息,2栋,4户
九莲北路地税宿舍,(濂溪区十里)九莲北路地税宿舍,4851,未知类型,暂无信息,暂无信息,暂无信息,2栋,20户
庐峰北路40号,(浔阳区大中大)庐峰北路40号,4835,未知类型,暂无信息,暂无信息,暂无信息,2栋,18户
青竹路劳动局宿舍,(浔阳区快乐城)青竹路劳动局宿舍,5030,板楼,0.3元/平米/月,无物业管理服务,暂无信息,2栋,48户
邻里家园,(瑞昌市瑞昌市)浔阳西路邻里家园,4614,未知类型,暂无信息,暂无信息,暂无信息,1栋,135户
尚东国际,(濂溪区莲花)洪垅大道尚东国际,4171,未知类型,暂无信息,暂无信息,暂无信息,11栋,448户
康鑫小区,(柴桑区柴桑区)柴桑南路195号,4310,未知类型,暂无信息,暂无信息,暂无信息,3栋,66户
博阳御景园,(德安县德安县)石桥路200号,4181,未知类型,暂无信息,暂无信息,暂无信息,10栋,360户
黄湾佳园,(瑞昌市瑞昌市)市府西路黄湾佳园,4652,板楼,暂无信息,暂无信息,暂无信息,5栋,172户
家园金水湾,(都昌县都昌县)塔下路家园金水湾,5389,未知类型,暂无信息,暂无信息,暂无信息,2栋,480户
庐山一品花园,(庐山市庐山市)秀峰大道庐山一品花园,5183,未知类型,暂无信息,暂无信息,暂无信息,17栋,806户
桥头新村,(柴桑区柴桑区)庐山北路桥头新村,4389,未知类型,暂无信息,暂无信息,暂无信息,5栋,39户
司法局宿舍,(浔阳区白水湖)南司路28号,5573,未知类型,暂无信息,暂无信息,暂无信息,1栋,35户
人民北路197号,(瑞昌市瑞昌市)人民北路197号,4259,未知类型,暂无信息,暂无信息,暂无信息,1栋,1户
京九商品批发城,(浔阳区大中大)大中路499号,5263,未知类型,暂无信息,暂无信息,暂无信息,3栋,5户
平安楼,(浔阳区白水湖)三里街186号,6689,未知类型,暂无信息,暂无信息,暂无信息,1栋,30户
浔阳东路288号,(浔阳区白水湖)浔阳东路288号,5294,未知类型,暂无信息,暂无信息,暂无信息,2栋,28户
忠科·绿苑,(柴桑区柴桑区)公园南路1号,5379,板楼,1.1元/平米/月,暂无信息,暂无信息,10栋,532户
海涛福欣佳苑,(柴桑区柴桑区)柴桑南路93号,4182,塔板结合,1.2元/平米/月,暂无信息,九江京马置业有限公司,5栋,198户
德化小区西区,(濂溪区万达)德化路德化小区西区,6196,塔板结合,1.2元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,24栋,790户
龙鑫花园A区,(浔阳区万达)长虹大道258号,5815,板楼/塔板结合,0.7至1.5元/平米/月,暂无信息,天津开发区裕达房地产开发公司,7栋,255户
步红花园西南小区,(浔阳区快乐城)龙开河路步红花园西南小区,5514,塔板结合,0.8元/平米/月,九江绿达物业,九江恒通投资有限公司,4栋,103户
龙珠花园,(浔阳区万达)九星路18号,5331,板楼,0.8元/平米/月,九江金地物业有限公司,开发区建设集团建设开发分公司开发,4栋,102户
柴桑花园,(濂溪区十里)10里大道1460号,5780,塔板结合,0.8元/平米/月,暂无信息,中弘地产,5栋,90户
天缘小区南区,(浔阳区快乐城)青松路天缘小区南区,5549,塔板结合,0.5元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,2栋,102户
天缘小区北区,(浔阳区快乐城)九龙街天缘小区北区,5777,塔板结合,0.5元/平米/月,无物业管理服务,暂无信息,3栋,125户
谢家垅安置小区,(濂溪区万达)学院路谢家垅安置小区,5817,塔楼,0.6元/平米/月,暂无信息,卢南开发集团,16栋,1822户
缘壹四季春晖,(柴桑区柴桑区)渊明大道5号,5595,板楼,0.8元/平米/月,暂无信息,缘园置业有限公司,8栋,1066户
步红花园C区,(浔阳区快乐城)龙开河路步红花园C区,5852,塔板结合,0.8元/平米/月,暂无信息,九江金玉置业有限公司,10栋,226户
上海苑,(柴桑区柴桑区)庐山西路223号,4546,塔板结合,0.9元/平米/月,暂无信息,上海东上海联合置业有限公司,6栋,203户
七一三厂东区宿舍,(浔阳区万达)长虹大道316号,5458,板楼,0.5元/平米/月,物业管理处,暂无信息,9栋,226户
昌平花园,(浔阳区快乐城)长江大道373号,5846,板楼,0.8元/平米/月,昌平物业,九江京马置业有限公司,12栋,419户
石门苑,(柴桑区柴桑区)庐山东路石门苑,5087,板楼,1.2元/平米/月,暂无信息,暂无信息,2栋,60户
海正明湖,(彭泽县彭泽县)博文路海正明湖,4070,未知类型,暂无信息,暂无信息,暂无信息,31栋,639户
御珑湾,(彭泽县彭泽县)龙城大道御珑湾,4211,未知类型,暂无信息,暂无信息,暂无信息,29栋,617户
南平家园,(瑞昌市瑞昌市)庆丰路2号,5714,板楼,0.5元/平米/月,暂无信息,暂无信息,3栋,106户
君悦丽湖,(瑞昌市瑞昌市)铜城大道君悦丽湖,5768,板楼,1.2元/平米/月,暂无信息,暂无信息,4栋,448户
祥民家园二区,(瑞昌市瑞昌市)赛湖路祥民家园二区,4364,板楼,0.6元/平米/月,暂无信息,暂无信息,12栋,396户
盛世华城(北环路),(瑞昌市瑞昌市)黄金北路150号,5334,未知类型,暂无信息,暂无信息,暂无信息,10栋,362户
凯旋城东区,(柴桑区柴桑区)庐山北路凯旋城东区,5504,塔楼/板楼,0.5至1.2元/平米/月,暂无信息,暂无信息,10栋,232户
瑞昌 · 浪琴湾,(柴桑区柴桑区)铜城大道瑞昌 · 浪琴湾,5682,未知类型,暂无信息,暂无信息,暂无信息,9栋,368户
罗湖明珠,(瑞昌市瑞昌市)罗湖路罗湖明珠,5729,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,150户
学苑小区(瑞昌市),(瑞昌市瑞昌市)学苑东路4-1号,3939,板楼,0.6元/平米/月,暂无信息,暂无信息,6栋,132户
市府花园小区,(瑞昌市瑞昌市)市府西路46号,5271,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,39户
福民小区,(瑞昌市瑞昌市)湓城西路福民小区,4030,板楼,暂无信息,暂无信息,暂无信息,15栋,432户
通海南苑,(瑞昌市瑞昌市)建设路59号,4656,板楼,暂无信息,暂无信息,暂无信息,13栋,417户
江州财富广场,(柴桑区柴桑区)柴桑北路111号,5621,塔板结合,1.2元/平米/月,暂无信息, 合肥万科瑞翔地产有限公司,1栋,776户
瑞福新苑北区,(瑞昌市瑞昌市)黄金南路166号,5275,板楼,0.6元/平米/月,暂无信息,暂无信息,12栋,434户
富贵人家二期,(瑞昌市瑞昌市)湓城东路2号,5693,板楼,0.6元/平米/月,暂无信息,暂无信息,3栋,143户
申佳苑,(柴桑区柴桑区)天池路申佳苑,4369,塔板结合,0.8元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,10栋,318户
盛世嘉园,(柴桑区柴桑区)庐山东路盛世嘉园,5018,板楼,1.2元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,5栋,187户
利江花园,(浔阳区快乐城)长江大道11号,5765,塔楼/板楼/塔板结合/平房,0.5至1元/平米/月,暂无信息,暂无信息,13栋,316户
恒丰花园,(修水县修水县)秀水大道206号,5780,未知类型,暂无信息,暂无信息,暂无信息,26栋,750户
怡景湾,(彭泽县彭泽县)牛九线怡景湾,4264,未知类型,暂无信息,暂无信息,暂无信息,7栋,286户
新城国际,(彭泽县彭泽县)双峰大道新城国际,4118,未知类型,暂无信息,暂无信息,暂无信息,9栋,830户
凯旋城西区,(柴桑区柴桑区)庐山北路凯旋城西区,5381,塔板结合,0.8元/平米/月,暂无信息,暂无信息,12栋,394户
星光花园,(庐山市庐山市)紫阳北路100附4号,5705,未知类型,暂无信息,暂无信息,暂无信息,6栋,144户
田园住宅小区,(庐山市庐山市)文昌路田园住宅小区,5599,未知类型,暂无信息,暂无信息,暂无信息,8栋,155户
名仕苑,(浔阳区白水湖)浔阳东路109号,5330,塔板结合,0.8元/平米/月,暂无信息,九江京马置业有限公司,1栋,25户
步红花园玫瑰苑,(浔阳区快乐城)龙开河路步红花园玫瑰苑,5602,塔板结合,0.6至0.8元/平米/月,九江绿达物业,九江金玉置业有限公司,8栋,177户
石化社区五区,(濂溪区莲花)玮零路石化社区五区,4245,塔楼/板楼/塔板结合,0.6元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,59栋,1854户
啤酒厂宿舍,(浔阳区白水湖)庐峰路啤酒厂宿舍,5733,板楼,0.8元/平米/月,暂无信息,暂无信息,9栋,108户
慧龙家园,(浔阳区快乐城)十里大道621号,5819,塔板结合,1.2元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,4栋,125户
华林大厦,(柴桑区柴桑区)柴桑区庐山东路华林大厦1号楼,4457,塔板结合,0.6元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,1栋,37户
金彩公寓,(柴桑区柴桑区)沿河北路金彩公寓,3921,板楼,0.7元/平米/月,九江福鼎物业有限公司,暂无信息,2栋,72户
汽运宿舍,(濂溪区十里)九莲北路汽运宿舍,5315,板楼/塔板结合,0.5至0.6元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,5栋,65户
金鑫小区,(柴桑区柴桑区)沿河南路194号,4221,板楼,0.5元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,2栋,27户
新一菜场宿舍,(浔阳区大中大)甘棠北路新一菜场宿舍,5424,塔楼,0.3元/平米/月,九江兴旺物业管理有限公司,物业和度娘都不知道开发商名称,3栋,72户
九江县阳光家园D区,(柴桑区柴桑区)庐山南路九江县阳光家园D区,5237,塔板结合,1.2元/平米/月,九江弘顺物业,九江京马置业有限公司,10栋,158户
汇馨湾小区,(德安县德安县)东风路162号,4213,未知类型,暂无信息,暂无信息,暂无信息,3栋,92户
富贵苑商住小区东区,(德安县德安县)渊明大道富贵苑商住小区东区,4318,板楼,暂无信息,暂无信息,暂无信息,8栋,246户
农商银行宿舍楼,(濂溪区十里)十里大道1115号,5021,塔楼,暂无信息,暂无信息, 重庆桥达茂宸房地产开发有限公司,1栋,32户
阳光花园,(柴桑区柴桑区)凤凰路阳光花园,3896,板楼,1.2元/平米/月,暂无信息,九江吉马置业有限公司,5栋,218户
香樟花园,(柴桑区柴桑区)庐山西路135号,3980,塔楼,暂无信息,暂无信息,九江京马置业有限公司,3栋,103户
新福楼,(浔阳区白水湖)庐峰东路3号,5500,塔板结合,0.4元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,1栋,40户
富华新居,(浔阳区快乐城)十里大道483号,5833,板楼,1元/平米/月,九江民生新城镇物业服务有限公司,九江中铁置业有限公司,1栋,64户
悠然家园,(柴桑区柴桑区)双瑞路悠然家园,5081,塔板结合,0.5元/平米/月,暂无信息,开发区建设集团建设开发分公司开发,2栋,199户
十里银都,(濂溪区万达)前进东路339号,5446,塔板结合,1元/平米/月,暂无信息, 重庆汇东房地产开发有限公司,2栋,170户
君悦府,(濂溪区莲花)二仓路君悦府,4544,塔楼,0.6元/平米/月,九江市信和物业服务有限公司,九江华一房地产开发有限公司,16栋,641户
