小区名称,地址,参考价格,建筑类型,物业费用,物业公司,开发商,楼栋总数,房屋总数
圣心苑,(万柏林区和平南路商圈)和平南路圣心苑,7601,未知类型,1.8元/平米/月,暂无信息,暂无信息,3栋,194户
新庄南小区,(万柏林区千峰南路商圈)和平南路新庄南小区,7239,平房,1至1.8元/平米/月,山西铭祥物业管理有限公司,无,11栋,546户
盘古一号,(迎泽区柳巷商圈)起凤街盘古一号,7718,塔楼,4元/平米/月,单位物业,暂无信息,1栋,861户
胜利桥小区西区,(杏花岭区胜利桥东)金刚堰路109号,7835,板楼,0.5元/平米/月,太原丰泽物业服务有限公司,太原市小店区综合开发公司,37栋,1398户
敦化坊北小区,(杏花岭区敦化坊商圈)敦化巷3号,6001,塔板结合,0.37至1.3元/平米/月,单位物业,三亚银沙海岸发展有限公司,17栋,1287户
煤机宿舍,(小店区南站机场商圈)北营南路43号,7494,板楼/塔板结合,0.4元/平米/月,暂无信息,暂无信息,6栋,208户
诚和家园,(尖草坪区小商品商圈)恒山路66号,6189,板楼,暂无信息,暂无信息,暂无信息,1栋,462户
晋机东风小区,(万柏林区兴华)和平北路203号,7295,塔楼/板楼,0.4元/平米/月,单位物业,暂无信息,27栋,1789户
佳和苑,(万柏林区西山商圈)西铭路66号,4920,板楼,暂无信息,暂无信息,暂无信息,5栋,826户
程西小区,(杏花岭区矿机商圈)大同路54号,7087,板楼,0.2元/平米/月,单位物业,山西太钢房地产开发有限公司,10栋,699户
电石苑小区,(万柏林区西山商圈)开城路电石苑小区,5821,板楼/塔板结合,0.1元/平米/月,暂无信息,暂无信息,18栋,1051户
新苑小区,(杏花岭区肿瘤医院商圈)北河湾路57号,7862,板楼,0.1元/平米/月,山西鑫泰物业公司,天津鑫茂园科技有限公司,3栋,210户
巧克力公寓,(杏花岭区东客站)东中环路巧克力公寓,6095,板楼,1.2元/平米/月,暂无信息,暂无信息,1栋,570户
矿机吉祥楼,(杏花岭区矿机商圈)胜利街矿机吉祥楼,7740,塔板结合,0.5元/平米/月,太原矿机建安物业管理有限公司, 陕西亿润经贸有限公司 ,1栋,45户
享堂西街北一条二院,(杏花岭区小商品商圈)北环中街享堂西街北一条二院,7532,板楼,0.2元/平米/月,单位自己的物业, 西安保亿名卓置业有限公司,19栋,1063户
东铂城,(杏花岭区肿瘤医院商圈)胜利东街东铂城,6853,板楼,1元/平米/月,暂无信息,暂无信息,2栋,486户
桥东小区P区,(迎泽区桥东街)桥东街桥东小区P区,7636,板楼,0.5元/平米/月,暂无信息,暂无信息,4栋,183户
柏桦苑,(杏花岭区东山北商圈)钢中路13号,6327,板楼,1至3.6元/平米/月,暂无信息,暂无信息,15栋,1304户
东昌盛东区,(杏花岭区五龙口商圈)大东关街东昌盛东区,6018,板楼,0.5元/平米/月,单位物业,暂无信息,16栋,960户
晨光上东北区,(迎泽区朝阳街)双塔北路晨光上东北区,6053,板楼,0.8至1.2元/平米/月,单位物业,暂无信息,2栋,492户
易居时代,(万柏林区西山商圈)上庄街易居时代,7060,塔板结合,0.8元/平米/月,上庄村委会,暂无信息,10栋,935户
148小区,(万柏林区西山商圈)西矿街148小区,7728,板楼,暂无信息,单位物业,暂无信息,11栋,568户
铁路职工干校,(杏花岭区肿瘤医院商圈)敦化化工路17号,6633,板楼,0.6元/平米/月,无物业管理服务,无开发商,11栋,422户
太原第一毛纺织厂小区,(杏花岭区小东门)胜利街太原第一毛纺织厂小区,7033,板楼,暂无信息,单位物业,暂无信息,4栋,548户
前进路5号院,(万柏林区千峰北路商圈)前进路5号,7776,板楼/塔板结合,0.4至0.55元/平米/月,重机物业,暂无信息,2栋,70户
西山煤电金福苑,(万柏林区西山商圈)西矿街西山煤电金福苑,6993,未知类型,暂无信息,暂无信息,暂无信息,1栋,184户
太铁东机小区,(杏花岭区赛马场商圈)迎春街北巷2号,5269,板楼,0.2至30元/平米/月,太铁白龙苑物业,南京华兴行置业有限公司,5栋,145户
南一条社区化建宿舍,(晋源区义井商圈)义井街南二巷1号,5525,板楼,0.2元/平米/月,单位物业,暂无信息,3栋,79户
石油北区,(万柏林区理工大商圈)后王街石油北区,7778,板楼,暂无信息,单位自管物业,暂无信息,2栋,60户
塑料研究所,(万柏林区理工大商圈)大王路18号,7154,板楼,暂无信息,单位自管物业,暂无信息,1栋,33户
太钢21小区,(杏花岭区太钢商圈)尖草坪街22号,7433,未知类型,暂无信息,暂无信息,暂无信息,6栋,400户
轨枕厂小区,(尖草坪区西山商圈)轨枕西巷11号,6060,板楼,0.5至1元/平米/月,暂无信息,暂无信息,17栋,451户
天玉公寓,(迎泽区水西门商圈)西羊市街52号,7096,塔板结合,2.5元/平米/月,单位物业,暂无信息,1栋,108户
太钢胜西小区,(杏花岭区胜利桥东)胜利街337号,5965,板楼,0.2元/平米/月,太钢物业,暂无信息,16栋,458户
铁十二局医院宿舍,(万柏林区千峰北路商圈)迎泽西大街867号,6702,板楼,0.2至0.3元/平米/月,单位自管物业,暂无信息,5栋,184户
程南小区,(尖草坪区森林公园商圈)西涧河南街159号,6199,板楼,0.3元/平米/月,单位物业,山西太钢房地产开发有限公司,25栋,1128户
东辰小区,(迎泽区朝阳街)郝庄新正街2号,5924,板楼,1.4元/平米/月,太原市东辰物业管理有限公司,暂无信息,4栋,578户
西苑北路小区,(万柏林区千峰北路商圈)西苑北路35号,7537,塔板结合,0.3元/平米/月,暂无信息,暂无信息,4栋,156户
后街公寓小区,(迎泽区柳巷商圈)开化寺街135号,5893,板楼,暂无信息,单位物业,暂无信息,3栋,423户
华清苑西区,(万柏林区千峰北路商圈)金阳路12号,5649,板楼,暂无信息,单位物业,暂无信息,2栋,480户
春天商业广场,(迎泽区朝阳街)双塔北路甲6号,7702,未知类型,2元/平米/月,太原市维乐物业管理有限公司,暂无信息,5栋,414户
馨春龙城苑D区,(杏花岭区肿瘤医院商圈)东环中路馨春龙城苑,7062,未知类型,暂无信息,暂无信息,暂无信息,3栋,600户
滨河城,(尖草坪区森林公园商圈)大同路滨河城,6488,板楼,1.2元/平米/月,山西力天物业管理有限公司,暂无信息,9栋,3334户
干部疗养院,(晋源区西山商圈)天龙山公路干部疗养院,6304,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
迎西城建安佳园,(万柏林区西山商圈)西矿街408号,5582,板楼,暂无信息,暂无信息,暂无信息,1栋,252户
瓦窑街6号,(万柏林区千峰北路商圈)瓦窑街6号,7234,板楼,暂无信息,暂无信息,暂无信息,3栋,156户
山西四建北沿岸一处院,(万柏林区千峰北路商圈)西渠路山西四建北沿岸一处院,7863,塔板结合,暂无信息,单位自管物业,暂无信息,3栋,160户
享堂西街北二条二院,(杏花岭区小商品商圈)耐火巷享堂西街北二条二院,7323,板楼,暂无信息,单位物业,暂无信息,7栋,366户
兰亭国际,(小店区南站机场商圈)唐槐路79号,7354,塔板结合,1.6元/平米/月,暂无信息,山西唐槐房地产开发有限公司,2栋,158户
东福嘉苑,(杏花岭区东山北商圈)马道坡街东福嘉苑,7488,未知类型,暂无信息,暂无信息,暂无信息,12栋,552户
古交办事处宿舍,(万柏林区千峰北路商圈)西矿街古交办事处宿舍,7203,板楼,暂无信息,单位自管物业,暂无信息,2栋,69户
鑫四海花園,(杏花岭区东客站)经园路283号,当前网页找不到元素（价格）,塔楼,1.2元/平米/月,单位物业,暂无信息,6栋,900户
滨江花园,(小店区晋阳街商圈)龙城北街滨江花园,7309,塔楼/板楼/塔板结合,1.6元/平米/月,山西宏伟顺通物业管理有限公司,北京滨江置业有限公司,6栋,1137户
中国铁建电气化局集团二公司住宅小区,(尖草坪区三给)昌盛西街18号,7465,板楼,0.8至1元/平米/月,单位物业,暂无信息,12栋,307户
盘古一号,(迎泽区柳巷商圈)起凤街盘古一号,7718,塔楼,4元/平米/月,单位物业,暂无信息,1栋,861户
东昌盛东区,(杏花岭区五龙口商圈)大东关街东昌盛东区,6018,板楼,0.5元/平米/月,单位物业,暂无信息,16栋,960户
晨光上东北区,(迎泽区朝阳街)双塔北路晨光上东北区,6053,板楼,0.8至1.2元/平米/月,单位物业,暂无信息,2栋,492户
如意苑,(尖草坪区太钢商圈)解放北路180号,5775,未知类型,暂无信息,暂无信息,暂无信息,6栋,544户
马练营小区,(小店区南站机场商圈)马练营路马练营小区,6436,板楼,暂无信息,单位物业,暂无信息,24栋,1009户
冶建一小区,(尖草坪区太钢商圈)十里铺东巷冶建一小区,4672,板楼,暂无信息,暂无信息,暂无信息,19栋,1396户
程北小区,(尖草坪区森林公园商圈)大同路171号,5410,板楼,暂无信息,暂无信息,暂无信息,11栋,489户
田园小区,(晋源区西山商圈)晋祠路351号,4675,板楼,暂无信息,暂无信息,暂无信息,7栋,546户
七府苑小区,(杏花岭区太钢商圈)涧河城柏街七府苑小区,5734,板楼,暂无信息,暂无信息,暂无信息,14栋,1226户
碧柳苑,(迎泽区南站机场商圈)长风东街碧柳苑,5945,未知类型,暂无信息,暂无信息,暂无信息,6栋,216户
兴安苑西区,(尖草坪区太钢商圈)迎新南一巷9号,7505,板楼,暂无信息,暂无信息,暂无信息,12栋,1005户
玉河街49号院,(万柏林区千峰北路商圈)玉河街49号,7273,板楼,0.45元/平米/月,山西太重兴业投资发展有限公司物业管理分公司,暂无信息,2栋,120户
琳龙苑小区,(晋源区义井商圈)西中环路琳龙苑小区,6896,板楼,1.2至3.6元/平米/月,琳珑苑物业,"""浙江富园房地产开发有限公司",5栋,1464户
林场南小区,(尖草坪区森林公园商圈)森园南街林场南小区,7535,板楼,暂无信息,无,暂无信息,1栋,72户
景都花苑北区,(尖草坪区兴华)文兴路景都花苑北区,7591,板楼,1.5元/平米/月,暂无信息,暂无信息,4栋,906户
兴安苑东区,(尖草坪区太钢商圈)迎新南一巷9号,7429,板楼/塔板结合,0.5至1.1元/平米/月,暂无信息,暂无信息,17栋,1025户
七一机械厂宿舍,(杏花岭区肿瘤医院商圈)敦化化工路15号,7239,板楼,0.4元/平米/月,暂无信息,物业和度娘都不知道开发商名称,14栋,571户
幼教宿舍,(杏花岭区三墙路)东头道巷3号,7149,板楼,暂无信息,单位物业,暂无信息,2栋,56户
阳光华庭小区,(小店区亲贤商圈)王村南街19号,6913,塔板结合,1.2元/平米/月,暂无信息,暂无信息,1栋,186户
太北五厂北区,(尖草坪区小商品商圈)恒山路太北五厂北区,6271,板楼,0.5元/平米/月,暂无信息,暂无信息,5栋,120户
白云小区,(迎泽区建南汽车站商圈)双塔南路白云小区,6366,板楼/塔板结合,1元/平米/月,暂无信息,白云房产开发有限公司,29栋,1027户
安兴小区,(杏花岭区小东门)新开南巷23号,4916,塔板结合,0.5元/平米/月,暂无信息,暂无信息,4栋,392户
贤富苑,(晋源区晋祠商圈)贞观街49号,4828,板楼,0.8元/平米/月,暂无信息,暂无信息,36栋,1654户
成套局小区,(杏花岭区山大二院商圈)东城巷成套局小区,6308,板楼,暂无信息,暂无信息,暂无信息,1栋,56户
東方雅居,(迎泽区东山商圈)万山沟東方雅居,6419,未知类型,暂无信息,暂无信息,暂无信息,6栋,440户
百货公司宿舍,(杏花岭区肿瘤医院商圈)新村路百货公司宿舍,7076,塔板结合,暂无信息,暂无信息,暂无信息,1栋,55户
三十五宿舍,(杏花岭区太钢商圈)七府园路2号,4691,板楼,暂无信息,单位物业,暂无信息,30栋,1456户
机械施工公司西区,(杏花岭区区政府商圈)胜利街机械施工公司西区,6844,板楼,0.5元/平米/月,暂无信息,暂无信息,6栋,251户
建工苑B区,(万柏林区西山商圈)杜儿坪街建工苑B区,4376,未知类型,暂无信息,暂无信息,暂无信息,10栋,486户
鼎盛润景,(万柏林区西山商圈)河南街鼎盛润景,7500,未知类型,暂无信息,暂无信息,暂无信息,2栋,427户
東唐花園,(杏花岭区赛马场商圈)迎春街15号,6983,板楼,暂无信息,暂无信息,暂无信息,5栋,1409户
山西四建北沿岸一处院,(万柏林区千峰北路商圈)西渠路山西四建北沿岸一处院,7863,塔板结合,暂无信息,单位自管物业,暂无信息,3栋,160户
瓦窑街6号,(万柏林区千峰北路商圈)瓦窑街6号,7234,板楼,暂无信息,暂无信息,暂无信息,3栋,156户
下元二小区C区,(万柏林区千峰北路商圈)康乐路下元二小区C区,7291,板楼,1.35元/平米/月,暂无信息,暂无信息,2栋,658户
建北四零八小区,(万柏林区西山商圈)建筑西巷建北四零八小区,4040,板楼,暂无信息,单位物业,暂无信息,4栋,228户
福海苑小区,(小店区经济开发区商圈)康宁街福海苑小区,6349,未知类型,暂无信息,暂无信息,暂无信息,2栋,603户
同煦苑小区,(杏花岭区太钢商圈):柏杨树街19号,6269,板楼,0.3元/平米/月,暂无信息,暂无信息,20栋,1163户
中铁绿洲花园,(尖草坪区太钢商圈)新兰路56号,6693,板楼/塔板结合,10元/平米/月,暂无信息,暂无信息,6栋,434户
太钢二十三宿舍,(尖草坪区太钢商圈)十里铺东巷南条2号,5938,板楼,暂无信息,暂无信息,暂无信息,24栋,1602户
太钢二十小区,(尖草坪区太钢商圈)尖草坪街,6499,板楼,0.3元/平米/月,暂无信息,暂无信息,25栋,829户
同乐苑,(杏花岭区太钢商圈)尖草坪街41号,6916,板楼,0.5元/平米/月,单位物业,暂无信息,21栋,1388户
房苑小区,(尖草坪区太钢商圈)十里铺东巷5号,7700,板楼,暂无信息,暂无信息,暂无信息,3栋,816户
迎春小区,(杏花岭区太钢商圈)尖草坪街22号,5617,板楼,暂无信息,单位物业,暂无信息,14栋,654户
太钢赵庄新区,(尖草坪区森林公园商圈)大同路239号,6124,未知类型,暂无信息,暂无信息,暂无信息,7栋,295户
龙康新苑南区,(尖草坪区森林公园商圈)大同路龙康新苑南区,7361,塔楼/板楼,1.6元/平米/月,单位物业,暂无信息,9栋,2688户
茂园小区,(杏花岭区东山北商圈)卧虎山公路2号,5534,板楼,暂无信息,单位物业,暂无信息,18栋,1314户
颐和家园,(小店区南站机场商圈)许坦东街颐和家园,6460,未知类型,1元/平米/月,暂无信息,暂无信息,4栋,361户
紫竹苑,(迎泽区南站机场商圈)长风东街紫竹苑,6238,板楼,暂无信息,单位物业,山西省龙腾盛世房地产开发有限公司广灵县分公司,6栋,204户
兴安苑西区,(尖草坪区太钢商圈)迎新南一巷9号,7505,板楼,暂无信息,暂无信息,暂无信息,12栋,1005户
铁路职工干校,(杏花岭区肿瘤医院商圈)敦化化工路17号,6633,板楼,0.6元/平米/月,无物业管理服务,无开发商,11栋,422户
太原第一毛纺织厂小区,(杏花岭区小东门)胜利街太原第一毛纺织厂小区,7033,板楼,暂无信息,单位物业,暂无信息,4栋,548户
前进路5号院,(万柏林区千峰北路商圈)前进路5号,7776,板楼/塔板结合,0.4至0.55元/平米/月,重机物业,暂无信息,2栋,70户
迎西城建安佳园,(万柏林区西山商圈)西矿街408号,5582,板楼,暂无信息,暂无信息,暂无信息,1栋,252户
兰亭国际,(小店区南站机场商圈)唐槐路79号,7354,塔板结合,1.6元/平米/月,暂无信息,山西唐槐房地产开发有限公司,2栋,158户
东福嘉苑,(杏花岭区东山北商圈)马道坡街东福嘉苑,7488,未知类型,暂无信息,暂无信息,暂无信息,12栋,552户
工行宿舍,(尖草坪区太钢商圈)迎新路工行宿舍,6842,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
东城100,(迎泽区建南汽车站商圈)南十方街东城100,6113,板楼,暂无信息,暂无信息,暂无信息,1栋,241户
敦化坊社区二机东院,(杏花岭区敦化坊商圈)涧河路敦化坊社区二机东院,6761,板楼,0.2元/平米/月,暂无信息,暂无信息,18栋,937户
市政小区16号院,(小店区亲贤商圈)平阳路市政小区16号院,6514,板楼,暂无信息,暂无信息,暂无信息,1栋,36户
享堂西街北二条二院,(杏花岭区小商品商圈)耐火巷享堂西街北二条二院,7323,板楼,暂无信息,单位物业,暂无信息,7栋,366户
诚和家园,(尖草坪区小商品商圈)恒山路66号,6189,板楼,暂无信息,暂无信息,暂无信息,1栋,462户
景尚融田小区,(尖草坪区太钢商圈)新兰路97号,5318,板楼,暂无信息,暂无信息,暂无信息,5栋,408户
東唐花園,(杏花岭区赛马场商圈)迎春街15号,6983,板楼,暂无信息,暂无信息,暂无信息,5栋,1409户
鸿升花园,(杏花岭区太钢商圈)七府园路7号,5960,板楼,0.3元/平米/月,单位物业,暂无信息,13栋,708户
进修学校宿舍,(万柏林区千峰北路商圈)西矿街128号,7181,板楼,暂无信息,单位物业,暂无信息,1栋,36户
太原市百货批发公司宿舍敦化路95号院,(杏花岭区赛马场商圈)敦化路95号,7503,板楼,暂无信息,单位物业,暂无信息,6栋,203户
瓦窑街6号,(万柏林区千峰北路商圈)瓦窑街6号,7234,板楼,暂无信息,暂无信息,暂无信息,3栋,156户
山西四建北沿岸一处院,(万柏林区千峰北路商圈)西渠路山西四建北沿岸一处院,7863,塔板结合,暂无信息,单位自管物业,暂无信息,3栋,160户
迎西城建安佳园,(万柏林区西山商圈)西矿街408号,5582,板楼,暂无信息,暂无信息,暂无信息,1栋,252户
蔬菜站宿舍,(尖草坪区小商品商圈)涧河路蔬菜站宿舍,6820,塔板结合,1元/平米/月,暂无信息,暂无信息,3栋,216户
古交办事处宿舍,(万柏林区千峰北路商圈)西矿街古交办事处宿舍,7203,板楼,暂无信息,单位自管物业,暂无信息,2栋,69户
新街南二巷4号,(杏花岭区肿瘤医院商圈)新街南二巷4号,6895,板楼,暂无信息,单位物业,暂无信息,1栋,24户
東唐花園,(杏花岭区赛马场商圈)迎春街15号,6983,板楼,暂无信息,暂无信息,暂无信息,5栋,1409户
西宫东街健康村,(万柏林区兴华)西宫东街2号,7437,板楼,0.2至1.8元/平米/月,单位自管物业,太原乾元置业有限公司,10栋,349户
轨枕厂小区,(尖草坪区西山商圈)轨枕西巷11号,6060,板楼,0.5至1元/平米/月,暂无信息,暂无信息,17栋,451户
石油北区,(万柏林区理工大商圈)后王街石油北区,7778,板楼,暂无信息,单位自管物业,暂无信息,2栋,60户
塑料研究所,(万柏林区理工大商圈)大王路18号,7154,板楼,暂无信息,单位自管物业,暂无信息,1栋,33户
新庄北小区,(万柏林区千峰南路商圈)新庄北街新庄北小区,5777,板楼,1至1.6元/平米/月,太原东昌达物业有限公司,太原乾元置业有限公司,12栋,606户
南一条社区化建宿舍,(晋源区义井商圈)义井街南二巷1号,5525,板楼,0.2元/平米/月,单位物业,暂无信息,3栋,79户
太钢21小区,(杏花岭区太钢商圈)尖草坪街22号,7433,未知类型,暂无信息,暂无信息,暂无信息,6栋,400户
柳溪苑小区,(杏花岭区金刚堰商圈)金刚堰路54号,7756,塔楼/板楼,暂无信息,暂无信息,无开发商,6栋,227户
七平房二电宿舍,(尖草坪区太钢商圈)大同路七平房二电宿舍,5302,板楼,暂无信息,暂无信息,暂无信息,2栋,61户
自建二宿舍,(杏花岭区太钢商圈)柏杨树北二巷5号,5541,未知类型,暂无信息,暂无信息,暂无信息,3栋,74户
电力学院家属院,(晋源区晋阳湖商圈)晋阳湖街电力学院家属院,7715,板楼,0.2元/平米/月,化肥厂物业,暂无信息,2栋,99户
鼎盛润景,(万柏林区西山商圈)河南街鼎盛润景,7500,未知类型,暂无信息,暂无信息,暂无信息,2栋,427户
和平花園,(万柏林区千峰南路商圈)和平南路和平花園,6994,板楼,1元/平米/月,太化物业,山西荣泰恒房地产开发有限公司,3栋,560户
格林花园,(晋源区义井商圈)新晋祠路格林花园,7528,板楼/塔板结合,1.6至1.65元/平米/月,太原市景益鑫物业管理有限公司,太原绿地太化房地产开发有限公司,10栋,1769户
苹果苑小区(万柏林区),(万柏林区西山商圈)九院东路苹果苑小区,4588,板楼,暂无信息,单位物业,暂无信息,24栋,1572户
锦东佳苑,(小店区南站机场商圈)许东路锦东佳苑,7207,未知类型,1.3至1.46元/平米/月,暂无信息,暂无信息,6栋,2588户
万锦太和佳苑,(万柏林区千峰北路商圈)和平北路万锦太和佳苑,6974,板楼,暂无信息,单位物业,暂无信息,2栋,742户
省饲料小区,(尖草坪区兴华)恒源路6号,7271,板楼/塔板结合,0.4至0.5元/平米/月,暂无信息,暂无信息,6栋,203户
煤海湾,(小店区南站机场商圈)北营南路34号,6865,塔板结合,1.2至11元/平米/月,暂无信息,暂无信息,17栋,1408户
成套局小区,(杏花岭区山大二院商圈)东城巷成套局小区,6308,板楼,暂无信息,暂无信息,暂无信息,1栋,56户
东城100,(迎泽区建南汽车站商圈)南十方街东城100,6113,板楼,暂无信息,暂无信息,暂无信息,1栋,241户
第二锅炉厂宿舍,(万柏林区理工大商圈)大王路42号,7741,板楼,暂无信息,单位自管物业,暂无信息,2栋,95户
金座公寓(尖草坪区),(尖草坪区兴华)兴华北街15号,7148,板楼/塔板结合,1.5元/平米/月,暂无信息,暂无信息,2栋,94户
舒园小区,(尖草坪区太钢商圈)迎新东一条7号,6971,板楼,0.2元/平米/月,单位物业,暂无信息,6栋,588户
北大街食品三厂宿舍,(杏花岭区北大街商圈)北大街189号,7783,板楼,暂无信息,单位物业, 重庆汇东房地产开发有限公司,3栋,160户
浦东经典家园,(小店区经济开发区商圈)昌盛西街浦东经典家园,6575,未知类型,暂无信息,暂无信息,暂无信息,8栋,1726户
程南小区,(尖草坪区森林公园商圈)西涧河南街159号,6199,板楼,0.3元/平米/月,单位物业,山西太钢房地产开发有限公司,25栋,1128户
丰颂苑,(尖草坪区兴华)东流街36号,7144,板楼,0.4元/平米/月,单位自管,暂无信息,16栋,709户
富康家园康泰苑,(阳曲县曲阳县)城南街100号,6436,未知类型,暂无信息,暂无信息,暂无信息,6栋,310户
城市假日康城,(阳曲县曲阳县)京昆线城市假日康城,5646,板楼,暂无信息,暂无信息,暂无信息,12栋,485户
龙兴苑,(阳曲县曲阳县)东北街76号,6172,板楼,暂无信息,暂无信息,暂无信息,1栋,144户
牡丹苑2号院,(阳曲县曲阳县)京昆线牡丹苑2号院,5117,未知类型,暂无信息,暂无信息,暂无信息,4栋,654户
兰亭国际,(小店区南站机场商圈)唐槐路79号,7354,塔板结合,1.6元/平米/月,暂无信息,山西唐槐房地产开发有限公司,2栋,158户
东福嘉苑,(杏花岭区东山北商圈)马道坡街东福嘉苑,7488,未知类型,暂无信息,暂无信息,暂无信息,12栋,552户
工行宿舍,(尖草坪区太钢商圈)迎新路工行宿舍,6842,板楼,暂无信息,暂无信息,暂无信息,1栋,48户
进修学校宿舍,(万柏林区千峰北路商圈)西矿街128号,7181,板楼,暂无信息,单位物业,暂无信息,1栋,36户
太原市百货批发公司宿舍敦化路95号院,(杏花岭区赛马场商圈)敦化路95号,7503,板楼,暂无信息,单位物业,暂无信息,6栋,203户
鸿升花园,(杏花岭区太钢商圈)七府园路7号,5960,板楼,0.3元/平米/月,单位物业,暂无信息,13栋,708户
迎西城建安佳园,(万柏林区西山商圈)西矿街408号,5582,板楼,暂无信息,暂无信息,暂无信息,1栋,252户
